date,Unnamed: 0,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belgium,Benin,Bhutan,Bolivia,Bosnia and Herz.,Botswana,Brazil,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Chad,China,Colombia,Comoros,Congo,Croatia,Djibouti,Ecuador,Egypt,El Salvador,Eritrea,Ethiopia,France,Gambia,Georgia,Germany,Ghana,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,India,Indonesia,Iran,Iraq,Israel,Italy,Jamaica,Jordan,Kenya,Kuwait,Kyrgyzstan,Laos,Lebanon,Lesotho,Liberia,Libya,Malaysia,Mali,Malta,Mauritania,Mexico,Moldova,Morocco,Mozambique,Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Qatar,Romania,Rwanda,Saudi Arabia,Senegal,Sierra Leone,Solomon Islands,Somalia,South Africa,Spain,Sri Lanka,Sudan,Sweden,Syria,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uzbekistan,Venezuela,Zambia,Ireland,Denmark,Kosovo
2024-09,0.000000,197.817159,0.000000,0.700000,0.466442,4.102841,3.595040,1.185860,0.000000,75.512500,0.000000,406.408174,3.040087,5.584774,0.000000,1.308433,0.760022,0.000000,198.274272,585.490331,2.155777,0.000000,73.364375,1.308433,19.896580,2.806410,76.102707,0.922085,43.499349,0.000000,0.817938,11.219435,0.894881,0.000000,0.399158,126.138168,1.161848,0.406606,0.818129,18.274847,7.428374,8.130478,8.627212,0.000000,0.000000,50.614622,3.014892,61.667274,12.840140,88.710934,50.032549,1406.959458,0.000000,0.918036,1.219818,35.108001,0.000000,41.873104,0.000000,58.489840,0.000000,0.091304,0.768150,0.417253,237.702119,0.000000,1.041526,558.913270,0.000000,0.340456,33.320412,0.144159,0.144159,0.000000,0.000000,161.803938,316.075497,216.660806,0.000000,12.513699,0.000000,1.192258,19.280649,0.387931,0.000000,0.000000,0.070000,1.188874,6.148333,13.300816,0.000000,135.681201,1.328636,0.687925,0.554201,1095.553341,0.997946,218.134836,13.584282,4.406974,26.316747,16.772676,0.000000,0.024231,7.087527,10.319042,7204.667365,0.000000,1.384462,40.868507,0.000000,3.054584,0.000000,0.438595,0.586688,1.902048
2024-10,0.700000,53.849181,0.000000,0.700000,0.078191,4.148868,10.047641,1.038487,0.000000,0.000000,0.000000,231.677706,3.600449,4.369789,0.000000,0.894662,0.900112,0.000000,244.376504,884.011914,11.191359,0.000000,54.269295,0.894662,66.611684,1.691775,101.467371,0.785270,26.222511,0.000000,0.163676,18.378231,0.000265,0.000000,0.086353,188.566700,1.805171,0.082913,0.163973,1.633952,1.026015,3.620343,7.166118,0.000000,0.000000,87.937778,2.318617,73.647983,6.431622,2.931250,39.609596,2111.475357,0.000000,0.271270,0.248738,26.956067,0.000000,1.723522,0.000000,66.670363,0.000000,0.000000,0.506523,0.104607,150.750775,0.000000,5.201847,639.411189,0.000000,0.492080,22.544439,0.112268,0.112268,0.000000,0.000000,136.548318,463.170134,264.860039,0.000000,14.179028,0.000000,4.895389,23.649979,0.252282,0.000000,0.000000,0.070000,0.620820,1.073333,1.845113,0.000000,134.188051,1.631830,0.258376,0.076880,739.359017,0.585427,297.028933,0.163274,0.451650,16.449300,4.171282,0.000000,0.008077,6.133168,72.074123,6555.660314,0.000000,0.526086,1.038507,0.000000,5.130067,0.000000,0.144900,0.127024,0.567388
2024-11,1.400000,65.842082,0.000000,1.050000,981.790385,1.598465,1.097627,0.411982,0.000000,7.551250,0.000000,141.314450,1.073936,6.955000,0.000000,0.383586,0.268484,0.000000,227.836556,959.784393,3.160252,0.000000,56.709856,0.383586,4.748680,0.774997,60.104368,0.398014,12.012447,0.000000,0.601260,15.164362,0.000000,0.000000,0.298431,252.998766,2.129188,0.300752,0.597588,2.012891,2.059586,2.190293,12.429891,0.000000,0.000000,13.716310,0.307483,55.862614,14.093340,0.000000,39.631579,3793.913003,0.000000,1.954371,0.902255,65.027223,0.000000,0.064648,0.000000,43.452999,0.000000,0.096552,0.039814,0.115125,902.411999,0.000000,1.348945,491.726877,0.000000,1.901456,21.597738,0.054451,0.054451,0.000000,0.000000,107.910250,698.863951,195.844219,0.000000,42.617647,0.000000,0.054194,46.085601,0.219610,0.000000,0.000000,1.260000,0.597830,0.198333,2.257569,0.000000,352.446986,2.777418,0.273465,0.094065,498.322778,0.930416,272.127956,244.350375,0.422121,2.108153,7.399060,0.000000,0.074118,6.010723,35.029697,6412.560916,0.000000,0.076859,1.052331,0.000000,4.032706,0.000000,0.096972,0.049412,0.345882
2024-12,2.100000,24.740768,0.000000,0.350000,0.000000,2.817518,0.450538,0.640245,0.000000,0.000000,0.000000,170.092970,2.623789,7.146090,0.000000,0.621429,0.655947,0.000000,257.463550,679.703207,4.306025,0.000000,84.577886,0.621429,6.900030,1.211895,50.383655,0.539921,18.784369,0.000000,0.142878,16.785960,0.279978,0.000000,0.071230,301.941665,0.928978,0.071840,0.143087,0.677515,0.094648,1.135022,1.087816,0.000000,0.000000,42.304258,11.603832,59.591651,8.119591,81.815022,55.140038,2176.477751,0.000000,1.249679,0.215519,138.227790,0.000000,1.968816,0.000000,30.223229,0.000000,1.135217,0.045174,0.051233,195.042152,0.000000,1.965613,359.202015,0.000000,0.764470,28.919103,0.057531,0.057531,0.000000,0.000000,152.636430,480.244282,263.643135,0.000000,2.284448,0.000000,1.734194,42.152708,0.132603,0.000000,0.000000,0.000000,1.606631,0.000000,1.205256,0.000000,156.814647,3.862963,0.248111,0.050219,720.311993,0.664188,290.114677,1.297299,0.242838,2.652918,9.813219,0.000000,0.032308,2.992422,6.635152,7159.842536,0.000000,0.238056,1.798462,0.000000,4.282536,0.000000,0.197246,0.073621,0.877543
2025-01,2.800000,15.620736,0.000000,0.505556,41.011436,2.674426,0.057549,2.412199,0.000000,309.601250,0.000000,177.271107,7.473206,9.497419,0.000000,2.129000,1.868301,0.000000,281.341238,533.293206,9.439927,0.000000,67.321584,2.129000,14.033836,3.492588,80.413570,0.741318,54.135117,0.000000,0.193947,18.834703,0.000000,0.000000,0.096139,179.687876,1.419537,0.096909,0.194383,1.666625,0.240795,2.397063,1.005199,0.000000,0.000000,32.178145,67.669438,59.105027,10.213980,41.037500,26.296316,7486.098529,0.000000,0.516026,0.290727,24.983202,0.000000,8.477821,0.000000,54.639959,0.000000,0.111087,0.810213,0.078796,165.185764,0.000000,1.836272,516.687448,0.000000,0.224909,21.167047,0.184114,0.184114,0.000000,0.000000,97.844490,874.129733,241.087096,0.000000,11.980661,0.000000,1.176000,72.634869,0.087267,0.000000,0.000000,0.000000,2.214084,1.026667,1.932441,0.000000,211.104340,1.948820,0.245542,0.080518,294.083775,0.658693,289.874624,2.337514,0.296817,4.196129,6.306581,0.000000,0.476538,2.791823,2.146667,8114.294697,0.000000,0.318472,0.000000,0.000000,3.751843,0.000000,0.209783,0.080057,0.092603
2025-02,3.500000,36.718342,0.000000,1.400000,10.223537,2.912672,0.376966,2.713648,0.000000,67.961250,0.000000,120.473382,8.413587,7.664766,0.000000,3.008374,2.103397,0.000000,259.768205,943.913995,3.203244,0.000000,84.294708,3.008374,3.160399,4.411631,62.117190,0.737897,68.380278,0.000000,1.063850,47.159402,2.422500,0.000000,0.527889,220.008035,1.569784,0.537521,1.064852,0.718106,2.150986,3.875861,1.355467,0.000000,0.000000,77.833955,29.898719,69.872787,6.906287,17.801982,49.917058,6862.824049,0.000000,0.410985,1.612563,15.594300,0.000000,4.680248,0.000000,35.261661,0.000000,0.210000,0.245778,0.236823,249.402637,0.000000,1.968039,394.496671,0.000000,0.261926,17.222068,0.124024,0.124024,0.000000,0.000000,119.970106,471.355417,158.697244,0.000000,92.211138,0.000000,0.088421,34.813313,0.583505,0.000000,0.000000,0.140000,1.106629,0.420000,4.175189,0.000000,412.483028,3.796644,0.065804,0.173966,393.911016,0.223940,122.634790,5.496389,0.344769,6.759406,6.455556,0.000000,1.348846,3.794513,10.538182,10068.965738,0.000000,0.283856,0.257015,0.000000,3.344901,0.000000,0.125570,0.098924,0.296874
2025-03,4.200000,32.989078,0.000000,0.350000,194.775000,8.554427,0.817140,2.461611,0.000000,41.457843,0.000000,136.885489,12.634528,22.336538,0.000000,2.315293,3.158632,0.000000,304.134518,759.233092,3.794902,0.000000,88.964642,2.315293,7.388822,5.870110,62.402374,1.610212,90.986698,0.000000,1.372145,16.273014,0.000000,0.000000,0.680618,165.864387,1.547766,0.685998,1.371436,3.345610,3.769412,3.151518,1.209855,0.000000,0.000000,33.174237,3.985633,128.940814,6.991725,45.834091,52.905651,2432.055027,0.000000,0.479580,2.057994,20.965732,0.000000,2.468998,0.000000,25.612426,0.000000,0.036207,0.398474,0.597356,169.598496,0.000000,1.327660,344.847199,0.000000,0.023896,25.358527,0.381594,0.381594,0.000000,0.000000,154.046695,847.300520,136.291714,0.000000,40.148898,0.000000,0.867097,39.590470,2.548624,0.000000,0.000000,0.000000,2.018697,0.653333,10.653754,0.000000,144.855091,5.781376,0.813915,0.443906,423.136320,0.441893,126.211516,3.104380,0.393171,5.210141,36.184838,0.000000,1.041923,2.735581,7.727287,12042.982868,0.000000,1.291804,0.420000,0.000000,3.308819,0.000000,2.419924,0.613994,2.351209
2025-04,4.900000,12.130227,0.000000,0.700000,4.028365,8.612340,2.743505,2.496725,0.000000,3.764354,0.000000,677.484316,9.990318,25.727119,0.000000,2.546063,2.497580,0.000000,265.420310,991.768485,9.172334,0.000000,82.690543,2.546063,9.187544,4.635008,92.184581,1.834043,71.842624,0.000000,1.799844,31.508868,0.255000,0.000000,0.897209,207.837921,1.200642,0.900040,1.800714,1.107152,3.854118,3.161326,2.609866,0.000000,0.000000,49.577210,4.955701,68.183965,8.097913,7.194886,55.181407,1593.345454,0.000000,0.262500,2.700120,19.896444,0.000000,2.114151,0.000000,25.282250,0.000000,0.130870,2.625757,0.152927,162.898929,0.000000,0.396773,329.275122,0.000000,0.129637,28.559600,0.147188,0.147188,0.000000,0.000000,174.578480,656.923124,132.610740,0.000000,15.811250,0.000000,0.000000,51.211585,1.682603,0.000000,0.000000,0.700000,2.206344,0.140000,2.550584,0.000000,332.732534,2.764743,0.354758,0.106274,582.031141,0.563860,148.051448,5.312610,0.194638,9.651559,5.735513,0.000000,1.809231,2.636192,2.146667,9593.449191,0.000000,0.684217,1.733284,0.000000,4.443237,0.000000,0.237107,0.179169,0.726088
2025-05,5.600000,13.623086,0.000000,3.850000,1.845852,10.321265,0.670198,4.397577,0.000000,0.000000,0.000000,115.379439,14.298441,14.012429,0.000000,4.161089,3.574610,0.000000,320.038894,819.407990,6.338809,0.000000,70.811877,4.161089,3.421685,6.644194,104.623996,2.206497,102.985013,0.000000,0.354922,15.744923,25.108171,0.000000,0.164132,111.202733,2.092471,0.172144,0.344476,4.545170,2.591470,8.247842,3.099120,0.000000,0.000000,46.591479,0.316292,58.004931,6.138983,0.000000,63.007502,1941.934478,0.000000,0.033654,0.516431,21.748327,0.000000,7.307486,0.000000,30.904552,0.000000,0.000000,0.002523,0.317795,208.389315,0.000000,1.883528,311.955298,0.000000,0.907500,14.456191,0.183208,0.183208,0.000000,0.000000,182.870122,776.694941,299.063877,0.000000,9.264706,0.000000,0.325161,64.268253,0.749617,0.000000,0.000000,0.070000,2.316693,0.233333,0.652623,0.000000,134.613613,2.663664,0.337386,0.027193,494.422200,0.396446,106.425374,4.054833,0.168722,6.823682,0.514091,0.000000,1.122692,6.081195,19.905455,9971.341951,0.000000,0.031530,0.000000,0.000000,1.654936,0.000000,0.064149,0.006421,0.192744
2025-06,6.300000,17.615109,0.000000,1.400000,0.918750,10.609932,1.829453,5.970307,0.000000,271.845000,0.000000,145.052905,26.091187,30.761623,0.000000,6.091206,6.522797,0.000000,244.219330,829.395356,5.028933,0.000000,85.996328,6.091206,4.772081,11.274015,129.049582,2.572194,174.747232,0.000000,14.222602,23.742423,24.650000,0.000000,7.063040,188.957018,2.226649,0.135709,14.221838,2.709807,2.338824,3.208038,0.961382,0.000000,0.000000,215.826361,1.123806,48.896201,12.517252,0.000000,56.299692,1993.153680,0.000000,1.127914,0.407126,25.169176,0.000000,4.470903,0.000000,34.233703,0.000000,0.000000,272.093006,0.184643,226.695590,0.000000,0.928559,326.983431,0.000000,1.588728,37.793841,0.405644,0.405644,0.000000,0.000000,144.544588,709.070469,274.720754,0.000000,1.294521,0.000000,0.840000,54.744185,2.112282,0.000000,0.000000,0.210000,1.654914,0.000000,3.964053,0.000000,207.052654,3.567188,0.103132,0.165169,593.053593,5.541317,197.857406,11.356409,0.071971,10.076418,0.000000,0.000000,2.649921,5.587942,1.116124,10262.760168,0.000000,0.109270,0.000000,0.000000,1.696938,0.000000,0.252662,0.042354,0.166451
