,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belgium,Benin,Bhutan,Bolivia,Bosnia and Herz.,Botswana,Brazil,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Central African Rep.,Chad,China,Colombia,Comoros,Congo,Croatia,Djibouti,Dem. Rep. Congo,Ecuador,Egypt,El Salvador,Eritrea,Ethiopia,France,Gambia,Georgia,Germany,Ghana,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,India,Indonesia,Iran,Iraq,Israel,Italy,Côte d'Ivoire,Jamaica,Jordan,Kenya,eSwatini,Kuwait,Kyrgyzstan,Laos,Lebanon,Lesotho,Liberia,Libya,Madagascar,Malaysia,Mali,Malta,Mauritania,Mexico,Moldova,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Macedonia,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Qatar,Romania,Russia,Rwanda,Saudi Arabia,Senegal,Serbia,Sierra Leone,Solomon Islands,Somalia,South Africa,S. Sudan,Spain,Sri Lanka,Sudan,Sweden,Syria,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uzbekistan,Venezuela,Yemen,Zambia,Zimbabwe,Eq. Guinea,Falkland Is.,Suriname,New Zealand,Timor-Leste,Palestine,Vanuatu,Fr. S. Antarctic Lands,Switzerland,Gabon,W. Sahara,Belarus,Kazakhstan,Lithuania,Fiji,Uruguay,Latvia,Hungary,Slovenia,Cyprus,Bahamas,Oman,Chile,Greece,Montenegro,Vietnam,Norway,Finland,North Korea,Solomon Is.,Luxembourg,South Korea,Ireland,Japan,Taiwan,Czechia,Bulgaria,Greenland,Slovakia,Estonia,Puerto Rico,New Caledonia,Portugal,Iceland,Costa Rica,Turkmenistan,Somaliland,Kosovo,Denmark,N. Cyprus,Cuba,Brunei,Malawi,Mongolia,Belize
2025-04-30,26.668314500807668,0,0.6817121525562777,0.03180351402919652,0,0,0,0,0.04442936130107477,0,26.205719744474298,0.011107340325268692,9.221831024326388,0,0,0,0,122.73281695156696,439.80166191146395,9.767054453171813,0.08841781211200635,27.063007162893207,0,57.596781600643666,3.431509113554145,0,125.91243589791198,0,0,0,0,194.17140572458678,10.235529618061264,0,0,0,249.65257899513355,0.7294013342736001,0,0,0.039019548165485585,0.822213608957795,3.7476561712550542,0,0,0,82.50345984112974,0.08333333333333333,45.79236604537809,7.411363690257129,3.393636093507928,19.11273526945713,490.2673813009883,0,0,0.7307673647437797,0.038561241220378,10.678990291060792,0.0,0,0,0,46.52078271222507,0,0.04,0.09070800186552538,0,0.041666666666666664,121.088,0,0.05457392391215169,311.08241328187773,0,0.3094623423920222,98.84704297767608,251.42611283500074,0,0.06360702805839304,0,0,93.97041356225029,162.83579383579382,0,197.89783004131687,0,13.646981067712774,0,0.03180351402919652,12.136018049603948,0,0,0,1773.5204092740632,0.22104453028001586,0.15901757014598258,0.030236000621841796,0,0.026720681153199553,0,727.0602766798419,47.474772125412336,53.3146350931677,0,0,671.884746485596,1.368235151573264,509.2445039504403,0.07775138227688085,0.5235119047619048,4.715452270602164,2.4658386679477027,0.3085923494286944,0.030236000621841796,1.68611053652452,1.0,4404.986231752066,0,0,0.08282312925170068,0.044208906056003174,0.6157502966511782,78.8379075444864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-31,19.910698861102503,0,0.3348290393777415,0.004396552641762049,0,0,0,0,0.04657022661514198,0,10.648045727494353,0.011642556653785495,20.33422693720228,0,0,0,0,103.2082669370805,208.8335625513255,9.13529181887009,0.017632736012241995,27.96795481867361,0,47.93692595011634,34.45063989604528,0,78.9253211477272,0,0,0,0,842.5335445602437,4.205326596539042,0,0,0,273.1774038285686,0.6345913313532109,0,0,0.019650578967388914,0.45443583118001724,2.994687159183598,0,0,0,126.60973521624007,0.20697167755991286,26.82652318676415,6.548599089524467,8.272156141633381,16.796724659807815,917.5517856501249,0,0,0.5551825884989889,0.03232807549357673,19.4677475131055,0.5,0,0,0,43.91416539156177,0,0.04,0.05899196288121292,0,0.07142857142857142,123.39442424242424,0,0.02261006409458857,268.50840521476107,0,0.06171457604284698,63.55781164604764,202.5508454370385,0,0.008793105283524097,0,0,40.567676276859956,423.06216006216005,0,202.65061926344322,0,0.0,0,0.004396552641762049,12.151058304116349,0,0,0,1536.520964502552,0.04408184003060499,0.021982763208810242,0.019663987627070972,0,0.026382057209350655,0,356.3092885375494,25.824105981211712,24.34219720496894,0,0,684.0037148696592,0.3899620565685064,497.1723543977338,0.08149789657649846,0.0,3.3764575957575964,9.797187626407784,0.09439739033179892,0.019663987627070972,1.107917740524121,0.6,4347.647982908441,0,0,0.007142857142857143,0.008816368006120998,1.5087327406053601,81.87483494021222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-30,27.70321164668771,0,0.38248169659705156,0.008839282290846675,0,0,0,0,0.06526880868853928,0,12.87405957130811,0.01631720217213482,11.375242718446602,0,0,0,0,144.9720230334637,178.5257734321614,11.530051431346255,0.01882252762203005,24.744546433580446,0,94.73328119835608,11.06003431833461,0,106.70062112339413,0,0,0,0,308.89731559833183,8.367541235136171,0,0,0,205.34787244941748,0.3059768332802804,0,0,0.0371358632242537,0.007131782945736435,3.8449687124535687,0,0,0,80.4516504854369,0.7953795379537955,46.95654412521883,6.89244480532307,8.48158438061343,18.346584077404152,852.5103301225815,0,0,0.0378248242615718,0.028128813793398592,22.112556717363677,1.5,0,0,0,30.272784001417758,0,0.0,0.047840139025401504,0,0.003333333333333333,134.2637643097643,0,0.048190593987341906,284.3011481802409,0,0.06587884667710518,38.44212242669487,331.34462355569656,0,0.01767856458169335,0,0,90.53007234639887,238.55426055426057,0,219.26495587560507,0,13.618198874296436,0,0.008839282290846675,11.717214214604164,0,0,0,774.5253136302229,0.047056319055075124,0.04419641145423338,0.01594671300846717,0,0.01783482501042878,0,506.0662055335969,20.318237842420146,33.20820393374741,0,0,816.25828115274,0.6467730934525682,545.6778125699103,0.11422041520494373,1.0714285714285714,4.948075881697565,10.46164122543697,0.050978545072930356,0.01594671300846717,0.19129605434042807,0.0,4598.494133250287,0,0,0.002976190476190476,0.009411263811015026,1.2431952388485017,93.47451259984852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-31,18.314130200840193,0,0.2811867686121724,0.006381098701016597,0,0,0,0,0.09309741496815008,0,6.414461408128935,0.02327435374203752,5.289331297043743,0,0,0,0,122.10978620406587,136.31177870691397,8.093823198806897,0.09311151795433995,22.615658184732517,0,74.0814143469839,1.7741842386588873,0,72.73125258490992,0,0,0,0,351.7081942475132,0.0,0,0,0,280.4415119624888,0.3479146927184421,0,0,0.0909188782949456,0.3617364341085271,2.7532464660492066,0,0,0,40.40864077669903,0.1485148514851485,38.255569285689766,6.423859789223385,12.185259321056277,19.768937922370938,1623.836498374164,0,0,0.5351523243838286,0.028805674849353893,13.945009951753907,0.0,0,0,0,39.51534498088607,0,0.62,0.03072315872111466,0,0.11954545454545455,159.2509292929293,0,0.00858779232948284,294.69909373195594,0,0.3258903128401898,77.50814421474902,200.565788432141,0,0.012762197402033194,0,0,93.3630547457078,310.2505827505828,0,203.57458427890273,0,4.162288930581614,0,0.006381098701016597,12.896325152577587,0,0,0,532.5835479007487,0.23277879488584985,0.03190549350508298,0.010241052907038221,0,0.03625398171978292,0,326.31818181818187,14.894101384022782,32.44234660267269,0,0,661.3557427961549,0.14405143054088784,389.5942513399101,0.16292047619426264,0.8,2.398216350993677,6.9077289251922425,0.11286278745190048,0.010241052907038221,4.857350308979977,0.8,4496.103337194936,0,0,0.00042517006802721087,0.04655575897716997,1.9506868698962003,140.9653580880174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-31,19.824220056151653,0,0.19399012592921855,0.015347172531868776,0,0,0,0,0.04339824857874031,0,10.926056568655449,0.010849562144685078,0.7137195011090505,0,0,0,0,127.82608105171664,127.44827249078524,5.164409290960663,0.028074001433241246,26.773298186736124,0,94.41521344944147,11.195612804571049,0,55.429123483242165,0,0,0,0,358.1793792872378,13.959786276455485,0,0,0,305.00480851410015,1.1506075113962564,0,0,0.04477650033604021,0.22089577950043066,3.4131769874206954,0,0,0,11.087864077669902,1.8627450980392157,49.78574812068788,5.262119312572507,8.10064866131745,16.394790531093747,1117.8564008689093,0,0,0.17394282464081715,0.1418826460971668,15.112874767574947,0.75,0,0,0,41.298136345549935,0,0.48,0.03620510228224675,0,0.14227272727272727,148.90224915824916,0,0.034000424210598866,263.91730373784554,0,0.09825900501634437,62.97830894816263,169.56151340779087,0,0.03069434506373755,0,0,33.11224489795919,322.44470344470346,0,175.62816676953048,0,13.951688555347092,0,0.015347172531868776,14.475157988140069,0,0,0,753.338472443798,0.07018500358310312,0.07673586265934387,0.012068367427415584,0,0.03534871874721674,0,401.8586956521739,34.73195987512037,56.381122953133826,0,0,690.0189155404172,0.6015062937794294,387.6551713096072,0.07594693501279555,0.3333333333333333,4.243219746669833,7.075084626684549,0.07063377354611661,0.012068367427415584,1.6417815788399268,0.2,4189.122373178174,0,0,0.056299603174603176,0.014037000716620623,1.3242081621622124,63.73386609026792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,30.201110858357023,0,0.1995137431927356,0.019665883529437683,0,0,0,0,0.06336807552050572,0,17.15663918822281,0.01584201888012643,6.0864986727755355,0,0,0,0,175.66588651069583,66.50604545343967,6.600138219289436,0.014696190940505668,22.028814365858544,0,70.12887539224684,4.5417757789138475,0,156.82561911198417,0,0,0,0,34.14518121658526,5.000112394341462,0,0,0,245.8076176427616,0.1877987183062004,0,0,0.046194164197893246,0.3527757494929287,5.576374560366387,0,0,0,37.858058252427185,0.0,41.52050252291217,4.615228136958365,6.037500109284326,18.977758888389744,275.01304930605045,0,0,0.4900159390515201,0.1098322218080978,13.14813190495708,1.875,0,0,0,41.55105528219492,0,0.2,0.041364264237599674,0,0.075,108.85091245791246,0,0.01958302588034884,284.9419663242075,0,0.051436668291769835,59.21601963632115,203.4067173148391,0,0.039331767058875367,0,0,83.41052262174712,973.5852110852111,0,163.45961384711882,0,7.129924953095685,0,0.019665883529437683,14.03740206899537,0,0,0,778.301335672852,0.03674047735126417,0.09832941764718842,0.013788088079199892,0,0.026333398861076062,0,277.7895256916996,17.774154770319832,139.42227790325617,0,0,607.6894119695146,0.6562334205860424,660.6851587891808,0.110894132160885,0.16666666666666666,2.608799078242411,10.364676312508374,0.1191419638043116,0.013788088079199892,1.1113508721545573,0.0,4636.626236838401,0,0,0.00955988455988456,0.007348095470252834,1.0352760544495416,147.80735430482187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
