date,Unnamed: 0,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belgium,Benin,Bhutan,Bolivia,Bosnia and Herz.,Botswana,Brazil,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Chad,China,Colombia,Comoros,Congo,Croatia,Djibouti,Ecuador,Egypt,El Salvador,Eritrea,Ethiopia,France,Gambia,Georgia,Germany,Ghana,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,India,Indonesia,Iran,Iraq,Israel,Italy,Jamaica,Jordan,Kenya,Kuwait,Kyrgyzstan,Laos,Lebanon,Lesotho,Liberia,Libya,Malaysia,Mali,Malta,Mauritania,Mexico,Moldova,Morocco,Mozambique,Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Qatar,Romania,Rwanda,Saudi Arabia,Senegal,Sierra Leone,Solomon Islands,Somalia,South Africa,Spain,Sri Lanka,Sudan,Sweden,Syria,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uzbekistan,Venezuela,Zambia,Ireland
2025-10,0.000000,47.481977,0.000000,3.900000,13.108333,0.982331,0.227500,0.000000,0.000000,5.826249,0.000000,657.618640,0.000000,14.417237,0.000000,0.000000,0.000000,0.000000,89.943262,732.243929,6.641027,1.077143,43.098342,0.000000,19.977448,91.200281,126.021429,1.347191,0.000000,0.000000,1.095425,90.036934,0.865979,0.000000,0.000000,429.690020,1.542924,0.542124,0.548372,3.200484,7.493327,4.493485,0.095263,0.000000,0.000000,253.432054,3.084953,51.471395,18.900953,88.598225,22.582637,3235.643052,0.000000,0.262281,3.172000,37.468158,0.000000,0.000000,3.977536,88.469892,0.000000,1.387100,1.299706,1.792424,226.889677,0.000000,1.111429,486.247931,0.000000,1.956662,60.499490,0.000000,0.813101,0.000000,0.000000,61.712370,929.310134,312.414732,0.000000,0.000000,0.000000,0.328421,19.654781,0.000000,5.160637,0.000000,0.506988,0.329710,2.675028,1.996303,0.000000,432.595205,0.552361,0.000000,0.000000,558.551627,1.553675,278.660141,8.040837,0.386801,2.638653,6.373125,13.014833,0.646429,2.913382,2.788406,7932.165744,0.000000,0.000000,1.690705,1.221847,4.330819,0.000000,1.114166
2025-11,1.300000,37.995677,0.000000,3.962903,7.150000,2.932331,0.346667,0.000000,0.000000,4.815608,0.000000,60.462711,0.000000,6.994147,0.000000,0.000000,0.000000,0.000000,113.307444,634.370022,11.449866,0.163683,74.842916,0.000000,27.732446,34.526540,177.851514,1.151390,0.000000,0.000000,0.767053,31.591794,5.202751,0.000000,0.000000,381.405413,1.280723,0.379132,0.382868,2.350128,0.580235,1.091307,0.209590,0.000000,0.000000,113.269577,0.186304,53.712181,18.284952,23.795622,102.439862,1503.588778,0.000000,0.495238,0.520000,70.916102,0.000000,0.000000,1.013103,47.087957,0.000000,0.721933,2.134810,1.979545,205.234025,0.000000,0.290179,408.679548,0.000000,1.966250,73.539918,0.000000,0.163384,0.000000,0.000000,249.485023,1013.885999,501.881723,0.000000,0.000000,0.000000,0.000000,13.461996,0.000000,9.002748,0.000000,0.426940,0.235927,0.813916,0.618539,0.000000,337.700090,1.518991,0.000000,0.000000,581.816436,0.765514,299.330599,1.602923,10.303841,2.467857,7.933125,1.935770,0.707143,2.336173,0.754968,9782.653809,0.000000,0.000000,1.832396,0.339421,10.077428,0.000000,0.226811
2025-12,2.600000,54.881180,0.000000,2.980040,17.160000,4.999624,0.162500,0.000000,0.000000,4.814205,0.000000,46.326432,0.001970,12.812309,0.000000,0.000000,0.000000,0.000000,111.916063,290.298638,61.741875,0.213571,43.821157,0.000000,21.544350,31.958922,125.055856,1.410083,0.000000,0.000000,0.866598,52.263900,0.658254,0.000000,0.000000,378.131383,1.273277,0.434893,0.433645,2.618014,2.138075,2.684945,0.179035,0.000000,0.000000,83.409681,1.508249,97.946218,20.419745,16.140502,151.673356,1494.471956,0.000000,0.595019,0.000000,12.422607,0.000000,0.000000,0.764994,58.582939,0.000000,0.000867,0.305845,3.033333,225.426532,0.000000,0.046429,1437.620256,0.000000,1.552833,83.851747,0.000000,0.443942,0.000000,0.000000,76.067887,1339.027719,393.201989,0.000000,18.473684,0.000000,1.641250,22.508412,0.000000,2.495787,0.000000,0.076032,1.088796,1.455495,0.253704,0.000000,360.000409,72.150000,0.000000,0.000000,528.139277,1.212963,270.623258,1.071787,1.376713,3.464308,9.408750,16.042506,0.814286,3.925669,0.364148,8061.824819,0.000000,0.000000,1.296512,0.084705,7.346500,0.000000,0.097255
2026-01,3.900000,48.046680,0.000000,19.256250,11.559167,4.962970,0.433333,0.000000,0.000000,3.680425,0.000000,1513.313745,0.000000,10.162324,0.000000,0.000000,0.000000,0.000000,82.082303,352.126494,7.528973,0.055714,147.344050,0.000000,35.353221,57.732268,204.788625,0.600461,0.000000,0.000000,0.183099,30.588593,0.018571,0.000000,0.000000,287.677840,1.021888,0.095972,0.090006,0.570017,0.772140,3.504390,9.574478,0.000000,0.000000,116.339023,4.076281,110.548826,14.915788,144.823672,28.363468,508.656547,0.000000,0.352857,6.136000,48.041700,0.000000,0.000000,0.550954,449.412330,0.000000,0.055714,0.154179,4.948864,170.670178,0.000000,0.185714,781.572488,0.000000,1.788635,120.651193,0.000000,0.068989,0.000000,0.000000,139.881431,1155.942210,368.840512,0.000000,0.000000,0.000000,0.684211,18.794510,0.000000,1.982621,0.000000,0.014640,0.268878,0.656944,0.339722,0.000000,224.997874,3.622210,0.000000,0.000000,688.208246,0.566197,418.822052,2.258176,4.887013,4.315156,1.852500,1.520887,0.539286,1.678294,0.860411,8373.079375,0.000000,0.000000,0.825089,0.163902,6.443409,0.000000,0.188117
2026-02,5.200000,57.392999,0.000000,8.903553,26.693333,0.000000,0.866667,0.000000,0.000000,2.803527,0.000000,126.357365,0.523939,8.868740,0.000000,0.000000,0.000000,0.000000,83.117229,531.144249,82.791042,0.055714,65.379629,0.000000,67.510900,174.921329,160.878509,0.794109,0.000000,0.000000,0.242300,23.917872,0.167831,0.000000,0.000000,312.314071,0.305471,0.124543,0.120207,0.725310,2.782619,1.262532,1.888283,0.000000,0.000000,71.495058,1.342121,68.717372,30.575173,245.288977,24.849872,501.817755,0.000000,0.704167,0.000000,18.170763,0.000000,0.000000,1.336079,1571.897330,0.000000,0.007800,0.668712,4.618939,352.814614,0.000000,1.485714,624.099730,0.000000,0.190667,150.757706,0.000000,0.620276,0.000000,0.000000,213.238830,606.052989,283.140653,0.000000,0.000000,0.000000,0.530833,32.689573,0.000000,1.652906,0.000000,0.073198,6.507774,0.621765,0.240579,0.000000,208.434194,3.484120,0.000000,0.000000,488.716748,0.873493,1118.256691,3.263851,1.669474,5.630243,2.505000,19.511255,0.107143,2.199642,0.804877,9763.666938,0.000000,0.000000,0.546255,0.128969,4.588920,0.000000,0.205501
2026-03,6.500000,96.196969,0.000000,7.678125,5.839167,0.000000,3.065833,0.000000,0.000000,5.790711,0.000000,160.759677,0.001970,3.505405,0.000000,0.000000,0.000000,0.000000,107.676484,321.772119,75.311592,0.065000,49.937907,0.000000,107.742068,202.178538,165.874799,2.544252,0.000000,0.000000,3.080768,22.330089,0.111429,0.000000,0.000000,253.019989,0.609001,1.541088,1.540303,9.242040,1.059997,0.596517,0.019259,0.000000,0.000000,214.147665,6.534130,71.726510,25.390072,1241.220238,24.801041,2508.710555,0.000000,0.037143,8.970000,9.407989,0.000000,0.000000,2.372453,19567.291774,0.000000,2.562486,1.177485,1.536364,307.715387,0.000000,0.000000,378.785592,0.000000,0.087389,116.242089,0.000000,0.692702,0.000000,0.000000,204.567450,856.816061,326.444519,0.000000,0.000000,0.000000,0.000000,30.112729,0.000000,2.126209,0.000000,0.292619,4.366741,0.626442,0.291421,0.000000,250.515826,1.472961,0.000000,0.000000,500.794384,0.401695,335.661687,1.929644,1.883094,18.153316,12.399375,2.324036,0.228571,4.438647,0.106905,9371.985469,0.000000,0.000000,0.288038,0.200028,3.587863,0.000000,0.252036
2026-04,7.800000,54.248730,0.000000,2.925000,0.000000,8.775000,2.231667,0.000000,0.000000,10.903430,0.000000,160.759677,0.001970,7.269472,0.000000,0.000000,0.000000,0.000000,77.234855,425.582160,170.459405,1.049286,42.801083,0.000000,21.022511,190.615525,218.345231,3.424149,0.000000,0.000000,0.173043,43.510827,0.046429,0.000000,0.000000,261.389459,1.158063,0.087420,0.087506,0.518601,0.383810,5.370414,0.777212,0.000000,0.000000,669.025127,7.872714,74.009336,17.934840,545.173424,38.125219,1748.899831,0.000000,4.268333,9.750000,19.993644,0.000000,0.000000,3.107548,6333.693656,0.000000,0.041167,1.130606,3.023485,154.257840,0.000000,0.000000,383.299503,0.000000,0.146972,133.131377,0.000000,1.025061,0.000000,0.000000,125.210014,2399.393554,375.729299,0.000000,0.000000,0.000000,0.000000,13.074820,0.000000,1.924875,0.000000,0.764476,2.739028,1.633407,2.200386,0.000000,267.984127,3.351468,0.000000,0.000000,410.175647,0.329985,245.492183,7.648137,1.612119,6.445833,3.510000,4.391017,0.160714,3.022146,1.831556,10438.395911,0.000000,0.000000,0.639683,1.077414,3.691189,0.000000,1.086504
2026-05,9.100000,68.901273,0.000000,0.487500,15.253333,0.000000,3.932500,0.000000,0.000000,14.753536,0.000000,190.466947,1.343333,11.762139,0.000000,0.000000,0.000000,0.000000,146.524947,262.767234,110.184092,0.222857,50.013165,0.000000,9.708263,198.182809,90.043407,3.861202,0.000000,0.000000,1.094265,73.155593,0.055714,0.000000,0.000000,380.317993,1.185626,0.546148,0.548010,3.290206,3.454286,8.698721,0.086667,0.000000,0.000000,128.829714,2.805170,100.340584,19.242836,13.368135,39.733234,1739.207267,0.000000,4.426190,0.884000,5.952119,0.000000,0.000000,1.074838,358.601971,0.000000,1.011400,0.248182,1.063636,206.852679,0.000000,0.477551,394.831745,0.000000,1.749480,109.054559,0.000000,0.600089,0.000000,0.000000,151.103698,968.297210,320.570294,0.000000,0.000000,0.000000,0.068421,20.153313,0.000000,3.038071,0.000000,0.205398,2.202020,0.891156,0.822198,0.000000,437.429534,1.226372,0.000000,0.000000,504.493837,0.368911,1017.621973,2.575053,1.169900,0.902229,5.752500,1.993615,0.046429,4.243593,4.143131,8980.397848,0.000000,0.000000,0.474241,0.344260,5.095150,0.000000,0.348828
2026-06,10.400000,39.797765,0.000000,0.609375,0.000000,0.000000,0.086667,0.000000,0.000000,16.577272,0.000000,264.254312,0.131970,1.383381,0.000000,0.000000,0.000000,0.000000,174.731411,356.714037,12.038929,0.079552,35.964906,0.000000,127.357102,338.461455,106.623889,5.264656,0.000000,0.000000,0.284297,46.601274,0.752143,0.000000,0.000000,300.091052,1.743166,0.141630,0.141268,0.845196,2.110952,10.297765,0.473752,0.000000,0.000000,178.418213,14.845351,62.040049,23.475721,1277.051660,15.781199,1192.138527,0.000000,0.626378,1.053000,5.734746,0.000000,0.000000,2.894661,99.964875,0.000000,1.318633,4.450727,0.989773,258.764240,0.000000,0.417857,351.390846,0.000000,2.777092,127.580562,0.000000,1.118862,0.000000,0.000000,175.921155,937.427355,258.051688,0.000000,0.000000,0.000000,0.000000,21.344063,0.000000,1.122121,0.000000,0.229891,2.815645,1.096686,0.049164,0.000000,395.659603,1.650000,0.000000,0.000000,865.214107,0.117574,632.566626,0.340684,5.732975,-0.226589,5.212500,27.157472,0.207143,1.838913,2.336732,7659.383206,0.000000,0.000000,2.672604,0.017988,7.275541,0.000000,0.118737
2026-07,11.700000,44.638350,0.000000,1.950000,0.000000,7.800000,2.730000,0.000000,0.000000,15.480226,0.000000,241.298929,0.000000,4.127454,0.000000,0.000000,0.000000,0.000000,225.938714,868.119975,35.115089,8.385000,38.032164,0.000000,29.213256,481.909064,106.269622,4.889059,0.000000,0.000000,28.662965,29.875923,0.055714,0.000000,0.000000,294.078956,5.602326,0.259522,14.332059,1.476586,6.241425,4.074460,0.471852,0.000000,0.000000,380.128623,14.676342,91.065565,24.987802,447.359260,33.730396,2025.834171,0.000000,1.431548,34.346000,7.279237,0.000000,0.000000,1.198649,4785.894319,0.000000,0.138667,0.000000,0.000000,231.096091,0.000000,0.638393,499.622754,0.000000,0.448861,135.745704,0.000000,2.015821,0.000000,0.000000,50.946421,987.346258,334.184460,0.000000,13.855263,0.000000,0.000000,17.942973,0.000000,3.606049,0.000000,0.087366,20.213766,14.093696,6.849177,0.000000,374.615487,0.000000,0.000000,0.000000,553.569440,0.502176,800.699717,1.368444,1.241830,3.938409,5.396250,4.464708,0.478571,2.018896,16.417385,7680.310618,0.000000,0.000000,2.560759,0.101727,9.501548,0.000000,0.110719
