date,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belgium,Benin,Bhutan,Bolivia,Bosnia and Herz.,Botswana,Brazil,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Central African Rep.,Chad,China,Colombia,Comoros,Congo,Croatia,Djibouti,Dem. Rep. Congo,Ecuador,Egypt,El Salvador,Eritrea,Ethiopia,France,Gambia,Georgia,Germany,Ghana,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,India,Indonesia,Iran,Iraq,Israel,Italy,Côte d'Ivoire,Jamaica,Jordan,Kenya,eSwatini,Kuwait,Kyrgyzstan,Laos,Lebanon,Lesotho,Liberia,Libya,Madagascar,Malaysia,Mali,Malta,Mauritania,Mexico,Moldova,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Macedonia,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Qatar,Romania,Russia,Rwanda,Saudi Arabia,Senegal,Serbia,Sierra Leone,Solomon Islands,Somalia,South Africa,S. Sudan,Spain,Sri Lanka,Sudan,Sweden,Syria,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uzbekistan,Venezuela,Yemen,Zambia,Zimbabwe,Malawi
2022-08,332.148419,0.000000,10.769726,2.379839,0.000000,2.196395,0.000000,0.000000,2.918770,0.000000,4.564721,0.000000,3.790268,0.000000,0.000000,0.000000,0.000000,210.211569,471.617289,20.424441,0.000000,126.202415,6.554505,48.365885,12.584722,5.561348,48.808517,0.000000,22.520000,0.000000,0.000000,690.595713,214.436521,51.785088,127.659541,6.022545,718.546471,0.000000,0.191185,0.000000,1.680131,1.554501,2.617727,0.000000,27.217212,0.000000,46.902495,40.515735,179.952101,16.360714,1.778906,131.105776,7.024762,0.000000,2.363242,0.000000,0.000000,41.445502,4.185821,0.000000,3.243436,0.000000,192.500850,0.000000,0.000000,19.820669,0.000000,0.000000,746.698545,0.000000,0.000000,415.533288,0.000000,0.928268,81.405251,818.326186,0.000000,1.867268,0.000000,0.000000,199.707230,921.424255,0.000000,115.872503,0.000000,32.550000,1.867924,3.365778,27.545363,0.000000,0.000000,0.000000,11.178876,7.374639,1.584532,0.382353,0.846156,0.000000,0.000000,432.324469,1.093057,200.473393,0.000000,0.000000,434.709902,0.000000,481.403317,4.157669,50.796842,10.340928,132.027500,0.000000,1.420169,13.118306,1.951867,8102.299351,11.120950,0.000000,0.000000,17.522674,19.562861,1042.803914,0.000000,1.842283,0.000000
2022-09,899.666855,0.000000,20.833195,2.295968,0.000000,0.898435,0.000000,0.000000,0.681364,0.000000,8.057669,0.000000,4.879701,0.000000,0.000000,0.000000,0.000000,195.113985,736.699081,28.178300,0.000000,128.607837,2.093278,-63.549053,164.522222,11.427311,60.372491,0.000000,5.072374,0.000000,0.000000,721.023869,34.952484,99.623800,100.308804,25.339758,765.285995,0.000000,0.453771,0.000000,1.886330,5.788830,11.216405,0.000000,14.187631,0.000000,38.158407,6.722605,65.014692,15.003698,0.135933,185.313727,6.559238,0.000000,3.171672,0.000000,0.000000,43.465168,4.200991,0.000000,3.509594,0.000000,79.521568,0.000000,0.000000,16.912497,0.000000,0.000000,404.047627,0.000000,0.000000,700.873590,0.000000,0.000000,95.115041,643.963354,0.000000,1.688446,0.000000,0.000000,238.337019,1114.034291,0.000000,312.032848,0.000000,297.497143,1.011627,4.345553,72.634519,0.000000,0.000000,0.000000,26.780328,5.055588,1.733333,1.006863,0.787789,0.000000,0.000000,682.628596,1.526642,284.808468,0.000000,0.000000,785.128421,0.000000,261.761109,3.698312,1.388864,4.475026,76.608889,0.000000,0.420424,7.075129,4.132213,9227.468214,6.965124,0.000000,0.000000,16.061650,11.033251,1875.477861,0.000000,1.153442,0.000000
2022-10,402.872807,0.000000,5.173766,0.325000,0.000000,0.545036,0.000000,0.000000,1.531555,0.000000,8.425809,0.000000,16.701052,0.000000,0.000000,0.000000,0.000000,227.041760,1060.056810,29.150338,0.000000,131.561809,1.365902,30.996162,2.762500,3.328559,83.825969,0.000000,3.300008,0.000000,0.000000,1008.936543,65.084564,53.106221,346.238773,1.610424,923.245287,0.000000,0.166747,0.000000,8.214986,0.773466,12.527273,0.000000,35.865538,0.000000,287.221514,1.898304,69.958643,7.389541,1.445420,225.689759,10.019048,0.000000,0.838642,0.000000,0.000000,40.906764,1.297063,0.000000,6.191497,0.000000,38.596838,0.000000,0.000000,15.959880,0.000000,0.000000,413.724346,0.000000,0.000000,969.463387,0.000000,9.343750,114.393672,758.864837,0.000000,1.473716,0.000000,0.000000,187.628354,894.057910,0.000000,343.391287,0.000000,87.064286,1.741557,1.658467,50.855784,0.000000,0.000000,0.000000,25.896570,6.601240,3.824233,0.458824,1.240213,0.000000,0.000000,279.513843,-0.025555,141.491316,0.000000,0.000000,1481.470486,0.000000,312.266252,5.002354,12.654332,7.658719,2.860000,0.000000,1.033291,36.955162,4.048653,5899.982177,3.046526,0.000000,0.000000,25.654605,11.491471,4802.782964,0.000000,0.504581,0.000000
2022-11,318.771251,0.000000,9.116588,4.320403,0.000000,1.369535,0.000000,0.000000,2.126109,0.000000,5.413007,0.000000,2.938921,0.000000,0.000000,0.000000,0.000000,205.816376,1052.585173,32.362515,0.000000,187.972247,13.674991,32.012067,211.975833,2.168076,38.031766,0.000000,36.860390,0.000000,0.000000,735.198161,256.425086,67.753432,96.959719,0.102424,521.052738,0.000000,0.466509,0.000000,5.301623,13.201333,0.709091,0.000000,6.040975,0.000000,94.299971,11.508789,59.094761,10.540092,1.939422,189.004554,9.219048,0.000000,0.332852,0.000000,0.000000,40.209411,0.166725,0.000000,1.196243,0.000000,5.948882,0.000000,0.000000,24.653012,0.000000,0.000000,1016.593322,0.000000,0.000000,830.838162,0.000000,8.354412,76.122908,533.726711,0.000000,2.737517,0.000000,0.000000,132.082155,1544.658520,0.000000,144.525367,0.000000,116.309244,1.283760,1.708335,59.122509,0.000000,0.000000,0.000000,24.472477,1.659342,4.213550,0.152941,1.316839,0.000000,0.000000,308.239594,0.182406,126.668216,0.000000,0.000000,347.116796,0.000000,234.953195,7.601893,6.386677,4.890894,42.900000,0.000000,0.729249,3.414531,80.582984,5953.041889,3.137384,0.000000,0.000000,27.768981,69.475336,5305.413993,0.000000,0.519629,0.000000
2022-12,89.892122,0.000000,7.151308,0.234000,0.000000,4.985372,0.000000,0.000000,0.320452,0.000000,20.504304,0.000000,1.686912,0.000000,0.000000,0.000000,0.000000,119.017851,609.633196,15.737359,0.000000,128.547712,1.842316,89.248563,3.069444,23.990576,46.856275,0.000000,11.894977,0.000000,0.000000,763.966593,32.773551,79.204609,1177.651061,0.430182,685.400356,0.000000,0.445680,0.000000,2.357841,12.804764,3.732645,0.000000,89.326906,0.000000,136.109211,4.141088,84.925145,15.980374,6.224051,141.872784,11.607619,0.000000,0.416139,0.000000,0.000000,38.633092,0.435329,0.000000,14.142296,0.000000,12.317415,0.000000,0.000000,8.860673,0.000000,0.000000,921.000692,0.000000,0.000000,790.235109,0.000000,5.419375,349.432654,709.699539,0.000000,1.042641,0.000000,0.000000,177.860993,1451.876492,0.000000,262.764511,0.000000,64.499748,0.943304,1.368565,68.056849,0.000000,0.000000,0.000000,24.498047,8.462735,0.021138,0.795507,1.824849,0.000000,0.000000,296.604580,0.000000,73.568872,0.000000,0.000000,239.650909,0.000000,188.290608,9.073614,4.462148,5.976794,28.957500,0.000000,2.654139,7.840560,17.386195,5873.482920,3.709529,0.000000,0.000000,39.849155,10.451555,3923.239077,0.000000,0.614547,0.000000
2023-01,286.695502,0.000000,4.791687,0.065000,0.000000,1.050619,0.000000,0.000000,1.051020,0.000000,5.068988,0.000000,6.116692,0.000000,0.000000,0.000000,0.000000,157.280924,739.665026,7.981067,0.000000,117.935864,1.458282,146.260813,18.723611,4.114156,52.119273,0.000000,12.332961,0.000000,0.000000,945.851935,80.142621,58.627132,980.682616,3.543879,719.438559,0.000000,0.040504,0.000000,1.159132,4.635982,2.713636,0.000000,66.001238,0.000000,59.184004,5.486564,108.023680,8.993878,0.104321,112.157566,8.796952,0.000000,0.815355,0.000000,0.000000,47.161669,0.672548,0.000000,13.576797,0.000000,53.517012,0.000000,0.000000,14.324948,0.000000,0.000000,567.055237,0.000000,0.000000,495.074247,0.000000,1.667218,106.586468,459.821688,0.000000,1.528645,0.000000,0.000000,179.731976,1230.154226,0.000000,96.533655,0.000000,257.530840,49.851795,2.876680,87.006796,0.000000,0.000000,0.000000,22.182057,7.636730,0.000000,0.025490,2.253759,0.000000,0.000000,367.511290,0.076537,111.172936,0.000000,0.000000,314.755615,0.000000,259.013503,7.830422,4.939316,7.756114,32.175000,0.000000,2.846781,2.552763,12.333647,8044.666947,4.530478,0.000000,0.000000,50.084225,5.133998,5017.784147,0.000000,0.750424,0.000000
2023-02,281.456411,0.000000,11.085931,0.830742,0.000000,1.907885,0.000000,0.000000,0.720936,0.000000,2.778390,0.000000,3.298105,0.000000,0.000000,0.000000,0.000000,559.292390,1125.665270,15.453639,0.000000,1355.199729,2.795446,173.191429,488.348611,16.251787,50.549310,0.000000,19.177629,0.000000,0.000000,1086.871939,33.533126,201.953239,102.030867,1.213333,440.658571,0.000000,0.685615,0.000000,2.456814,1.792121,3.940909,0.000000,79.102115,0.000000,49.621120,2.911078,57.583355,21.334737,7.200756,197.897197,5.276190,0.000000,5.336562,0.000000,0.000000,117.978056,2.204723,0.000000,3.339715,0.000000,4.476908,0.000000,0.000000,9.953661,0.000000,0.000000,729.400310,0.000000,0.000000,2906.518064,0.000000,13.081250,123.004489,435.169780,0.000000,1.315154,0.000000,0.000000,191.116071,1682.521489,0.000000,166.433153,0.000000,106.562773,8.621204,2.051413,30.897005,0.000000,0.000000,0.000000,32.042907,6.746654,0.190244,0.448468,2.853493,0.000000,0.000000,307.980677,1.095817,110.435281,0.000000,0.000000,168.759310,0.000000,235.070603,5.179351,2.800199,7.177146,36.345833,0.000000,6.645395,4.751831,7.504367,4619.017561,9.128240,0.000000,0.000000,64.234316,11.513704,2385.535312,0.000000,1.511865,0.000000
2023-03,295.364287,0.000000,5.584035,1.614935,0.000000,5.194864,0.000000,0.000000,2.195910,0.000000,5.716754,0.000000,3.428842,0.000000,0.000000,0.000000,0.000000,212.923120,828.048459,3.374196,0.000000,263.309377,3.543725,153.258149,2.455556,4.402664,47.489470,0.000000,14.366840,0.000000,0.000000,867.136979,220.121078,134.198343,118.632414,1.263758,770.888769,0.000000,0.091096,0.000000,2.000842,16.242959,26.818388,0.000000,19.990627,0.000000,77.405999,1.834529,100.388478,29.448572,9.619743,215.081453,42.236190,0.000000,4.809067,0.000000,0.000000,69.653723,4.627493,0.000000,14.853345,0.000000,11.799397,0.000000,0.000000,12.118493,0.000000,0.000000,651.011530,0.000000,0.000000,711.496496,0.000000,0.000000,303.272346,419.340555,0.000000,0.661376,0.000000,0.000000,153.964398,1181.678025,0.000000,250.345387,0.000000,127.972941,2.913078,3.540543,26.550566,0.000000,0.000000,0.000000,32.166162,0.638201,0.577778,0.535294,1.505923,0.000000,0.000000,303.535430,1.118961,120.025559,0.000000,0.000000,474.241320,0.000000,173.623092,4.905364,0.143292,5.970985,35.233611,0.000000,2.873684,6.031135,51.200186,2347.145784,7.546468,0.000000,0.000000,33.434325,39.033507,1714.667179,0.000000,1.250040,0.000000
2023-04,168.403681,0.000000,7.431495,6.929839,0.000000,41.461342,0.000000,0.000000,4.100489,0.000000,6.275922,0.000000,5.777374,0.000000,0.000000,0.000000,0.000000,208.457041,852.713333,9.048416,0.000000,232.783430,5.775789,82.015700,9.822222,9.304614,51.369326,0.000000,20.202839,0.000000,0.000000,1398.431646,130.706761,151.527391,155.013871,2.600000,281.076129,0.000000,0.442488,0.000000,1.944162,8.026420,9.799174,0.000000,52.783147,0.000000,79.379868,3.761037,66.795213,16.522662,11.787315,177.091909,10.022857,0.000000,2.680818,0.000000,0.000000,79.577834,6.145733,0.000000,9.647103,0.000000,10.011078,0.000000,0.000000,16.922261,0.000000,0.000000,480.789091,0.000000,0.000000,788.225374,0.000000,22.425000,41.563461,427.255168,0.000000,1.435647,0.000000,0.000000,350.084983,1832.985818,0.000000,172.538203,0.000000,340.168739,3.899514,2.594181,80.025969,0.000000,0.000000,0.000000,37.728586,0.090698,0.641192,0.382353,1.214952,0.000000,0.000000,479.096544,1.043810,82.357939,0.000000,0.000000,187.088474,0.000000,135.327917,5.108423,4.758829,2.155336,16.286111,0.000000,7.528653,8.667485,4.901993,11033.136768,3.605634,0.000000,0.000000,27.252858,10.820231,1035.493878,0.000000,0.597652,0.000000
2023-05,184.910311,0.000000,8.056300,0.000000,0.000000,36.146228,0.000000,0.000000,2.108820,0.000000,5.724133,0.000000,11.450197,0.000000,0.000000,0.000000,0.000000,193.448997,683.884850,-2.053719,0.000000,233.641901,21.744747,218.860127,3.376389,9.509516,59.000497,0.000000,29.584340,0.000000,0.000000,842.179775,26.981043,117.866180,1129.473018,0.351394,781.965580,0.000000,0.350020,0.000000,1.845594,6.232543,2.874545,0.000000,60.164882,0.000000,3835.473520,1.103602,148.080701,51.470950,3.968505,186.951655,10.415238,0.000000,2.297351,0.000000,0.000000,40.636549,2.512986,0.000000,10.232818,0.000000,12.843739,0.000000,0.000000,30.953022,0.000000,0.000000,1958.123636,0.000000,0.000000,691.982399,0.000000,3.291687,106.851536,522.902171,0.000000,2.730378,0.000000,0.000000,116.394574,1906.294571,0.000000,264.247749,0.000000,106.790420,2.844264,3.753740,17.306836,0.000000,0.000000,0.000000,28.911556,6.793257,0.063415,1.130065,2.394363,0.000000,0.000000,403.068916,0.452674,117.930652,0.000000,0.000000,298.374548,0.000000,158.555642,5.233134,6.613504,6.145929,44.275000,0.000000,8.826316,39.097960,2.594719,20339.897359,3.205765,0.000000,0.000000,43.659536,18.705386,444.401033,0.000000,0.530955,0.000000
