date,Unnamed: 0,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belgium,Benin,Bhutan,Bolivia,Bosnia and Herz.,Botswana,Brazil,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Central African Rep.,Chad,China,Colombia,Comoros,Congo,Croatia,Djibouti,Dem. Rep. Congo,Ecuador,Egypt,El Salvador,Eritrea,Ethiopia,France,Gambia,Georgia,Germany,Ghana,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,India,Indonesia,Iran,Iraq,Israel,Italy,Côte d'Ivoire,Jamaica,Jordan,Kenya,eSwatini,Kuwait,Kyrgyzstan,Laos,Lebanon,Lesotho,Liberia,Libya,Madagascar,Malaysia,Mali,Malta,Mauritania,Mexico,Moldova,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Macedonia,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Qatar,Romania,Russia,Rwanda,Saudi Arabia,Senegal,Serbia,Sierra Leone,Solomon Islands,Somalia,South Africa,S. Sudan,Spain,Sri Lanka,Sudan,Sweden,Syria,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uzbekistan,Venezuela,Yemen,Zambia,Zimbabwe,Dominica,Belize,Antigua & Barbuda,Barbados,Costa Rica,Dominican Rep.,Greece,Malawi
2026-04,0,30.09333333333333,0.0,0.0,2.9839503924203163,2.829563878080415,0.0,0.0,0.0,0.949260752688172,0.0,162.96432626359368,0.237315188172043,5.459259259259259,0.0,0.0,0.0,0.0,15.555925875402936,121.44898816884177,11.933602263415697,5.792123622437366,7.65532913650205,0.0,29.42227635817997,20.61955545585696,0.0,198.11213953195016,0.0,0.0,0.0,30.00953704723106,1158.5517176469225,33.861992687616535,0.0384615384615384,0.0,0.0,152.4973909840932,0.1363636363636363,0.0,0.0,3.423249640544472,0.9907306805946008,4.740401711062589,1.1495081152768645,0.0,0.0,243.1983620001065,4.314516129032258,28.984437456925686,5.581531149527792,6758.836701838881,15.32572557141993,323.15165238570773,0.0,3.224324324324325,2.410159285159285,0.0,8.844022687929002,1.087125165276542,0.0,0.0,13.663089239914685,3746.10101010101,0.0,4.033333333333333,1.6973419913594343,0.0,1.2000363709840371,43.59391788081,0.1066272899657782,0.9844223210258392,69.5296579093596,0.0,0.0,9.30293928861298,58.48163382330113,0.0,1.92113159464242,0.0,0.0,40.544724919093845,95.194073599951,0.0,77.08794023112196,0.0,0.9473684210526316,0.0,0.0,8.252408535602113,0.0,1.328371350955508,0.0,579.3418963284221,1.4500135131325171,0.0784703801945181,0.0,0.0,0.0,0.0,503.6208612568035,4.125,13.89753953749801,0.0,0.0,3772.3020742538433,0.590766974606913,3621.3922091619343,0.5816326530612245,0.613492761665692,4.959583588487447,3.232919254658385,6.407455380034913,5.041350406507512,2.295264376001424,3.2765102090710068,0.0,1.1973684210526316,0.0,0.1230081924078604,0.6029411764705882,0.9438202247191012,56.59166930630346,0.0,0.0,0.1024549918166939,0.3939393939393939,0.375,1.8088235294117645,0.5734767025089607,1.931632615531731,0.2972972972972973,0.5945945945945946
2026-05,1,24.001739130434785,0.0,0.25,4.786234469901102,2.4048313878080414,0.0,0.0,0.0,4.065622132702399,0.0,340.8897391837169,1.0164055331755997,2.977777777777778,0.0,0.0,0.0,0.0,5.77560763500274,97.2793708656144,11.700005603449322,8.618703160638645,-0.084228314922478,0.0,13.504916074554629,9.208525484709924,0.0,149.41492025424878,0.0,0.0,0.0,2.761912294155805,33.05556761636696,16.309241687391474,0.0125,0.0,0.0,206.30506986185344,0.0,0.0,0.0,0.8670918367346938,0.0164630908125331,1.4137624138153606,0.4091275339996012,0.0,0.0,75.7038202247191,2.3525345622119813,43.8881501337328,9.385350719092614,4993.457986950162,13.4482176855227,306.825281798785,0.0,24.017567567567568,2.9436188811188813,0.0,13.767181630619142,0.443134162973065,0.0,0.0,1.4113316701597194,1268.0828162339096,0.0,0.5625,3.360310357276409,0.0,0.4189038189533239,83.76860689823862,0.1212653396779195,0.3771254444105381,56.75552404282252,0.0,6.3,33.307964268292785,93.71286198050343,0.0,0.1095365236684587,0.0,0.0,41.70666666666667,315.6395162179648,0.0,164.2628351110678,0.0,1.263157894736842,0.0,1.5949999999999998,5.737104319120377,0.0,2.286446813368011,0.0,1661.4615504300457,0.7585655540909042,0.3180291531584635,0.0,0.0,0.0,0.0,223.27498569924512,0.0,9.86419440594734,0.0,0.0,685.1497019150124,0.0839367122552963,305.2113908172429,1.5,0.2602529836508832,0.0,1.550420168067227,2.4297089664019924,1.3683879213936463,1.0766423357664234,20.35916395633435,0.0,1.4451127819548872,0.0,0.3431176709443053,0.7176470588235294,1.8145704965567235,59.22724633090487,0.0,0.0,0.1067103109656301,0.5303030303030303,0.0,2.152941176470588,6.881720430107527,1.5856166902664632,0.6864864864864865,1.372972972972973
2026-06,2,32.39555555555556,0.0,0.0,3.1727562037434254,3.0281695849546044,0.0,0.0,0.0,0.5960563836922514,0.0,80.71008403361344,0.1490140959230628,1.4268518518518518,0.0,0.0,0.0,0.0,1.0872918728428853,53.05483873731681,5.930799236313662,32.78787878787879,4.850253589923059,0.0,40.444924606852325,29.33577013530445,0.0,174.3641585076115,0.0,0.0,0.0,14.098981071236253,51.29912224572094,30.95819978201144,0.6585365853658537,0.0,0.0,173.10681361945618,0.6451612903225806,0.0,0.0,0.7170936351868288,0.1925465838509316,3.297433684705852,0.2942726075239629,0.0,0.0,90.43393151925022,2.9850230414746544,34.66578754748007,10.228046734835983,1659.850948823996,14.527166794571103,18.54643162362212,0.0,0.0189189189189189,2.118389423076924,0.0,5.5873933930577575,0.0160714285714285,0.0,0.0,3.2034373551893767,4.202020202020202,0.0,1.995,6.685597809319875,0.0,0.0435714285714285,47.1927248093474,0.0019003245288766,4.989063259699254,89.0172663721449,0.0,0.0,27.648043860882705,117.2977003247817,0.0,0.0039906815106409,0.0,0.0,565.76,251.7826499039372,0.0,142.64596157476254,0.0,5.421052631578948,0.0,0.0631578947368421,11.365660893582392,0.0,1.1094782013277256,0.0,905.55364405401,0.2071295426755307,1.2186671087533156,0.0,0.0,0.0,0.0,287.32856843333883,6.099256707759245,28.361902278086863,0.0,0.0,701.0404033878173,0.2176848112049433,1040.102631708363,0.3469387755102041,0.7861782686524279,3.593167701863354,6.588235294117647,2.744879856501816,1.4010636346964973,0.6504065040650407,25.97212369416464,0.0,0.9842105263157894,0.0,0.6314461351564803,0.5516806722689075,0.9438202247191012,127.07469116249604,0.0,0.0,0.0854337152209492,0.2651515151515151,6.5,1.6550420168067226,346.6666666666667,4.994736019419261,0.5407335907335907,1.0814671814671817
2026-07,3,81.4,0.0,1.5,2.608046815307238,1.1865272373540856,0.0,0.0,0.0,4.396486924888635,0.0,218.56720548273657,1.0991217312221588,1.1166666666666667,0.0,0.0,0.0,0.0,6.175370880184383,197.5247492939308,5.118474811550786,12.0,3.0851833865814697,0.0,40.99141768539359,12.75203281463714,0.0,230.0413549758547,0.0,0.0,0.0,5.273149076150776,1660.4159289684098,5.593333779999703,0.0,0.0,0.0,153.3695531590158,0.0967741935483871,0.0,0.0,0.2303836648714497,0.4033457249070632,1.3717113166574817,0.0914074493130261,0.0,0.0,26.37847808722509,4.016129032258064,46.93210527503903,4.087086872531361,2985.938699121028,22.51076536793364,118.31486497578592,0.0,0.0,0.0,0.0,7.874581192078677,0.2857142857142857,0.0,0.0,1.1023872025447483,2.101010101010101,0.0,0.1966666666666666,8.060861522400044,0.0,0.979591836734694,76.70355635655399,0.1424546080973685,1.6559860012402057,59.126800718739815,0.0,0.0,32.652918247006994,71.684343959683,0.0,0.2661086999929797,0.0,0.0,285.60880258899675,369.250921205678,0.0,155.71388784620868,0.0,4.105263157894736,0.0,0.25,8.037916390145378,0.0,0.3241903270479593,0.0,86.21402151907886,0.1106568077836528,0.6011641615089891,0.0,0.0,0.0,0.0,417.74639743416,0.0,64.9606253716728,0.0,0.0,415.7740806257137,2.3196269479455323,371.5750935702355,0.0,0.4768657133361662,1.5892857142857142,8.18655462184874,4.207727523056046,1.7270587133823043,0.97323600973236,68.19310053318463,2.083333333333333,0.2434210526315789,0.0,0.3839974654342942,0.2300420168067226,3.7509242479159113,91.00962147608487,0.0,0.0,0.067430441898527,0.7954545454545454,0.125,0.6901260504201681,0.07168458781362,2.4632394858309272,0.0945945945945946,0.1891891891891892
2026-08,4,32.56,0.0,0.0,0.5023543250283408,0.9714656290531778,0.0,0.0,0.0,1.6774193548387095,0.0,159.17405290920718,0.4193548387096774,24.814814814814817,0.0,0.0,0.0,0.0,6.048262352534077,55.31860178312139,3.3246822881389733,10.0,3.874155192532692,0.0,43.56279565147035,20.18240675823408,0.0,108.620404279968,0.0,0.0,0.0,2.953028887907005,129.14003055767762,25.77436915264378,0.0192307692307692,0.0,0.0,159.05942364461546,0.165526230042359,0.0,0.0,5.831495243503593,0.0246946362187997,1.5581936363418665,1.2185671558527722,0.0,0.0,107.4363981042654,1.95852534562212,44.94316814314136,9.708037871194977,2790.2198856529963,18.689020733452903,253.32652538976683,0.0,2.02027027027027,0.0,0.0,6.0226399414460285,0.0,0.0,0.0,2.15122754428849,12.606060606060607,0.0,0.04,3.092127725164628,0.0,0.0276449787835926,78.9977651530077,0.0177489798903872,0.9192190469495708,94.0711790877002,0.0,1.633333333333333,38.18589773857077,141.06296542204464,0.0,0.1554546759516312,0.0,0.0,438.82666666666665,276.41191198961525,0.0,206.85017109370327,0.0,9.315789473684212,0.0,0.0,37.04890672940628,0.0,0.4105788290550528,0.0,29.113027963543765,0.594131746040625,0.1602564102564102,0.0,0.0,0.0,0.0,190.92589887656635,5.5,57.413164188709686,0.0,0.0,687.3008240203615,0.6405053484699502,141.17599397359209,41.5,1.0116824467677124,0.1790744466800805,0.6428571428571428,9.768439868080138,1.6186191215469008,1.0116610290190493,109.37113108073586,0.0,0.1578947368421052,0.0,0.5489459934815804,0.0,4.152808988764045,201.153872347165,0.0,0.0,0.0913256955810147,1.3030303030303032,0.0,0.0,6.953405017921146,4.597293992166094,0.3108108108108108,0.6216216216216216
2026-09,5,19.04695652173913,0.0,0.75,2.0231804769299835,0.9863223676453248,0.0,0.0,0.0,1.070132488479263,0.0,150.1872251658016,0.2675331221198156,0.0,0.0,0.0,0.0,0.0,2.731272571852028,114.09286041878636,4.858017276377113,2.2424242424242427,2.0152178913738017,0.0,70.00506641952427,19.70854767666204,0.0,133.12547079933384,0.0,0.0,0.0,18.532983590099,238.82899159663864,21.31335955079077,0.00625,0.0,0.0,326.8823799300013,3.085532746823069,0.0,0.0,1.077229933131854,0.0329261816250663,5.194020464512802,0.3908704469912551,0.0,0.0,0.9438202247191012,7.949308755760368,57.656276709708926,6.476407384545944,8781.690336865066,4.848830898298079,134.95864536408013,0.0,1.810810810810811,4.328622766122766,0.0,6.097541303870937,0.0,0.0,0.0,10.454817729591902,2.101010101010101,0.0,0.2683333333333333,2.5680402825269404,0.0,0.8702333804809051,75.06587395373647,0.7055129022314408,1.1820232090868086,86.37953484626823,0.0,0.3888888888888888,54.15253766220731,72.90739964754867,0.0,0.0686983068072377,0.0,0.0,172.05540453074434,358.9823165970674,0.0,234.1309732396004,0.0,0.1052631578947368,0.0,0.631578947368421,15.758822486190908,0.0,0.2466444115771856,0.0,1069.4667417452313,0.474321089121969,0.2492877492877493,0.0,0.0,0.0,0.0,126.66027399346156,20.757614213197968,29.28251508892825,0.0,0.0,1025.531784742603,0.0777688388307857,55.06331326855145,1.0,0.4078470006691216,2.174475423972406,2.1428571428571432,3.20186428817262,1.4843862892713493,0.9254643641326924,51.994107774167055,235.22727272727275,0.0,0.0,1.316800239369439,0.0619195046439628,6.606741573033708,156.26354133671205,0.0,0.0,0.0085106382978723,0.2727272727272727,0.25,0.1857585139318885,7.142857142857142,9.132091432354402,0.2702702702702703,0.5405405405405406
2026-10,6,48.51111111111111,0.0,0.75,0.0227507755946225,0.8678811460912628,0.0,0.0,0.0,3.002882117341416,0.0,356.90096507352945,0.7507205293353539,5.025,0.0,0.0,0.0,0.0,0.9570352899950264,67.03466996205822,4.090182726279794,1.4931506849315068,4.8431334884718,0.0,30.050557100195658,15.059912776549226,0.0,56.719755069739065,0.0,0.0,0.0,27.44639315464613,3152.2035905271205,31.687697369500366,0.0,0.0,0.0,271.9355890963862,2.4568263277940696,0.0,0.0,0.0506948786028703,0.0,1.3788147300732712,0.0905445937558004,0.0,0.0,43.81644390010118,0.0714285714285714,46.13952905705647,13.354482738703569,1744.8888707342892,10.855443882196887,241.49080385520963,0.0,34.002702702702706,0.0189393939393939,0.0,4.641770998959831,0.0104529616724738,0.0,0.0,9.90033444823612,0.0,0.0,4.0808333333333335,1.4223033198224513,0.0,0.0368458274398868,68.35766398693059,0.2426083951726712,2.091523309765665,69.9171312598864,0.0,1.1666666666666663,85.27685696580535,46.25673817165333,0.0,0.4503109631959429,0.0,0.0,455.6396116504855,272.6280042794117,0.0,403.0658201021215,0.0,9.0,0.0,0.0,16.000996590505956,0.0,0.2995161671949252,0.0,648.0109269007206,2.345281024306646,0.1257214608507711,0.0,0.0,0.0,0.0,33.86699333517071,0.0837563451776649,50.92126941776732,0.0,0.0,864.9566885388138,0.2322636393432853,372.0950268906172,0.0,0.0046054062905421,0.0,6.508403361344537,2.972304298783197,4.581179527842444,0.2235772357723577,28.385391915426645,0.0,0.1052631578947368,0.0,1.3711775931497037,0.0,7.051250453062704,114.99582937387814,0.0,0.0,0.0690671031096563,0.106060606060606,0.125,0.0,16.057347670250895,12.00169366851174,0.0,0.0
2026-11,7,6.248888888888889,0.0,2.25,0.7024301964839711,1.0816531069449355,0.0,0.0,0.0,4.057693306268167,0.0,267.61764705882354,1.0144233265670417,5.459259259259259,0.0,0.0,0.0,0.0,5.18881014617861,54.22116100471338,9.335493299929547,40.577777777777776,10.418759775918756,0.0,35.59805698986422,65.16841474646327,0.0,98.63092621373856,0.0,0.0,0.0,40.49717444929116,6664.606176285232,38.76886940475073,0.0,0.0,0.0,431.8441191689871,5.569566634082763,0.0,0.0,1.842946253607536,0.0411577270313329,0.6234193417677479,0.5991939589343289,0.0,0.0,38.40064540177858,0.0,50.0366311366806,8.528610396221394,199.27888443529653,16.85579240032077,133.2229713336543,0.0,2.504054054054054,2.7249053030303028,0.0,7.090897089323471,0.3214285714285714,0.0,0.0,2.7562800188475296,2.101010101010101,0.0,0.4991666666666666,4.404597499181805,0.0,0.7403253182461103,51.54156626018561,0.2961071966489352,0.771448381855566,83.92887419093866,0.0,3.1111111111111107,67.71158169803138,86.37434866443466,0.0,0.288875139086066,0.0,0.0,149.15106796116504,441.3729377844472,0.0,241.8353429570599,0.0,3.0,0.0,0.0,6.263484253047143,0.0,0.2272705975382862,0.0,127.19409487399972,0.2073001960558182,1.2864782886334611,0.0,0.0,0.0,0.0,187.76723864108743,0.0358955765047135,50.73007275058334,0.0,0.0,1078.5684613796896,0.2791037215815977,416.4850931193986,0.5,0.3661535343357443,0.5372233400402414,4.130252100840336,5.284863212188148,3.716836963007557,0.4573170731707318,20.65211505498037,235.22727272727275,0.0,0.0,1.0692779196623077,0.0,3.964044943820225,109.8267342413684,0.0,0.0,0.0477905073649754,0.1742424242424242,0.25,0.0,-0.07168458781362,7.854709538608654,0.0,0.0
2026-12,8,8.879999999999999,0.0,0.25,1.8396529932207288,0.099870298313878,0.0,0.0,0.0,15.825320686295736,0.0,1036.0891544117646,3.956330171573934,2.4814814814814814,0.0,0.0,0.0,0.0,1.913427713981289,-39.18346232935345,6.812628023564916,1.3333333333333333,3.176914582068851,0.0,27.715484943436746,13.900359822863733,0.0,99.0683328188895,0.0,0.0,0.0,33.27962461950484,505.8220015278838,9.83541113941066,0.0,0.0,0.0,211.7330958766236,0.0,0.0,0.0,0.9716973516047368,0.8549047871936878,0.8839293778628858,0.6892930751449385,0.0,0.0,24.06274881516588,0.2142857142857143,39.97444134939582,12.060260870211488,1749.6922210842788,2.664529530835029,144.52491659062048,0.0,36.01081081081081,0.0189393939393939,0.0,15.5972595844682,0.0267857142857142,0.0,0.0,8.042484172070367,0.0,0.0,1.0133333333333332,0.4145313296782306,0.0,0.8457142857142859,6.587997434085975,0.0758298915789816,0.9462664973134312,85.3622539169828,0.0,3.1111111111111107,35.94666777220566,51.24425804653876,0.0,1.1112954107693622,0.0,0.0,268.8401740877134,301.45684393594985,0.0,223.2233365555212,0.0,93.0,0.0,0.0,13.210486443903037,0.0,0.8216552517636191,0.0,132.7372043660477,0.2378566943727291,0.2889957264957264,0.0,0.0,0.0,0.0,411.8668111340217,0.0,39.03234781211556,0.0,0.0,423.15291238372384,0.0029498525073746,530.6781872777022,0.0,0.1269614583074139,0.1790744466800805,1.3529411764705883,1.558856340362023,0.6674511105859114,0.6199186991869918,21.65099154898239,470.4545454545455,0.0,0.0,0.7789580642063425,0.0,6.393620877129396,78.21327605321508,0.0,0.0,0.0696399345335515,0.5227272727272727,0.0,0.0,0.2867383512544803,5.654779418525534,0.0,0.0
2027-01,9,39.93140096618358,0.0,0.1125,0.657443339244318,0.7630586015800024,0.0,0.0,0.0,4.274193548387097,0.0,220.53676470588235,1.0685483870967742,6.203703703703704,0.0,0.0,0.0,0.0,3.37732640072107,-27.04985547687909,7.823425867561085,3.212121212121212,11.034581296086326,0.0,187.76033305382705,8.17215293446682,0.0,99.312562554709,0.0,0.0,0.0,40.73985183073325,343.3137318563789,46.93760514603234,0.125,0.0,0.0,166.2222297581149,0.0404040404040404,0.0,0.0,0.8514128003693988,0.0576208178438661,1.5904326035246288,15.145420375743718,0.0,0.0,50.196772991107096,0.1071428571428571,41.84205360503483,11.19063077681903,297127.97544335964,9.903510355317486,195.49299650911829,0.0,291.50135135135133,4.057400932400933,0.0,5.383159007900337,0.0,0.0,0.0,10.073493178381463,0.0,0.0,0.0941666666666666,0.6843428988004507,0.0,1.253061224489796,-4.883161832873339,0.190528104962919,0.3327008594067402,77.97270300998873,0.0,4.666666666666666,50.89294365377979,49.76773642861967,0.0,0.5699579530986488,0.0,0.0,156.4044012944984,301.1493314849747,0.0,186.41503125451607,0.0,72.0,0.0,0.0631578947368421,19.13938604684368,0.0,0.2434078237379006,0.0,143.54039136396383,0.2257986884269896,0.9505262059141368,0.0,0.0,0.0,0.0,426.4069375066248,5.523930384336476,22.779606859357017,0.0,0.0,341.102981417787,0.8816185453353593,243.9979535956524,0.0,0.1651621306477044,0.358148893360161,0.634453781512605,3.4311615423599275,0.9867258283566815,0.2192748204854311,54.86778030650562,0.0,0.0131578947368421,0.0,0.6901532322642183,0.0,1.2969916636462486,21.041855400696864,0.0,0.0,0.0585106382978723,0.2727272727272727,0.0,0.0,-0.1433691756272401,9.588618768274518,0.0,0.0
