date,Unnamed: 0,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belgium,Benin,Bhutan,Bolivia,Bosnia and Herz.,Botswana,Brazil,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Chad,China,Colombia,Comoros,Congo,Croatia,Djibouti,Ecuador,Egypt,El Salvador,Eritrea,Ethiopia,France,Gambia,Georgia,Germany,Ghana,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,India,Indonesia,Iran,Iraq,Israel,Italy,Jamaica,Jordan,Kenya,Kuwait,Kyrgyzstan,Laos,Lebanon,Lesotho,Liberia,Libya,Malaysia,Mali,Malta,Mauritania,Mexico,Moldova,Morocco,Mozambique,Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Qatar,Romania,Rwanda,Saudi Arabia,Senegal,Sierra Leone,Solomon Islands,Somalia,South Africa,Spain,Sri Lanka,Sudan,Sweden,Syria,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uzbekistan,Venezuela,Zambia,Ireland,Denmark,Kosovo
2024-12,0.000000,32.948151,0.000000,0.000000,981.691442,6.023722,0.276334,0.859011,0.000000,994.090278,0.000000,66.975354,4.177893,7.110526,0.000000,1.031904,1.044473,0.000000,123.739016,394.203395,348.217799,0.000000,45.727213,1.031904,27.571046,37.462880,87.561901,0.920000,39.210404,0.000000,1.072694,31.473251,1.286486,0.000000,0.481496,219.297826,1.088527,0.576690,1.886323,1.553305,3.293829,5.521030,3.081435,0.000000,0.000000,81.169935,5.942215,60.560429,18.089885,19.103634,39.424740,1617.313344,0.000000,0.058333,0.888462,3.253774,0.000000,0.000000,0.000000,832.478752,0.000000,0.073043,0.373333,0.355329,191.205272,0.000000,5.202865,447.846453,0.000000,0.143256,34.914393,0.122456,0.122456,0.000000,0.000000,152.600748,418.658930,186.679400,0.000000,82.849315,0.000000,1.280679,19.265142,0.000000,0.000000,0.000000,0.840000,1.621076,4.769333,10.627893,0.000000,219.508902,2.416323,0.718734,0.421166,806.847380,0.428059,516.155239,2.756250,3.996244,3.547360,12.156637,0.000000,0.075269,6.545201,11.517181,5022.689793,0.000000,1.215687,0.865423,0.000000,3.069004,0.000000,0.435876,0.361857,1.373352
2025-01,0.700000,111.234676,0.000000,0.700000,0.078191,0.715956,1.239494,0.133712,0.000000,47.407432,0.000000,318.776085,0.513230,8.498734,0.000000,0.638025,0.128308,0.000000,131.128582,320.280258,158.893594,0.000000,68.716318,0.638025,42.889253,49.832036,69.071805,1.154363,5.548833,0.000000,0.263509,34.701896,1.597363,0.000000,0.163807,328.225815,1.049879,0.164963,0.431366,0.897981,1.814654,4.021413,9.109268,0.000000,0.000000,59.330793,10.568310,78.615116,9.718312,28.117154,39.320453,2598.272938,0.000000,0.408333,0.000000,18.857039,0.000000,0.000000,0.000000,3787.028406,0.000000,0.077241,5.016667,0.054553,190.250381,0.000000,1.291634,500.117167,0.000000,0.107442,107.216281,0.087812,0.087812,0.000000,0.000000,142.613533,529.294820,160.013192,0.000000,151.847260,0.000000,4.806968,16.668012,0.000000,0.000000,0.000000,0.000000,1.391261,0.156333,3.965859,0.000000,147.076833,2.244769,0.137097,0.087005,733.876620,0.103218,277.712442,0.840000,5.740219,1.222151,45.785002,0.000000,0.267538,2.021368,71.346681,4544.653238,0.000000,0.405991,34.768609,0.000000,1.935040,0.000000,0.114032,0.070652,0.282608
2025-02,1.400000,35.583834,0.000000,0.855556,40.990385,1.203825,1.652981,0.779128,0.000000,70.885350,0.000000,24.687489,0.282048,4.648596,0.000000,0.331663,0.070512,0.000000,168.889232,840.833235,33.951538,0.000000,50.268086,0.331663,27.206253,24.182700,71.170038,0.503090,9.855196,0.000000,0.296481,16.866293,3.837838,0.000000,0.259355,184.105707,2.102422,0.268743,0.440550,2.286920,2.588412,1.033711,6.215613,0.000000,0.000000,42.171972,0.467576,54.133102,11.727085,37.246989,28.549416,868.858304,0.000000,0.000000,2.455385,36.323408,0.000000,0.000000,0.000000,1389.982558,0.000000,0.000000,0.000000,0.072774,179.548481,0.000000,2.535098,414.900974,0.000000,0.000000,61.542790,0.105738,0.105738,0.000000,0.000000,110.085345,361.544821,190.108608,0.000000,16.828767,0.000000,0.054194,19.847446,0.000000,0.000000,0.000000,0.350000,0.959100,0.875000,2.636319,0.000000,160.834240,5.358370,0.166308,0.079938,547.282331,0.122590,266.127340,0.426562,5.012833,2.016846,30.148204,0.000000,0.015054,5.368830,35.158069,4051.769470,0.000000,0.081329,1.498718,0.000000,0.786976,0.000000,0.099294,0.148480,0.667996
2025-03,2.100000,25.170735,0.000000,1.050000,10.106250,2.112971,1.168226,0.390726,0.000000,591.722072,0.000000,79.772973,2.349081,9.515896,0.000000,0.567689,0.587270,0.000000,226.578236,362.482077,5.173752,0.000000,86.204281,0.567689,18.454885,14.812455,99.621608,0.844695,13.980438,0.000000,0.234492,38.921215,10.120193,0.000000,0.290251,286.330435,0.702245,0.240013,0.274221,0.662665,1.133891,3.503021,10.278980,0.000000,0.000000,81.999837,12.129694,79.954893,5.016173,44.928028,28.876779,1733.981755,0.000000,0.154259,0.376923,54.380589,0.000000,0.000000,0.000000,1705.311033,0.000000,0.908174,0.000000,0.123139,166.595069,0.000000,0.945308,451.260665,0.000000,0.000000,22.677799,0.115417,0.115417,0.000000,0.000000,207.656072,508.421235,135.320738,0.000000,28.350000,0.000000,1.734194,44.620178,0.000000,0.000000,0.000000,0.070000,1.526131,0.191333,2.235064,0.000000,453.153446,2.689701,0.249783,0.062395,523.107676,0.070758,200.487490,0.420000,4.863850,4.559444,11.413020,0.000000,0.170609,3.660396,6.806314,4334.143646,0.000000,0.193640,0.000000,0.000000,2.222391,0.000000,0.040884,0.068016,0.271323
2025-04,2.800000,27.398011,0.000000,0.350000,195.361436,2.439695,0.534780,0.437007,0.000000,451.800559,0.000000,791.253183,1.672410,19.836360,0.000000,0.637633,0.418103,0.000000,189.340628,443.638909,10.072353,0.000000,72.818665,0.637633,49.260064,20.376319,84.228058,1.842331,18.539357,0.000000,1.967350,46.535679,5.740541,0.000000,0.792501,305.323007,1.227068,1.379694,0.606422,1.711941,2.042746,3.894392,1.518005,0.000000,0.000000,46.229742,67.264560,51.880963,6.882489,25.582536,46.378223,343.948818,0.000000,0.000000,2.423077,27.343190,0.000000,0.000000,0.000000,543.443831,0.000000,0.088870,0.388889,0.120955,211.461860,0.000000,3.702399,436.335651,0.000000,0.000000,26.912279,0.299419,0.299419,0.000000,0.000000,217.243803,382.328513,237.136523,0.000000,1.941781,0.000000,1.264421,37.093664,0.000000,0.000000,0.000000,0.280000,1.833919,0.028000,0.578070,0.000000,289.704890,4.288187,0.126821,2.020649,935.691422,0.312456,262.853716,0.420000,1.086698,6.322020,33.322294,0.000000,0.262881,2.566997,3.088062,4725.981612,0.000000,0.347128,0.214179,0.000000,0.600606,0.000000,2.073961,0.065082,0.260329
2025-05,3.500000,27.150934,0.000000,0.350000,2.873537,2.657473,0.179860,0.817419,0.000000,476.096556,0.000000,99.859350,2.641585,21.532732,0.000000,0.798196,0.660396,0.000000,211.251650,1050.566058,100.691268,0.000000,73.805732,0.798196,11.197666,13.504337,57.880213,2.185090,21.795012,0.000000,0.147501,22.986175,1.632432,0.000000,0.601833,384.086322,1.045183,0.207886,0.465635,1.163136,1.830195,2.387954,1.423999,0.000000,0.000000,69.263067,30.980659,69.369782,5.928833,30.206376,41.836931,1853.323451,0.000000,0.000000,5.610769,28.911173,0.000000,0.000000,0.000000,276.757858,0.000000,0.406966,0.000000,0.277983,172.496209,0.000000,1.005685,603.446889,0.000000,3.593333,50.404093,0.946392,0.946392,0.000000,0.000000,220.206464,634.728242,274.514794,0.000000,30.809589,0.000000,0.000000,22.099079,0.000000,0.000000,0.000000,0.070000,1.447655,0.989333,2.261785,0.000000,854.722069,3.889253,0.274666,0.065348,533.649488,0.539891,200.255523,14.700000,1.169953,6.435073,21.166425,0.000000,0.250478,7.071605,10.538182,3903.893436,0.000000,0.484413,0.350000,0.000000,1.076851,0.000000,0.114289,0.147047,0.588927
2025-06,4.200000,36.812333,0.000000,2.800000,1.845852,7.265989,0.813918,2.083566,0.000000,1410.319235,0.000000,86.734578,3.695856,10.790984,0.000000,1.128555,0.923964,0.000000,200.991923,533.395433,251.776981,0.000000,83.159192,1.128555,12.578675,11.991342,66.832139,3.191605,21.665333,0.000000,0.139648,35.861049,2.200000,0.000000,0.357432,280.744384,1.227194,0.316731,0.090855,3.557498,0.862471,1.804046,0.351031,0.000000,0.000000,72.706476,0.651466,153.172208,7.170925,54.717008,37.759988,999.058805,0.000000,0.000000,0.161538,31.573983,0.000000,0.000000,0.000000,583.731367,0.000000,0.000000,0.000000,0.302788,221.049464,0.000000,0.378323,484.222817,0.000000,1.026667,20.545334,0.916374,0.916374,0.000000,0.000000,183.317361,608.626446,261.622501,0.000000,0.000000,0.000000,0.867097,32.728434,0.000000,0.000000,0.000000,0.210000,1.659723,0.357000,3.192966,0.000000,159.786615,2.350475,4.268586,0.299446,501.219382,0.308720,397.242427,0.420000,1.567058,4.969269,30.265838,0.000000,0.081959,3.233542,7.513333,4424.845436,0.000000,6.503006,0.219403,0.000000,2.914688,0.000000,0.298239,2.213420,8.852939
2025-07,4.900000,49.051278,0.000000,0.350000,2.190865,7.913203,0.343286,2.203457,0.000000,1661.377873,0.000000,102.301613,7.506593,35.478008,0.000000,1.807007,1.876648,0.000000,140.419664,719.569728,190.249402,0.000000,181.681386,1.807007,49.414098,13.892107,59.877803,2.617535,57.958002,0.000000,0.685168,19.722676,2.400000,0.000000,0.268722,205.891304,1.154712,0.355161,1.351868,0.889719,0.255790,0.675525,1.008506,0.000000,0.000000,83.593715,0.938543,93.629015,5.666495,45.883738,27.953927,950.862029,0.000000,0.000000,0.403846,26.573113,0.000000,0.000000,0.000000,0.000000,0.000000,0.104696,0.280000,0.072242,195.856263,0.000000,1.559354,513.914074,0.000000,0.000000,19.235470,0.351840,0.351840,0.000000,0.000000,112.697881,401.837831,288.301439,0.000000,1.941781,0.000000,0.000000,34.267312,0.000000,0.000000,0.000000,0.420000,2.154397,0.522667,4.318694,0.000000,208.886656,3.485784,0.368458,0.217625,498.001055,0.173457,358.629810,0.840000,3.755243,2.695131,17.641364,0.000000,1.260877,1.597855,2.146667,3967.315747,0.000000,0.546814,0.000000,0.000000,1.222208,0.000000,0.174905,0.185030,0.740119
2025-08,5.600000,41.277825,0.000000,0.700000,3.140455,8.860410,0.659713,3.260875,0.000000,1892.623947,0.000000,129.844355,11.112629,38.013546,0.000000,2.856871,2.778157,0.000000,150.818542,947.644486,113.324146,0.000000,71.629583,2.856871,29.312580,79.676252,64.105707,3.661147,87.110596,0.000000,0.842102,28.425361,2.480759,0.000000,0.384302,319.846739,1.475385,0.378812,0.444518,0.563600,0.935133,0.410158,0.133315,0.000000,0.000000,158.123474,2.697681,51.016026,5.185965,29.100877,22.180324,841.429912,0.000000,0.000000,11.630769,40.318728,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.038889,0.471718,175.065930,0.000000,1.070004,550.996733,0.000000,1.540000,38.533908,0.738726,0.738726,0.000000,0.000000,136.531036,362.429242,193.016725,0.000000,2.589041,0.000000,0.325161,55.059830,0.000000,0.000000,0.000000,0.070000,2.073085,0.140000,4.539504,0.000000,371.303441,2.439793,0.183674,0.056554,490.969061,0.114779,241.713286,1.207500,1.669484,2.445348,23.482136,0.000000,0.015054,4.691444,19.905455,4497.744325,0.000000,0.181850,1.225000,0.000000,0.852215,0.000000,0.078050,0.095272,0.381827
2025-09,6.300000,60.657653,0.000000,3.850000,1.845852,9.025275,0.301227,2.575896,0.000000,1889.541714,0.000000,129.930192,9.765717,6.637757,0.000000,2.261612,2.441429,0.000000,172.876630,659.895318,33.963248,0.000000,106.789408,2.261612,24.073647,6.018976,73.065513,6.593651,79.835958,0.000000,14.921249,83.862107,7.945946,0.000000,6.946192,183.547101,2.367564,0.038903,0.710927,43.171382,1.928243,0.206918,4.650850,0.000000,0.000000,54.907804,2.029334,81.543774,11.733252,21.548022,38.390228,1646.455044,0.000000,0.000000,14.500769,17.572720,0.000000,0.000000,0.000000,89.333233,0.000000,0.000000,0.000000,1.038489,181.951673,0.000000,1.478889,430.688428,0.000000,0.000000,28.251169,0.883019,0.883019,0.000000,0.000000,147.507550,369.717797,240.047779,0.000000,0.000000,0.000000,0.840000,47.122418,0.000000,0.000000,0.000000,0.070000,1.619016,0.214667,2.305831,0.000000,166.718552,3.283885,0.432454,0.047631,504.394599,1.230984,270.832125,0.210000,0.565258,3.026861,3.113276,0.000000,0.207407,7.009551,1.287287,4764.439176,0.000000,0.648923,0.391791,0.000000,3.298264,0.000000,0.056518,0.223792,0.895169
