date,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belgium,Benin,Bhutan,Bolivia,Bosnia and Herz.,Botswana,Brazil,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Chad,China,Colombia,Comoros,Congo,Croatia,Djibouti,Ecuador,Egypt,El Salvador,Eritrea,Ethiopia,France,Gambia,Georgia,Germany,Ghana,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,India,Indonesia,Iran,Iraq,Israel,Italy,Jamaica,Jordan,Kenya,Kuwait,Kyrgyzstan,Laos,Lebanon,Lesotho,Liberia,Libya,Malaysia,Mali,Malta,Mauritania,Mexico,Moldova,Morocco,Mozambique,Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Qatar,Romania,Rwanda,Saudi Arabia,Senegal,Sierra Leone,Solomon Islands,Somalia,South Africa,Spain,Sri Lanka,Sudan,Sweden,Syria,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uzbekistan,Venezuela,Zambia,Ireland
2025-09,21.972448,0.0,49.069039,5.780113,5.316023,0.031439,0.0,0.0,379.578669,0.0,354.102345,0.015556,13.603592,0.0,0.0,0.0,0.0,36.152568,434.384555,35.728138,0.58,17.020711,0.0,18.464829,8.60818,63.227424,1.156409,0.0,0.0,0.860182,48.481426,0.0,0.0,0.0,207.153469,0.696314,0.426103,0.427153,2.554744,0.3875,0.745017,0.051295,0.0,0.0,104.31724,1.48327,31.488579,9.374689,58.929158,42.798213,207.980252,0.0,0.407895,6.3,18.680621,0.0,0.0,2.156565,117.072115,0.0,0.7469,1.124667,0.933333,173.815633,0.0,0.46,261.825809,0.0,1.053587,47.377535,0.0,0.384218,0.0,0.0,30.235561,833.773714,231.448727,0.0,0.0,0.0,2.24,6.004201,0.0,0.0,0.0,0.653627,0.177536,2.375808,0.782999,0.0,287.467558,10.348365,0.0,0.0,386.622264,0.083839,124.665639,3.789803,0.238031,1.553245,0.059062,10.046667,0.282692,2.754699,0.496087,5393.172835,0.0,0.0,0.00377,0.412838,1.628783,0.0,0.560521
2025-10,20.246043,0.0,1.996487,8.374615,4.215867,0.0,0.0,0.0,10.571807,0.0,32.556844,0.031258,7.088077,0.0,0.0,0.0,0.0,78.91512,315.594372,18.540477,0.045,17.375407,0.0,11.172041,2.234073,50.164004,0.921428,0.0,0.0,0.197799,17.010966,0.785556,0.0,0.0,157.444966,0.319069,0.102888,0.094283,0.62401,0.516667,3.330017,0.112856,0.0,0.0,48.616994,0.560587,36.397022,7.397469,0.0,75.058811,3109.245676,0.0,0.266667,0.046667,9.181087,0.0,0.0,0.258004,1.245448,0.0,0.388733,0.196,1.05,175.8078,0.0,0.138462,220.058218,0.0,1.651058,9.979014,0.0,0.085371,0.0,0.0,113.246239,570.927948,185.689249,0.0,0.0,0.0,0.0,8.047652,0.0,0.0,0.0,0.250234,0.126812,0.466132,0.333687,0.0,247.40388,79.680879,0.0,0.0,432.791008,0.144165,373.974432,0.897982,6.744546,2.028846,0.354375,0.586667,0.333173,2.133026,0.339348,7134.337824,0.0,0.0,0.0,0.122514,1.74748,0.0,0.128329
2025-11,55.010517,0.0,0.677391,27.701544,1.315148,0.124236,0.0,0.0,112.225034,0.0,24.945002,0.0,4.450833,0.0,0.0,0.0,0.0,60.616928,259.018732,10.671863,0.115,20.694119,0.0,29.711796,21.505332,68.714474,0.379143,0.0,0.0,0.321713,28.1421,0.42,0.0,0.0,244.256427,1.590281,0.158862,0.154526,0.930712,0.3875,2.057577,5.06004,0.0,0.0,56.237753,0.862854,34.098875,9.12671,49.864268,20.103179,252.441047,0.0,0.243728,4.394444,5.019374,0.0,0.0,0.246541,78.463226,0.0,0.000467,1.073333,1.665152,157.939308,0.0,0.0,774.103215,0.0,0.702167,68.000194,0.0,0.196586,0.0,0.0,62.082878,544.577983,242.951271,0.0,9.947368,0.0,0.0,16.941584,0.0,0.0,0.0,0.007883,2.916667,0.164286,0.159426,0.0,244.294098,13.388139,0.0,0.0,378.830829,0.326411,258.92057,0.433553,0.786344,1.865397,0.23625,0.025667,0.405529,2.700866,1.050543,6266.982101,0.0,0.0,0.040215,0.147337,0.955763,0.0,0.038119
2025-12,18.169031,0.0,0.007062,5.722789,2.876036,0.016279,0.0,0.0,34.028118,0.0,814.861248,0.235944,5.336242,0.0,0.0,0.0,0.0,47.39013,268.37938,7.137165,0.03,20.048492,0.0,24.075087,15.284971,81.825992,0.67111,0.0,0.0,0.267834,16.470781,0.18,0.0,0.0,193.634731,0.599175,0.135084,0.136012,0.793062,1.991886,1.000108,1.146397,0.0,0.0,56.854803,0.793548,40.640999,11.025206,3.097201,18.52679,867.547381,0.0,0.0,0.233333,5.169543,0.0,0.0,0.16541,119.563011,0.0,0.0,0.256667,0.389773,105.021828,0.0,0.1,420.846724,0.0,0.504778,53.655999,0.0,0.136055,0.0,0.0,130.017657,582.161263,237.054325,0.0,0.0,0.0,0.0,18.100399,0.0,0.0,0.0,0.048823,0.101449,0.36169,0.149734,0.0,180.12096,29.375387,0.0,0.0,500.620975,0.196125,323.377948,1.173536,0.22644,2.323545,6.1425,0.213889,0.188462,2.224473,0.250538,5168.521027,0.0,0.0,0.006284,0.118471,0.860819,0.0,0.09057
2026-01,67.65208,0.0,0.508449,3.876037,8.014192,0.295854,0.0,0.0,32.951087,0.0,68.038581,0.050352,9.16428,0.0,0.0,0.0,0.0,38.98294,341.398374,5.084363,0.03,122.306872,0.0,30.465047,12.754758,61.343373,2.256633,0.0,0.0,1.540355,12.878854,0.768889,0.0,0.0,190.213384,14.193421,0.770623,0.767027,4.578554,0.516667,0.367428,0.062222,0.0,0.0,54.142385,1.233932,41.844308,19.41153,261.40617,36.944444,521.708247,0.0,0.399167,3.671111,2.030873,0.0,0.0,0.199495,849.706918,0.0,0.0342,0.128333,1.97803,164.203355,0.0,0.8,336.053701,0.0,0.102667,96.718598,0.0,0.369113,0.0,0.0,22.745152,493.553526,221.70682,0.0,0.0,0.0,0.0,20.514239,0.0,0.0,0.0,0.086712,2.333333,0.581692,0.141013,0.0,114.823147,12.870285,0.0,0.0,401.92708,212.156564,189.055269,1.832065,0.665464,2.199237,1.437188,0.0,0.050481,2.624139,0.243995,6517.305683,0.0,0.0,0.052783,2.02138,1.070819,0.0,0.139788
2026-02,29.733699,0.0,1.631274,10.258646,9.946379,0.14,0.0,0.0,148.087092,0.0,86.562903,0.010636,2.672951,0.0,0.0,0.0,0.0,67.939544,260.819413,16.140817,0.035,18.026413,0.0,51.460463,28.439782,68.280173,2.260846,0.0,0.0,0.127943,12.023894,0.095926,0.0,0.0,171.219282,3.584064,0.064353,0.063593,0.383191,1.420833,0.822579,0.01037,0.0,0.0,92.787479,2.167166,57.159425,12.46172,805.824335,19.754593,1023.736007,0.0,2.24,1.866667,1.89523,0.0,0.0,0.685329,10554.860681,0.0,1.2698,0.058333,2.513636,206.131331,0.0,0.15625,203.961472,0.0,0.047056,61.410644,0.0,0.520771,0.0,0.0,124.8145,668.133959,178.206654,0.0,0.0,0.0,30.24,13.252983,0.0,0.0,0.0,0.031692,2.333333,0.290944,0.175575,0.0,250.138115,11.186326,0.0,0.0,511.083189,6.065884,207.665272,0.805302,0.568351,9.907295,7.245,0.310852,0.085817,1.711766,0.010047,5346.995068,0.0,0.0,0.270197,0.135944,0.610991,0.0,0.070576
2026-03,39.544931,0.0,0.097593,10.852227,10.282536,0.096378,0.0,0.0,64.800756,0.0,86.562903,83.548889,6.325056,0.0,0.0,0.0,0.0,38.855889,294.37338,13.122986,1.168922,24.818882,0.0,27.408425,80.745642,64.751275,3.080838,0.0,0.0,0.240862,23.428907,0.0,0.0,0.0,129.282992,9.410115,0.120176,0.120048,0.718776,9.558333,0.701851,0.418499,0.0,0.0,374.159347,2.741877,37.506381,8.654984,490.412179,16.184285,553.784855,0.0,2.325,0.0,12.788732,0.0,0.0,1.756228,3421.868459,0.0,0.132167,0.996333,1.930303,97.238322,0.0,0.025,206.39204,0.0,0.124972,47.805482,0.0,3.009448,0.0,0.0,38.785223,639.639424,179.949869,0.0,0.0,0.0,0.743077,9.425134,0.0,0.0,0.0,0.047043,1.102593,0.960936,0.380419,0.0,234.569485,10.192649,0.0,0.0,581.227278,1.560641,173.655924,3.837616,0.725406,3.470833,1.49625,2.780556,0.010096,1.687417,1.888608,3390.720464,0.0,0.0,0.0,0.295982,0.683405,0.0,0.524331
2026-04,40.386065,0.0,0.008067,7.397781,10.994868,0.590435,0.0,0.0,46.211093,0.0,102.559125,0.008485,5.501064,0.0,0.0,0.0,0.0,77.500861,241.503206,9.606354,0.042836,27.672485,0.0,85.480894,96.567181,49.501474,2.514513,0.0,0.0,0.624121,39.391473,0.082963,0.0,0.0,159.151907,12.748265,0.310546,0.308407,1.842325,8.395833,3.711303,0.046667,0.0,0.0,91.00291,0.782291,35.509246,9.637757,4.50935,20.287709,555.798784,0.0,0.383333,15.866667,12.752462,0.0,0.0,1.935853,181.212688,0.0,0.5446,0.956667,0.7,93.950079,0.0,0.0,212.601709,0.0,0.919111,67.545799,0.0,1.671119,0.0,0.0,106.276199,878.408318,221.614955,0.0,0.0,0.0,0.0,8.580814,0.0,0.0,0.0,0.10119,0.32971,0.681412,0.270821,0.0,240.636778,7.399901,0.0,0.0,485.48792,0.655298,195.651538,1.078875,0.110415,8.535816,0.23625,0.213889,0.0875,1.761571,0.825536,3659.74764,0.0,0.0,0.062837,0.210849,0.852175,0.0,0.144458
2026-05,29.654777,0.0,2.966555,10.159474,18.039634,0.0,0.0,0.0,9.994642,0.0,142.290783,3.529915,2.324856,0.0,0.0,0.0,0.0,113.761532,181.668638,4.813932,0.01,18.792982,0.0,27.926147,126.371879,85.930466,3.486618,0.0,0.0,0.564923,25.092993,0.571852,0.0,0.0,104.812098,3.654772,0.276253,0.279881,1.641212,2.325,5.042368,0.255097,0.0,0.0,54.992327,0.561529,52.719177,8.835651,2.497875,22.242465,377.597804,0.0,0.170614,0.295556,5.292575,0.0,0.0,5.145329,83.445018,0.0,0.710033,0.21,0.326136,233.869271,0.0,0.0,189.210456,0.0,1.472441,77.38911,0.0,0.871932,0.0,0.0,77.597914,509.832592,148.343596,0.0,0.0,0.0,0.0,15.914628,0.0,0.0,0.0,0.106631,1.42029,0.020934,0.085135,0.0,332.442362,20.34466,0.0,0.0,528.317172,2.039154,203.578705,0.154159,0.537509,0.0,7.048125,0.427778,0.075721,1.911017,1.413079,4573.018124,0.0,0.0,0.036207,0.076377,2.792706,0.0,0.007332
2026-06,30.94212,0.0,0.258992,7.022361,23.451405,1.470234,0.0,0.0,13.178403,0.0,129.930192,0.855556,0.835659,0.0,0.0,0.0,0.0,120.481812,459.164927,18.09746,0.005,20.523116,0.0,84.77612,109.680881,100.103284,6.129697,0.0,0.0,15.315608,16.087035,0.385,0.0,0.0,185.361958,9.278682,0.160592,0.152017,45.653727,1.420833,4.839971,0.254074,0.0,0.0,232.355629,2.207163,29.327048,10.771655,1.639764,15.195303,2062.070699,0.0,0.904167,20.58,1.200886,0.0,0.0,3.728788,2588.352366,0.0,0.074667,2.471,0.477273,131.151581,0.0,0.257143,269.027637,0.0,3.541694,76.399578,0.0,1.591226,0.0,0.0,36.490406,520.212733,169.633091,0.0,7.460526,0.0,0.936923,11.833029,0.0,0.0,0.0,0.043722,10.804348,0.177711,0.12274,0.0,330.851955,15.033126,0.0,0.0,428.21494,0.10348,351.07676,0.659496,0.421346,2.470682,2.835,0.071296,0.203606,1.605579,6.787919,3319.09026,0.0,0.0,0.005027,0.126996,2.802772,0.0,0.045499
