date,Unnamed: 0,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belgium,Benin,Bhutan,Bolivia,Bosnia and Herz.,Botswana,Brazil,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Chad,China,Colombia,Comoros,Congo,Croatia,Djibouti,Ecuador,Egypt,El Salvador,Eritrea,Ethiopia,France,Gambia,Georgia,Germany,Ghana,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,India,Indonesia,Iran,Iraq,Israel,Italy,Jamaica,Jordan,Kenya,Kuwait,Kyrgyzstan,Laos,Lebanon,Lesotho,Liberia,Libya,Malaysia,Mali,Malta,Mauritania,Mexico,Moldova,Morocco,Mozambique,Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Qatar,Romania,Rwanda,Saudi Arabia,Senegal,Sierra Leone,Solomon Islands,Somalia,South Africa,Spain,Sri Lanka,Sudan,Sweden,Syria,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uzbekistan,Venezuela,Zambia
2026-01,0,16.187850869592975,0.0,1.3487068965517242,5.669660471379706,17.857263294422825,0.0,0.0,0.0,4.086196370201577,0.0,458.0941467743317,1.0215490925503945,44.45396825396825,0.0,0.0,0.0,0.0,52.04216844600816,279.4098790104728,11.455828577630388,4.0,40.49154776175851,0.0,19.938092678663253,0.0,59.29316351589435,0.0,0.0,0.0,0.0,33.97972591586742,0.2375746245404125,0.0,0.0,177.8634786501064,0.3428413691571586,0.0539903883635893,0.0,1.6957782956869796,3.5762339184849528,20.454317554484405,0.7056684264644113,0.0,0.0,34.40809800240258,1.913544065700512,97.96178599531066,33.25050171784858,238.3939761020988,20.04736272845004,1226.5961380142328,0.0,1.4439658651068046,0.161971165090768,10.8006586695747,0.0,0.0,3.076618107366093,44.57940839862664,0.0,0.3678644888082275,0.04375,0.2667876588021778,77.42337213432279,0.6501041773126675,0.8326889020968593,342.4299545517636,0.0,0.0,40.485501097803976,0.0,1.2254472429464371,0.0,0.0,84.22361186563367,605.3271630236794,446.68866445996525,0.0,42.32967032967033,0.0,0.2625,13.748118797081096,0.0,3.693168629504287,0.0,0.3315412186379928,0.1908730777899134,0.0,0.0,0.0,113.63765987418668,0.0,0.0,0.0,634.3144328066608,0.6016483516483517,5305.413376419898,2.0453256724207147,0.3426286882547603,52.69001429530831,36.4502661934339,4.169305555555556,0.0,4.209808085574957,2.523323190228129,5316.415763318537,0.0,0.0,2.9226730299129526,0.5617097147363316,9.356026678940458,0.0
2026-02,1,9.686852192672804,0.0,0.5580459770114943,8.288853512051547,6.79935149156939,0.0,0.0,0.0,5.830649508921021,0.0,397.0742601607439,1.4576623772302553,0.4253968253968254,0.0,0.0,0.0,0.0,50.21816469291041,203.68985228510616,14.905561204944348,3.314516129032258,35.02447004999676,0.0,14.44481722639594,0.0,59.26038930846377,0.0,0.0,0.0,0.0,36.57085297004015,0.0003365114974761,0.0,0.0,180.4071097806269,5.8818903217678615,0.077957362871986,0.0,1.3306761257946236,3.675274990638993,0.6747311827956989,0.1816423246355791,0.0,0.0,28.69196256572937,3.83694306930693,55.85273633710371,45.1379018978317,114.24273525663271,13.170182186095255,824.9955232134336,0.0,1.286025316166735,0.2338720886159582,12.292862975831198,0.0,0.0,0.4913818776584494,270.585536799014,0.0,0.1687017543859649,0.6854166666666667,0.8202510586811858,82.76645727878329,0.105877554770001,0.1345141272340112,304.77498148395574,0.0,0.3788527463965718,74.50000636767156,0.0,0.1971550499139544,0.0,0.0,198.1889843106814,685.6202651515151,257.7828669182819,0.0,33.53846153846153,0.0,0.0526315789473684,12.387424606801954,0.0,0.5884313525251635,0.0,0.0,0.2781190791966654,0.0,0.0,0.0,257.170158547195,0.0,0.0,0.0,470.63066347438735,0.0576923076923076,93.0,0.0744241770373344,0.8772579433706179,33.30979730802116,60.08823529411765,9.242291666666668,0.0,1.5266563702146525,14.42023359800821,5969.815234158905,0.0,0.0,0.6886909014085751,0.0829497582845074,6.685279494229765,0.0
2026-03,2,35.088804042938214,0.0,0.1875,8.461700342057117,6.548313878080415,0.0,0.0,0.0,0.7840986212667295,0.0,278.41659526417453,0.1960246553166823,2.126984126984127,0.0,0.0,0.0,0.0,46.49371258070554,177.98507584046206,6.604153998695954,3.056451612903226,32.61314474444561,0.0,17.743976578681526,0.0,47.73333836293641,0.0,0.0,0.0,0.0,24.884797797195464,0.0260869565217391,0.0,0.0,162.93513573850453,6.641889138306542,0.168819073604992,0.0,0.5652575212834325,2.302895349967308,11.682696823631195,0.4015269724672229,0.0,0.0,10.717733802340724,0.875,43.8345663997838,9.141695639538328,233.50968809483248,37.86136877030026,810.5173935355693,0.0,0.125984604368063,0.506457220814976,8.996999518145621,0.0,0.0,0.2760299740071726,31.043188750234748,0.0,0.5480350877192983,0.021875,0.8467785843920146,84.88996983936778,0.0475860677183688,0.3532100139536831,263.13065913952414,0.0,0.0597350993377483,63.12884442491151,0.0,0.1150096907522943,0.0,0.0,122.28566805966696,969.9885991058122,196.7300768312786,0.0,81.53846153846153,0.0,1.4083333333333332,11.29578717148232,0.0,0.3312359688086072,0.0,0.017921146953405,0.897866931918656,0.0,0.0,0.0,247.5239998645689,2.0625,0.0,0.0,470.54332012363096,5.0,103.11666666666667,0.5026595744680852,0.2926227251111928,47.75406110454074,2.665726290516207,25.694166666666668,0.0,0.6193847052742758,18.162206756561734,5348.188767684714,0.0,0.0,0.3709632802683124,0.26246727844052,2.6338614367047715,0.0
2026-04,3,60.10201778793926,0.0,0.0,8.319594872552473,1.5298313878080414,0.0,0.0,0.0,4.030242346117457,0.0,207.60341473186327,1.0075605865293642,7.71031746031746,0.0,0.0,0.0,0.0,21.085442410256555,273.3520592333427,3.90564748078406,46.0,37.02127584057327,0.0,11.7029582511721,0.0,41.67041514336299,0.0,0.0,0.0,0.0,68.5944331736213,0.0003365114974761,0.0,0.0,268.7296550863766,0.5769230769230769,0.0142086329089084,0.0,0.9119275447686732,3.528701992825905,2.4582437275985667,0.1056546859712083,0.0,0.0,17.273025313450873,0.828125,32.00637742271841,27.011302910299165,5.181109326819557,59.326702778931214,635.0239081533465,0.0,0.0,0.0426258987267252,9.881564048591208,0.0,0.0,0.5398087468576067,126.75046218857295,0.0,0.1950877192982456,2.121875,0.0719099742891712,73.02682799763039,0.1063533954730242,0.0486218712262126,364.122548615318,0.0,0.924313725490196,43.52459149302042,0.0,0.2159234987430427,0.0,0.0,70.48911050271774,951.4051943616493,341.38187354950344,0.0,25.846153846153847,0.0,0.0,11.452228987604595,0.0,0.6477704962291281,0.0,0.065359477124183,0.3815318302387267,0.0,0.0,0.0,252.22131057717303,23.4581043956044,0.0,0.0,736.4671539814027,0.0,93.0,0.0900455927051671,0.1774483858864947,25.74260053072055,4.366146458583433,2.6911805555555555,0.0,0.5673385918784691,46.138620694439474,11073.20827638688,0.0,0.0,0.7729197216431526,0.1718541626688856,1.3536680934650065,0.0
2026-05,4,33.541526596625495,0.0,0.0,4.729736866029524,2.955252918287938,0.0,0.0,0.0,5.832379651152607,0.0,430.69507989175673,1.4580949127881515,5.317460317460318,0.0,0.0,0.0,0.0,77.4505941920878,270.36235662928925,16.23766505929132,9.131849315068491,45.37802984186724,0.0,22.398948565505748,0.0,44.50631370951259,0.0,0.0,0.0,0.0,28.32256989163956,0.1833333333333333,0.0,0.0,308.38954771825854,0.4423562548562548,0.0339953093357026,0.0,0.6196880927044393,0.5634425856011364,2.797680550405801,0.3830390749505502,0.0,0.0,315.18415503139903,3.012474684968497,32.04738015607581,17.561958787683515,6.050555464275472,25.22319242103492,590.2613591372318,0.0,0.0055928411633109,0.101985928007108,8.843362430574928,0.0,0.0,0.979976115494888,163.18412102206665,0.0,0.7089473684210527,0.7218749999999999,0.0955837870538414,106.05161566166775,0.2073010282980363,0.7589192229592097,334.28999413412134,0.0,0.6950000000000001,32.30441719641753,0.0,0.3919904461979552,0.0,0.0,65.4360292634831,1026.478270409008,230.56295921992563,0.0,42.15384615384615,0.0,0.7263157894736842,8.660308384850863,0.0,1.1759713385938655,0.0,0.0,0.3322649572649572,0.0,0.0,0.0,160.57398271238208,31.21189407039661,0.0,0.0,638.3958515253852,0.1555631868131868,1307.0,0.5046793456443195,1.0619604259215245,10.63419703974483,2.846938775510204,110.941875,0.0,0.6294354929324254,73.42256196342842,5939.24498334825,0.0,0.0,0.8089696011408968,0.0871852492948086,1.2876424637028667,0.0
2026-06,5,76.58800367498726,0.0,1.5375,4.81183310226485,3.082360570687418,0.0,0.0,0.0,6.108087528309507,0.0,1177.4282754132348,1.5270218820773769,2.977777777777778,0.0,0.0,0.0,0.0,45.67047207946058,281.7206674414995,13.298992232191148,8.125,36.16916210499979,0.0,15.791739617772464,0.0,44.90303031346522,0.0,0.0,0.0,0.0,22.65613063829282,0.0,0.0,0.0,261.2736742779821,0.9249564379514874,0.0347777567790688,0.0,1.9586904093383817,3.482812194084872,8.614516129032257,0.152619137999129,0.0,0.0,508.4290985994519,3.325340346534653,30.35889834802878,26.510120010177125,130.40266684521498,13.860837056341524,725.0223312094391,0.0,0.0084175084175084,0.1043332703372064,19.43269082701428,0.0,0.0,0.8121670530465318,31.2699410159345,0.0,0.076,0.0,0.2998336358136721,91.13626298932628,0.1600343259684654,4.181337071546697,266.190307186804,0.0,0.3677444487728866,35.4903859783994,0.0,0.3248668212186127,0.0,0.0,118.68063649324444,1157.7911129740023,297.7752752131529,0.0,115.69230769230768,0.0,0.0,12.769484003043228,0.0,0.974600463655838,0.0,0.1222854733291165,0.094017094017094,0.0,0.0,0.0,275.3273056809703,43.74313186813187,0.0,0.0,1289.0589441573898,0.8973214285714286,172.17391304347825,37.55623100303952,0.2585727107534298,70.33103888003316,0.8571428571428571,5.529027777777777,0.0,1.7335277197240386,35.08787975904922,4237.403233200499,0.0,0.0,1.1100101901395425,0.1569688737142706,1.906052899630408,0.0
2026-07,6,35.10150489288548,0.0,0.575,6.8359864824937215,1.4714656290531778,0.0,0.0,0.0,11.047511894312882,0.0,1060.718256870771,2.7618779735782204,21.269841269841272,0.0,0.0,0.0,0.0,43.218573845863006,382.064756257954,4.996995438665841,2.25,32.94726934358005,0.0,47.24093098485866,0.0,82.64078347211462,0.0,0.0,0.0,0.0,49.40731755137856,0.0857142857142857,0.0,0.0,248.70206020572377,2.328283359712489,0.0914460278508035,0.0,0.488932987548098,0.7139052475451457,3.053386478803609,1.037450244609766,0.0,0.0,19.322672766640054,8.137066831683168,24.70876078814525,7.67432907331734,521.8672460985446,12.15115414275008,967.7193217592568,0.0,0.1700247925080139,0.2743380835524105,11.16626968628744,0.0,0.0,1.6342495971105828,31.366548991988733,0.0,0.5107167919799499,1.05,0.0566394434361766,75.80402248775525,0.3365932772717387,3.7655631759296257,337.5638115174621,0.0,0.0794701986754966,30.077284418953305,0.0,0.6463665055108998,0.0,0.0,56.30871053531685,1309.8227407269414,204.3567925497058,0.0,27.69230769230769,0.0,0.0,12.003113573794847,0.0,2.5017891717051133,0.0,0.0,0.4643217653993515,0.0,0.0,0.0,366.9351760930866,14.52815934065934,0.0,0.0,726.2003625657311,1.1517857142857144,142.21621621621622,1.768617021276596,0.4955534269427923,9.16861167002012,5.222689075630252,0.0190972222222222,0.0,0.9690554843929076,19.686306474691207,4447.690136872525,0.0,0.0,1.5758198822906715,0.6545197092092164,4.436732549208006,0.0
2026-08,7,38.14828334047734,0.0,3.5375,3.507091434935281,4.93177691309987,0.0,0.0,0.0,10.366815905259,0.0,1022.1831650364546,2.59170397631475,6.646825396825396,0.0,0.0,0.0,0.0,73.83037994362795,302.5151282233928,14.159768251020497,5.75,32.60065534034099,0.0,35.028931832242634,0.0,69.53286394645798,0.0,0.0,0.0,0.0,30.238173275188625,0.1647809559419206,0.0,0.0,256.06846982448576,0.482011662704732,0.1099295177456224,0.0,0.5273614024854492,1.822472973767981,1.730985045111853,0.1964787203032938,0.0,0.0,48.93808728428897,5.707766089108911,50.14698362756497,7.353641258384648,246.1021257793084,17.827418795845706,832.5178041863711,0.0,0.0238875238875238,0.3297885532368672,10.346194618447417,0.0,0.0,1.397562721299597,88.99275442380491,0.0,0.9162105263157896,0.8968749999999999,0.3556412583182093,96.12164286193229,0.3270008727035449,0.9510280281534352,275.10391159282864,0.0,0.8071516686144656,37.96735675657492,0.0,0.3651285367957008,0.0,0.0,186.3705141478802,841.0461220814703,448.9813058827977,0.0,37.23076923076923,0.0,0.0,18.75400354795896,0.0,1.2660407828008955,0.0,0.2031063321385902,0.0670258620689655,0.0,0.0,0.0,200.45134123855613,5.337971356055112,0.0,0.0,255.28874909185788,1.6875,93.0,1.0212765957446808,0.4153529908246889,24.07813138372218,4.130252100840336,0.5729166666666667,0.0,0.840277309602463,14.191805516879567,4766.031929750003,0.0,0.0,1.3488336990874898,0.2845941875378482,0.7047102573866064,0.0
2026-09,8,35.134531869875694,0.0,1.0,18.32177085582463,3.0315175097276263,0.0,0.0,0.0,13.879291765687077,0.0,1636.1849996888295,3.469822941421769,3.8285714285714287,0.0,0.0,0.0,0.0,61.87500188306771,348.74815695242125,11.441364587890943,0.625,24.050463041022844,0.0,626.2495650013491,0.0,48.47065560634182,0.0,0.0,0.0,0.0,57.11039974137479,1.1455746067355714,0.0,0.0,203.40599673480864,1.0662128712871288,0.1826336692574715,0.0,1.3789615161355289,0.4888265824074598,1.2587257446545543,0.2183874174693707,0.0,0.0,40.70836689038032,1.839015151515152,29.19235836627141,7.554376575764712,20.885522311386325,11.63751781147698,604.2481659414484,0.0,0.0182191037895735,0.5479010077724147,15.80664299662702,0.0,0.0,3.0446773877091187,189.60557432432435,0.0,1.231363581367211,0.634375,0.0013611615245009,114.18656527624088,0.6101100980783946,3.3949600156837008,279.9615595026067,0.0,0.1151811453058044,35.20228510041258,0.0,1.3752157826698546,0.0,0.0,176.44052050347562,932.3639416708064,290.7101192100954,0.0,61.53846153846155,0.0,0.0526315789473684,12.988681376230051,0.0,3.733612865250943,0.0,0.0506008855154965,0.3539529914529914,0.0,0.0,0.0,117.96497490512252,3.0301849166062365,0.0,0.0,351.62664151699755,0.6686126373626373,515.2608695652174,3.0997340425531914,0.0774988305005457,15.919718309859157,3.006002400960384,6.489999999999999,0.0,15.981229915278997,14.768740128700122,3915.013697099192,0.0,0.0,0.3674968362405297,0.107512610923629,2.3241859582729703,0.0
2026-10,9,51.1976500925681,0.0,7.068103448275863,6.439338585406321,7.827107652399482,0.0,0.0,0.0,14.513148429257493,0.0,1659.1223586712638,3.6282871073143728,2.977777777777778,0.0,0.0,0.0,0.0,47.11957581318259,291.8356153303952,13.09108857077211,2.25,31.1491330365846,0.0,11.745533054282657,0.0,92.99500609527232,0.0,0.0,0.0,0.0,61.36506376149688,0.0,0.0,0.0,290.29787008719313,0.575491759702286,0.0248497841129977,0.0,33.375696149527315,1.872268878086293,4.5916285584806165,0.2626557960387951,0.0,0.0,42.08421128351209,1.984375,27.20519681425885,8.025149529160121,296.74720256849565,14.175610527679718,401.6977169580129,0.0,0.0238119449528845,0.0745493523389931,14.977199868124067,0.0,0.0,1.0041186072754662,154.01372149837132,0.0,0.277298245614035,0.0,0.1333938294010889,85.40526129825811,0.2018184500146229,3.268400762347466,222.71779317264648,0.0,0.3256077132839891,30.05462373605145,0.0,0.3680474429101865,0.0,0.0,188.7892799221152,971.2847470607716,547.6415122605642,0.0,72.0,0.0,0.0,12.230693981500774,0.0,1.0042802597650424,0.0,0.089605734767025,1.6536490568818158,0.0,0.0,0.0,107.68613045667205,5.0448241479332845,0.0,0.0,787.8181104829421,0.2317994505494505,93.0,0.1620207747892412,0.1504274875854752,2.3555352471060456,0.634453781512605,1.9066666666666667,0.0,1.9992584103013549,36.74801172976081,5364.621232997266,0.0,0.0,0.8087422239989155,0.1616906095921502,12.933502169850868,0.0
