,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belgium,Benin,Bhutan,Bolivia,Bosnia and Herz.,Botswana,Brazil,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Central African Rep.,Chad,China,Colombia,Comoros,Congo,Croatia,Djibouti,Dem. Rep. Congo,Ecuador,Egypt,El Salvador,Eritrea,Ethiopia,France,Gambia,Georgia,Germany,Ghana,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,India,Indonesia,Iran,Iraq,Israel,Italy,Côte d'Ivoire,Jamaica,Jordan,Kenya,eSwatini,Kuwait,Kyrgyzstan,Laos,Lebanon,Lesotho,Liberia,Libya,Madagascar,Malaysia,Mali,Malta,Mauritania,Mexico,Moldova,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Macedonia,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Qatar,Romania,Russia,Rwanda,Saudi Arabia,Senegal,Serbia,Sierra Leone,Solomon Islands,Somalia,South Africa,S. Sudan,Spain,Sri Lanka,Sudan,Sweden,Syria,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uzbekistan,Venezuela,Yemen,Zambia,Zimbabwe,Ireland,New Zealand,Fr. S. Antarctic Lands,Iceland,Denmark,Belize,Greece,New Caledonia,Luxembourg,Czechia,Fiji,Vietnam,Costa Rica,Portugal,Bulgaria,Kazakhstan,N. Cyprus,Chile,Slovenia,Turkmenistan,W. Sahara,Finland,Kosovo,Greenland,Bahamas,Brunei,Hungary,Uruguay,Cuba,Switzerland,Palestine,Mongolia,Montenegro,Suriname,Timor-Leste,Puerto Rico,Norway,Estonia,South Korea,Solomon Is.,Malawi,Gabon,Latvia,Taiwan,Cyprus,Lithuania,North Korea,Somaliland,Vanuatu,Oman,Slovakia,Japan,Falkland Is.,Eq. Guinea,Belarus
2025-09-30,30.94564846596202,0,0.0183931030055401,10.801540610242617,0,0,0,0,0.056059659408371654,0,6.447884293624205,0.014014914852092913,8.542728812553648,0,0,0,0,37.46192448985791,213.29311068208384,23.29698936128776,0.897731944308939,22.143201024327784,0,29.74428773847479,7.7160644201471715,0,62.0740884907425,0,0,0,0,537.8667989746239,3.208333333333333,0.16405721993533282,0,0,218.08004040327262,1.2238636363636364,0,0,0,3.7571835426486166,1.5278165312947922,0,0,0,32.03846806985713,1.9045092838196287,55.8510820205,7.882469370480686,35.497702027259365,16.34442480722486,862.5086928907143,0,0.13954377861622264,0.0849624060150376,0,6.835412339287214,0.5131578947368421,0,0,0.04598275751385025,53.89019998455863,0,0.2939220542497214,1.9087898889134782,0,0.16226190476190477,170.48456318808059,0,0,270.1047381546135,0,0.20169881600023415,52.84420722569144,172.18020709951713,0,0.04939218064645299,0,0,94.32803268482508,915.7064350986212,0,159.0141369047619,0,1.4544931366074165,0,0.417162477693649,24.003682645856557,0,0,0,1333.6703125,0.14407058285731011,0.7853380714279368,0,0,0,0,271.73086247086246,16.240553604673842,23.370563328424154,0,0,759.9083305462664,0.25,231.7,0.0981044039646504,0.7486631016042781,4.939528030501384,0.0,0.38374539119461226,0,0,0.0,5772.235950350976,0,0,0,0.02881411657146202,0.44248653137942723,117.05929598528209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-31,27.870530071355756,0,0.019691693519888444,5.19404684638303,0,0,0,0,0.054730941438864436,0,5.397143285724088,0.013682735359716109,4.549991431947812,0,0,0,0,45.96858481380585,211.7202944426193,21.615332921764402,0.8750382981899103,20.85226453860584,0,26.196848693358053,4.567195268492623,0,54.52646751010003,0,0,0,0,202.37927537730513,0.4583333333333333,0.1487744639258848,0,0,173.59438866566705,0.6647727272727273,0,0,0,1.5193801761828587,0.13043478260869565,0,0,0,29.42088054798136,0.8622900088417329,36.26961123744358,9.99315315269463,11.47076585958823,18.575793785581926,1820.5672178233192,0,0.04939047050050342,0.07324561403508771,0,11.753411327282661,0.861842105263158,0,0,0.04922923379972111,46.703187177009056,0,0.27439438025603907,0.741776492017572,0,0.08333333333333333,218.8989560121475,0,0,386.8331255195345,0,0.0761775845546836,75.29119275068638,169.74097679287019,0,0.02657929639891926,0,0,68.84240505842628,727.7647424608188,0,209.88172504578753,0,2.2366586265180946,0,0.49666790713674824,12.807635371874504,0,0,0,443.5697916666667,0.05441256039620257,0.37333499560198025,0,0,0,0,343.10453546453545,16.82176122101358,71.95464754317847,0,0,851.3484032146071,1.25,1101.6797353264737,0.09577914751801277,0.24242424242424243,4.104068471386883,0.0,0.1358237938763844,0,0,0.0,6062.451366762315,0,0,0,0.010882512079240514,0.3865244827163327,40.674655230129794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-30,9.549101713035478,0,0.021463385118689574,4.261171739160484,0,0,0,0,0.16452511762977826,0,5.367873527591477,0.041131279407444564,18.621900016919117,0,0,0,0,54.28571019858586,273.29297079216553,14.06269238266668,0.42229475230440755,32.592371140160196,0,22.558187539689754,14.765654690855497,0,89.49044607222888,0,0,0,0,332.7481355977861,75.39583333333333,0.31538408353392633,0,0,213.36477492426528,0.3545454545454546,0,0,0,2.3368660499467158,1.5189297658862877,0,0,0,34.00109199560785,1.2620468611847924,50.19162245030354,10.653928395557909,48.8290614424037,13.304958149019651,957.342113519922,0,0.12149668131582238,0.02811004784688995,0,12.598051668736312,0.3289473684210526,0,0,0.053658462796723934,75.26783765188878,0,0.09908970074729072,1.5717061323618702,0,0.2,176.2568624318195,0,0,303.8786367414796,0,0.04574494000428349,53.18526410473703,149.3857883758472,0,0.01109923932884959,0,0,68.400661045733,1176.2597935766971,0,255.06653502747253,0,3.449364638890774,0,0.3508192685152248,23.206070632266286,0,0,0,300.4953125,0.032674957145916776,0.38992379951521167,0,0,0,0,452.63766233766233,16.07830863919615,26.886320123175793,0,0,1260.0242046389596,0.25,707.0235633857503,0.28791895585211197,0.42424242424242425,4.94700166634627,0.75,0.3341158736185115,0,0,0.0,4448.753904880015,0,0,0,0.006534991429183355,0.892257106465545,73.50140088150796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-31,8.7252153099612,0,0.009049345147276459,5.561904059766581,0,0,0,0,0.06755431367525967,0,4.573353792668904,0.016888578418814918,19.954148470885126,0,0,0,0,75.75867901641945,84.73696293405345,14.074156972051398,0.5779720594346691,21.458796414852753,0,25.49920064521732,15.289480462977998,0,56.78460667208202,0,0,0,0,587.2926624648476,98.40416666666665,0.29238742212255364,0,0,154.02617975876575,0.484090909090909,0,0,0,2.070226375059382,0.07692307692307693,0,0,0,42.555475331044725,0.44562334217506633,25.438245959068283,15.081208589063383,13.071260591789805,13.822446049774943,1181.1592664888287,0,0.19667311062043216,0.008373205741626795,0,12.331824111758895,0.5986842105263157,0,0,0.022623362868191145,59.68556397774291,0,0.06874572132788095,0.20303894364718633,0,0.22007575757575756,163.06231183727425,0,0,322.4430590191189,0,0.053157917760901965,50.09166437946817,123.39550167319119,0,0.10126941745664059,0,0,62.548065253653576,479.87197919396067,0,261.73932577838826,0,1.7026803961136274,0,0.21219795173351763,14.251974173169826,0,0,0,106.775,0.03796994125778712,0.16100371099736493,0,0,0,0,394.9207326007326,28.337851873933065,15.600587428035881,0,0,795.8839820271608,0.25,216.16176470588235,0.11822004893170443,0.30303030303030304,2.9431419891468127,1.5,0.5408510542061884,0,0,0.0,5432.277194470713,0,0,0,0.007593988251557424,0.1469623024329119,58.09251562058244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-31,7.257732527783993,0,0.023404633253362395,5.749117315157892,0,0,0,0,0.04288724168880374,0,5.014167824425227,0.010721810422200936,5.2567824884163405,0,0,0,0,80.45743405897971,76.00891122928424,13.44694591694839,0.3911443744299628,28.639346097728016,0,15.390678025280668,9.353626570449107,0,95.22936220576544,0,0,0,0,626.0071627518337,79.01666666666668,0.07128419005705805,0,0,130.00412895958243,1.4625,0,0,0,1.9369318873666352,0.8406593406593407,0,0,0,55.03719722622888,0.48297966401414677,52.12762993464855,9.230314618555807,23.984536905918024,11.307921420992054,1184.4624110457157,0,0.07754495992232723,0.06937799043062201,0,12.702271494605467,0.23684210526315788,0,0,0.05851158313340599,42.171433482262564,0,0.1083613270749421,1.2300724692103489,0,0.0659090909090909,209.20411455376222,0,0,283.17975893599333,0,0.07589001261038546,44.51029111845038,153.01079133982887,0,0.024112140652943086,0,0,55.70463371074013,607.7118308682657,0,236.46912202380952,0,4.219767184510872,0,0.17463150327259871,11.470476986781335,0,0,0,110.5734375,0.05420715186456104,0.2822623091375697,0,0,0,0,215.70976356976357,20.995345740642176,21.62720745749096,0,0,1012.0338992527682,2.0,349.1,0.07505267295540655,0.0,5.092466833745903,0.0,0.21324863978639988,0,0,0.2,5889.228327928982,0,0,0,0.010841430372912209,0.5764653628483415,81.78949250398506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-28,20.277004176922503,0,0.010485622602020163,3.699367231862804,0,0,0,0,0.032847263249516055,0,4.668694042657714,0.008211815812379014,6.845011572190798,0,0,0,0,81.6455435597965,197.07352102680156,16.088643484353454,0.4146391704079889,22.943322514367388,0,13.550816463020066,9.29235502142796,0,130.48998072025537,0,0,0,0,519.4768588133174,21.404166666666665,0.03898179567561201,0,0,179.93254891487862,0.5249999999999999,0,0,0,2.615979872773334,0.3612040133779264,0,0,0,83.85086923757949,1.6960654288240495,56.446781936505985,13.387020928020913,26.653294932976635,16.992762180702762,285.682646892775,0,0.0689133467157145,0.11307150451887293,0,12.289345781929438,0.5921052631578947,0,0,0.026214056505050407,61.3551046790652,0,0.032643844202853434,0.06419913862077184,0,0.19362373737373736,166.06237494877547,0,0,290.368038237739,0,0.13457859992574644,47.533369251299874,144.6437789411641,0,0.0241520851320639,0,0,63.45533225019671,576.2990268244698,0,296.3940018315018,0,5.453059159879404,0,0.2338943076950868,13.718302277432713,0,0,0,928.5036458333333,0.09612757137553317,0.2681356754154691,0,0,0,0,250.37678987678987,26.979996108552285,12.727411634756997,0,0,744.2663698221913,1.25,288.62414741474146,0.057482710686653095,0.26024955436720143,6.796729367026986,0.0,0.1895117034682149,0,0,0.4,5815.730115868462,0,0,0,0.019225514275106634,0.3930736138886157,53.302679403155544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
