date,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belgium,Benin,Bhutan,Bolivia,Bosnia and Herz.,Botswana,Brazil,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Central African Rep.,Chad,China,Colombia,Comoros,Congo,Croatia,Djibouti,Dem. Rep. Congo,Ecuador,Egypt,El Salvador,Eritrea,Ethiopia,France,Gambia,Georgia,Germany,Ghana,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,India,Indonesia,Iran,Iraq,Israel,Italy,Côte d'Ivoire,Jamaica,Jordan,Kenya,eSwatini,Kuwait,Kyrgyzstan,Laos,Lebanon,Lesotho,Liberia,Libya,Madagascar,Malaysia,Mali,Malta,Mauritania,Mexico,Moldova,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Macedonia,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Qatar,Romania,Russia,Rwanda,Saudi Arabia,Senegal,Serbia,Sierra Leone,Solomon Islands,Somalia,South Africa,S. Sudan,Spain,Sri Lanka,Sudan,Sweden,Syria,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uzbekistan,Venezuela,Yemen,Zambia,Zimbabwe,Malawi
2020-07,851.381625,0.000000,1.450850,2.627963,0.000000,3.841870,0.000000,0.000000,0.116861,0.000000,3.388508,0.000000,3.933621,0.000000,0.000000,0.000000,0.000000,275.629852,143.925059,31.072698,0.000000,97.197736,0.000000,91.011213,8.012757,0.000000,6.899819,0.000000,0.000000,0.000000,0.000000,245.938233,0.000000,32.343323,0.000000,0.000000,42.284048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.163997,0.000000,0.000000,1.279965,28.514708,108.087179,1.723472,91.155879,68.123574,3.656391,0.000000,0.000000,0.000000,0.000000,23.028936,0.672420,0.000000,0.000000,0.000000,0.000000,0.234617,0.387314,176.315786,0.000000,0.000000,411.510098,0.000000,0.332821,665.277363,0.000000,0.000000,213.143627,14.498856,0.234617,0.000000,0.000000,0.000000,117.339079,743.901079,0.000000,29.336675,0.000000,0.000000,0.839445,4.197224,23.176199,0.000000,0.000000,0.000000,1.252638,29.212627,0.953790,0.000000,0.000000,0.000000,0.000000,636.076074,9.556695,164.535727,0.000000,0.000000,77.486463,0.000000,479.247008,1.674970,8.750388,6.774124,0.000000,0.000000,1.561265,20.647421,7.345402,19.484016,0.000000,4.392954,1.570419,0.000000,0.122624,1633.780641,0.000000,0.868889,2.559001
2020-08,1068.145912,0.000000,1.147360,1.849513,0.000000,0.825355,0.000000,0.000000,0.181300,0.000000,1.673226,0.000000,0.683281,0.000000,0.000000,0.000000,0.000000,182.375970,112.779914,47.787220,0.000000,72.386231,0.000000,56.018109,33.011969,0.000000,12.412287,0.000000,0.000000,0.000000,0.000000,287.589934,0.000000,22.768544,0.000000,0.000000,18.991510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.408486,0.000000,0.000000,1.672202,168.637966,119.358974,2.023754,2.505581,68.023555,3.115803,0.000000,0.000000,0.000000,0.000000,14.767519,4.238985,0.000000,0.000000,0.000000,0.000000,0.307342,0.330275,195.285047,0.000000,0.000000,250.001447,0.000000,0.440406,825.690451,0.000000,0.000000,156.459795,12.572928,0.307342,0.000000,0.000000,0.000000,46.975841,463.545054,0.000000,19.167160,0.000000,0.000000,0.406850,2.034249,50.303726,0.000000,0.000000,0.000000,0.042003,12.472363,0.497714,0.000000,0.000000,0.000000,0.000000,243.175597,18.514991,310.503464,0.000000,0.000000,21.877431,0.000000,1828.601611,3.001969,5.933422,6.499492,0.000000,0.000000,2.288752,25.620574,8.433354,15.934893,0.000000,1.421606,2.845548,0.000000,0.585178,756.204613,0.000000,1.104889,2.147460
2020-09,947.447595,0.000000,2.897021,5.796368,0.000000,0.936787,0.000000,0.000000,0.219634,0.000000,1.007045,0.000000,0.342770,0.000000,0.000000,0.000000,0.000000,75.604518,111.069416,31.823723,0.000000,69.296466,0.000000,48.975278,3.179805,0.000000,14.509608,0.000000,0.000000,0.000000,0.000000,378.331852,0.000000,23.142031,0.000000,0.000000,14.432390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.073643,0.000000,0.000000,4.255615,104.142162,56.980000,2.010515,52.544403,42.360287,23.307284,0.000000,0.000000,0.000000,0.000000,18.995514,3.637754,0.000000,0.000000,0.000000,0.000000,0.080564,0.638917,91.821583,0.000000,0.000000,311.107412,0.000000,0.427911,616.276749,0.000000,0.000000,164.897890,5.498661,0.080564,0.000000,0.000000,0.000000,147.989441,1213.455042,0.000000,15.377825,0.000000,0.000000,0.432197,2.160987,27.044569,0.000000,0.000000,0.000000,0.716106,21.426498,0.250111,0.000000,0.000000,0.000000,0.000000,322.123445,67.846127,137.859800,0.000000,0.000000,45.103008,0.000000,965.894719,2.380107,3.075018,3.090589,0.000000,0.000000,3.255350,21.700985,7.419950,13.199935,0.000000,0.823423,1.270767,0.000000,0.808603,444.922141,0.000000,0.493333,0.637971
2020-10,1135.990755,0.000000,2.224376,2.923757,0.000000,7.169339,0.000000,0.000000,0.252549,0.000000,0.475682,0.000000,7.218427,0.000000,0.000000,0.000000,0.000000,148.556707,115.659472,21.255291,0.000000,80.782562,0.000000,111.577361,32.389523,0.000000,12.922812,0.000000,0.000000,0.000000,0.000000,365.381829,0.000000,29.773423,0.000000,0.000000,48.433371,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.612818,0.000000,0.000000,5.536337,37.013247,52.306154,1.232839,43.630849,86.881691,3.452208,0.000000,0.000000,0.000000,0.000000,11.153547,0.352757,0.000000,0.000000,0.000000,0.000000,0.157366,0.338694,130.307932,0.000000,0.000000,191.559973,0.000000,0.222207,662.810997,0.000000,0.000000,132.347694,13.465038,0.157366,0.000000,0.000000,0.000000,42.565701,479.532435,0.000000,20.339375,0.000000,0.000000,0.674377,3.371883,29.200456,0.000000,0.000000,0.000000,0.387569,8.966175,0.764033,0.000000,0.000000,0.000000,0.000000,230.422887,15.397016,69.928026,0.000000,0.000000,72.558767,0.000000,2592.070188,0.283805,5.387195,4.765425,0.000000,0.000000,2.357128,8.733881,18.875326,16.045874,0.000000,0.872186,3.209753,0.000000,0.234014,406.350327,0.000000,4.468000,2.184874
2020-11,1058.626936,0.000000,2.376151,3.369473,0.000000,2.402198,0.000000,0.000000,0.520777,0.000000,1.044432,0.000000,1.011177,0.000000,0.000000,0.000000,0.000000,139.294375,158.364416,18.265345,0.000000,271.684217,0.000000,157.770965,5.390577,0.000000,33.427482,0.000000,0.000000,0.000000,0.000000,325.431402,0.000000,31.656061,0.000000,0.000000,39.821084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.221049,0.000000,0.000000,2.068383,11.819834,57.751795,0.386724,31.421536,91.975424,2.444816,0.000000,0.000000,0.000000,0.000000,9.861292,0.282520,0.000000,0.000000,0.000000,0.000000,0.194773,0.382869,140.110234,0.000000,0.000000,122.256531,0.000000,0.525585,633.937100,0.000000,0.000000,150.342461,7.129604,0.194773,0.000000,0.000000,0.000000,47.121438,654.489849,0.000000,21.489057,0.000000,0.000000,0.408912,2.044559,21.918360,0.000000,0.000000,0.000000,0.050597,30.418218,0.384871,0.000000,0.000000,0.000000,0.000000,235.161607,11.246963,65.329282,0.000000,0.000000,18.335974,0.000000,489.740209,1.171847,11.817734,4.699232,0.000000,0.000000,3.818735,12.881117,13.039241,12.976608,0.000000,1.273478,1.449182,0.000000,0.665887,436.623240,0.000000,0.200000,1.160054
2020-12,1064.877275,0.000000,1.891080,7.233579,0.000000,2.493395,0.000000,0.000000,18.858097,0.000000,0.822500,0.000000,0.985819,0.000000,0.000000,0.000000,0.000000,298.081041,171.360334,6.761937,0.000000,91.462140,0.000000,107.354125,5.442157,0.000000,15.915766,0.000000,0.000000,0.000000,0.000000,511.135517,0.000000,69.236189,0.000000,0.000000,36.703934,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.022787,0.000000,0.000000,0.418425,10.766589,36.737436,4.238798,234.088849,70.355228,3.817607,0.000000,0.000000,0.000000,0.000000,16.013873,0.851676,0.000000,0.000000,0.000000,0.000000,7.607370,0.415827,97.613088,0.000000,0.000000,212.699227,0.000000,0.932436,592.256798,0.000000,0.000000,135.230910,6.045873,7.607370,0.000000,0.000000,0.000000,1969.300196,524.484163,0.000000,19.982386,0.000000,0.000000,0.348297,1.741483,26.753950,0.000000,0.000000,0.000000,0.619288,41.268648,0.454896,0.000000,0.000000,0.000000,0.000000,160.228778,4.577168,38.325469,0.000000,0.000000,44.524093,0.000000,456.291180,13.339096,5.770596,2.556124,0.000000,0.000000,1.625607,6.344835,7.346449,11.813125,0.000000,1.453240,1.166685,0.000000,1.020163,691.865645,0.000000,3.124444,1.437732
2021-01,1109.748145,0.000000,1.541694,2.534304,0.000000,2.563140,0.000000,0.000000,4.013214,0.000000,0.081667,0.000000,1.585641,0.000000,0.000000,0.000000,0.000000,182.886396,151.160251,26.135420,0.000000,98.314214,0.000000,88.503686,3.219783,0.000000,16.890103,0.000000,0.000000,0.000000,0.000000,556.031409,0.000000,53.057634,0.000000,0.000000,30.974821,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.065474,0.000000,0.000000,0.973144,23.486903,63.420000,2.485352,9.094331,63.956056,1.993907,0.000000,0.000000,0.000000,0.000000,28.201815,0.544422,0.000000,0.000000,0.000000,0.000000,0.521903,1.051659,114.323515,0.000000,0.000000,80.435265,0.000000,0.419175,637.789389,0.000000,0.000000,133.790569,6.372295,0.521903,0.000000,0.000000,0.000000,37.171514,459.046851,0.000000,21.933876,0.000000,0.000000,0.242659,1.213294,16.311658,0.000000,0.000000,0.000000,-0.039842,7.124113,0.551268,0.000000,0.000000,0.000000,0.000000,186.101871,39.925797,156.696585,0.000000,0.000000,49.978704,0.000000,777.358289,8.069254,7.378766,2.644391,0.000000,0.000000,6.190359,17.874565,6.662190,13.085315,0.000000,1.654391,1.749827,0.000000,0.562929,596.471584,0.000000,0.688889,1.926520
2021-02,1029.113233,0.000000,3.033435,2.902654,0.000000,2.865298,0.000000,0.000000,1.134492,0.000000,1.412197,0.000000,1.975142,0.000000,0.000000,0.000000,0.000000,199.535407,112.309119,13.862142,0.000000,113.337274,0.000000,145.031781,11.434476,0.000000,21.092790,0.000000,0.000000,0.000000,0.000000,530.628979,0.000000,30.975705,0.000000,0.000000,14.886374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.139533,0.000000,0.000000,0.605946,27.720481,63.021538,1.362324,60.909515,36.392912,2.242302,0.000000,0.000000,0.000000,0.000000,28.626923,0.783254,0.000000,0.000000,0.000000,0.000000,0.309277,0.931494,88.262012,0.000000,0.000000,292.884170,0.000000,1.336174,615.668309,0.000000,0.000000,124.743147,7.926774,0.309277,0.000000,0.000000,0.000000,-3.470008,464.558315,0.000000,46.154370,0.000000,0.000000,0.301506,1.507532,10.760434,0.000000,0.000000,0.000000,0.271659,19.106205,0.839806,0.000000,0.000000,0.000000,0.000000,230.264024,2.865295,133.176168,0.000000,0.000000,182.481487,0.000000,675.877433,2.202031,9.026614,2.613558,0.000000,0.000000,2.822803,6.426243,6.067646,12.097401,0.000000,2.063215,3.352992,0.000000,0.347211,1053.959403,0.000000,0.591111,2.142811
2021-03,973.852091,0.000000,2.107314,7.617878,0.000000,3.997501,0.000000,0.000000,2.196920,0.000000,1.213333,0.000000,13.064921,0.000000,0.000000,0.000000,0.000000,145.147155,83.280049,23.561327,0.000000,106.842940,0.000000,103.023997,17.792029,0.000000,14.732358,0.000000,0.000000,0.000000,0.000000,407.298330,0.000000,14.606471,0.000000,0.000000,12.913097,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.062300,0.000000,0.000000,5.075058,86.139959,50.403590,1.764323,7.646204,88.451850,3.400978,0.000000,0.000000,0.000000,0.000000,23.437483,2.429421,0.000000,0.000000,0.000000,0.000000,0.446008,0.207121,94.757118,0.000000,0.000000,166.137994,0.000000,0.685078,657.822190,0.000000,0.000000,219.567524,5.958267,0.446008,0.000000,0.000000,0.000000,26.867564,417.155826,0.000000,35.041082,0.000000,0.000000,0.523377,2.616885,12.918745,0.000000,0.000000,0.000000,-0.121615,10.678851,0.238945,0.000000,0.000000,0.000000,0.000000,153.164590,1.117068,54.452618,0.000000,0.000000,74.125909,0.000000,1284.859497,0.729591,4.137796,3.178059,0.000000,0.000000,3.019692,30.578025,13.700226,11.109032,0.000000,1.492773,3.361416,0.000000,0.206515,874.394804,0.000000,0.391111,1.286136
2021-04,1112.186105,0.000000,3.934432,13.964997,0.000000,5.570644,0.000000,0.000000,1.152582,0.000000,0.402500,0.000000,2.488880,0.000000,0.000000,0.000000,0.000000,184.073340,100.911405,26.296689,0.000000,113.239295,0.000000,69.611939,11.507516,0.000000,13.829068,0.000000,0.000000,0.000000,0.000000,543.188356,0.000000,14.099929,0.000000,0.000000,47.243690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.784576,0.000000,0.000000,1.357041,103.063871,71.920513,1.703404,102.434956,77.220599,1.756814,0.000000,0.000000,0.000000,0.000000,10.211749,2.221124,0.000000,0.000000,0.000000,0.000000,0.714225,0.373669,216.501101,0.000000,0.000000,125.507548,0.000000,0.574405,665.230860,0.000000,0.000000,195.050050,11.419477,0.714225,0.000000,0.000000,0.000000,65.808997,632.938848,0.000000,24.749884,0.000000,0.000000,0.726219,3.631095,21.749683,0.000000,0.000000,0.000000,1.013522,29.183116,0.325837,0.000000,0.000000,0.000000,0.000000,134.711968,15.078872,242.116873,0.000000,0.000000,56.577777,0.000000,1334.109289,2.918102,3.656890,3.236347,0.000000,0.000000,4.686427,11.337739,19.628817,18.007602,0.000000,1.197384,0.828470,0.000000,0.174666,1069.086663,0.000000,1.137778,0.876460
