date,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belgium,Benin,Bhutan,Bolivia,Bosnia and Herz.,Botswana,Brazil,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Chad,China,Colombia,Comoros,Congo,Croatia,Djibouti,Ecuador,Egypt,El Salvador,Eritrea,Ethiopia,France,Gambia,Georgia,Germany,Ghana,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,India,Indonesia,Iran,Iraq,Israel,Italy,Jamaica,Jordan,Kenya,Kuwait,Kyrgyzstan,Laos,Lebanon,Lesotho,Liberia,Libya,Malaysia,Mali,Malta,Mauritania,Mexico,Moldova,Morocco,Mozambique,Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Qatar,Romania,Rwanda,Saudi Arabia,Senegal,Sierra Leone,Solomon Islands,Somalia,South Africa,Spain,Sri Lanka,Sudan,Sweden,Syria,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uzbekistan,Venezuela,Zambia,Ireland,Denmark,Kosovo
2024-01,62.290582,0.0,0.288224,0.32372,0.0,18.347274,2.093889,0.0,65.727475,0.0,8.573273,13.532141,6.711672,0.0,1.571635,3.383035,0.0,1180.701664,312.06725,13.009589,0.0,136.956378,1.571635,18.828181,7.485776,156.306334,0.0,39.537735,0.0,0.0,79.545542,34.93479,54.135258,0.346452,281.720592,4.46293,0.0,1.798414,0.0,17.254595,0.248264,8.092862,0.0,0.0,48.143584,20.141982,96.490781,31.639212,23.584334,138.017039,38730.705527,0.0,0.0,0.0,66.978286,0.0,130.390131,0.0,15.825669,0.0,0.312,3.110267,0.0,483.191953,0.0,4.050827,941.997667,0.0,3.276271,50.319144,0.337569,2.21,0.0,0.0,75.104156,1052.661989,272.13943,0.0,5.929517,0.0,4.897179,79.907061,1.647371,0.0,0.0,1.501863,3.060093,4.499218,29.575549,0.0,313.837449,4.153259,1.308621,1.232315,841.333904,0.713696,183.648602,76.135931,0.0,5.605454,124.241605,0.0,3.178075,8.609515,14.900106,6939.575713,18.095896,2.055307,1.782083,0.0,7.987065,0.0,0.0,0.692398,3.46814
2024-02,131.135132,0.0,0.169919,0.173333,0.0,17.310785,1.989432,0.0,9.987999,0.0,6.751963,6.552735,8.176772,0.0,2.243193,1.638184,0.0,868.298961,323.517978,18.447658,0.0,172.544478,2.243193,30.136533,1.735756,74.170517,0.0,10.4015,0.0,0.0,32.865344,5.335672,19.024061,0.951403,135.763882,7.402253,0.0,0.554461,0.0,1.93409,7.00198,2.495074,0.0,0.0,54.048751,10.619251,87.630795,3.35191,6.266795,51.76208,486.721611,0.0,0.0,0.0,12.04346,0.0,20.12221,0.0,17.224461,0.0,0.797333,3.523543,0.0,326.697863,0.0,3.031884,692.503024,0.0,1.329873,34.224404,0.252657,0.0,0.0,0.0,62.729449,962.405211,259.204967,0.0,3.623839,0.0,3.927048,71.373165,0.682726,0.0,0.0,2.6,1.994558,0.068531,5.589733,0.0,212.196041,4.976899,7.458294,0.232906,756.147837,0.79028,381.743119,9.12316,0.042162,3.837243,213.514303,0.0,3.786576,17.342089,27.385156,7576.318668,0.05479,1.110523,1.232292,0.0,8.625145,0.0,0.0,0.259322,1.382344
2024-03,105.255393,0.0,0.275758,0.408732,0.0,10.779005,0.341963,0.0,50.428838,0.0,7.320044,3.216281,4.999218,0.0,0.720482,0.80407,0.0,446.196057,260.440731,27.778868,0.0,129.965116,0.720482,15.070279,0.89954,101.063618,0.0,6.091416,0.0,0.0,81.162102,11.089232,31.157333,3.142811,252.233361,13.82038,0.0,0.543881,0.0,1.170201,1.841086,2.447464,0.0,0.0,9.746602,8.460868,107.651098,24.736298,35.372453,102.021922,453.713319,0.0,0.0,0.0,59.943241,0.0,26.398024,0.0,27.738569,0.0,0.086667,0.582539,0.0,258.549685,0.0,2.32049,822.234292,0.0,1.776254,42.042213,0.193374,0.0,0.0,0.0,68.312461,1036.381474,329.749486,0.0,0.462628,0.0,8.644655,70.218358,0.239022,0.0,0.0,0.742857,2.055767,0.141623,3.01145,0.0,178.30532,2.318672,0.634856,0.125477,2468.953828,2.11575,266.061027,4.392591,0.0,6.996359,7.394617,0.0,26.575506,13.819721,122.209432,3585.07697,0.067914,0.577433,0.0,0.0,8.166714,0.0,0.0,0.186373,0.914758
2024-04,69.057309,0.0,0.28567,0.0,0.0,4.413364,1.257759,0.0,3.399697,0.0,7.544062,7.227054,3.07199,0.0,1.241881,1.806763,0.0,952.560501,305.607547,17.080248,0.0,196.82415,1.241881,41.982257,3.520006,67.453934,0.0,34.093116,0.0,0.0,169.015084,11.685726,57.993641,6.199884,486.491728,6.20007,0.0,0.642277,0.0,0.896835,0.247772,2.890244,0.0,0.0,36.413154,237.976136,82.141349,10.095833,4.017752,90.736253,4089.545613,0.0,0.0,0.0,30.778633,0.0,16.978362,0.0,27.734669,0.0,0.0,0.086807,0.0,343.905014,0.0,4.234155,661.346547,0.0,2.190133,44.698929,0.352846,0.26,0.0,0.0,174.102989,944.816358,289.704982,0.0,5.663219,0.0,4.834765,52.965882,0.228108,0.0,0.0,0.0,2.728798,1.1871,8.028401,0.0,260.042941,2.502731,0.770702,0.334517,548.914977,2.899448,204.168143,17.666928,0.0,10.94121,18.217754,0.0,2.523377,15.86834,60.640457,4625.438409,0.073014,0.718428,0.379167,0.0,9.927422,0.0,0.0,0.264864,17.296641
2024-05,95.405021,0.0,0.303844,0.0,0.0,9.937824,0.737128,0.0,3.399697,0.0,5.437582,17.803375,5.059889,0.0,1.292507,4.450844,0.0,593.861665,553.001862,46.657019,0.0,150.153405,1.292507,20.843281,7.289324,104.315171,0.0,28.995493,0.0,0.0,97.575159,24.473984,16.8272,3.206667,474.62467,7.736297,0.0,3.253041,0.0,0.8125,4.693908,14.638685,0.0,0.0,29.96913,52.342729,80.560246,5.952126,8.646481,81.1134,23789.16594,0.0,0.0,0.0,49.776318,0.0,60.920573,0.0,9.686686,0.0,0.312,0.032668,0.0,293.045394,0.0,19.205573,759.074726,0.0,6.541675,71.071854,1.600464,0.0,0.0,0.0,68.506468,766.231095,241.317611,0.0,2.806017,0.0,2.494415,69.485097,0.865318,0.0,0.0,1.114286,3.162357,7.311756,9.12684,0.0,321.284977,8.914414,0.596827,0.380285,213.708198,2.699667,187.95445,0.762522,0.0,19.918139,4.174702,0.0,1.164982,12.379372,34.653555,4055.675246,0.023947,1.126206,1.136269,0.0,7.056596,0.0,0.0,0.29934,0.882804
2024-06,93.119874,0.0,0.441723,0.782743,0.0,6.021503,1.52639,0.0,3.966313,0.0,13.378153,19.796096,3.250358,0.0,1.455168,4.949024,0.0,534.760627,530.554067,33.202247,0.0,155.873112,1.455168,15.311547,10.959503,78.402476,0.0,64.373387,0.0,0.0,55.556884,11.238659,25.599916,1.43,249.151387,5.522384,0.0,0.881959,0.0,0.53884,0.049653,3.968816,0.0,0.0,46.681995,8.233049,129.665188,0.9,24.839546,93.731856,1087.872619,0.0,0.0,0.0,82.162838,0.0,27.188088,0.0,7.950562,0.0,0.870133,4.77551,0.0,318.494897,0.0,17.839491,626.785353,0.0,4.40394,40.814194,1.486624,1.3,0.0,0.0,151.072402,735.432304,333.169615,0.0,1.817872,0.0,1.707887,104.23507,0.4689,0.0,0.0,0.0,2.564046,0.034217,7.585596,0.0,344.114024,4.718331,0.352243,0.316067,691.333541,0.5005,371.185355,2.583476,0.0,6.321386,7.674968,0.0,7.429261,14.315064,14.931746,2180.24108,0.047827,0.616998,0.675278,0.0,3.82859,0.0,0.0,0.290349,0.813097
2024-07,104.833342,0.0,5.872891,0.179436,0.0,6.848354,3.128311,0.0,67.748688,0.0,20.373928,17.487272,2.917493,0.0,3.702478,4.371818,0.0,509.160928,846.997634,30.013813,0.0,152.262023,3.702478,13.985714,10.918764,87.489705,0.0,38.169342,0.0,0.0,77.65241,12.18965,41.789087,1.538333,587.471876,6.811253,0.0,0.292935,0.0,0.0,0.198611,1.318209,0.0,0.0,40.19171,23.549535,225.021874,10.271165,16.249097,93.650209,4680.875847,0.0,0.0,0.0,32.913858,0.0,5.859532,0.0,26.7782,0.0,0.788667,1.061224,0.0,249.731168,0.0,7.958565,590.49598,0.0,3.910714,33.160101,0.663214,0.13,0.0,0.0,230.387896,1150.999211,224.756754,0.0,0.543933,0.0,3.940554,78.004709,1.64834,0.0,0.0,0.0,3.107639,0.13,15.288115,0.0,1532.848732,5.27028,0.938834,0.637005,680.863005,0.972759,200.478341,42.377253,0.0,5.204105,20.579084,0.0,2.115684,14.680168,33.394805,5000.061313,0.264681,1.705741,1.18149,0.0,8.090966,0.0,0.0,0.553412,2.89009
2024-08,110.018301,0.0,0.773653,0.003657,0.0,6.255181,4.197479,0.0,1.133232,0.0,6.030794,19.407977,3.819167,0.0,3.877899,4.851994,0.0,523.903621,698.164323,51.527679,0.0,166.150005,3.877899,13.918424,10.764811,133.989217,0.0,125.413115,0.0,0.0,57.562379,12.298943,98.009488,1.191667,1330.452018,6.154328,0.0,0.821381,0.0,1.901808,0.325,3.696217,0.0,0.0,16.58617,21.528146,100.902671,30.737968,37.193974,98.23587,1222.713125,0.0,0.0,0.0,7.636797,0.0,39.199703,0.0,37.387557,0.0,0.043333,1.260433,0.0,387.625768,0.0,12.270788,565.740178,0.0,2.46438,51.84661,1.022566,0.39,0.0,0.0,49.632125,822.146618,268.181732,0.0,2.288556,0.0,1.032973,111.132911,0.516799,0.0,0.0,4.085714,3.754929,0.015878,8.730748,0.0,352.982097,7.686969,0.903676,0.363781,670.822164,0.177644,286.122172,23.974773,0.0,10.834245,14.832309,0.0,3.005164,12.071142,19.742275,4490.898914,0.07103,0.524858,6.592658,0.0,7.94538,0.0,0.0,0.371441,1.829592
2024-09,94.844761,0.0,0.329929,0.0,0.0,1.727362,4.565857,0.0,1.133232,0.0,4.85806,33.062082,11.050028,0.0,4.563447,8.265521,0.0,650.759499,579.23972,38.940842,0.0,240.203567,4.563447,15.160858,14.967575,200.227724,0.0,120.364724,0.0,0.0,46.531974,5.139044,27.306509,1.781481,435.826671,6.184838,0.0,0.849298,0.0,2.095247,0.0,3.821841,0.0,0.0,38.852756,10.119194,142.56976,14.561871,55.028715,111.693427,947.47651,0.0,0.0,0.0,4.042665,0.0,21.527876,0.0,30.145276,0.0,1.748933,0.434103,0.0,222.414272,0.0,14.915017,568.554954,0.0,3.488641,50.481513,1.242918,0.13,0.0,0.0,65.634282,772.961723,183.662923,0.0,6.613449,0.0,9.569145,88.532342,0.865023,0.0,0.0,0.0,4.289781,0.735502,1.149613,0.0,131.1971,2.325914,0.263256,0.047901,666.028884,1.045532,479.971198,7.83166,0.0,14.682182,10.511267,0.0,13.995101,12.933278,20.42254,3679.022652,0.105665,12.316336,3.241711,0.0,6.713932,0.0,0.0,0.121966,0.395025
2024-10,166.679299,0.0,1.743936,0.152489,0.0,4.719967,5.135985,0.0,0.566616,0.0,8.240146,48.529549,7.945342,0.0,4.494385,12.132387,0.0,859.682147,558.584606,50.572936,0.0,306.743424,4.494385,11.453232,22.771288,194.187769,0.0,124.328072,0.0,0.0,51.811125,11.915417,60.688994,4.268333,632.111961,4.26118,0.0,0.666939,0.0,1.444197,0.0,3.001223,0.0,0.0,40.474903,33.56868,130.95278,11.505348,19.761642,72.939771,2.6,0.0,0.0,0.0,9.913369,0.0,17.529863,0.0,10.170459,0.0,3.761333,1.270942,0.0,346.611005,0.0,35.878572,802.368183,0.0,2.237957,22.842857,2.989881,0.0,0.0,0.0,236.24574,674.328984,207.397886,0.0,0.328069,0.0,0.819291,64.519096,0.703794,0.0,0.0,0.0,2.989646,-0.007939,4.348502,0.0,238.558396,2.040775,0.496356,0.181188,649.618969,0.0,159.697598,9.828733,0.0,12.81432,4.145318,0.0,3.578702,16.282064,39.799182,8130.134261,0.328296,0.732238,1.683763,0.0,7.205629,0.0,0.0,4.202233,0.751775
2024-11,81.647207,0.0,0.068092,0.38616,0.0,11.651435,6.245657,0.0,0.0,0.0,6.313341,3.673691,7.167217,0.0,5.527948,0.918423,0.0,807.378967,459.458185,52.737295,0.0,195.976585,5.527948,21.134289,1.878672,162.214677,0.0,167.159085,0.0,0.0,75.027105,11.12145,1235.585044,3.454689,81.163372,4.773666,0.0,0.818613,0.0,0.0,0.0,3.683757,0.0,0.0,80.317089,19.052683,282.299082,9.131283,7.153636,145.175846,11621.972654,0.0,0.0,0.0,23.509885,0.0,32.073186,0.0,0.0,0.0,4.576,1.562915,0.0,308.105625,0.0,10.242875,475.955233,0.0,2.778605,72.343721,0.853573,0.0,0.0,0.0,279.099539,810.149471,219.301732,0.0,2.041129,0.0,0.401751,105.543016,1.223543,0.0,0.0,0.0,0.347693,0.757567,2.320441,0.0,177.519744,3.036021,0.359771,0.096685,1599.778335,0.455,304.014546,11.555754,0.030588,6.800819,2.216154,0.0,1.695951,13.830044,44.628519,1410.408409,0.390593,0.344703,3.710417,0.0,2.610799,0.0,0.0,0.176221,0.53345
2024-12,155.201388,0.0,0.371108,0.003062,0.0,3.641028,7.262285,0.0,0.0,0.0,8.794333,5.271425,3.153474,0.0,7.458359,1.317856,0.0,1091.842173,370.56364,39.710325,0.0,220.842892,7.458359,15.10934,1.61434,239.082661,0.0,210.526524,0.0,0.0,103.919511,9.729302,254.857499,3.926797,249.143545,3.600532,0.0,1.785506,0.0,0.361186,0.778713,8.034778,0.0,0.0,35.528878,17.373766,141.099894,3.892827,58.898123,119.719511,1122899.300519,0.0,0.0,0.0,23.896334,0.0,70.851726,0.0,27.399223,0.0,1.239333,0.389654,0.0,423.365742,0.0,15.8076,564.749773,0.0,4.959329,31.877311,1.3173,0.13,0.0,0.0,69.894325,684.420582,387.489082,0.0,3.984048,0.0,0.275434,100.058579,0.679985,0.0,0.0,2.665068,2.239005,1.767563,5.783456,0.0,212.500925,2.638909,0.489864,0.240977,1241.132625,19.58775,442.162904,9.688386,0.0,6.590884,6.626842,0.0,0.67052,10.15596,10.921958,3053.008062,0.32707,0.494358,1.418182,0.0,2.615785,0.0,0.0,0.256347,0.359608
