date,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belgium,Benin,Bhutan,Bolivia,Bosnia and Herz.,Botswana,Brazil,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Chad,China,Colombia,Comoros,Congo,Croatia,Djibouti,Ecuador,Egypt,El Salvador,Eritrea,Ethiopia,France,Gambia,Georgia,Germany,Ghana,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,India,Indonesia,Iran,Iraq,Israel,Italy,Jamaica,Jordan,Kenya,Kuwait,Kyrgyzstan,Laos,Lebanon,Lesotho,Liberia,Libya,Malaysia,Mali,Malta,Mauritania,Mexico,Moldova,Morocco,Mozambique,Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Qatar,Romania,Rwanda,Saudi Arabia,Senegal,Sierra Leone,Solomon Islands,Somalia,South Africa,Spain,Sri Lanka,Sudan,Sweden,Syria,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uzbekistan,Venezuela,Zambia,Ireland,Denmark,Kosovo
2024-04,53.658646,0.0,9.8875,1.988504,3.182575,11.577399,1.497975,0.0,49.975545,0.0,4.646007,0.693003,6.115433,0.0,1.916772,0.173251,0.0,233.254349,547.324438,535.537196,0.0,109.200754,1.916772,10.854281,2.468791,54.862416,1.122541,18.540309,0.0,0.904437,32.37912,2.353614,0.0,0.006667,401.423378,1.249218,0.404069,1.027077,0.0,7.428374,0.605666,3.280378,0.0,0.0,122.905601,6.954385,53.158249,8.16756,3.126667,54.457581,2071.769519,0.0,0.0,1.212206,36.630769,0.0,44.814393,0.0,73.473238,0.0,0.036842,0.106067,0.14866,276.433425,0.0,4.937923,426.250285,0.0,0.445662,49.282111,0.411494,1.088889,0.0,0.0,67.286111,657.225576,197.69096,0.0,1067.415817,0.0,2.636943,40.895442,0.254187,0.0,0.0,0.016406,2.077913,2.929959,11.994059,0.0,344.51809,2.852027,1.205051,0.499752,620.515924,0.190086,278.945539,33.546777,0.0,2.199867,9.564125,0.0,0.0,4.027458,9.605951,9366.745281,0.0,1.18757,0.0,0.0,2.433886,0.0,0.36182,0.485552,2.013003
2024-05,49.899344,0.0,0.0,0.014622,7.377904,5.693826,0.187661,0.0,4.840338,0.0,2.1475,2.361518,5.94971,0.0,0.433608,0.59038,0.0,373.016911,748.799391,245.888911,0.0,103.53154,0.433608,21.418842,1.153831,56.765517,0.770034,14.89782,0.0,0.210002,9.886863,5.792056,0.0,3.371084,284.270244,3.282361,0.110748,0.316399,0.0,1.026015,3.264059,2.996638,0.0,0.0,160.241021,69.37607,52.594622,3.933094,20.172043,40.739611,2860.606513,0.0,0.0,0.332243,15.708107,0.0,6.248029,0.0,44.829138,0.0,0.758717,0.00127,0.061483,248.028513,0.0,1.793256,322.602361,0.0,0.130786,25.485203,0.149438,0.0,0.0,0.0,140.582639,479.247898,137.428626,0.0,825.185441,0.0,5.754564,27.276456,0.095562,0.0,0.0,0.0,0.154719,1.034272,3.14461,0.0,780.99731,4.041685,0.242462,0.131025,953.627428,0.29539,161.00719,13.461705,0.233333,5.217088,7.115252,0.0,0.014,2.730936,57.400406,4135.799258,0.0,0.622765,0.556818,0.0,3.281508,0.0,0.110947,0.146692,0.585337
2024-06,17.762263,0.0,0.575,0.483024,2.9098,5.613982,0.44221,0.0,6.315591,0.0,4.959139,0.549846,7.862787,0.0,0.185324,0.137462,0.0,259.210132,717.986434,56.333468,0.0,183.914004,0.185324,7.465877,0.322235,65.896971,0.618237,7.555983,0.0,1.190996,12.900007,11.558749,0.0,3.19759,179.375835,1.06928,0.162933,0.362115,0.0,2.059586,0.0,4.545805,0.0,0.0,46.1499,1.505867,56.829259,10.076882,3.138818,42.257238,811.202761,0.0,0.0,0.4888,32.155523,0.0,15.22302,0.0,36.503611,0.0,1.3825,0.324501,0.164795,207.499683,0.0,1.380163,394.666666,0.0,0.93922,40.030529,0.115014,0.0,0.0,0.0,95.609861,402.799026,250.925582,0.0,22.730956,0.0,1.52037,28.485944,0.204957,0.0,0.0,2.482812,0.97857,1.691814,3.756134,0.0,264.225274,5.742567,0.222918,0.156506,261.298571,0.664628,158.700497,2.70015,0.0,6.801469,10.961184,0.0,0.0,3.033505,26.770962,6629.211204,0.0,0.320793,6.765341,0.0,4.451194,0.0,0.164223,0.15466,0.540881
2024-07,105.006481,0.0,0.325,6.204319,1.457958,6.58141,0.536494,0.0,1.647545,0.0,4.058006,2.921376,6.52914,0.0,0.669728,0.730344,0.0,228.549155,860.022901,30.264718,0.0,181.717576,0.669728,12.12418,2.750477,59.216881,0.217198,27.209383,0.0,0.101783,32.281622,8.986267,0.0,6.440964,257.366367,1.296088,0.497153,1.031084,0.0,0.094648,0.77,8.145358,0.0,0.0,50.92976,36.022339,59.692863,13.894153,8.412659,59.325182,1973.055698,0.0,0.0,1.49146,22.64762,0.0,6.044795,0.0,55.947493,0.0,0.21,0.190941,0.076784,292.997999,0.0,0.71815,364.667508,0.0,0.673952,36.06903,0.059846,0.388889,0.0,0.0,106.251806,757.846827,161.938139,0.0,4.201224,0.0,2.780279,42.160533,0.214905,0.0,0.0,0.847656,1.902862,1.370291,4.210244,0.0,257.762274,0.847075,0.226618,0.175427,286.292465,1.032802,346.14225,5.675368,0.0,12.909301,3.200776,0.0,0.247059,2.158203,7.016042,6711.445606,0.0,0.222033,3.812879,0.0,3.115153,0.0,0.158555,0.173261,0.706691
2024-08,28.999834,0.0,2.3625,0.0,4.231243,5.572368,0.572612,0.0,1.647545,0.0,2.996962,2.533329,6.164333,0.0,2.349028,0.633332,0.0,245.513129,671.869461,33.446371,0.0,153.518545,2.349028,25.617427,3.960765,88.556804,0.639095,20.371961,0.0,1.683509,21.636103,5.26195,0.0,0.424096,219.4996,2.64032,0.82462,1.485919,0.0,0.240795,1.967778,1.388863,0.0,0.0,94.046654,47.557057,49.094675,9.578417,83.500341,35.94676,83.515922,0.0,0.0,2.473861,27.527234,0.0,58.865484,0.0,24.134428,0.0,0.018421,0.096552,0.148613,318.588885,0.0,1.06093,346.684472,0.0,0.628087,37.624723,0.088411,0.0,0.0,0.0,220.951528,453.19676,148.521538,0.0,4.268826,0.0,0.319397,35.529361,0.276094,0.0,0.0,0.098437,2.201782,0.505642,4.959881,0.0,332.567051,1.313888,0.156861,0.206662,124.653242,0.469583,488.181654,3.496356,0.0,4.454219,6.479536,0.0,0.014,1.913332,3.098899,6331.579848,0.0,0.00588,1.358283,0.0,2.992139,0.0,0.159892,0.20411,0.813981
2024-09,35.28558,0.0,0.05,0.276343,2.81234,3.444737,0.674997,0.0,7.963136,0.0,2.874621,1.602805,5.643837,0.0,2.846634,0.400701,0.0,215.542993,904.562259,172.112702,0.0,162.304518,2.846634,7.366559,4.912948,80.685896,2.74106,17.02744,0.0,0.441875,14.389713,7.411764,0.0,0.395181,120.282317,1.129371,0.0812,0.430489,0.0,2.150986,0.171111,2.232135,0.0,0.0,89.469694,22.017974,88.070598,4.276364,42.865591,50.34112,2390.623897,0.0,0.0,0.2436,45.710122,0.0,15.442521,0.0,21.891218,0.0,0.25114,0.065927,0.135833,303.071598,0.0,1.708747,310.208901,0.0,0.549439,48.14623,0.142396,0.077778,0.0,0.0,268.957639,292.633553,232.757055,0.0,17.397527,0.0,1.488382,48.330993,0.394599,0.0,0.0,1.18125,0.571452,1.62037,3.990105,0.0,316.141893,5.140574,0.17095,0.166254,311.241258,0.0,454.367096,1.435096,0.033333,2.081202,19.62124,0.0,0.0,6.398378,17.534394,6126.711131,0.0,0.079951,0.613472,0.0,4.080237,0.0,0.156772,0.167082,0.665962
2024-10,117.941746,0.0,0.0875,0.303158,3.246435,3.729384,1.509287,0.0,31.028773,0.0,4.369595,6.760738,7.169059,0.0,2.666617,1.690185,0.0,271.77723,730.212635,400.1511,0.0,224.03159,2.666617,40.350657,5.095866,61.432272,2.171058,34.276904,0.0,0.11484,17.568025,5.621564,0.0,0.009639,156.752949,1.153853,0.074151,0.099282,0.0,3.769412,0.342222,2.687154,0.0,0.0,200.547671,4.614479,51.844763,5.52913,173.983871,55.108212,231.149866,0.0,0.0,0.222454,30.554926,0.0,4.594669,0.0,35.485243,0.0,0.079825,1.065746,0.470684,354.373296,0.0,3.504488,283.140684,0.0,0.543828,25.808251,0.292041,0.077778,0.0,0.0,232.826667,229.491364,138.78859,0.0,2.358685,0.0,1.894337,37.948917,0.78376,0.0,0.0,0.180469,1.533344,0.450369,2.756594,0.0,422.98457,1.355663,0.173625,0.114858,296.604351,0.042241,574.121931,16.589519,0.0,3.307416,12.490513,0.0,0.0,4.072507,13.183526,5734.639835,0.0,1.04173,1.438801,0.0,3.365538,0.0,0.455856,0.108341,0.434648
2024-11,134.024754,0.0,1.283333,0.163711,4.125321,3.79503,1.853026,0.0,248.230182,0.0,2.261295,10.111502,13.591965,0.0,2.915681,2.527875,0.0,354.177939,708.468142,303.856734,0.0,149.695611,2.915681,7.588691,6.22867,40.496282,3.626282,66.721498,0.0,0.796085,13.863186,5.957383,0.0,0.20241,437.551011,1.135313,0.193022,0.262305,0.0,3.854118,0.684444,8.067062,0.0,0.0,134.394979,16.384596,90.594581,1.68,4.735804,52.524012,613.775119,0.0,0.0,0.579065,18.911954,0.0,39.604403,0.0,33.011822,0.0,0.046436,0.142287,0.256929,297.393496,0.0,3.384117,360.953723,0.0,0.553563,17.704928,0.28201,0.311111,0.0,0.0,321.409028,522.123142,153.218602,0.0,16.74853,0.0,3.589549,71.821658,0.564282,0.0,0.0,0.246094,3.651628,0.275679,8.567246,0.0,271.937738,2.742454,0.698876,0.356969,273.39447,0.0,387.769831,14.960802,0.0,2.586111,8.559472,0.0,0.0,4.823021,2.03984,6303.501152,0.0,0.625975,0.567778,0.0,2.684658,0.0,0.176674,0.352562,1.409319
2024-12,56.682163,0.0,1.283333,0.170805,16.892071,2.34923,2.436522,0.0,54.918182,0.0,3.90992,9.753125,8.119194,0.0,4.652594,2.438281,0.0,316.816943,522.865317,194.184879,0.0,113.025309,4.652594,9.32344,9.469022,39.30564,3.112696,78.358462,0.0,0.492152,5.15885,8.355027,0.0,0.031325,146.873389,0.704768,0.204024,0.463458,0.0,2.59147,3.162409,1.387531,0.0,0.0,73.596063,6.128655,51.063406,3.971916,0.0,63.498328,203.19551,0.0,0.0,0.612073,13.0239,0.0,13.461511,0.0,39.464254,0.0,1.567478,0.104174,0.267975,154.633777,0.0,2.960112,212.107657,0.0,3.562642,17.841925,0.246676,0.544444,0.0,0.0,124.876111,427.135805,110.358196,0.0,2.294734,0.0,2.119283,66.239928,2.039842,0.0,0.0,3.85,1.47766,0.764296,1.708214,0.0,147.253313,0.973943,0.092551,0.071176,277.898228,1.023005,134.820843,4.276944,0.0,1.971201,4.62394,0.0,0.0,4.906732,16.513248,4316.163989,0.0,0.145283,1.386389,0.0,4.048308,0.0,0.062865,0.06877,0.274953
2025-01,23.01982,0.0,0.35,0.057207,16.318586,2.600983,2.367902,0.0,2.077874,0.0,5.520987,10.350417,18.027972,0.0,6.599316,2.587604,0.0,455.057957,816.541638,75.478622,0.0,101.937046,6.599316,6.385995,13.489914,76.907498,3.93245,73.946328,0.0,0.214068,5.234111,6.043448,0.0,0.048193,338.903909,0.620653,7.637595,0.740493,0.0,2.338824,0.0,0.503003,0.0,0.0,314.007688,9.827592,75.702188,1.12,0.0,46.999424,1100.355635,0.0,0.0,22.912785,17.691999,0.0,8.631182,0.0,29.298152,0.0,0.859265,0.171481,0.45947,190.696098,0.0,4.156194,260.963863,0.0,2.090166,75.683854,0.34635,0.155556,0.0,0.0,138.423194,415.179209,202.199679,0.0,1.174846,0.0,0.441157,53.688472,2.102751,0.0,0.0,0.0,0.69263,0.908861,2.556401,0.0,161.805222,1.540929,0.072727,0.106517,329.84859,0.397473,219.413319,5.536577,0.0,2.044472,7.973943,0.0,0.0,5.462185,8.552701,4177.01369,0.0,0.259409,2.418182,0.0,1.690033,0.0,0.321674,0.091519,0.365422
