date,Unnamed: 0,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belgium,Benin,Bhutan,Bolivia,Bosnia and Herz.,Botswana,Brazil,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Chad,China,Colombia,Comoros,Congo,Croatia,Djibouti,Ecuador,Egypt,El Salvador,Eritrea,Ethiopia,France,Gambia,Georgia,Germany,Ghana,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,India,Indonesia,Iran,Iraq,Israel,Italy,Jamaica,Jordan,Kenya,Kuwait,Kyrgyzstan,Laos,Lebanon,Lesotho,Liberia,Libya,Malaysia,Mali,Malta,Mauritania,Mexico,Moldova,Morocco,Mozambique,Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Qatar,Romania,Rwanda,Saudi Arabia,Senegal,Sierra Leone,Solomon Islands,Somalia,South Africa,Spain,Sri Lanka,Sudan,Sweden,Syria,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uzbekistan,Venezuela,Zambia,Ireland
2025-06,0,37.14507926406724,0.0,0.7736423220973783,0.3351063829787233,8.060841137691467,14.337792642140467,0.0,0.0,190.10019304296472,0.0,505.8604924541405,0.0356382978723404,8.414363017934447,0.0,0.0,0.0,0.0,116.70642551789126,621.8082500300051,80.91682188738704,0.44,48.26009381098368,0.0,40.85153570919476,24.09246162920041,87.51486167014826,1.772875738271343,0.0,0.0,1.0773855728832658,20.9402583496235,0.2985148514851485,0.0,0.0,241.49477197097585,2.4454762586153853,0.5386927864416329,0.5455798387832307,3.207363330220045,3.591983085574785,3.713150288753744,0.0732788695630348,0.0,0.0,155.866587865032,9.5703277409286,266.82684809669735,10.537060247272564,13.521084337349397,88.23896280862328,897.4993838475255,0.0,0.3276515151515151,1.0,22.146213356724846,0.0,0.0,3.308100520781724,167.24587813620073,0.0,1.327,1.085714285714286,1.3333333333333337,350.27951439629624,0.0,0.7666666666666666,376.868308879616,0.0,1.806149425287356,62.83789745451521,0.0,0.3143801481946072,0.0,0.0,211.93187026079136,1054.3918878165596,250.45800696032083,0.0,118.5923076923077,0.0,0.3087499999999999,10.686802933493556,0.0,0.0,0.0,0.4059747124815618,6.857707509881424,3.2489177000014733,1.2122068993613435,0.0,271.82806520006204,19.649583116931662,0.0,0.0,907.8291765109352,0.5433949691820756,484.910640893069,4.120488517150802,0.3856861620150068,8.249254064291145,4.413836583502614,4.238052587414847,0.4972527472527472,1.8904761904761904,0.0289679817042215,6247.870169705529,0.0,0.0,0.0053859964093357,0.8450761416740029,2.321790497536759,0.0,0.938208216126138
2025-07,1,40.06910358729584,0.0,0.0643726591760299,1.6153846153846154,1.6720574742394765,0.0,0.0,0.0,383.4857731179685,0.0,46.50977733371396,0.0384615384615384,4.084431045145331,0.0,0.0,0.0,0.0,110.4047277239214,394.3686958268282,30.939052913976216,0.4,46.756885790929445,0.0,22.495556441981613,6.077916622377227,107.06587542278884,0.71553856082546,0.0,0.0,0.6358044744220268,50.795192685302126,0.0268901890189018,0.0,0.0,263.83648216473614,0.4855687005560231,0.3179022372110134,0.3132611103128332,1.9487357373156675,0.8200335672871528,1.7230001212957,0.161223217796518,0.0,0.0,103.09340772771436,0.4506437768240343,135.63207358679512,179.24966925414373,0.0,132.62022980627097,7197.159229467398,0.0,0.0,0.0666666666666666,46.41303447646111,0.0,0.0,5.770992398791951,1.7792114695340502,0.0,0.7453333333333333,0.0,1.5340909090909092,228.05244306490428,0.0,0.0,338.58854937856154,0.0,1.815,36.1389172770517,0.0,0.073175400942895,0.0,0.0,346.2485289114369,925.3375151045016,331.2431701223585,0.0,10.73076923076923,0.0,0.2042241379310345,10.191314935150547,0.0,0.0,0.0,0.6131454034679841,0.0,0.6088416349664943,0.4135378570921301,0.0,255.603113968106,43.45878733119987,0.0,0.0,638.7237592342149,0.3067632850241546,301.02413459858207,0.9495711070952864,0.2644904294797987,7.997545263752123,3.841174555284181,1.0082942649332467,0.5439560439560439,3.3321428571428573,0.7162896868167086,4854.793088905675,0.0,0.0,0.0,0.1724263557183414,1.829060556842152,0.0,0.1458674218337449
2025-08,2,47.51552333853525,0.0,2.016961970613656,0.0,2.520209469803138,0.0,0.0,0.0,238.9435894137717,0.0,35.63571658594433,0.0,2.8363031989655365,0.0,0.0,0.0,0.0,122.50184273570444,547.3044000731036,27.74137239349005,0.0170212765957446,39.82016231131596,0.0,20.13037037037037,9.17299868177192,120.92510483987914,0.118800244446023,0.0,0.0,0.5208162106796658,23.09804999889253,1.1635863586358637,0.0,0.0,305.20774009825897,0.8225187486999757,0.261551062962481,0.2617814550454884,1.539106675963603,1.2845481494398188,2.2476992008647776,0.137719298245614,0.0,0.0,109.72487458857653,0.0,162.80792433295574,46.32601222158162,83.29622992950274,23.75362449299492,1526.7878760864487,0.0,0.4545454545454545,0.4444444444444444,21.094699011680145,0.0,0.0,1.5998631982674536,112.09032258064516,0.0,0.0006666666666666,0.4285714285714285,2.537878787878788,185.8510182311444,0.0,0.0,856.0501637726029,0.0,1.2037142857142855,58.45161850484371,0.0,0.7278223698125978,0.0,0.0,89.33654659673039,730.9135830969385,221.46325872510624,0.0,113.614979757085,0.0,5.517715517241379,18.731408353732267,0.0,0.0,0.0,0.2833701047986762,1.91699604743083,0.6607741376963624,0.4420158337082771,0.0,266.69324791839006,24.150255284517065,0.0,0.0,667.3175743101641,0.5265700483091788,336.5756722317217,0.8583910166998008,10.598829290631794,12.661748089066135,11.386218732327698,0.5300172514458945,0.6263736263736264,2.4857142857142858,2.646642967076493,5747.847404529783,0.0,0.0,0.0574506283662477,0.0953625780908113,0.9514341337487447,0.0,0.0715866198691493
2025-09,3,58.361821075528006,0.0,2.454461970613656,0.0,3.408696623974699,0.0,0.0,0.0,438.5506692967656,0.0,1164.08749643163,0.1578466746019937,2.0072314049586777,0.0,0.0,0.0,0.0,126.48050044517866,656.5413672098953,9.994903160040774,0.0,43.54213045350777,0.0,213.1025541768037,55.20484781214265,136.49317172968165,1.1614328395993818,0.0,0.0,0.274159699821148,26.6525853797343,0.05,0.0,0.0,267.6742980077252,0.6401372812147993,0.1376073688133346,0.1350607408964552,0.8196550338414375,2.5454022988505747,3.2665636556298483,0.2740740740740741,0.0,0.0,85.49276084731775,0.0280583613916947,121.97368214851028,117.78192150112662,6.498192771084337,29.862491416927668,9535.589373189914,0.0,0.0,5.333333333333333,16.76061936414257,0.0,0.0,1.2709107773242965,170.80430107526882,0.0,0.0,1.9266666666666663,0.8409090909090908,203.31921896347777,0.0,0.1666666666666666,507.38363171355496,0.0,0.8653333333333333,57.7927685563694,0.0,3.061108510558022,0.0,0.0,12.35890410958904,781.1685485274413,313.9212672526774,0.0,29.07692307692308,0.0,6.4476077586206895,17.826817763717123,0.0,0.0,0.0,0.06974716652136,25.05928853754941,0.5494311652886934,0.5567089736143502,0.0,237.68610421908835,14.7885663027517,0.0,0.0,667.6224117934142,0.0652173913043478,389.19913199443056,1.2082816416708522,1.154613531556598,2.2970941058104226,3.741196825148577,1.8886484570801136,0.4148351648351648,3.283333333333333,8.330097983995115,5358.397705073101,0.0,0.0,0.0089766606822262,0.2713334251234576,0.7573967817284729,0.0,0.1381790760641716
2025-10,4,60.14311023033521,0.0,2.75187265917603,0.0,3.2727586067737,0.0434782608695652,0.0,0.0,313.60561058642327,0.0,97.19797316585785,133.5159574468085,8.135337606116826,0.0,0.0,0.0,0.0,126.89377371234424,623.5962810823906,26.019429043533425,0.0,34.19139465200031,0.0,6.4366395827568565,24.26445840190952,75.95164865119087,0.8291180919994428,0.0,0.0,1.1637045105010786,24.029525182288907,0.0666666666666666,0.0,0.0,257.0176497705978,0.5324326622035023,0.5807092976278913,0.5807145335080315,3.4979737650210803,0.196551724137931,9.000153686868853,0.0888888888888888,0.0,0.0,57.469112116743865,0.3218884120171674,142.26824823861102,152.53836296816206,0.0,26.76252245187521,6998.552400532822,0.0,0.0,0.2444444444444444,9.516082517540086,0.0,0.0,1.0595550389987394,1213.8670250896057,0.0,0.006,0.0,3.0303030303030303,274.80866031697815,0.0,1.3333333333333333,260.79772961816303,0.0,0.176,36.73987206823028,0.0,2.151418335212095,0.0,0.0,145.85345205312152,575.1489580576274,228.2907410309835,0.0,52.823076923076925,0.0,3.578879310344828,10.519831673379056,0.0,0.0,0.0,0.1238738738738738,0.4545454545454546,0.7979364174641751,0.5166640403919296,0.0,174.56336076245574,6.799827737412235,0.0,0.0,497.8945062183879,0.1642512077294686,353.941020114017,2.0292577088915564,1.1454743461358154,7.942040545031571,2.0849187448460205,1.155419456414839,0.0824175824175824,3.1214285714285714,5.9940585920455085,6506.057432369413,0.0,0.0,0.1271280876617346,0.3762520697793275,1.100911227516186,0.0,0.2047078454325766
2025-11,5,87.27554510487138,0.0,10.451544943820224,1.155,4.1703209372719705,0.75,0.0,0.0,262.7358375942389,0.0,123.66129032258064,0.3022727272727272,14.157879350087144,0.0,0.0,0.0,0.0,113.55813045969887,529.6465509875472,9.869961586573853,0.1276595744680851,42.12333807012029,0.0,18.14242518983293,34.770019182724724,107.57044242428994,1.1431373560398554,0.0,0.0,1.141976111368561,39.81603742961354,0.0277777777777777,0.0,0.0,308.3349769013482,0.5660948620342146,0.570812216050027,0.5708447533051841,3.429089675778803,1.876190476190476,1.8564556714506453,0.0148148148148148,0.0,0.0,130.01840757200767,0.6341189674523008,231.53453421411132,48.78715007088406,48.1223752151463,28.87545956656723,3669.7589828144273,0.0,0.4318181818181818,38.333333333333336,16.109747576040164,0.0,0.0,1.3629544709026535,15078.372401433691,0.0,0.0768571428571428,3.704761904761905,3.409090909090909,283.45446261747907,0.0,0.2604166666666667,257.7574819401445,0.0,0.0806666666666666,28.51665778251599,0.0,3.844692177880157,0.0,0.0,37.48033587891944,1463.940337884943,199.98166771879983,0.0,130.15384615384613,0.0,0.3543103448275862,17.403845390483603,0.0,0.0,0.0,0.0602808691043985,0.5928853754940712,0.8205190602078742,0.1646778760626653,0.0,295.04875035320424,6.335708462657822,0.0,0.0,730.3485607302247,0.4597701149425287,859.86777283819,1.62596704674971,0.7063714586984134,0.4383561643835616,13.14506333174567,1.283597866864517,0.1758241758241758,2.6,0.0,4459.88293982366,0.0,0.0,0.3859964093357271,0.3109063988657162,0.6856856815316942,0.0,0.210066543554711
2025-12,6,49.42594643733932,0.0,0.5625,3.6346153846153846,4.420136239641787,0.25,0.0,0.0,475.68770450182086,0.0,123.66129032258064,5.501136363636364,10.539683476696464,0.0,0.0,0.0,0.0,132.8044958779398,562.757235345757,33.28316782738918,0.025531914893617,40.49804902159895,0.0,24.90461768084589,46.92771722226903,109.52183797045672,1.187027740690648,0.0,0.0,0.6966411155757897,16.866204278980845,0.0,0.0,0.0,310.09151006487184,0.4788575436057669,0.3491118361420359,0.3491769106523502,2.095256687445044,2.687848932676519,5.212281725440274,0.5978557504873294,0.0,0.0,453.2750873530052,0.3309191843867459,180.4900233979297,114.89154286327036,49.09104991394148,24.527179305467023,2065.642684914094,0.0,0.0,0.0,22.4076626843371,0.0,0.0,1.2338942206345238,4888.383512544804,0.0,1.3616666666666668,0.3666666666666666,2.5643939393939394,614.4046707541925,0.0,0.0416666666666666,367.7466460268318,0.0,0.2142380952380952,65.27775706983866,0.0,2.576292399200564,0.0,0.0,84.03425495194529,700.8744491863878,194.363179749448,0.0,31.15384615384616,0.0,2.2405172413793104,15.63149971359456,0.0,0.0,0.0,0.1012179065174456,1.91699604743083,1.2186571236803152,0.6797837210728683,0.0,341.9650026575121,17.167965844180156,0.0,0.0,871.725450726758,0.0,570.1513294802946,5.163774843106815,0.8396861915406683,5.1265673299735495,6.502167232525524,4.564816699927061,0.1236263736263736,0.9404761904761904,6.8639543982827576,4823.224464950998,0.0,0.0,0.0,0.6202305804421273,0.7931904686819715,0.0,0.3678652100934141
2026-01,7,51.54129375948143,0.0,0.0,0.0,14.3650369091346,0.0384615384615384,0.0,0.0,1724.5694564483952,0.0,146.51303602642392,1.3761363636363635,4.941094619666049,0.0,0.0,0.0,0.0,121.58046239182984,376.31802106142777,21.954815423312347,0.6,40.59679797754346,0.0,81.4050942666202,101.54384261350518,137.53676544477582,2.67801051761309,0.0,0.0,0.5271357714560932,22.54883175301656,0.1111111111111111,0.0,0.0,251.5368303689712,0.5723180529061227,0.2632162064595394,0.2623051633151391,1.5654439974856362,0.3211779066219103,2.945853563746391,0.0666666666666666,0.0,0.0,106.00233385675016,0.1962390497066112,96.98115089743118,16.667539696465827,0.0,23.291847846964195,2716.4440648510263,0.0,0.0625,0.5,15.649742641301255,0.0,0.0,1.947481534267648,258.8752688172043,0.0,0.6951428571428571,1.8633333333333333,0.8636363636363636,528.2051067114337,0.0,0.0,270.7203302373581,0.0,1.5756190476190477,53.94359554743923,0.0,1.913072195457124,0.0,0.0,20.326836581709145,796.2448843578367,230.61917175750392,0.0,41.88461538461539,0.0,1.9417241379310344,15.886463492330623,0.0,0.0,0.0,0.0245098039215686,5.454545454545454,0.8793006184615477,0.686657365732537,0.0,227.0863250877639,8.618091737306012,0.0,0.0,873.6859566663383,1.3429951690821256,576.7267079831911,1.0801501240391795,0.5600788598662446,4.768700291818607,8.340582982531599,1.9751787886103085,0.0357142857142857,4.836904761904762,0.6014534773771352,4006.4031432733577,0.0,0.0,0.0897666068222621,3.0602689607306326,0.9710813647717842,0.0,0.2240080726490997
2026-02,8,36.76707194400408,0.0,4.3125,0.0,13.789832900393328,0.7934782608695652,0.0,0.0,1479.0569749687747,0.0,203.2725477287689,27.44807692307692,2.9656926406926405,0.0,0.0,0.0,0.0,107.20504817380063,457.5588692998944,9.442131682635686,0.8,50.91120518578916,0.0,45.44056553982749,178.2588733702278,106.0610120085753,4.695189000496973,0.0,0.0,0.1887885940865589,50.4605073547832,0.2944444444444444,0.0,0.0,326.60933145748083,0.6286604801506083,0.0941305375918991,0.0950764420811106,0.5070230901964132,0.3157155935306683,1.9630846645707007,7.455334042176148,0.0,0.0,69.72875704091291,1.259650946451841,106.65167982097049,131.89842467489422,17.163013698630138,36.37228741765593,1855.89619580278,0.0,0.0,0.7555555555555555,15.710425310148102,0.0,0.0,0.7193081430203491,119.20716845878135,0.0,1.2543333333333333,0.0833333333333333,0.8409090909090908,531.566707594784,0.0,0.0,305.3611971104231,0.0,2.5241839080459774,61.76286292170656,0.0,4.844431630062741,0.0,0.0,63.6784136899247,898.3656821651499,282.5144609301436,0.0,69.23076923076924,0.0,0.7835775862068965,9.964157990177478,0.0,0.0,0.0,0.1579986833443054,2.8063241106719365,0.4272315772555757,0.1811583104591633,0.0,298.8724651852169,3.5618086800295745,0.0,0.0,856.7588499997714,0.6521322671997334,578.0028517764173,0.5089696755969405,1.3448263761044297,3.38226234538394,5.629883963546122,0.6197291725908387,0.1593406593406593,1.0416666666666663,1.055249624287027,4188.266291449229,0.0,0.0,0.0,0.0385594010821902,2.611285016742505,0.0,0.0134904286102104
2026-03,9,40.58458241252868,0.0,1.069054307116105,0.0,12.048351663618766,0.0434782608695652,0.0,0.0,1613.909216928128,0.0,185.6145603959048,0.3886363636363636,1.4833642547928263,0.0,0.0,0.0,0.0,114.18863819052348,371.05357502906224,34.03948671079082,0.0,125.47132366219694,0.0,158.11068912439077,131.58592494933302,103.50735576188218,3.50033153251587,0.0,0.0,0.5710884518998873,17.375605785766215,0.0726072607260726,0.0,0.0,292.6700110599028,0.8996537524499337,0.2855442259499436,0.2958914604381946,64.04578215886787,1.098123283490998,4.136114599900686,1.726599326599327,0.0,0.0,355.5895591364996,0.4010780191037701,109.21663684196456,23.95376096335476,18.20301204819277,39.65559167464521,2636.458250228015,0.0,0.918560606060606,29.4,12.954448503894092,0.0,0.0,2.311570148776196,3697.64623655914,0.0,0.0266666666666666,3.023333333333333,0.9090909090909092,613.1589059360201,0.0,0.0,256.6800152555301,0.0,6.071476190476191,134.80125837648492,0.0,1.3770784814590706,0.0,0.0,77.90326074120475,1014.7412098006994,214.26287236909744,0.0,85.26315789473684,0.0,0.8667241379310344,12.682544024171554,0.0,0.0,0.0,0.1523297491039426,0.9090909090909092,0.2817341959799168,0.2724439322150771,0.0,279.7219015540287,26.7249634495808,0.0,0.0,660.2142603519892,0.3621106113609861,570.3418900679276,1.6799357010300942,1.027647538868895,5.795828951501659,6.581880710454017,0.9361649850718028,0.3681318681318681,1.8309523809523809,2.0275096770991103,4176.638480788299,0.0,0.0,0.0071813285457809,0.3739277877212889,3.382117661098501,0.0,0.0619861603562932
