date,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belgium,Benin,Bhutan,Bolivia,Bosnia and Herz.,Botswana,Brazil,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Central African Rep.,Chad,China,Colombia,Comoros,Congo,Croatia,Djibouti,Dem. Rep. Congo,Ecuador,Egypt,El Salvador,Eritrea,Ethiopia,France,Gambia,Georgia,Germany,Ghana,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,India,Indonesia,Iran,Iraq,Israel,Italy,Côte d'Ivoire,Jamaica,Jordan,Kenya,eSwatini,Kuwait,Kyrgyzstan,Laos,Lebanon,Lesotho,Liberia,Libya,Madagascar,Malaysia,Mali,Malta,Mauritania,Mexico,Moldova,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Macedonia,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Qatar,Romania,Russia,Rwanda,Saudi Arabia,Senegal,Serbia,Sierra Leone,Solomon Islands,Somalia,South Africa,S. Sudan,Spain,Sri Lanka,Sudan,Sweden,Syria,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uzbekistan,Venezuela,Yemen,Zambia,Zimbabwe,Malawi
2020-01,2089.9380627840023,0.0,5.349260958205912,1.9222914013505408,0.0,12.08352463606911,0.0,0.0,1.7191935019090845,0.0,0.0022727272727272,0.0,3.5201758923952404,0.0,0.0,0.0,0.0,59.14987550020088,407.714765886593,35.342875939638816,0.0,102.0846615559298,0.0,101.6654539296212,49.09747607351457,0.0,12.16739986948322,2.027711116821685,0.0,0.0,0.0,416.70649263324987,0.0,41.62807760575412,2.010158071358784,0.0,55.36831275720166,0.0,0.359494378566713,0.0,0.0,0.3085888211161285,0.0,2.557558861413753,0.0,0.0,1.06923799751226,76.68497497103291,40.933241291574845,13.327013533685983,219.70313687738349,91.29239329008632,5.098506069094306,0.0,0.0,0.0,0.0,31.173848350592504,1.093876814356601,0.0,0.0,0.0,0.0,1.0330169999308014,1.4939779234854873,317.67865546218485,4.481933770456462,0.0,1234.4699915422646,0.0,0.3199025955124117,674.6156259435223,0.0,0.5417633217370796,201.6228566229712,34.62138613604039,1.0491769547325105,0.0,0.0,0.0,75.83666218105047,255.18153238811,0.0,17.05091830686621,0.0,11.675617216117214,0.0,1.7242421162067545,29.259779870267664,0.0,0.0,0.0,2.0785736231280785,30.58242735137756,1.2035194174757282,0.0,0.0,0.0,0.0,304.6718120895152,4.638775367618552,7.710800047515101,0.0,123.9329692931589,45.377334937683216,0.0,591.684739733241,105.81333333333332,0.684333742780117,3.8530942088047806,0.9720232885737954,0.0,1.7756887505718957,19.182625907529754,0.5784313725490197,15.938685576941822,0.0,0.924805194805195,2.988431718182259,0.0,4.25209716058399,81.67198604797396,0.0,3.946716417910448,3.351712541566328
2020-02,2256.56605806226,0.0,0.3267074413863404,1.640529778863112,0.0,1.315195746287169,0.0,0.0,0.9128935235213602,0.0,0.011774661508704,0.0,12.282462493533368,0.0,0.0,0.0,0.0,52.25351422639926,473.627344792891,9.16188087651848,0.0,114.3111181243168,0.0,150.37017792685157,58.49625162356923,0.0,14.759370237676146,2.6988501942403182,0.0,0.0,0.0,2095.089637619999,0.0,33.27733704419397,1.1063720962159789,0.0,33.460905349794245,0.0,0.0860550369243848,0.0,0.0,2.4288177403215,0.0,2.3324748126360326,0.0,0.0,6.657074575741924,13.125493137473327,50.87748088547378,2.6567126952617297,156.06984065023653,105.0103336677416,34.438754357464376,0.0,0.0,0.0,0.0,115.20297453827268,1.334629191324107,0.0,0.0,0.0,0.0,0.6792853868097218,1.0460018195423793,111.71633665966388,3.1380054586271378,0.0,149.95179808465417,0.0,0.3993663494282259,907.0960437524576,0.0,0.5352503135900116,158.85125786043673,23.88622166332123,0.670181345619942,0.0,0.0,0.0,118.7947700803144,379.9856255961541,0.0,19.097813042339578,0.0,16.320213064713066,0.0,1.785366020663156,15.6402983536738,0.0,0.0,0.0,2.710928750532711,9.583958142478313,0.3840412621359223,0.0,0.0,0.0,0.0,390.5317483206396,3.5344476681966923,42.89465408883087,0.0,196.05715958410065,48.705820551581965,0.0,718.0883105739185,0.0,0.8613111353873684,6.446906172121701,1.5377032124243188,0.0,3.3267843629087936,19.7456003564689,0.196078431372549,24.736471743677825,0.0,0.3805844155844155,2.677945250184532,0.0,4.047851043636195,254.23906333595383,0.0,2.180563847429519,5.135461532380575
2020-03,2683.9828215884527,0.0,0.246177370030581,1.894273766854412,0.0,1.588593345878501,0.0,0.0,-0.0788487861105107,0.0,2.5,0.0,0.7221934816347646,0.0,0.0,0.0,0.0,63.66551980326384,7379.170037026513,23.98705480140532,0.0,118.3710977475135,0.0,44.86676111620524,36.78067681150518,0.0,15.821542966617152,2.894835671040784,0.0,0.0,0.0,279.30548608927126,0.0,49.29490904338558,2.039854536109252,0.0,19.97942386831276,0.0,0.8609932455889171,0.0,0.0,2.36037559260052,0.0,1.7870086345370917,0.0,0.0,4.787312135152569,30.332474564945542,96.1023169273514,5.455638163301012,465.6338111986225,99.50371147987968,15.829420076488306,0.0,0.0,0.0,0.0,43.42734266574144,2.1956239796976105,0.0,0.0,0.0,0.0,1.0032448367443665,1.217629268832101,91.22701359710553,3.6528878064963033,0.0,300.77342200370697,0.0,1.4727924959348129,808.2535287029377,0.0,0.5407012095833615,155.62259510744764,54.07748540689147,3.050130939019828,0.0,0.0,0.0,79.48791453877169,408.739439786262,0.0,12.44096303383346,0.0,8.128913308913308,0.0,1.2588258187904997,25.5947680320371,0.0,0.0,0.0,1.2954736915132956,36.26811841051981,0.975121359223301,0.0,0.0,0.0,0.0,122.68010452120292,7.570565683049984,0.3183278075546871,0.0,102.84097143762148,82.37760063193923,0.0,452.93668493275527,7.893333333333333,0.8518625638680195,3.1981501067245146,0.8065958544127175,0.0,3.790327093755943,28.22122753713518,0.3529411764705882,35.37207487967892,0.0,0.8054545454545453,4.362760562533859,0.0,3.5722666733108746,108.55928947369242,0.0,0.4704477611940298,1.0684427054647496
2020-04,2807.4264231728203,0.0,0.9199796126401631,3.3645691156712663,0.0,9.950350436516212,0.0,0.0,-0.1049456091059721,0.0,0.0,0.0,0.5240558717020176,0.0,0.0,0.0,0.0,45.49128738282752,681.6760481101387,13.974647085959788,0.0,98.30202178975964,0.0,44.71590390948557,111.1157331153216,0.0,19.010357016944493,1.3031201149164786,0.0,0.0,0.0,268.04176605591886,0.0,50.53183851524075,0.434331090941604,0.0,111.66598079561044,0.0,0.4361937440397673,0.0,0.0,1.136471028971029,0.0,0.5867132458695427,0.0,0.0,0.9914411115135188,26.49546438034524,103.84579240485722,10.831701754350306,107.40170794686152,102.4191153145526,47.9407173317088,0.0,0.0,0.0,0.0,16.812951718800043,0.7273096130770077,0.0,0.0,0.0,0.0,1.2387039241132023,2.1554019809083784,191.65326797385617,6.466205942725136,0.0,200.0584940507497,0.0,0.1534758578946741,803.6478625812327,0.0,1.402728761665868,146.90791559707426,26.493604984544422,1.5780770669659558,0.0,0.0,0.0,706.8016994964873,381.7500216509762,0.0,10.580716673855282,0.0,101.1857619047619,0.0,1.8530144270934887,31.946593901444214,0.0,0.0,0.0,0.1716865380231717,32.861186014217004,0.541140776699029,0.0,0.0,0.0,0.0,172.5098500373058,8.797871978596389,63.31392025658416,0.0,219.8727168570664,127.7408136824066,0.0,307.2260862588734,0.0,1.6946525413300255,2.4789619189364744,1.724491896918168,0.0,2.952019400624613,28.32085710509629,0.2516339869281045,34.46851088824744,0.0,0.562857142857143,4.189907798762406,0.0,2.7738154349792934,148.1565162685871,0.0,1.4388059701492537,1.563162892130145
2020-05,2977.0744778438666,0.0,3.0201325178389395,0.067123557446138,0.0,1.682656785068221,0.0,0.0,-0.0284201426410201,0.0,0.3297872340425531,0.0,5.319710294878427,0.0,0.0,0.0,0.0,66.60239677376336,334.6434405417016,3.7507663005463705,0.0,95.8803537347861,0.0,234.3226490567257,589.3764835375695,0.0,12.57735559565486,3.9103358190894704,0.0,0.0,0.0,557.5763125103354,0.0,37.85859654531521,6.902329712817839,0.0,141.48297792742238,0.0,0.52727782988106,0.0,0.0,1.096464364009007,0.0,1.9572539324232328,0.0,0.0,0.8562871548985752,8.75891621111018,56.303000678117286,10.535640602922298,1439.9249972761563,123.38349173565564,10.0472427777081,0.0,0.0,0.0,0.0,13.963641640866872,5.511894529163111,0.0,0.0,0.0,0.0,0.5457943676764158,1.477275329999247,746.417408671802,4.431825989997741,0.0,380.60901363511965,0.0,0.2302437157744023,762.0150858288386,0.0,0.5804968283457967,104.14623922006754,22.58437138003106,2.197530864197531,0.0,0.0,0.0,110.50403476455782,400.7747096952303,0.0,12.753965004246425,0.0,200.32616666666664,0.0,1.3157456119806563,13.501780842632783,0.0,0.0,0.0,-0.0165611155710165,96.09329949301684,2.3307038834951457,0.0,0.0,0.0,0.0,85.55420563022433,3.7307345060486,15.076955336553302,0.0,327.7569221514885,107.25430692035138,0.0,298.69097871493705,6.247619047619048,2.395960292866349,2.7059630622354782,2.570642526678341,0.0,1.6105380949060426,35.64272856149662,0.9681372549019608,31.370732671710822,0.0,0.4036363636363637,6.357994295406868,0.0,7.861063450720928,156.01652674444728,0.0,0.8398507462686566,2.248514643640562
2020-06,2690.670091287422,0.0,7.063200815494394,1.7747952525371875,0.0,2.2052659846368106,0.0,0.0,0.8078128376918089,0.0,0.0159574468085106,0.0,5.587428867046042,0.0,0.0,0.0,0.0,69.34874638562275,253.8897268611596,9.51730096514623,0.0,220.9983417747165,0.0,211.26598902080983,116.84623114521008,0.0,16.41162758635059,3.584244113717166,0.0,0.0,0.0,320.3981081577821,0.0,33.239994355811035,4.947473362774344,0.0,103.17764060356652,0.0,24.604766299051303,0.0,0.0,0.3587025947128817,0.0,2.538348204946643,0.0,0.0,1.483786337613316,11.051343717223846,57.997291288366746,1.2537285229865611,1028.8435952497928,106.8120801004442,7.426934591113695,0.0,0.0,0.0,0.0,13.665920919184371,3.906380128458625,0.0,0.0,0.0,0.0,0.7327521397259956,1.0206506272343203,605.5465242763772,3.061951881702961,0.0,352.4203939680377,0.0,0.1926689605406817,994.3789612317833,0.0,0.5989075195895878,133.1167970741009,28.32939059755231,1.408490361706736,0.0,0.0,0.0,156.29995761528605,387.8959333819751,0.0,15.778446742234363,0.0,173.57880952380955,0.0,1.24273888864192,24.226461620545432,0.0,0.0,0.0,0.8533781306058534,16.1039039870858,2.6004247572815533,0.0,0.0,0.0,0.0,102.36446283694607,9.687167543843914,24.84379561712961,0.0,102.67416322136896,62.04693827628723,0.0,214.3279104969384,26.19936507936508,2.9233067012367595,3.773396681155585,0.8052875546774035,0.0,1.5304708891394712,33.383689557989385,0.0294117647058823,40.044008190502815,0.0,0.3545454545454545,7.959765365100667,0.0,9.650931874377337,108.10677649805268,0.0,1.1107462686567164,2.131326552044831
2020-07,2664.818837205544,0.0,13.08244138634047,0.8267654299105913,0.0,2.0027367347249547,0.0,0.0,0.5412974569555508,0.0,0.0,0.0,21.14174857734092,0.0,0.0,0.0,0.0,85.87377232713457,209.8574011408016,9.278086264911424,0.0,111.41318301808354,0.0,112.7384884823348,123.13771151087349,0.0,15.202945387969804,4.737856848477139,0.0,0.0,0.0,306.14382313682745,0.0,40.19113044501893,6.277951895270264,0.0,266.8278463648834,0.0,1.2599036167453967,0.0,0.0,1.1517472340901882,0.0,2.740053272019872,0.0,0.0,5.571827148576659,15.435481212028694,52.75631713349656,3.647096717829896,106.42893369626866,85.29572132566065,37.54860514988447,0.0,0.0,0.0,0.0,13.450165474538274,0.9116241853061195,0.0,0.0,0.0,0.0,0.4610732097616956,1.2268747236782709,632.8943338585434,3.680624171034813,0.0,361.2926523100182,0.0,10.594160034813914,813.8272252331337,0.0,0.2892043235450216,106.53355321764327,24.857359710784763,0.8481107369996259,0.0,0.0,0.0,74.36996166143989,435.0474851618301,0.0,31.09858296442845,0.0,90.7828253968254,0.0,0.9210386269996628,77.348173061772,0.0,0.0,0.0,-0.0175422947700175,54.9719076287286,6.0703125,0.0,0.0,0.0,0.0,122.63172561861046,11.52280847784489,-6.821437671130699,0.0,191.36639653737305,34.089471191595344,0.0,365.42555448776574,1.605079365079365,1.2331820282148749,4.45982831973168,1.500912914018612,0.0,1.2057649406905182,30.539572715223983,0.3547794117647059,25.28567371303209,0.0,0.7922727272727271,9.877890059681132,0.0,2.4252389475316214,141.22935593402013,0.0,1.0166666666666668,3.5056590760171105
2020-08,2759.905702556337,0.0,3.808231396534149,5.048229548229549,0.0,3.383092759224553,0.0,0.0,0.9400304372883798,0.0,0.0,0.0,9.50362131401966,0.0,0.0,0.0,0.0,49.14640812037775,341.6889100972369,8.900970382810819,0.0,87.48988230398596,0.0,98.25094736291942,57.75783942312517,0.0,17.13126528513305,2.6952464056585104,0.0,0.0,0.0,166.74699721913169,0.0,24.746081368906783,1.3786185534247457,0.0,149.55144032921808,0.0,1.458665417013859,0.0,0.0,0.4892223809858815,0.0,0.5889810790018644,0.0,0.0,1.5803479138850889,8.374979941223943,71.51680977921146,4.359825132171226,157.20357387552485,90.0828101702472,11.649220520410788,0.0,0.0,0.0,0.0,57.318454414433646,1.3246842466272932,0.0,0.0,0.0,0.0,1.951422964182111,0.3849453057230427,118.64330999066294,1.1548359171691285,0.0,413.9020796522938,0.0,0.6971715747966637,638.5037761625186,0.0,0.5170901120848161,129.21516344704037,24.46443605770624,2.8164047886270107,0.0,0.0,0.0,149.35917049685514,456.24997730963446,0.0,38.16915499034853,0.0,239.67151698043563,0.0,4.024361364199965,26.08937935376562,0.0,0.0,0.0,-0.3424414513523425,34.648765586372726,2.625,0.0,0.0,0.0,0.0,178.81409839001077,3.269186226037994,79.22610036709646,0.0,107.58773828696069,57.97835821018283,0.0,495.6374224307692,1.7473015873015871,0.6038203160538862,5.819157752975136,0.8438253983291034,0.0,2.385535095527056,24.762417002302207,0.3137254901960785,33.47120797265353,0.0,1.841818181818182,5.318577484964992,0.0,4.541047997306666,100.2316401202387,0.0,1.0601824212271973,3.365813710952258
2020-09,2383.732862690262,0.0,4.300203873598369,2.5129340462404977,0.0,4.523886967806193,0.0,0.0,-0.1140227649304805,0.0,0.0384615384615384,0.0,23.127263321262287,0.0,0.0,0.0,0.0,35.280827408810055,857.7670054016752,35.53886448104527,0.0,105.19273825433316,0.0,111.380102149095,129.69830147619783,0.0,12.99710070981797,1.749702859786605,0.0,0.0,0.0,445.1772026311021,0.0,37.385526241231865,3.84986694601172,0.0,51.22060107245292,0.0,0.0736006845657484,0.0,0.0,1.7655981217962786,0.0,0.5977135885078887,0.0,0.0,3.574328086555841,11.36122996645097,41.09725291662594,3.903166926855828,1941.5304756740647,112.7564164973838,5.206866102388491,0.0,0.0,0.0,0.0,116.57658735454253,3.731479654761632,0.0,0.0,0.0,0.0,0.9857517379486432,0.7981292788198212,218.67478466386555,2.3943878364594635,0.0,339.6778166090777,0.0,0.9080402967855626,803.7682456606029,0.0,0.6312860372258454,108.0320686743256,40.89088837339379,0.2978862701084923,0.0,0.0,0.0,163.43401426957308,432.36728261448206,0.0,19.27520769230317,0.0,171.5487984496124,0.0,0.5830563375954796,18.04491193681764,0.0,0.0,0.0,-0.1667905529291667,26.473593546928235,6.939635163834952,0.0,0.0,0.0,0.0,355.51447104217266,5.502325058775438,-8.681008028898564,0.0,238.52963284011804,76.99277176479153,0.0,768.39978262949,0.8330158730158731,1.167607152015441,4.206260992396664,1.870820649726416,0.0,1.8846047311637464,32.61408770537137,3.477124183006536,27.431019880614272,0.0,0.2363636363636363,4.249195621272294,0.0,4.57149893083652,127.4054307145864,0.0,0.9266003316749586,1.4967859544013895
2020-10,2081.7801929601696,0.0,9.44176860346585,1.7108056419884374,0.0,3.5647557926702422,0.0,0.0,-0.0243858511634608,0.0,0.125,0.0,20.22296947749612,0.0,0.0,0.0,0.0,34.929816017668514,387.60225737931694,9.298820398895645,0.0,109.98102976548228,0.0,163.71488725196787,90.60486549663132,0.0,14.515611816529022,45.139174353177765,0.0,0.0,0.0,378.2152922296425,0.0,46.33132529764173,3.3179743608250303,0.0,55.74279835390946,0.0,0.0816280521951017,0.0,0.0,0.6911483489830567,0.0,3.1958204191720463,0.0,0.0,3.070749844734431,3.3920790556053504,54.30490454182548,3.875050122372225,829.2520025990805,154.3339507434972,6.104942203023227,0.0,0.0,0.0,0.0,58.99360921319527,3.979044791532711,0.0,0.0,0.0,0.0,0.4994620127105251,2.2098645442997484,202.61402398459384,6.629593632899246,0.0,537.7851857589901,0.0,1.1446353804343523,644.4701537109876,0.0,0.5560495592638458,127.85185202468185,22.02970522910384,0.0,0.0,0.0,0.0,130.7589018163117,363.0127513586618,0.0,57.43509325332328,0.0,641.127738095238,0.0,1.647022348184508,39.12336031406728,0.0,0.0,0.0,-0.543028176691543,58.38765270310489,8.125,0.0,0.0,0.0,0.0,507.8759412869385,22.79751944546216,29.06989784789568,0.0,273.71403719911166,148.18697344228897,0.0,558.1492878664942,18.976507936507936,1.657766527030868,1.693917693465946,2.146776762345974,0.0,0.5393930990836183,25.146321365561167,0.7058823529411765,22.069389126035272,0.0,0.4422727272727272,8.271252062751866,0.0,4.985094870746082,215.4241315271978,0.0,0.6498507462686567,1.722400197631802
