date,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belgium,Benin,Bhutan,Bolivia,Bosnia and Herz.,Botswana,Brazil,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Chad,China,Colombia,Comoros,Congo,Croatia,Djibouti,Ecuador,Egypt,El Salvador,Eritrea,Ethiopia,France,Gambia,Georgia,Germany,Ghana,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,India,Indonesia,Iran,Iraq,Israel,Italy,Jamaica,Jordan,Kenya,Kuwait,Kyrgyzstan,Laos,Lebanon,Lesotho,Liberia,Libya,Malaysia,Mali,Malta,Mauritania,Mexico,Moldova,Morocco,Mozambique,Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Qatar,Romania,Rwanda,Saudi Arabia,Senegal,Sierra Leone,Solomon Islands,Somalia,South Africa,Spain,Sri Lanka,Sudan,Sweden,Syria,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uzbekistan,Venezuela,Zambia,Ireland
2025-05,51.727277,0.0,0.008125,0.39,6.493039,0.086667,0.0,0.0,126.190352,0.0,124.861037,0.028889,20.920108,0.0,2.070556,0.0,0.0,188.181064,700.490121,98.629403,2.702922,62.50659,0.0,41.146284,82.405784,99.503882,2.33329,0.0,0.0,1.525412,42.535372,1.32466,0.0,0.0,229.260592,0.809753,0.7597,0.758029,4.52532,0.448477,4.849991,0.088567,0.0,0.0,225.428019,1.606867,81.48357,9.793272,50.550981,29.451179,1101.890082,0.0,0.880758,7.886667,58.9405,0.0,0.0,0.0,217.419642,0.0,1.0751,1.443062,1.792424,455.397608,0.0,0.996667,577.465505,0.0,2.347994,110.303198,0.0,0.412077,0.0,0.0,289.014795,1370.709454,403.083392,0.0,41.85,0.0,0.458714,32.850579,0.0,0.0,0.0,0.326433,8.043478,4.20678,1.204446,0.0,402.28489,27.827073,0.729683,0.0,1407.264388,0.706413,433.667227,4.922739,0.882101,5.163185,6.576558,6.438513,0.6,3.212897,6.730736,6951.766437,0.0,0.0,0.007002,1.022647,2.756037,0.0,0.628246
2025-06,51.841727,0.0,0.045369,0.6,7.534952,2.771097,0.0,0.0,812.492944,0.0,591.853318,0.058051,42.104006,0.0,0.172503,0.0,0.0,155.870757,815.750735,53.644224,3.682755,49.440277,0.0,41.143455,39.107763,160.521447,1.029003,0.0,0.0,0.988554,68.160687,0.095033,0.0,0.0,279.194154,0.0315,0.493948,0.490754,3.03304,6.192371,2.593823,0.159376,0.0,0.0,90.438003,3.190909,252.164387,19.968406,0.0,75.447228,7909.574752,0.0,0.0,11.844444,63.730111,0.0,0.0,0.0,2.312975,0.0,0.721933,0.495736,2.023864,303.014403,0.0,0.0,446.984501,0.0,2.3595,10.691013,0.0,0.211197,0.0,0.0,355.727374,1202.93877,320.432294,0.0,13.95,0.0,0.226571,23.561603,0.0,0.0,0.0,1.220408,2.0,0.846876,0.656416,0.0,560.762334,58.505086,9.821303,0.0,1007.415338,0.398792,418.531889,2.841289,0.586053,8.781001,10.740415,1.471493,0.753571,6.05121,48.199913,7208.523432,0.0,0.0,0.0,0.377418,1.963858,0.0,0.293396
2025-07,85.323912,0.0,0.530679,1.244681,2.070656,1.594667,0.0,0.0,284.165384,0.0,45.848194,0.0,13.863187,0.0,0.119908,0.0,0.0,153.837097,565.675272,22.486177,0.39296,43.142986,0.0,21.53065,27.355801,136.85148,1.803506,0.0,0.0,0.658462,25.888235,0.580996,0.0,0.0,444.505487,0.611081,0.334516,0.336982,1.977096,1.277407,2.939067,0.235945,0.0,0.0,86.601106,0.0,147.319705,31.929569,26.392349,95.242223,1758.100402,0.0,0.512727,6.5,24.648018,0.0,0.0,0.0,145.717419,0.0,0.368581,3.387678,3.240152,239.984159,0.0,0.0,1080.228071,0.0,0.5434,113.521034,0.0,2.815676,0.0,0.0,103.372353,950.187658,353.568928,0.0,238.959474,0.0,0.109571,18.58251,0.0,0.0,0.0,0.090671,2.108696,1.069717,0.508149,0.0,376.351114,25.975571,0.079207,0.0,906.838778,0.684541,428.402706,1.24516,10.280433,8.165821,8.629072,0.70664,0.814286,2.861538,26.923589,8092.245206,0.0,0.0,0.074686,0.154677,1.194489,0.0,0.172972
2025-08,54.883104,0.0,0.595355,1.448936,4.866166,4.083957,0.0,0.0,131.076345,0.0,148.628044,0.438182,5.189661,0.0,0.17793,0.0,0.0,216.312439,816.464545,29.837899,2.454686,48.549646,0.0,20.92037,56.541767,168.659342,0.917168,0.0,0.0,0.336898,38.202187,0.0,0.0,0.0,519.650429,0.631125,0.167913,0.171163,1.004372,1.667667,3.348942,0.356296,0.0,0.0,74.512565,7.386232,141.756937,19.469629,63.818365,38.816373,10744.999656,0.0,0.04,0.967778,29.717682,0.0,0.0,0.0,222.045591,0.0,0.0,1.841651,5.318182,249.442102,0.0,0.216667,520.853899,0.0,1.124933,20.738501,0.0,0.317007,0.0,0.0,283.208838,1015.519113,344.343412,0.0,37.8,0.0,8.263677,22.571331,0.0,0.0,0.0,0.058559,0.065217,0.711049,0.397489,0.0,488.092419,15.340887,0.002915,0.0,896.130273,0.084783,405.628678,2.003253,0.954866,11.788836,3.45682,1.777303,0.4,4.569178,17.679635,9632.137736,0.0,0.0,0.01167,0.254441,0.91556,0.0,0.07777
2025-09,85.350396,0.0,4.28025,2082.6,4.854562,0.762667,0.0,0.0,658.477799,0.0,1469.470197,0.093512,8.280758,0.0,0.189648,0.0,0.0,212.593377,733.291284,12.492636,2.185252,53.409618,0.0,5.099428,38.370686,94.044638,1.873389,0.0,0.0,1.091589,30.243927,0.086667,0.0,0.0,368.728469,1.030966,0.543658,0.543015,3.273358,3.569367,12.348281,0.115556,0.0,0.0,59.2886,0.46867,116.87653,6.42995,108.644892,60.09958,7460.865671,0.0,0.0,0.0,17.036037,0.0,0.0,0.0,1578.027133,0.0,0.212086,0.116195,4.884848,366.644127,0.0,2.071875,373.204234,0.0,0.2288,40.552239,0.0,0.13686,0.0,0.0,549.294525,747.693645,288.367842,0.0,82.71,0.0,2.028768,16.589414,0.0,0.0,0.0,0.01464,2.0,0.912211,0.544073,0.0,355.272141,16.816847,0.00271,0.0,1138.867513,0.213527,498.596753,3.368916,0.915012,10.731707,10.013425,2.776467,0.246429,2.778723,11.187075,9164.74335,0.0,0.0,0.098025,0.386378,1.190349,0.0,0.085061
2025-10,65.133872,0.0,0.936,0.0,5.475863,1.460333,0.0,0.0,1633.317788,0.0,184.81543,154.28642,5.086262,0.0,0.621337,0.0,0.0,211.579792,821.25049,27.81916,2.141507,64.338123,0.0,27.576206,61.818476,139.631809,4.258041,0.0,0.0,1.544207,49.15365,0.036111,0.0,0.0,446.705968,0.87026,0.772784,0.77282,4.63241,7.372739,1.565433,0.019259,0.0,0.0,172.750919,0.0,128.887746,8.881315,7.188373,30.503154,4253.772332,0.0,0.609091,32.933333,25.153583,0.0,0.0,0.0,19601.884122,0.0,0.6942,0.984006,1.3,383.227296,0.0,0.054167,463.628309,0.0,0.104867,12.786567,0.0,0.49692,0.0,0.0,345.543458,1903.122439,295.437509,0.0,169.2,0.0,3.254483,20.476128,0.0,0.0,0.0,0.204781,0.652174,0.606705,0.672385,0.0,189.335037,8.920244,0.188404,0.0,1057.105631,0.597701,687.070104,1.085276,0.969961,2.904441,12.228663,1.338096,0.042857,2.81586,6.98961,6557.197858,0.0,0.0,0.569037,0.230282,1.14504,0.0,0.24731
2025-11,61.774901,0.0,0.024274,85.8,6.642862,0.138667,0.0,0.0,1773.965101,0.0,160.759677,0.895556,10.371982,0.0,0.289545,0.0,0.0,196.769851,561.165607,34.670886,7.183898,59.332954,0.0,31.383293,131.753728,156.787895,5.359765,0.0,0.0,0.966767,27.955197,0.0,0.0,0.0,281.531744,1.042125,0.483017,0.482774,2.900192,1.931729,6.176579,9.995394,0.0,0.0,707.547988,0.0,127.694094,10.8257,4.092651,36.324452,2455.845439,0.0,0.02,0.0,21.197077,0.0,0.0,0.0,6354.898566,0.0,0.041167,1.427287,2.772348,796.935273,0.0,0.0,323.920154,0.0,1.197795,22.862001,0.0,1.57492,0.0,0.0,390.008102,911.136784,230.781875,0.0,47.52,0.0,0.507833,13.698937,0.0,0.0,0.0,0.161036,1.108696,1.800733,0.34585,0.0,182.329809,23.067597,0.075373,0.0,1229.253154,0.0,843.425044,2.912946,1.299801,13.433238,7.330165,6.220044,0.207143,1.88515,16.404168,9362.569832,0.0,0.0,0.0,0.736594,1.054497,0.0,0.13269
2025-12,37.208134,0.0,0.074193,21.45,15.325897,0.683548,0.0,0.0,1972.960654,0.0,189.98871,6.371313,21.879746,0.0,0.016917,0.0,0.0,214.899829,576.907908,11.948171,7.974473,52.230765,0.0,36.6663,156.55991,207.326842,4.332938,0.0,0.0,0.833065,32.471265,0.144444,0.0,0.0,427.603518,0.681681,0.415183,0.414805,2.48044,5.314263,3.14107,1.859394,0.0,0.0,190.541694,0.387113,137.799198,9.598636,0.0,36.536534,3115.205875,0.0,0.285,0.548889,19.620264,0.0,0.0,0.0,336.537849,0.0,2.3634,2.086881,0.886364,689.630898,0.0,0.0,364.466413,0.0,1.997233,84.933109,0.0,0.400162,0.0,0.0,285.368364,1035.11835,346.408621,0.0,54.45,0.0,2.998197,20.552406,0.0,0.0,0.0,0.220038,3.0,1.330729,1.148488,0.0,222.948707,11.895263,0.002154,0.0,881.943532,1.745894,626.623219,1.577014,0.567466,4.170223,6.646751,2.111781,0.139286,13.179181,2.188842,6218.993084,0.0,0.0,0.116697,3.650765,1.288545,0.0,0.543416
2026-01,41.407157,0.0,0.064045,416.1,23.060605,0.0,0.0,0.0,2531.540696,0.0,241.617753,1.788889,7.588753,0.0,0.176222,0.0,0.0,169.52881,605.408279,11.139175,9.646076,52.901978,0.0,110.602167,193.225559,135.247862,4.645433,0.0,0.0,0.43566,66.971058,0.382778,0.0,0.0,382.789828,0.360375,0.219675,0.219674,1.235118,1.277465,2.428037,0.473752,0.0,0.0,132.717769,0.052349,85.695372,23.309813,74.657143,22.755149,2062.732075,0.0,0.0,0.086667,18.817779,0.0,0.0,0.0,154.969319,0.0,1.318633,4.669092,1.477273,695.812287,0.0,0.0,338.173786,0.0,3.281439,36.689231,0.0,0.861038,0.0,0.0,173.401285,1167.875387,309.250072,0.0,90.0,0.0,1.176852,17.810144,0.0,0.0,0.0,0.261754,29.586957,0.400105,0.392226,0.0,574.390913,4.800593,0.043561,0.0,1624.88401,0.847772,756.162986,1.790033,0.96968,7.549892,10.331178,0.309296,0.067857,1.560949,14.423006,5814.809439,0.0,0.0,0.0,0.065247,1.003414,0.0,0.168754
2026-02,45.847123,0.0,3.800572,5.85,17.441348,0.0,0.0,0.0,2944.22138,0.0,264.254312,30.622222,5.635373,0.0,0.029518,0.0,0.0,178.295091,473.553475,32.021259,9.908482,163.885768,0.0,43.628644,199.16106,139.788224,6.20328,0.0,0.0,26.956111,66.835659,0.181056,0.0,0.0,540.740863,1.01475,0.206064,0.207172,80.953202,1.133734,7.389021,0.471852,0.0,0.0,449.962948,0.76144,109.593749,43.890552,76.546059,33.502628,876.730914,0.0,1.035303,38.133333,19.791943,0.0,0.0,0.0,4806.940108,0.0,0.346667,1.240745,0.295455,785.133947,0.0,0.0,367.40231,0.0,0.538633,143.382516,0.0,1.526098,0.0,0.0,193.715436,1319.163573,248.885656,0.0,1374.442105,0.0,0.085429,8.068082,0.0,0.0,0.0,0.087366,2.0,0.470479,0.595246,0.0,286.232445,34.123905,0.266358,0.0,1320.362599,0.470744,563.291212,0.993532,1.304737,5.135524,6.289044,1.050631,0.571429,2.536712,3.152721,7933.569657,0.0,0.0,0.190731,0.163884,1.952568,0.0,0.169395
