date,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belgium,Benin,Bhutan,Bolivia,Bosnia and Herz.,Botswana,Brazil,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Chad,China,Colombia,Comoros,Congo,Croatia,Djibouti,Ecuador,Egypt,El Salvador,Eritrea,Ethiopia,France,Gambia,Georgia,Germany,Ghana,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,India,Indonesia,Iran,Iraq,Israel,Italy,Jamaica,Jordan,Kenya,Kuwait,Kyrgyzstan,Laos,Lebanon,Lesotho,Liberia,Libya,Malaysia,Mali,Malta,Mauritania,Mexico,Moldova,Morocco,Mozambique,Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Qatar,Romania,Rwanda,Saudi Arabia,Senegal,Sierra Leone,Solomon Islands,Somalia,South Africa,Spain,Sri Lanka,Sudan,Sweden,Syria,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uzbekistan,Venezuela,Zambia,Ireland
2025-07,31.528047,0.0,52.999417,1.535761,1.399999,10.036455,0.0,0.0,338.966264,0.0,66.975354,0.039487,19.511305,0.0,0.0,0.0,0.0,52.260271,298.760472,53.10814,0.046107,34.381216,0.0,22.739467,25.640156,70.260986,0.838312,0.0,0.0,0.355714,20.003483,0.018361,0.0,0.0,248.931748,0.301907,0.178195,0.182397,1.067095,2.467849,2.599205,0.051295,0.0,0.0,99.502122,1.691124,51.469961,105.216347,116.1584,14.150001,628.249569,0.0,0.0,0.672,22.782171,0.0,0.0,0.830101,117.072115,0.0,0.5789,0.0,0.933333,144.905543,0.0,0.536667,286.83052,0.0,1.264305,4.601424,0.0,0.251865,0.0,0.0,180.868757,585.010107,180.709167,0.0,0.0,0.0,0.216125,6.584068,0.0,0.0,0.0,0.364535,4.666667,2.22323,1.081804,0.0,227.215575,14.467145,0.0,0.0,525.258724,0.373671,305.043596,3.618871,0.641273,6.458666,8.199951,3.264306,0.323077,3.525067,0.696087,3484.486438,0.0,0.0,0.00377,0.461462,1.331205,0.0,0.545048
2025-08,38.88136,0.0,2.193535,0.646383,3.398099,0.0,0.0,0.0,474.110282,0.0,318.604411,83.073286,12.056726,0.0,0.0,0.0,0.0,54.83486,221.393264,28.885351,0.0,31.404573,0.0,12.511652,35.142145,82.083732,0.669769,0.0,0.0,0.424756,22.040982,0.0,0.0,0.0,152.431564,0.262881,0.218094,0.221026,1.313318,0.401816,1.2061,0.112856,0.0,0.0,59.218796,0.955502,51.497689,27.372329,588.261124,46.262099,5038.011461,0.0,0.0,3.43,12.840125,0.0,0.0,1.502029,1.245448,0.0,0.388733,0.0,1.05,188.105257,0.0,0.0,234.930767,0.0,1.8205,63.695174,0.0,0.159237,0.0,0.0,295.574204,590.988713,164.56171,0.0,83.014615,0.0,0.10675,7.940945,0.0,0.0,0.0,0.138349,0.900362,0.569343,0.267408,0.0,159.433305,2.473195,0.0,0.0,374.368127,0.214734,177.320273,1.17388,6.598632,5.646099,4.135556,1.093112,0.380769,1.823203,0.449348,3848.19074,0.0,0.0,0.0,0.165782,0.607688,0.0,0.100434
2025-09,30.618965,0.0,0.762424,0.539,0.58787,0.0,0.0,0.0,218.813706,0.0,24.945002,0.04857,4.831277,0.0,0.0,0.0,0.0,68.645417,364.151903,12.107942,0.047863,38.883462,0.0,14.090157,16.238291,76.163233,0.670446,0.0,0.0,0.381787,16.985806,0.05625,0.0,0.0,186.000385,0.47939,0.186502,0.181925,1.118961,0.704813,1.573389,0.096404,0.0,0.0,80.016975,0.182221,198.305975,68.749724,8.573622,59.953214,1068.751513,0.0,0.32,1.036,15.771407,0.0,0.0,0.525638,78.463226,0.0,0.168467,0.204167,1.665152,164.805224,0.0,0.0,626.971441,0.0,0.2926,54.128233,0.0,1.544569,0.0,0.0,42.559928,413.689823,171.283054,0.0,11.490486,0.0,3.631401,11.647385,0.0,0.0,0.0,0.04094,0.291667,0.161613,0.132775,0.0,185.320522,5.981097,0.0,0.0,346.991843,0.368599,271.166219,0.578329,0.21546,3.013848,1.634624,0.454565,0.463462,3.928655,0.035543,3803.510567,0.0,0.0,0.040215,0.131343,0.602913,0.0,0.059267
2025-10,56.437843,0.0,0.008524,0.0,2.624555,0.0,0.0,0.0,285.635643,0.0,79.772973,3.422222,6.193952,0.0,0.0,0.0,0.0,80.292508,280.748077,16.066561,83.116312,31.251085,0.0,93.559399,11.313453,90.876589,0.499903,0.0,0.0,0.217254,13.227308,0.079687,0.0,0.0,193.558183,0.475636,0.108289,0.105356,0.644853,1.519469,2.286595,5.155488,0.0,0.0,68.81225,0.917419,93.137786,91.291654,39.494471,16.195654,6674.912561,0.0,0.32,3.304,18.348372,0.0,0.0,0.239776,119.563011,0.0,0.03,0.0,0.365909,173.290195,0.0,0.298958,286.097541,0.0,0.605733,61.13286,0.0,0.092102,0.0,0.0,9.064041,556.025186,202.521195,0.0,75.551538,0.0,0.958819,13.674365,0.0,0.0,0.0,0.007883,1.230072,0.359833,0.416149,0.0,202.383284,5.483071,0.0,0.0,468.125812,0.095269,264.642502,1.16829,0.547075,5.180762,6.988936,0.747747,0.215385,3.805283,0.250538,4211.616153,0.0,0.0,0.006284,0.134414,0.434244,0.0,0.143254
2025-11,44.990977,0.0,0.650707,0.0,2.287462,0.205435,0.0,0.0,277.83943,0.0,791.253183,1.093282,5.373346,0.0,0.0,0.0,0.0,77.426717,284.529557,6.726804,0.010636,28.132428,0.0,23.35976,33.780773,65.847773,0.751175,0.0,0.0,0.153914,13.061875,0.003977,0.0,0.0,245.60374,0.510456,0.077207,0.077332,0.463876,3.438362,6.300108,1.016768,0.0,0.0,41.645721,1.60127,116.312054,30.072471,16.82945,26.861682,4898.98668,0.0,0.368,0.0,17.964623,0.0,0.0,0.755952,849.706918,0.0,0.0042,1.878333,1.89053,172.117986,0.0,0.9625,246.580237,0.0,0.1232,30.831343,0.0,0.138405,0.0,0.0,107.249018,504.610132,170.100861,0.0,20.353846,0.0,1.655862,8.499695,0.0,0.0,0.0,0.063224,0.32971,0.431336,0.439801,0.0,164.748006,3.533076,0.0,0.0,345.816291,0.114976,392.57823,1.057363,0.549189,2.995453,7.966464,0.849954,0.057692,2.044655,1.153995,3884.502336,0.0,0.0,0.052783,0.125715,0.272693,0.0,0.114671
2025-12,55.624345,0.0,1.767213,1.913932,2.649675,0.525,0.0,0.0,359.602311,0.0,99.516001,16.499525,10.704585,0.0,0.0,0.0,0.0,69.854057,294.014266,14.979548,3.422222,38.874296,0.0,19.602235,104.578744,74.513723,0.943268,0.0,0.0,1.049882,13.277495,0.158219,0.0,0.0,212.592359,0.586939,0.524555,0.523992,3.144071,1.250188,1.299519,0.01037,0.0,0.0,99.204764,3.52493,108.860738,67.412491,705.963455,19.447568,2568.831288,0.0,0.0,1.68,9.455086,0.0,0.0,0.714938,10554.860681,0.0,0.4838,0.449167,2.402273,234.949735,0.0,0.0,191.272652,0.0,0.111467,39.231343,0.0,0.539629,0.0,0.0,19.758777,770.465276,171.715634,0.0,36.976154,0.0,3.577543,13.796741,0.0,0.0,0.0,0.168068,2.333333,0.37941,0.228071,0.0,140.485766,4.74543,0.0,0.0,437.714609,0.272222,423.282654,0.901215,0.389826,2.99591,6.272046,1.15985,0.098077,2.101336,0.150047,3234.929293,0.0,0.0,0.306404,1.986724,0.052938,0.0,0.064627
2026-01,46.336939,0.0,0.0,0.054444,3.614817,0.0,0.0,0.0,762.496133,0.0,86.562903,0.23404,13.6312,0.0,0.0,0.0,0.0,83.737914,227.227982,18.668939,1.043636,31.189888,0.0,19.23813,127.410905,100.906258,0.805902,0.0,0.0,0.237089,8.016005,0.0,0.0,0.0,202.309632,0.203772,0.118169,0.118419,0.710517,2.749354,3.648597,0.418499,0.0,0.0,345.317137,5.685004,91.680222,9.722731,147.750525,17.412651,1445.949879,0.0,0.059,5.46,13.701531,0.0,0.0,1.869569,3421.868459,0.0,0.022167,0.224583,1.898485,159.199125,0.0,0.0,189.504231,0.0,0.122467,43.995721,0.0,1.422393,0.0,0.0,56.543175,479.570421,333.46759,0.0,91.107692,0.0,2.597966,14.08048,0.0,0.0,0.0,0.478518,0.672101,2.30488,1.222039,0.0,277.25301,3.659753,0.0,0.0,490.112935,0.003352,367.693462,3.429289,0.395964,4.79329,3.665215,1.5677,0.011538,1.663849,0.773608,3245.391046,0.0,0.0,0.0,0.23904,0.162105,0.0,0.594938
2026-02,26.65031,0.0,0.186667,0.0,8.33584,0.551923,0.0,0.0,855.6613,0.0,102.559125,0.74547,9.275772,0.0,0.0,0.0,0.0,77.241695,199.047233,6.433631,16.597288,93.695229,0.0,44.971521,105.054318,50.823914,1.850025,0.0,0.0,0.216702,23.359455,0.007955,0.0,0.0,206.014415,0.49926,0.108727,0.109125,0.653487,0.157377,2.062097,0.046667,0.0,0.0,61.704036,0.444478,68.131131,77.46398,293.552308,18.797158,1901.510845,0.0,2.688,0.476,24.287467,0.0,0.0,0.891782,181.212688,0.0,1.2726,0.102083,0.859091,90.864122,0.0,0.3,214.913364,0.0,1.075433,79.501217,0.0,0.203357,0.0,0.0,16.035982,481.420948,197.610102,0.0,21.807692,0.0,0.942541,4.963224,0.0,0.0,0.0,0.026565,0.938406,0.71461,0.398165,0.0,180.754921,3.964203,0.0,0.0,500.610198,0.956859,391.441361,1.169149,0.326336,3.053746,2.988945,1.19886,0.1,2.09021,1.115536,2785.317403,0.0,0.0,0.062837,0.200676,0.941168,0.0,0.182863
2026-03,18.229905,0.0,2.976465,0.054444,12.541849,0.030435,0.0,0.0,1059.246287,0.0,142.290783,0.086263,13.186701,0.0,0.0,0.0,0.0,70.959435,203.315685,5.998018,0.23404,32.307946,0.0,22.418141,114.600392,73.816247,2.989885,0.0,0.0,0.456699,26.049718,0.007955,0.0,0.0,271.683167,0.636321,0.228099,0.228099,1.369851,0.154701,1.374159,0.255097,0.0,0.0,50.982395,0.058286,77.282279,20.905856,46.388713,17.14815,1299.127337,0.0,3.175,0.357,9.327959,0.0,0.0,1.460673,83.445018,0.0,0.710033,1.743583,0.302273,164.986538,0.0,0.0,174.680702,0.0,5.726929,76.578257,0.0,0.732543,0.0,0.0,52.83996,537.2931,197.040936,0.0,29.319231,0.0,0.060375,7.09447,0.0,0.0,0.0,0.009409,2.041667,0.042681,0.052411,0.0,194.595881,4.811944,0.0,0.0,496.297026,423.146531,417.693143,1.239173,0.663371,5.141094,5.062355,0.229942,0.086538,1.683786,1.263079,2816.462851,0.0,0.0,0.0,0.091096,0.599212,0.0,0.009445
2026-04,30.815069,0.0,0.271398,1.764,10.977027,0.030435,0.0,0.0,1206.054632,0.0,129.930192,0.077778,5.723507,0.0,0.0,0.0,0.0,97.872655,373.420596,17.242216,0.637778,41.888981,0.0,97.198959,155.02891,81.141497,2.532618,0.0,0.0,0.222346,11.866377,0.009375,0.0,0.0,309.45399,0.615435,0.111016,7.497455,0.664656,0.726542,2.89528,0.254074,0.0,0.0,218.18022,0.542417,66.920489,28.576146,25.554691,19.005108,1845.520775,0.0,0.32,18.48,14.2176,0.0,0.0,1.364829,2588.352366,0.0,0.186667,1.674167,0.596591,199.452268,0.0,0.35,196.043658,0.0,1.170033,39.560448,0.0,2.00881,0.0,0.0,66.415353,559.808886,191.590423,0.0,51.445749,0.0,1.148905,10.043483,0.0,0.0,0.0,0.144265,1.217391,0.398162,0.199373,0.0,140.927601,4.955672,0.0,0.0,400.413558,11.100125,305.723857,0.936139,0.19557,4.687311,10.2426,0.613141,0.232692,1.266192,7.360419,3049.386386,0.0,0.0,0.102701,0.121599,1.537377,0.0,0.04802
