date,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belgium,Benin,Bhutan,Bolivia,Bosnia and Herz.,Botswana,Brazil,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Central African Rep.,Chad,China,Colombia,Comoros,Congo,Croatia,Djibouti,Dem. Rep. Congo,Ecuador,Egypt,El Salvador,Eritrea,Ethiopia,France,Gambia,Georgia,Germany,Ghana,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,India,Indonesia,Iran,Iraq,Israel,Italy,Côte d'Ivoire,Jamaica,Jordan,Kenya,eSwatini,Kuwait,Kyrgyzstan,Laos,Lebanon,Lesotho,Liberia,Libya,Madagascar,Malaysia,Mali,Malta,Mauritania,Mexico,Moldova,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Macedonia,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Qatar,Romania,Russia,Rwanda,Saudi Arabia,Senegal,Serbia,Sierra Leone,Solomon Islands,Somalia,South Africa,S. Sudan,Spain,Sri Lanka,Sudan,Sweden,Syria,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uzbekistan,Venezuela,Yemen,Zambia,Zimbabwe,Dominica,Belize,Dominican Rep.,Oman,Antigua & Barbuda,Barbados,Costa Rica,Greece,Malawi
2026-08,149.0736192523887,0.0,38.83022301546737,1.489614225394812,6.076928798351005,0.0,0.0,0.0,0.0,0.776483248319047,89.61864532030759,0.0,15.947691471472767,0.0,0.0,0.0,0.0,46.44936669634151,214.14647516624424,16.718386997349548,81.66369031568675,118.45299776064368,7.301523176756325,11.651316515884355,73.45493611630624,0.0,192.57613379461964,0.0,0.0,0.0,26.930664555155538,603.5719453036094,40.65036485637131,0.0,0.0,0.0,291.13646667137385,0.0,0.0,0.0,15.554971712204154,8.737307528587834,8.146336076839924,89.02959271395366,2.758768608632132,0.0,96.36948192915244,41.693551830228245,83.7891737891738,20.689700954170306,42193.956632899375,72.81093279465776,311.3227287245441,0.0,3.0689194892964218,51.32293056483604,26.837783017896104,13.507346752781777,0.0,2.0864007712194783,0.0,0.0,231.31293487883693,0.0,2.395116145690688,6.053047769892426,0.0,7.185348437072063,136.3710113055647,0.6255176604291961,0.0,647.7475505804066,2.066017112863328,2.072,44.68716548282983,140.52239912112566,0.0,3.950339198781701,0.0,0.0,92.2936672194648,811.0831459117207,0.0,280.5237869214344,0.0,3.4571241200025025,0.0,21.890131227944245,60.39708573096371,0.0,0.0,0.0,85.10832166685071,0.0,2.449146030272911,0.0,0.0,0.0,0.0,1944244.323583951,109.97861679035388,139.12405119283122,0.0,84.89881502852799,22268.20069715775,1.3185454545454545,83.77237026139545,7.188010605784801,1.5164442239136269,37.68903969392548,1.6780164325854208,0.0,6.511255087804006,7.168829859916455,2.29405574842756,6657.773885811151,3.15290567341071,0.0,0.6798452983433094,0.0,53.19182428101445,178.40585783215926,0.0,0.0,2.230527208992605,2.074921033340222,0.9296061326151036,0.9425804391381636,0.0,0.0,1.3150608388320744,0.0,0.0
2026-09,115.0744047325168,0.0,748.14,2.313960333578031,3.3007132618080712,0.0,0.0,0.0,0.0,1.1411940769788291,20.51011119215388,0.0,5.81413944979276,0.0,0.0,0.0,0.0,35.73542642000394,426.9209276532292,6.493975234588281,16.64384206138643,87.55147738873728,11.468865965931494,23.584074693360524,152.86488513876492,0.0,187.10611743875936,0.0,0.0,0.0,2.876864387588094,1246.9353951969915,41.97405631198461,0.0,0.0,0.0,440.1438666486264,0.0,0.0,0.0,1.9210659475615472,31.072071795474017,2.749500840514435,29.15642480501033,21.86318354807408,0.0,229.6412582822001,36.294859094784606,8.184615384615384,15.241973311338407,26576.917313849543,28.986488150583515,257.21354290284177,0.0,10.779178971171287,2.1608504988253494,2.1907779860136296,10.580909806644833,0.0,1.755269725571946,0.0,0.0,183.440175460274,0.0,5.494974008053969,3.927565994145316,0.0,16.484922024161907,145.37148524494762,1.3036177786239818,0.0,624.1289214470221,1.0066150661096085,3.5739347138696136,32.998412256207125,127.79968732192688,0.0,15.0036584829199,0.0,0.0,105.84944941592934,1982.636802228656,0.0,421.5820554303133,0.0,10.457899263852331,0.0,5.58349782742552,25.36325601737292,0.0,0.0,0.0,49.991633281447385,0.0,0.6876418389758834,0.0,0.0,0.0,0.0,50184.45902594133,77.37603980637066,144.45622698811957,0.0,97.667138031982,696.1654288999878,0.2687844653024971,99.93230661390986,4.372842980137196,0.0,17.092879302427537,1.4114285714285717,0.0,3.195191112483781,1.825592925443404,8.705793602247205,6502.094610707571,0.5686220666092943,0.0,1.8084704990195155,0.0,24.234977841354507,149.0131993468312,0.0,0.0,2.134855534862945,2.3680000000000003,0.9196147896540152,6.384257145921472,0.0,0.0,3.810089194626672,0.0,0.0
2026-10,162.91278087421654,0.0,9.11422835560282,0.995201088576244,7.112220056176819,0.0,0.0,0.0,0.0,1.5422607526453918,11.360503367412797,0.0,0.6701685895171705,0.0,0.0,0.0,0.0,36.618985705511626,883.4087743807183,14.585828761057057,15.52353803921184,49.25696904953577,1.3288549679347603,45.56187317096965,54.77294848240657,0.0,227.82847274833583,0.0,0.0,0.0,1.32217775741615,516.6448871138145,18.95091639428265,0.0,0.0,0.0,283.50454664728124,0.0,0.0,0.0,2.115338332787471,6.561039807583533,4.969877110196505,0.8829714238258553,16.549366048672326,0.0,165.04104474522296,46.94798636243618,8.184615384615384,20.01003265636672,117757.98975950148,277.1417089037592,516.114044056463,0.0,2.717889549065573,4.064884010772071,27.37126564174595,11.8647698615398,0.0,2.0598924254522912,0.0,0.0,277.2542611422232,0.0,6.472592125958016,4.569148777942464,0.0,19.41777637787405,248.64508339385227,0.185203006933231,0.0,500.1617063915882,2.371693239125398,15.440587294560572,24.61846232509635,160.11025454425987,0.0,5.349547997923019,0.0,0.0,109.7728579453481,1064.0800444662802,0.0,367.79336878676224,0.0,1.2793220338983051,0.0,12.320714426904598,23.040614421586497,0.0,0.0,0.0,73.35350427646244,0.0,1.021565206414751,0.0,0.0,0.0,0.0,6639.709184279919,3.5056681750686054,150.5972667352991,0.0,310.16764673861127,439.3836641464722,6.625484717057172,107.75755550699088,2.939834660418998,0.8495238095238096,9.867908851034237,1.0114379084219456,45.64259318199574,2.318991737880824,0.9598340754797164,8.575766727607142,7139.513943816505,1.374514287236074,0.0,0.9666815003072888,0.0,35.84353481337238,107.9714819306892,0.0,0.0,1.1392349738849028,4.222266478151576,0.625031079593678,4.801097634240586,0.0,0.0,2.5541991032697284,0.0,0.0
2026-11,192.65438675383345,0.0,38.90173233351953,1.4840883269962892,1.7419459521686016,0.0,0.0,0.0,0.0,2.121656042507898,24.68098261684956,0.0,17.89278377242575,0.0,0.0,0.0,0.0,19.78501160097456,278.2928809007216,20.39170542586686,196.3795921370784,67.91574131799239,16.86384228694891,56.3680043563767,115.75344511951494,0.0,289.1824383908286,0.0,0.0,0.0,0.3957219251336898,520.8490436934053,31.34569655550112,0.0,0.0,0.0,441.8328277946519,0.0,0.0,0.0,1.6635579498351416,13.735943681938297,0.909658536585366,25.733002258186847,0.9871398083164388,0.0,3581.124460149619,705.2295766512455,19.147578347578342,6.502225594154249,16893.645295293143,362.01598188271663,474.03317235482416,0.0,24.02524306126648,12.63585101613036,18.2348000005327,17.83176337018564,0.0,2.048512839044923,0.0,0.0,114.1521983542449,0.0,1.1849782751015467,4.172168974201831,0.0,3.55493482530464,136.8224571833076,0.4256210713373818,0.0,359.52121884698795,0.792740897632713,1.885398851421296,20.66314365004881,150.75481448089738,0.0,3.5403658187062668,0.0,0.0,216.96979398999795,1021.7580857577948,0.0,266.65036530909265,0.0,10.80767002473526,0.0,7.90123304489564,24.88012351135377,0.0,0.0,0.0,10.025626602010046,0.0,3.100952380952381,0.0,0.0,0.0,0.0,2577.338643129542,29.062032380023105,91.49834437240538,0.0,409.0567450323375,351.40936811537404,0.8252121212121213,110.05652259967636,2.414971194056774,1.6894103998293497,71.87368276045711,2.0214100662200094,2.466666666666667,2.477394193210756,6.531597544392056,26.146249488978,9977.491416672983,52.31974334225817,0.0,2.998148078548345,0.0,37.909270710494624,322.6436111712315,0.0,0.0,0.6292747767427355,2.3743271042643714,1.880918565563808,10.690934269961248,0.0,0.0,2.147489506896557,0.0,0.0
2026-12,74.78655172413794,0.0,5.034203389060172,2.149883177144672,11.816734136599958,0.0,0.0,0.0,0.0,1.4039303697868983,17.264979769831942,0.0,29.591168275910725,0.0,0.0,0.0,0.0,33.00270936958856,170.72637566833723,28.91051721474126,51.3956307586871,48.35014703815458,4.2725847297536,33.50995564844472,63.356465430433,0.0,174.435930901953,0.0,0.0,0.0,52.16852678508399,702.1638004999503,45.60117541441935,0.0,0.0,0.0,285.5321525330114,0.0,0.0,0.0,1.353659904636599,7.320599945653884,1.1739317786115524,16.88600305165997,2.509845206331935,0.0,865.973367455271,291.4368383927281,19.147578347578342,9.351962914249809,42171.735495760986,50.46450989393118,706.9813628526024,0.0,38.95632432030655,1.4806591001058984,19.8448445996204,10.540289882285345,0.0,6.112585936391916,0.0,0.0,79.3811492659232,0.0,0.8293806013081655,7.909831605847899,0.0,2.4881418039244965,109.32801534607606,0.4895325875461354,0.0,375.26197182097314,1.0031047931645416,18.728832148004813,16.24377147706621,144.8592388949689,0.0,2.5461518124126967,0.0,0.0,439.5893695659727,1805.406406255889,0.0,390.6050747685528,0.0,2.949221036976829,0.0,22.304787254313982,23.9196326742595,0.0,0.0,0.0,25.394994789576124,0.0,3.070573058574316,0.0,0.0,0.0,0.0,16156.621495895652,9.786537977976,115.02224639872884,0.0,201.3425925514769,357.64489884132365,4.331547524477991,103.4271945944848,6.250874169260928,0.0528571428571428,21.86784890538763,0.4228571428571429,0.0,4.973191708644218,3.5747274510743203,29.627391611172072,6719.817667661319,4.487199248896068,0.0,0.9866666666666668,0.0,42.98024185024862,757.9466880880742,0.0,0.0,0.7385342582455182,1.9739879145271424,0.4889773403470917,5.703254503604776,0.0,0.0,0.5158287424136941,0.0,0.0
2027-01,61.92381866177709,0.0,1.6145454545454545,0.4928119410227615,8.96228835897878,0.0,0.0,0.0,0.0,0.5710497512645429,10.628305955055378,0.0,30.1839914891072,0.0,0.0,0.0,0.0,37.02341386993561,512.8988243887761,24.616098438728063,61.06499812991728,97.12340035253696,5.241112854207083,22.768033484474625,15.723895188191756,0.0,193.4565063643606,0.0,0.0,0.0,39.06741422537386,340.28657546087607,21.097880317592715,0.0,0.0,0.0,323.1502999962671,0.0,0.0,0.0,3.0778490446161824,7.594971577336254,4.69572711444621,0.5180092782130965,20.47998645787209,0.0,2400.922531694448,56.44995225695865,53.66951566951567,14.15865918998363,439231.41106519714,19.689357201302528,182.4618261287912,0.0,12.643777068424926,157.03663508635833,7.10719889155841,6.113426346510543,0.0,1.366721691557793,0.0,0.0,130.58307660637482,0.0,1.0545668801877195,4.260146401750563,0.0,3.1637006405631585,54.30552863700672,2.6676861176788016,0.0,277.73949687893145,0.4088713822434463,3.2455164785683728,18.9189744165026,194.16219439984604,0.0,7.132194062721983,0.0,0.0,201.98057349127785,1034.9853143002808,0.0,272.7195185628335,0.0,1.1063349874296446,0.0,14.549916133571148,28.331079316226173,0.0,0.0,0.0,53.05436947535695,0.0,0.9281459033271018,0.0,0.0,0.0,0.0,296.34842463880454,270.53953038548246,78.10475837157897,0.0,230.7771839142308,263.7269145640775,5.28363238864128,78.67861015688453,4.194326549799207,2.011146749984903,33.20171038477774,0.214702904209583,1.023404255319149,3.8955868084261858,5.1284063052196345,16.64360732839254,9150.91423150914,1.1051189901325924,0.0,0.6342023679565321,0.0,35.27754886095787,573.9955213711273,0.0,0.0,0.5487176578718691,1.1840000000000002,1.0396001638396153,4.398580674263341,0.0,0.0,1.219667959356312,0.0,0.0
2027-02,18.654079738398053,0.0,4.463086453815308,0.0262047729022324,16.193712878497802,0.0,0.0,0.0,0.0,0.6279726911456973,23.076060133745887,0.0,19.915312186717248,0.0,0.0,0.0,0.0,32.43717499893432,496.6581745848413,15.873685756848465,292.81209814011527,116.74261177718256,5.004521811057877,22.6663096399528,102.22190823328248,0.0,188.50127388440097,0.0,0.0,0.0,5.935828877005347,289.1153012812838,92.21920533448107,0.0,0.0,0.0,349.9587410792029,0.0,0.0,0.0,6.824850261223878,10.044627009872803,5.036162371571252,0.9491304582561392,2.044822842565879,0.0,3284.3036633474376,5.758653679695559,26.631339031339028,14.323331904534246,292787.3154612394,76.01875680670285,178.41131889730104,0.0,44.723608100135,2.264516124291163,6.357491926346611,13.45597817595688,0.0,4.872071249368592,0.0,0.0,101.01023665060735,0.0,1.143792708235741,3.2116616305703403,0.0,3.431378124707224,161.96006181572128,0.4368251747218763,0.0,381.1807077044497,3.490916356749416,9.372993432685082,29.81124099778232,187.9254680980957,0.0,3.57072899125724,0.0,0.0,464.4230308053741,878.659229495396,0.0,307.7760358245347,0.0,2.71012987012987,0.0,19.783089763976484,6.750876953633676,0.0,0.0,0.0,37.60862006306926,0.0,1.5382743472152556,0.0,0.0,0.0,0.0,292.9048742128916,236.89513559605592,66.31160069512546,0.0,86.38140480605365,1617.423291336715,18.68904047692901,94.50685013353166,10.18802720378412,0.4259966801337683,1.4997229465437891,1.142723796187809,0.0,9.404718137283554,12.353480905651129,16.27648399049542,8222.545773053162,4.98311682214448,0.0,0.7431368182377762,0.0,28.858995297927432,532.942217167182,0.0,0.0,0.3674652003695347,0.3171428571428571,20.025251908464607,6.785258169792174,0.0,0.0,0.6727123106580466,0.0,0.0
2027-03,469.6301849373156,0.0,13.356875719196012,13.323488737588589,1.863541908511956,0.0,0.0,0.0,0.0,2.062519640617075,19.16205679402364,0.0,11.851732914676196,0.0,0.0,0.0,0.0,28.99717859681536,269.09559684655704,15.296619336520596,68.64138578247007,194.3731113623787,5.877151551530902,23.500829288538554,36.26955832726001,0.0,164.449827332363,0.0,0.0,0.0,5.627546883215571,864.1392369224321,38.79687448296103,0.0,0.0,0.0,773.1332324782261,0.0,0.0,0.0,7.587078380841901,4.901785029202991,3.042995530497824,0.0562941318099277,3.1238254512269608,0.0,942.3688748875538,50.07389781200929,10.925356125356124,20.3415235306078,407824.0925698385,46.14262786953648,153.755462103688,0.0,19.89134611780407,2.390283946909039,5.379304442757664,22.07303470702149,0.0,2.055720704305924,0.0,0.0,490.9841906911048,0.0,1.2359255005707963,5.247617067149401,0.0,3.70777650171239,45.4463452961501,0.4746625716271551,0.0,333.9126002747299,1.0300426012415569,40.100922965910925,13.786734989037164,214.22305717595492,0.0,11.166667860681232,0.0,0.0,322.5518761403116,537.0728673496783,0.0,282.4585399573512,0.0,3.524535171869001,0.0,8.616392341826874,13.917253011211658,0.0,0.0,0.0,36.478229418770006,0.0,5.809620095207565,0.0,0.0,0.0,0.0,471.07103408169706,789.4405107402553,42.68314294832385,0.0,64.5030598669623,306.93912709780346,1.0673939393939391,71.3292071236998,1.5188701233625188,0.0,29.70323723538888,0.5638095238095238,0.0,1.1604091769868947,2.6683785694009776,13.23051046733715,6684.718722992319,22.82187560421245,0.0,3.1002905041072006,0.0,45.65128943958961,630.777093225419,0.0,0.0,0.5416379585024393,51.306006411784246,2.910079568017552,7.546943824009012,0.0,0.0,0.6250701793686433,0.0,0.0
2027-04,102.57841808923908,0.0,27.51155141708076,0.5005484474665387,0.8343172398364119,0.0,0.0,0.0,0.0,9.818319721132116,26.359829044871777,0.0,2.6734291010760023,0.0,0.0,0.0,0.0,24.172476523112927,201.4165197629702,27.180326437371782,89.50396494936939,142.0779634248098,7.307869223739987,21.47056987117751,83.80825844297871,0.0,167.9213000430686,0.0,0.0,0.0,1.208839899894575,495.3954163250252,24.723557992523904,0.0,0.0,0.0,349.6555918771538,0.0,0.0,0.0,112.12557378808762,13.205996697290797,3.567153510678198,0.5485661943191027,1.7691861912016935,0.0,2265.486278868878,59.22350004026523,8.184615384615384,40.52321980457194,38508.122090093886,54.65356083719694,247.8573347420296,0.0,24.539023811105093,5.815125468730875,7.948155565646694,54.42416476454604,0.0,1.438218969850763,0.0,0.0,171.1277648760468,0.0,22.61994792227347,8.36457962145163,0.0,67.85984376682042,102.52306705177152,1.985885368604113,0.0,323.67697571455113,1.7933784027670576,11.021422724371993,43.40113401480733,567.1445745046944,0.0,1.139074534451264,0.0,0.0,237.8502671018208,664.0083000115126,0.0,293.0873523503109,0.0,2.019399464233143,0.0,24.840968988501103,12.395372216409315,0.0,0.0,0.0,71.21389190926725,0.0,3.2202488877795847,0.0,0.0,0.0,0.0,272.141076639823,283.5052500472756,73.01860899164868,0.0,198.2371839253964,816.742900936727,0.9866666666666666,77.1960628253056,4.342940490126528,1.1427237961878087,21.61454933202706,1.2685714285714285,4.525458127434206,1.7896692292798928,1.0570937410055452,26.009558103870223,9192.211970346005,2.1508760810945504,0.0,1.862642284608402,0.0,53.36750921805666,261.2095340898902,0.0,0.0,1.3641765045605962,13.836333149960552,2.3907439905063668,2.514078655118178,0.0,0.0,2.459690734358592,0.0,0.0
2027-05,377.1371816804279,0.0,39.16118307806457,2.628940815912687,0.7751637658248962,0.0,0.0,0.0,0.0,2.6371946662056853,6.09529206266581,0.0,12.277798909192397,0.0,0.0,0.0,0.0,26.28144823933925,406.29617446515937,15.134356689351971,152.62195743574466,71.86969411615806,13.282692667648792,25.96618170625476,56.09008266334597,0.0,243.5154806161369,0.0,0.0,0.0,22.16027520325412,478.3880084251188,35.96717435720402,0.0,0.0,0.0,420.9382128294748,0.0,0.0,0.0,15.937311506330932,11.970164422484302,3.8675126573002,1.3386244842001491,2.254139715618644,0.0,167.52259516875574,59.1227126874262,696.1105413105413,42.78133001889183,50011.766205041786,131.6782165028461,411.0429127178262,0.0,11.671164861244652,3.8170086516794166,8.478460882562018,27.768945807247785,0.0,6.457370271629479,0.0,0.0,43.511044903540906,0.0,16.391265638577835,1487.0417053296746,0.0,49.173796915733504,199.18130722494945,1.7507885240768457,0.0,269.8712844018227,1.962295835706093,5.673760412082913,30.16908113516224,262.9229343642886,0.0,2.3186800377177104,0.0,0.0,412.9989301144707,5044.158158935286,0.0,411.96341099318016,0.0,5.196788014915052,0.0,37.72547513534811,23.085430253287896,0.0,0.0,0.0,55.285517782559324,0.0,0.6682671143101107,0.0,0.0,0.0,0.0,323.26099891744286,894.9411020015295,51.68748101303967,0.0,131.0786957537685,1560.4264526409245,0.2908476855797352,77.4053168911301,2.644671094635856,0.5638095238095238,61.4242492217175,0.4228571428571429,2.51585385262973,3.673695269110095,2.9266666666666667,38.8444719157863,6324.783491529783,3.6956640286263713,0.0,1.3026966911601623,0.0,67.13640192076171,535.6653206950241,0.0,0.0,1.0075159110682028,2.264056618291902,1.6574216028241842,4.18888019271138,0.0,0.0,1.9935766130594927,0.0,0.0
2027-06,19.91172413793103,0.0,11.248713453963717,1.9759387580536951,3.624186049412352,0.0,0.0,0.0,0.0,5.070644091534099,11.294574211327657,0.0,1.1796535281011966,0.0,0.0,0.0,0.0,24.582770747449523,257.36027395932064,21.82349542276073,89.73120214793933,86.4163110034802,24.667193179689683,20.26128846697174,60.596528808633074,0.0,323.8693371266056,0.0,0.0,0.0,4.241708736713212,246.27981178366807,43.79380874253427,0.0,0.0,0.0,342.11839357003134,0.0,0.0,0.0,5.453882833577073,10.05434441842419,6.273105861294938,0.127960849060254,0.8745720081797377,0.0,2766.4166288885126,40.9874937585287,8.184615384615384,14.609084060658406,20783.050712677395,30.521056521354385,580.0634392840936,0.0,7.943158546755519,1.2721122770802018,11.469420320558228,26.417071836203725,0.0,2.9300312187170743,0.0,0.0,107.3783992288856,0.0,57.87528363849941,949.872477092412,0.0,173.62585091549823,184.7090387233284,4.395361733156761,0.0,476.1297545846166,2.680799681159981,13.667577544567257,43.24989603827968,239.20884389844184,0.0,5.214461546147984,0.0,0.0,313.956549856926,974.2261009538162,0.0,397.1653828141515,0.0,7.295381035971394,0.0,58.02050676721218,12.985299842171976,0.0,0.0,0.0,23.82961787774405,0.0,0.0,0.0,0.0,0.0,0.0,208.43359492798908,1029.8922088962488,68.37786796612318,0.0,24.99386388213274,1717.46667585638,0.4957182222573145,72.59387989003332,2.7138042549418784,1.2685714285714285,70.35672738135449,0.0,0.0,3.6929774021013775,3.4789983550903862,4.644367380848514,7731.012970675973,0.3469992038503582,0.0,1.9652915220362563,0.0,39.65004556990049,286.0399989580834,0.0,0.0,0.5971188368268547,0.3171428571428571,3.461787538791656,4.833787163732303,0.0,0.0,1.3902023162992307,0.0,0.0
