date,Unnamed: 0,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belgium,Benin,Bhutan,Bolivia,Bosnia and Herz.,Botswana,Brazil,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Central African Rep.,Chad,China,Colombia,Comoros,Congo,Croatia,Djibouti,Dem. Rep. Congo,Ecuador,Egypt,El Salvador,Eritrea,Ethiopia,France,Gambia,Georgia,Germany,Ghana,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,India,Indonesia,Iran,Iraq,Israel,Italy,Côte d'Ivoire,Jamaica,Jordan,Kenya,eSwatini,Kuwait,Kyrgyzstan,Laos,Lebanon,Lesotho,Liberia,Libya,Madagascar,Malaysia,Mali,Malta,Mauritania,Mexico,Moldova,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Macedonia,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Qatar,Romania,Russia,Rwanda,Saudi Arabia,Senegal,Serbia,Sierra Leone,Solomon Islands,Somalia,South Africa,S. Sudan,Spain,Sri Lanka,Sudan,Sweden,Syria,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uzbekistan,Venezuela,Yemen,Zambia,Zimbabwe
2026-02,0,26.80757234248469,0.0,1.6535714285714287,5.20760665101444,5.149481193255512,0.0,0.0,0.0,6.247486189441792,0.0,20.983643191786285,1.561871547360448,60.3,0.0,0.0,0.0,0.0,31.380866495301326,366.0128645440517,7.428272475767502,14.348973607038124,30.82409607787171,0.0,25.583129191187144,11.361142555278848,0.0,115.30485484265157,0.0,0.0,0.0,9.01763752122824,163.5700114748244,19.059267632184973,0.0853524023181903,0.0,0.0,183.21539240738247,1.707920792079208,0.0,0.0,4.030513209773613,1.4110755340454657,3.105191714217554,1.3208183483144806,0.0,0.0,36.08581961737135,0.0344036697247706,53.58777280470375,4.62621026321251,14829.95770058218,2.1169045149256407,1109.5771125645444,0.0,9.964285714285715,0.0883832012408487,0.0,9.471700390763402,0.1149659070069853,0.0,0.0,5.544445093212431,33.91557467381739,0.0,0.3625311554748941,0.0291666666666666,0.0,0.2667876588021778,36.612544109463926,0.1625984491507632,0.5037483119834864,329.11959732826324,0.0,4.188034188034188,31.933536049483223,180.95308256163065,0.0,1.184214077347392,0.0,0.0,132.41747289679404,960.6642781183104,0.0,253.7405044476138,0.0,46.9978021978022,0.0,0.2701127819548872,12.597143360904546,0.0,2.8736847544602853,0.0,186.5433172976365,4.20816848567208,0.303391109679142,0.0,0.0,0.0,0.0,694.6669701542384,0.0,56.930031795139456,0.0,0.0,840.3628199034349,0.5439560439560439,5305.413376419899,0.0,0.0857292602575621,5.0190708964438295,40.596739130434784,20.055444444444447,3.4933051849507795,0.5360772357723577,2.162208500569948,6119.656228695688,0.0,0.0,2.402687904430065,0.841633697134416,2.3297904646219254,48.31736782515914,0.0,0.0
2026-03,1,20.53635182395407,0.0,1.059605911330049,4.558753139311567,1.038651102464332,0.0,0.0,0.0,3.3933242265883217,0.0,70.48874743819547,0.8483310566470804,0.0,0.0,0.0,0.0,0.0,32.80433057829761,211.83039037033143,4.181832018838667,19.589442815249267,31.612003709389672,0.0,30.0652112600694,7.691397953793245,0.0,172.62394160220035,0.0,0.0,0.0,19.96067353231469,126.54918370196336,22.06186017701089,0.2619790235747709,0.0,0.0,189.12244304839612,1.004331683168317,0.0,0.0,0.5410442043611997,1.0430329866408978,0.5820584650211135,0.197449031028952,0.0,0.0,22.381166392978937,0.1193181818181818,48.55447356999417,48.07545252339316,7504.478357509434,5.381457196037031,472.12247870827633,0.0,0.0,1.2413331013522768,0.0,12.382408478692868,0.0075757575757575,0.0,0.0,2.1077232465849054,166.1586732296114,0.0,0.1480350877192982,0.2625,0.0,0.028584392014519,71.89947114161029,0.0332849536627711,0.2960445848343301,274.58023361793414,0.0,0.0,24.806661424409604,186.5435652201491,0.0,0.2126387537795705,0.0,0.0,184.71956569749167,786.9865798446463,0.0,232.04659383757172,0.0,20.123076923076923,0.0,0.0,13.70724419289325,0.0,0.5639145474689438,0.0,410.75046525416553,1.808570080443615,0.1229653966722932,0.0,0.0,0.0,0.0,587.2025136781788,0.7071428571428572,95.00213598921523,0.0,0.0,507.91560971094646,5.0,93.0,0.1428571428571428,0.1773371191304878,0.044559900193703,70.1029411764706,4.231333333333334,3.9852679377539,0.8485772357723577,11.02198339762768,6169.937095036737,0.0,0.0,1.946395068346288,0.361714016088723,0.1573033707865168,120.13526654872652,0.0,0.0
2026-04,2,65.38494051620516,0.0,0.3676108374384237,8.182827848780425,5.523865110246434,0.0,0.0,0.0,2.579931841916615,0.0,28.546619273814937,0.6449829604791537,5.583333333333333,0.0,0.0,0.0,0.0,34.99394410644284,259.2489549932614,6.49265289710834,22.363636363636363,35.093442040973066,0.0,214.3064988713217,82.02362085880311,0.0,125.07592676021748,0.0,0.0,0.0,8.777661742749785,164.62475542365,51.46369579475724,0.0,0.0,0.0,211.22739489870216,0.7857142857142858,0.0,0.0,1.33873853818968,2.9701836523066576,0.5974614368841873,0.4450449787056617,0.0,0.0,40.61086370215107,5.948967889908257,56.57916942747784,65.05607139312237,2393.63330268524,6.047175339826116,414.59114538150055,0.0,0.0,1.2067237609329446,0.0,9.272915731692914,0.1198347107438016,0.0,0.0,2.0806470262449226,45.57035500797423,0.0,0.5740350877192982,3.310416666666667,0.0,0.8134452510586812,86.34905074704751,0.206068378103512,0.2220407060156581,375.6327228961258,0.0,0.0,51.83219376098191,184.76581229432537,0.0,0.283536633022014,0.0,0.0,74.09208223972003,756.1991240647909,0.0,207.30353738455304,0.0,49.43736263736264,0.0,1.207142857142857,9.286250466523327,0.0,0.6988948367686201,0.0,342.7568627641223,1.337093566698858,0.8162426653805964,0.0,0.0,0.0,0.0,438.8554640729792,16.735714285714284,57.75758602603854,0.0,0.0,1018.043320123631,0.0,103.11666666666667,0.0,0.4709653782744092,1.9866474105604537,2.4671568627450986,9.051166666666669,2.9223947067006013,0.8333333333333333,13.27358325066075,9348.605310500312,0.0,0.0,5.324577861163228,0.2674187133397716,5.45318352059925,224.76543281687924,0.0,0.0
2026-05,3,27.248691407939784,0.0,0.0,3.77529248567624,0.4975356679636835,0.0,0.0,0.0,3.785066480361783,0.0,6.466302573524695,0.9462666200904456,4.1875,0.0,0.0,0.0,0.0,23.11117712737088,349.4091591356968,2.240616880395608,6.0,36.46120989428269,0.0,107.8694340313046,27.76863201699063,0.0,124.41029689927598,0.0,0.0,0.0,4.84677080898594,155.0292750929368,68.19877596535355,0.0003365114974761,0.0,0.0,207.9934804681913,0.84375,0.0,0.0,0.4661007712273534,1.1979914434046917,1.5439015808128251,0.1491495571263336,0.0,0.0,146.19758416053344,4.849770642201835,62.13413240656946,19.35194183517861,8974.961393940102,10.35798646343804,479.6591766315288,0.0,0.3571428571428571,0.0327988338192419,0.0,11.691142538781085,0.2159090909090908,0.0,0.0,0.909399107257522,85.80016567579601,0.0,0.4984210526315789,0.9479166666666666,0.0,0.8552433076225046,55.549667320434295,0.0567921113683185,0.2390588217335544,280.4770677513074,0.0,1.1666666666666663,28.20328740861361,173.42008275939378,0.0,0.479471514583158,0.0,0.0,159.28798483522894,857.0893933121579,0.0,300.11228856942967,0.0,15.764835164835162,0.0,0.4511278195488721,9.721432229387348,0.0,0.4808739061197967,0.0,1274.8384143386672,0.6022417915734444,0.176392572944297,0.0,0.0,0.0,0.0,1082.8734827535227,23.245054945054942,62.76908572082929,0.0,0.0,918.9671539814028,0.0,93.0,0.6071428571428571,0.1568837830057833,103.2409058078072,4.450980392156863,2.1529444444444445,5.036135551110058,0.9044715447154472,35.92556359264636,11615.978592578993,0.0,0.0,8.854909318323951,0.1204483583146888,0.1573033707865168,57.22827965138615,0.0,0.0
2026-06,4,64.99569454670223,0.0,0.3214285714285714,4.183597365853878,2.465888456549935,0.0,0.0,0.0,9.49556891768826,0.0,105.0999379962055,2.373892229422065,0.0,0.0,0.0,0.0,0.0,48.06377466175799,205.77997627014656,6.565895941952124,1.0,36.53664025064144,0.0,50.693308439699,18.54044977737529,0.0,170.80805588809977,0.0,0.0,0.0,12.118978737976033,126.6314388260182,17.778051592986035,0.1166666666666666,0.0,0.0,214.7070150616205,1.6308787128712872,0.0,0.0,1.9518528078855195,1.3621886973180075,4.565953375191167,0.6435784893987727,0.0,0.0,287.7282354776472,8.376720183486238,53.873026420319526,8.323439177788003,5493.24849388765,16.6612229169382,397.8747406631181,0.0,0.0,0.0047938638542665,0.0,7.24522372103293,0.0743801652892561,0.0,0.0,3.31799143867588,84.3203228302154,0.0,0.4549473684210526,0.9237787356321838,0.0,0.0539171203871748,88.13740981617943,0.5266211805339162,1.802181437802479,364.4029776536042,0.0,7.388888888888889,24.090942427713088,142.85042750605288,0.0,0.0796350404677837,0.0,0.0,161.91899829268914,648.3218182765099,0.0,247.0451952813937,0.0,25.29230769230769,0.0,0.1714285714285714,9.284658391129213,0.0,1.3029101150137012,0.0,253.4847554282533,0.2703182770573826,0.1884226884226884,0.0,0.0,0.0,0.0,314.0503094781517,34.39808668488872,28.11235282300979,0.0,0.0,655.7768039063376,0.2132554945054945,1307.0,0.0,0.4079487201853935,0.2074592074592074,0.75,88.7535,4.840944022071883,0.4166666666666666,53.925724547241884,7622.573043398193,0.0,0.0,3.9967837041007774,0.0540636554114765,0.7865168539325843,82.93447436695747,0.0,0.0
2026-07,5,36.86710429446492,0.0,0.0321428571428571,5.14576101104308,3.868839169909209,0.0,0.0,0.0,10.633147085401916,0.0,23.94890858885148,2.658286771350479,0.0,0.0,0.0,0.0,0.0,27.103688080374987,333.5611395495245,5.8872591475055644,0.7272727272727273,28.0401343411047,0.0,32.31542071417084,47.75850340136054,0.0,120.44840983848296,0.0,0.0,0.0,7.997790316041845,268.3109557109327,13.944749103943806,0.1857142857142857,0.0,0.0,207.44688411262905,3.990408415841584,0.0,0.0,1.0140840104552669,1.2727739696944032,3.553238644463052,0.3356279580176003,0.0,0.0,7.3685757748225775,0.6780303030303031,44.64546179012855,7.17464898983063,4558.709363235163,23.431610318211863,580.5849574311509,0.0,0.0,0.0072150072150072,0.0,12.532702881174036,0.0747474747474747,0.0,0.0,1.7284501325072132,28.2462382639806,0.0,0.1573333333333333,0.8166666666666665,0.0,0.0915003024803387,30.83471088195824,0.1964603654115084,0.730361520710291,309.1203899938183,0.0,3.1111111111111107,31.770515820865164,157.61843897600147,0.0,0.2944234298406568,0.0,0.0,633.0946340040829,885.3437985436503,0.0,305.8193399485385,0.0,106.44395604395604,0.0,0.0,14.443738904229,0.0,2.5438762010574267,0.0,112.035508610472,0.5453145947391225,0.0854700854700854,0.0,0.0,0.0,0.0,523.3284744673542,14.015934065934063,32.52627361450611,0.0,0.0,1359.7041054477122,0.9550137362637362,172.17391304347825,0.0,0.1590950723575746,1.8856560106560103,1.0,4.423222222222222,9.194078051789852,0.5945121951219512,28.894947961084068,5221.095064641278,0.0,0.0,1.8381131064057887,0.1090629189478245,2.674157303370787,68.13917850488183,0.0,0.0
2026-08,6,20.119241549139723,0.0,1.1357142857142857,1.65829939007661,1.6254215304798962,0.0,0.0,0.0,11.236079034846844,0.0,6.396336582978847,2.809019758711711,0.0,0.0,0.0,0.0,0.0,29.8893684232404,203.72426700377292,7.573641093859544,1.0,38.51348288283303,0.0,20.944470761363817,11.989785137509836,0.0,86.47585106235378,0.0,0.0,0.0,9.17666109731747,121.582115570252,15.518263302276813,0.1833333333333333,0.0,0.0,232.352530122072,9.614480198019802,0.0,0.0,0.9574631963637648,0.7175215114130394,0.7898700466727951,0.3632256106682998,0.0,0.0,38.757629161625246,0.286697247706422,48.52420334632967,4.180833401008816,8253.382335509641,15.467159270309168,865.8534821593842,0.0,0.0,0.1622826958397428,0.0,19.73730657725152,0.0066518847006651,0.0,0.0,0.2108537625646839,188.0931070147732,0.0,0.3853834586466165,2.936111111111112,0.0,0.3066394434361766,55.58277494263345,0.4799571420530636,0.9840064695685196,320.8081504244594,0.0,3.1111111111111107,21.906892061730943,142.6411659842404,0.0,1.4148372708940589,0.0,0.0,454.7714687969829,762.7177074225239,0.0,267.94747005727606,0.0,24.843956043956045,0.0,0.0,15.600411354364876,0.0,10.48292443171011,0.0,453.6295684305933,1.6315792064104373,0.8198379685448651,0.0,0.0,0.0,0.0,381.36407253962665,5.965384615384616,43.2555825595455,0.0,0.0,655.5552012754085,1.1517857142857144,142.21621621621622,0.125,0.0714285714285714,0.1555944055944056,6.0931372549019605,0.0152777777777777,14.394876619014248,0.4827235772357723,12.43536445660902,4952.692580831299,0.0,0.0,1.5526668453497725,0.3263158412820874,3.4606741573033704,77.02032911547762,0.0,0.0
2026-09,7,30.62923315010329,0.0,3.675,10.520241436802229,2.110214007782101,0.0,0.0,0.0,12.88610003315168,0.0,1.0599804082084394,3.22152500828792,4.1875,0.0,0.0,0.0,0.0,37.14678326476671,307.90110085493984,8.174781863813092,0.0,32.15781801757018,0.0,75.56722471146875,4.6429218280022,0.0,134.6752129852351,0.0,0.0,0.0,11.773189078718488,154.94848983385987,33.00312715455792,1.0289079400689047,0.0,0.0,146.40697138473593,6.849319306930694,0.0,0.0,0.6140566663144582,1.3724881414665195,2.5135433896727792,0.1561343853666663,0.0,0.0,63.56141128629052,0.0946969696969697,39.98159367051823,4.969632883065789,4897.513101101393,16.2210094377242,542.3628728015271,0.0,1.25,0.7314857761286332,0.0,11.764903798261331,0.0,0.0,0.0,0.8285160481139119,27.490317742239647,0.0,0.8988771929824562,1.1164351851851853,0.0,0.1056412583182093,37.7160387902953,0.341258033819798,0.7935578067049536,303.77840141476054,0.0,4.666666666666666,107.01737079249692,145.61160896261214,0.0,0.3184026107982911,0.0,0.0,459.4507810310119,691.0385370970131,0.0,274.6698933946193,0.0,33.90989010989011,0.0,0.0451127819548872,10.709077161349288,0.0,5.806326657913111,0.0,507.9052220595413,0.9422856650705108,0.1745689655172413,0.0,0.0,0.0,0.0,296.96171104492134,7.963234227701233,14.245963616099289,0.0,0.0,278.8371361886321,1.6875,93.0,0.0,0.2421383647798742,0.1482895039233067,4.818627450980392,0.4583333333333333,8.542165532780988,0.3760162601626016,11.064946278513837,4976.358883299891,0.0,0.0,1.339051192709729,0.1884571330141021,5.5056179775280905,49.75418110511026,0.0,0.0
2026-10,8,48.0340626480493,0.0,1.1785714285714286,3.69153599392187,0.451686121919585,0.0,0.0,0.0,22.453183350390308,0.0,6.316396288082597,5.613295837597577,9.491666666666667,0.0,0.0,0.0,0.0,35.6974107644064,153.72614796697138,11.310914300437393,0.0,28.05281332124676,0.0,147.18632355741892,17.54730101232252,0.0,103.83219545305226,0.0,0.0,0.0,47.16848076547948,133.87491933032166,11.923438788893248,0.1647809559419206,0.0,0.0,187.73243742641205,1.875,0.0,0.0,0.2845027096230458,0.944624042145594,2.732953676804488,0.0919129782501876,0.0,0.0,44.038035154887815,0.5837155963302753,50.30961158475787,5.096752253593568,18273.73482512167,21.45515632586036,665.596806421179,0.0,3.75,0.3051916642520669,0.0,12.70778548578412,0.0,0.0,0.0,0.4317950529678998,858.9501575641247,0.0,1.2413635813672113,27.64513888888889,0.0,0.2930278281911675,33.33891724470477,0.4909292319670857,1.6579626240673544,278.2130409210703,0.0,4.666666666666666,21.94802979471233,141.39341550095452,0.0,0.9449477621203276,0.0,0.0,447.71041049075984,784.5515623196695,0.0,337.7303378982463,0.0,45.66593406593408,0.0,0.0,18.61847916150837,0.0,3.3775391828479275,0.0,414.7824046024879,0.3101585345052766,0.3217754467754468,0.0,0.0,0.0,0.0,280.8546980101264,12.874147933284988,90.8279465632604,0.0,0.0,449.74492108689,0.7839972527472527,515.2608695652174,0.0,0.1091644204851751,8.86464427591188,1.5784313725490196,5.192,4.238612947748541,2.8013211382113825,9.819744726026046,6851.182704669512,0.0,0.0,4.183507549361208,0.0620317069010553,3.617977528089888,105.92425774854205,0.0,0.0
2026-11,9,68.87559601978106,0.0,3.985714285714286,2.515114871842403,0.0798962386511024,0.0,0.0,0.0,29.76821504342165,0.0,11.465022612331518,7.442053760855414,0.0,0.0,0.0,0.0,0.0,33.769792154054144,204.08963901197387,6.360364689557549,3.6363636363636367,26.872997681356388,0.0,116.4586698698314,3.035981111937644,0.0,108.37179573284672,0.0,0.0,0.0,46.35622402564347,146.46016810778616,40.249814139316776,0.2904761904761904,0.0,0.0,197.28453490460265,1.78125,0.0,0.0,0.8745261289366696,1.4360705625347177,3.337001309412308,0.2810714225164794,0.0,0.0,82.18282488624929,0.9518348623853212,47.44418454923672,7.1123830342077,3334.479536297612,7.906840290923828,344.32603629239225,0.0,0.0,0.8022635203843256,0.0,13.433842267146604,0.0,0.0,0.0,49.33721985848538,336.31607064118015,0.0,0.5319649122807018,54.44444444444444,0.0,0.1333938294010889,22.64646109387369,0.3996458912513517,0.7876145396257822,291.50610571306817,0.0,3.888888888888889,20.88745743821995,156.16676201001232,0.0,0.7090651475411432,0.0,0.0,332.37615554932654,660.3321557602854,0.0,249.9491086594265,0.0,50.91428571428571,0.0,0.0,10.282732125057498,0.0,5.92001296295995,0.0,456.211664226452,0.7704355189486706,0.3669536880743778,0.0,0.0,0.0,0.0,203.5891767896788,0.0287164612037708,42.95433128144774,0.0,0.0,787.8181104829421,0.1741071428571428,93.0,0.0,0.2211631003992242,0.0518648018648018,0.7401960784313725,1.5253333333333332,5.899795821124546,1.0899390243902438,27.602264970236707,9106.39536103516,0.0,0.0,2.819887429643527,0.1540871037897341,21.295262678408744,50.86088031144853,0.0,0.0
