date,Unnamed: 0,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belgium,Benin,Bhutan,Bolivia,Bosnia and Herz.,Botswana,Brazil,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Central African Rep.,Chad,China,Colombia,Comoros,Congo,Croatia,Djibouti,Dem. Rep. Congo,Ecuador,Egypt,El Salvador,Eritrea,Ethiopia,France,Gambia,Georgia,Germany,Ghana,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,India,Indonesia,Iran,Iraq,Israel,Italy,Côte d'Ivoire,Jamaica,Jordan,Kenya,eSwatini,Kuwait,Kyrgyzstan,Laos,Lebanon,Lesotho,Liberia,Libya,Madagascar,Malaysia,Mali,Malta,Mauritania,Mexico,Moldova,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Macedonia,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Qatar,Romania,Russia,Rwanda,Saudi Arabia,Senegal,Serbia,Sierra Leone,Solomon Islands,Somalia,South Africa,S. Sudan,Spain,Sri Lanka,Sudan,Sweden,Syria,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uzbekistan,Venezuela,Yemen,Zambia,Zimbabwe
2026-02,0.000000,34.849844,0.000000,2.149643,6.769889,6.694326,0.000000,0.000000,0.000000,8.121732,0.000000,27.278736,2.030433,78.390000,0.000000,0.000000,0.000000,0.000000,40.795126,475.816724,9.656754,18.653666,40.071325,0.000000,33.258068,14.769485,0.000000,149.896311,0.000000,0.000000,0.000000,11.722929,212.641015,24.777048,0.110958,0.000000,0.000000,238.180010,2.220297,0.000000,0.000000,5.239667,1.834398,4.036749,1.717064,0.000000,0.000000,46.911566,0.044725,69.664105,6.014073,19278.945011,2.751976,1442.450246,0.000000,12.953571,0.114898,0.000000,12.313211,0.149456,0.000000,0.000000,7.207779,44.090247,0.000000,0.471291,0.037917,0.000000,0.346824,47.596307,0.211378,0.654873,427.855477,0.000000,5.444444,41.513597,235.239007,0.000000,1.539478,0.000000,0.000000,172.142715,1248.863562,0.000000,329.862656,0.000000,61.097143,0.000000,0.351147,16.376286,0.000000,3.735790,0.000000,242.506312,5.470619,0.394408,0.000000,0.000000,0.000000,0.000000,903.067061,0.000000,74.009041,0.000000,0.000000,1092.471666,0.707143,6897.037389,0.000000,0.111448,6.524792,52.775761,26.072078,4.541297,0.696900,2.810871,7955.553097,0.000000,0.000000,3.123494,1.094124,3.028728,62.812578,0.000000,0.000000
2026-03,1.300000,26.697257,0.000000,1.377488,5.926379,1.350246,0.000000,0.000000,0.000000,4.411321,0.000000,91.635372,1.102830,0.000000,0.000000,0.000000,0.000000,0.000000,42.645630,275.379507,5.436382,25.466276,41.095605,0.000000,39.084775,9.998817,0.000000,224.411124,0.000000,0.000000,0.000000,25.948876,164.513939,28.680418,0.340573,0.000000,0.000000,245.859176,1.305631,0.000000,0.000000,0.703357,1.355943,0.756676,0.256684,0.000000,0.000000,29.095516,0.155114,63.120816,62.498088,9755.821865,6.995894,613.759222,0.000000,0.000000,1.613733,0.000000,16.097131,0.009848,0.000000,0.000000,2.740040,216.006275,0.000000,0.192446,0.341250,0.000000,0.037160,93.469312,0.043270,0.384858,356.954304,0.000000,0.000000,32.248660,242.506635,0.000000,0.276430,0.000000,0.000000,240.135435,1023.082554,0.000000,301.660572,0.000000,26.160000,0.000000,0.000000,17.819417,0.000000,0.733089,0.000000,533.975605,2.351141,0.159855,0.000000,0.000000,0.000000,0.000000,763.363268,0.919286,123.502777,0.000000,0.000000,660.290293,6.500000,120.900000,0.185714,0.230538,0.057928,91.133824,5.500733,5.180848,1.103150,14.328578,8020.918224,0.000000,0.000000,2.530314,0.470228,0.204494,156.175847,0.000000,0.000000
2026-04,2.600000,85.000423,0.000000,0.477894,10.637676,7.181025,0.000000,0.000000,0.000000,3.353911,0.000000,37.110605,0.838478,7.258333,0.000000,0.000000,0.000000,0.000000,45.492127,337.023641,8.440449,29.072727,45.621475,0.000000,278.598449,106.630707,0.000000,162.598705,0.000000,0.000000,0.000000,11.410960,214.012182,66.902805,0.000000,0.000000,0.000000,274.595613,1.021429,0.000000,0.000000,1.740360,3.861239,0.776700,0.578558,0.000000,0.000000,52.794123,7.733658,73.552920,84.572893,3111.723293,7.861328,538.968489,0.000000,0.000000,1.568741,0.000000,12.054790,0.155785,0.000000,0.000000,2.704841,59.241462,0.000000,0.746246,4.303542,0.000000,1.057479,112.253766,0.267889,0.288653,488.322540,0.000000,0.000000,67.381852,240.195556,0.000000,0.368598,0.000000,0.000000,96.319707,983.058861,0.000000,269.494599,0.000000,64.268571,0.000000,1.569286,12.072126,0.000000,0.908563,0.000000,445.583922,1.738222,1.061115,0.000000,0.000000,0.000000,0.000000,570.512103,21.756429,75.084862,0.000000,0.000000,1323.456316,0.000000,134.051667,0.000000,0.612255,2.582642,3.207304,11.766517,3.799113,1.083333,17.255658,12153.186904,0.000000,0.000000,6.921951,0.347644,7.089139,292.195063,0.000000,0.000000
2026-05,3.900000,35.423299,0.000000,0.000000,4.907880,0.646796,0.000000,0.000000,0.000000,4.920586,0.000000,8.406193,1.230147,5.443750,0.000000,0.000000,0.000000,0.000000,30.044530,454.231907,2.912802,7.800000,47.399573,0.000000,140.230264,36.099222,0.000000,161.733386,0.000000,0.000000,0.000000,6.300802,201.538058,88.658409,0.000437,0.000000,0.000000,270.391525,1.096875,0.000000,0.000000,0.605931,1.557389,2.007072,0.193894,0.000000,0.000000,190.056859,6.304702,80.774372,25.157524,11667.449812,13.465382,623.556930,0.000000,0.464286,0.042638,0.000000,15.198485,0.280682,0.000000,0.000000,1.182219,111.540215,0.000000,0.647947,1.232292,0.000000,1.111816,72.214568,0.073830,0.310776,364.620188,0.000000,1.516667,36.664274,225.446108,0.000000,0.623313,0.000000,0.000000,207.074380,1114.216211,0.000000,390.145975,0.000000,20.494286,0.000000,0.586466,12.637862,0.000000,0.625136,0.000000,1657.289939,0.782914,0.229310,0.000000,0.000000,0.000000,0.000000,1407.735528,30.218571,81.599811,0.000000,0.000000,1194.657300,0.000000,120.900000,0.789286,0.203949,134.213178,5.786275,2.798828,6.546976,1.175813,46.703233,15100.772170,0.000000,0.000000,11.511382,0.156583,0.204494,74.396764,0.000000,0.000000
2026-06,5.200000,84.494403,0.000000,0.417857,5.438677,3.205655,0.000000,0.000000,0.000000,12.344240,0.000000,136.629919,3.086060,0.000000,0.000000,0.000000,0.000000,0.000000,62.482907,267.513969,8.535665,1.300000,47.497632,0.000000,65.901301,24.102585,0.000000,222.050473,0.000000,0.000000,0.000000,15.754672,164.620870,23.111467,0.151667,0.000000,0.000000,279.119120,2.120142,0.000000,0.000000,2.537409,1.770845,5.935739,0.836652,0.000000,0.000000,374.046706,10.889736,70.034934,10.820471,7141.223042,21.659590,517.237163,0.000000,0.000000,0.006232,0.000000,9.418791,0.096694,0.000000,0.000000,4.313389,109.616420,0.000000,0.591432,1.200912,0.000000,0.070092,114.578633,0.684608,2.342836,473.723871,0.000000,9.605556,31.318225,185.705556,0.000000,0.103526,0.000000,0.000000,210.494698,842.818364,0.000000,321.158754,0.000000,32.880000,0.000000,0.222857,12.070056,0.000000,1.693783,0.000000,329.530182,0.351414,0.244949,0.000000,0.000000,0.000000,0.000000,408.265402,44.717513,36.546059,0.000000,0.000000,852.509845,0.277232,1699.100000,0.000000,0.530333,0.269697,0.975000,115.379550,6.293227,0.541667,70.103442,9909.344956,0.000000,0.000000,5.195819,0.070283,1.022472,107.814817,0.000000,0.000000
2026-07,6.500000,47.927236,0.000000,0.041786,6.689489,5.029491,0.000000,0.000000,0.000000,13.823091,0.000000,31.133581,3.455773,0.000000,0.000000,0.000000,0.000000,0.000000,35.234795,433.629481,7.653437,0.945455,36.452175,0.000000,42.010047,62.086054,0.000000,156.582933,0.000000,0.000000,0.000000,10.397127,348.804242,18.128174,0.241429,0.000000,0.000000,269.680949,5.187531,0.000000,0.000000,1.318309,1.654606,4.619210,0.436316,0.000000,0.000000,9.579149,0.881439,58.039100,9.327044,5926.322172,30.461093,754.760445,0.000000,0.000000,0.009380,0.000000,16.292514,0.097172,0.000000,0.000000,2.246985,36.720110,0.000000,0.204533,1.061667,0.000000,0.118950,40.085124,0.255398,0.949470,401.856507,0.000000,4.044444,41.301671,204.903971,0.000000,0.382750,0.000000,0.000000,823.023024,1150.946938,0.000000,397.565142,0.000000,138.377143,0.000000,0.000000,18.776861,0.000000,3.307039,0.000000,145.646161,0.708909,0.111111,0.000000,0.000000,0.000000,0.000000,680.327017,18.220714,42.284156,0.000000,0.000000,1767.615337,1.241518,223.826087,0.000000,0.206824,2.451353,1.300000,5.750189,11.952301,0.772866,37.563432,6787.423584,0.000000,0.000000,2.389547,0.141782,3.476404,88.580932,0.000000,0.000000
2026-08,7.800000,26.155014,0.000000,1.476429,2.155789,2.113048,0.000000,0.000000,0.000000,14.606903,0.000000,8.315238,3.651726,0.000000,0.000000,0.000000,0.000000,0.000000,38.856179,264.841547,9.845733,1.300000,50.067528,0.000000,27.227812,15.586721,0.000000,112.418606,0.000000,0.000000,0.000000,11.929659,158.056750,20.173742,0.238333,0.000000,0.000000,302.058289,12.498824,0.000000,0.000000,1.244702,0.932778,1.026831,0.472193,0.000000,0.000000,50.384918,0.372706,63.081464,5.435083,10729.397036,20.107307,1125.609527,0.000000,0.000000,0.210968,0.000000,25.658499,0.008647,0.000000,0.000000,0.274110,244.521039,0.000000,0.500998,3.816944,0.000000,0.398631,72.257607,0.623944,1.279208,417.050596,0.000000,4.044444,28.478960,185.433516,0.000000,1.839288,0.000000,0.000000,591.202909,991.533020,0.000000,348.331711,0.000000,32.297143,0.000000,0.000000,20.280535,0.000000,13.627802,0.000000,589.718439,2.121053,1.065789,0.000000,0.000000,0.000000,0.000000,495.773294,7.755000,56.232257,0.000000,0.000000,852.221762,1.497321,184.881081,0.162500,0.092857,0.202273,7.921078,0.019861,18.713340,0.627541,16.165974,6438.500355,0.000000,0.000000,2.018467,0.424211,4.498876,100.126428,0.000000,0.000000
2026-09,9.100000,39.818003,0.000000,4.777500,13.676314,2.743278,0.000000,0.000000,0.000000,16.751930,0.000000,1.377975,4.187983,5.443750,0.000000,0.000000,0.000000,0.000000,48.290818,400.271431,10.627216,0.000000,41.805163,0.000000,98.237392,6.035798,0.000000,175.077777,0.000000,0.000000,0.000000,15.305146,201.433037,42.904065,1.337580,0.000000,0.000000,190.329063,8.904115,0.000000,0.000000,0.798274,1.784235,3.267606,0.202975,0.000000,0.000000,82.629835,0.123106,51.976072,6.460523,6366.767031,21.087312,705.071735,0.000000,1.625000,0.950932,0.000000,15.294375,0.000000,0.000000,0.000000,1.077071,35.737413,0.000000,1.168540,1.451366,0.000000,0.137334,49.030850,0.443635,1.031625,394.911922,0.000000,6.066667,139.122582,189.295092,0.000000,0.413923,0.000000,0.000000,597.286015,898.350098,0.000000,357.070861,0.000000,44.082857,0.000000,0.058647,13.921800,0.000000,7.548225,0.000000,660.276789,1.224971,0.226940,0.000000,0.000000,0.000000,0.000000,386.050224,10.352204,18.519753,0.000000,0.000000,362.488277,2.193750,120.900000,0.000000,0.314780,0.192776,6.264216,0.595833,11.104815,0.488821,14.384430,6469.266548,0.000000,0.000000,1.740767,0.244994,7.157303,64.680435,0.000000,0.000000
2026-10,10.400000,62.444281,0.000000,1.532143,4.798997,0.587192,0.000000,0.000000,0.000000,29.189138,0.000000,8.211315,7.297285,12.339167,0.000000,0.000000,0.000000,0.000000,46.406634,199.843992,14.704189,0.000000,36.468657,0.000000,191.342221,22.811491,0.000000,134.981854,0.000000,0.000000,0.000000,61.319025,174.037395,15.500470,0.214215,0.000000,0.000000,244.052169,2.437500,0.000000,0.000000,0.369854,1.228011,3.552840,0.119487,0.000000,0.000000,57.249446,0.758830,65.402495,6.625778,23755.855273,27.891703,865.275848,0.000000,4.875000,0.396749,0.000000,16.520121,0.000000,0.000000,0.000000,0.561334,1116.635205,0.000000,1.613773,35.938681,0.000000,0.380936,43.340592,0.638208,2.155351,361.676953,0.000000,6.066667,28.532439,183.811440,0.000000,1.228432,0.000000,0.000000,582.023534,1019.917031,0.000000,439.049439,0.000000,59.365714,0.000000,0.000000,24.204023,0.000000,4.390801,0.000000,539.217126,0.403206,0.418308,0.000000,0.000000,0.000000,0.000000,365.111107,16.736392,118.076331,0.000000,0.000000,584.668397,1.019196,669.839130,0.000000,0.141914,11.524038,2.051961,6.749600,5.510197,3.641717,12.765668,8906.537516,0.000000,0.000000,5.438560,0.080641,4.703371,137.701535,0.000000,0.000000
2026-11,11.700000,89.538275,0.000000,5.181429,3.269649,0.103865,0.000000,0.000000,0.000000,38.698680,0.000000,14.904529,9.674670,0.000000,0.000000,0.000000,0.000000,0.000000,43.900730,265.316531,8.268474,4.727273,34.934897,0.000000,151.396271,3.946775,0.000000,140.883334,0.000000,0.000000,0.000000,60.263091,190.398219,52.324758,0.377619,0.000000,0.000000,256.469895,2.315625,0.000000,0.000000,1.136884,1.866892,4.338102,0.365393,0.000000,0.000000,106.837672,1.237385,61.677440,9.246098,4334.823397,10.278892,447.623847,0.000000,0.000000,1.042943,0.000000,17.463995,0.000000,0.000000,0.000000,64.138386,437.210892,0.000000,0.691554,70.777778,0.000000,0.173412,29.440399,0.519540,1.023899,378.957937,0.000000,5.055556,27.153695,203.016791,0.000000,0.921785,0.000000,0.000000,432.089002,858.431802,0.000000,324.933841,0.000000,66.188571,0.000000,0.000000,13.367552,0.000000,7.696017,0.000000,593.075163,1.001566,0.477040,0.000000,0.000000,0.000000,0.000000,264.665930,0.037331,55.840631,0.000000,0.000000,1024.163544,0.226339,120.900000,0.000000,0.287512,0.067424,0.962255,1.982933,7.669735,1.416921,35.882944,11838.313969,0.000000,0.000000,3.665854,0.200313,27.683841,66.119144,0.000000,0.000000
