date,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belgium,Benin,Bhutan,Bolivia,Bosnia and Herz.,Botswana,Brazil,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Chad,China,Colombia,Comoros,Congo,Croatia,Djibouti,Ecuador,Egypt,El Salvador,Eritrea,Ethiopia,France,Gambia,Georgia,Germany,Ghana,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,India,Indonesia,Iran,Iraq,Israel,Italy,Jamaica,Jordan,Kenya,Kuwait,Kyrgyzstan,Laos,Lebanon,Lesotho,Liberia,Libya,Malaysia,Mali,Malta,Mauritania,Mexico,Moldova,Morocco,Mozambique,Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Qatar,Romania,Rwanda,Saudi Arabia,Senegal,Sierra Leone,Solomon Islands,Somalia,South Africa,Spain,Sri Lanka,Sudan,Sweden,Syria,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uzbekistan,Venezuela,Zambia,Ireland,Denmark,Kosovo
2024-03,36.721469,0.0,1.26,18.107116,0.0,15.308572,1.174218,0.0,38.023961,0.0,5.528145,1.713592,3.061589,0.0,0.85009,0.428398,0.0,533.149061,539.091184,23.857405,0.0,44.54598,0.85009,34.423632,1.218503,41.645326,0.493615,22.913467,0.0,6.026196,22.667559,2.363654,54.662208,0.0,424.554864,1.472413,0.737104,1.086047,0.0,6.209551,1.518243,0.032142,0.0,0.0,46.73391,6.41499,60.629505,7.658469,3.126667,38.211415,1184.468297,0.0,0.0,2.211312,15.948247,0.0,35.669962,0.0,31.165228,0.0,0.429333,0.106067,0.603264,387.812094,0.0,2.178133,527.388387,0.0,0.905419,38.616778,0.181511,1.322222,0.0,0.0,23.598889,504.25336,174.127275,0.0,37.204327,0.0,2.636943,38.702128,0.295216,0.0,0.0,0.016406,1.32441,2.473919,12.085734,0.0,132.359627,3.607854,0.956924,0.503572,618.925948,0.485476,251.134282,30.187957,0.466667,2.199867,75.349706,0.0,0.014,6.51756,9.605951,4641.945481,0.0,1.386813,0.653333,0.0,5.461288,0.0,0.439667,0.50287,2.172378
2024-04,48.25691,0.0,1.355,24.002136,0.0,8.954623,0.166924,0.0,2.745909,0.0,5.755044,2.389181,4.748233,0.0,1.182999,0.597295,0.0,465.368412,675.058742,21.37361,0.0,70.556812,1.182999,18.047833,1.152448,36.635445,0.637661,28.419541,0.0,0.538531,21.688808,4.628411,2.127041,0.0,295.439354,1.997366,0.135124,0.38253,0.0,1.026015,2.827813,0.557606,0.0,0.0,38.212532,67.357131,58.890624,6.605821,20.172043,27.485116,1635.350166,0.0,0.0,0.405373,7.973702,0.0,10.86608,0.0,54.086655,0.0,0.0,0.00127,0.80655,189.148175,0.0,1.732304,461.350657,0.0,0.421912,37.583287,0.144359,0.0,0.0,0.0,112.136111,552.226682,156.67993,0.0,3453.002865,0.0,5.754564,30.234262,0.100769,0.0,0.0,0.0,1.07694,0.878941,3.439311,0.0,386.20267,3.230162,0.334123,0.143305,1162.923194,0.664628,148.910547,9.535722,0.0,5.217088,133.209042,0.0,0.0,4.576215,57.400406,4115.677562,0.0,0.354662,0.91875,0.0,3.658244,0.0,0.145733,0.14296,0.528392
2024-05,42.720363,0.0,1.96,11.695377,0.0,2.850068,0.191266,0.0,27.15399,0.0,6.028197,1.434225,7.8954,0.0,0.415553,0.358556,0.0,257.589036,621.123427,20.313601,0.0,90.601133,0.415553,9.382489,0.566788,36.315723,0.381195,19.473616,0.0,0.663425,14.655198,10.964317,4.791856,0.0,137.046955,1.174673,0.19983,0.491135,0.0,2.059586,0.761884,2.59683,0.0,0.0,22.496122,3.26523,56.577419,11.667791,3.025806,31.230318,1702.032314,0.0,0.0,0.59949,34.379346,0.0,15.674476,0.0,31.426835,0.0,0.046667,0.124501,0.241037,184.607775,0.0,0.885012,326.275539,0.0,0.954724,30.539687,0.073751,0.0,0.0,0.0,64.197889,473.078824,201.027744,0.0,2705.321214,0.0,1.19537,23.802502,0.198959,0.0,0.0,0.032812,1.078473,0.358329,3.132826,0.0,134.94328,18.16515,0.042452,0.130534,297.17001,0.67375,128.087053,9.318184,0.0,6.801469,4.550534,0.0,0.0,6.086162,26.770962,4546.846868,0.0,0.28758,0.051042,0.0,4.381678,0.0,0.111448,0.130391,0.534873
2024-06,19.55256,0.0,0.385,7.099434,0.0,4.669074,0.552989,0.0,1.830606,0.0,6.901244,2.209889,11.976293,0.0,0.857202,0.552472,0.0,393.409091,619.036292,19.650311,0.0,81.407225,0.857202,5.2237,1.520172,32.167525,0.724933,9.021789,0.0,0.223301,14.696985,5.505588,10.326981,0.0,193.428307,1.203529,0.147031,0.372051,0.0,1.445236,0.597686,5.537176,0.0,0.0,37.515865,74.894419,51.801873,0.568698,8.525671,43.509574,1612.451308,0.0,0.0,0.441093,17.647812,0.0,6.807531,0.0,19.569458,0.0,0.0,0.190941,0.211808,197.321189,0.0,0.522733,419.346947,0.0,0.35481,31.392734,0.043561,0.155556,0.0,0.0,87.133797,368.223756,173.628289,0.0,73.211983,0.0,2.780279,30.135768,0.018477,0.0,0.0,0.147656,1.699645,1.192007,55.009756,0.0,152.19293,5.137982,0.073131,2.292073,295.569603,0.828635,190.943062,5.706476,0.0,12.909301,9.3953,0.0,0.261059,8.659787,7.016042,5249.056263,0.0,0.115,0.371212,0.0,3.986239,0.0,0.115399,2.293237,0.685351
2024-07,19.979536,0.0,0.0,9.790641,0.0,4.722132,0.483765,0.0,1.830606,0.0,7.533997,3.031767,3.538037,0.0,1.924823,0.757942,0.0,299.225852,591.654672,31.406713,0.0,89.501637,1.924823,11.219832,2.010713,78.701137,0.6827,26.500842,0.0,0.5493,28.326005,4.255557,1.596299,0.136111,230.84568,3.443496,0.847163,0.316359,0.0,0.240795,1.603139,0.270426,0.0,0.0,53.950561,23.870419,53.963584,2.858417,83.387329,29.081221,1393.853687,0.0,0.0,2.541488,11.98002,0.0,56.160699,0.0,39.468583,0.0,0.365867,0.096552,0.232771,136.458045,0.0,1.324788,410.370167,0.0,0.605474,20.893395,0.110399,0.311111,0.0,0.0,180.089575,329.966671,154.902528,0.0,38.57673,0.0,0.319397,63.742595,0.085798,0.0,0.0,0.098437,2.276379,4.851428,3.836474,0.0,113.296383,6.337655,0.218155,0.159853,115.073645,0.0,117.59907,4.519888,0.233333,4.454219,2.569048,0.0,0.0,9.989295,3.098899,3677.826129,0.0,0.468006,0.291667,0.0,2.28247,0.0,0.270469,0.157673,0.608592
2024-08,140.880704,0.0,0.37,6.4011,0.0,3.507267,0.957764,0.0,2.135707,0.0,14.54313,1.708507,1.895676,0.0,2.439676,0.427127,0.0,284.229278,811.585748,20.903223,0.0,60.374837,2.439676,5.068619,0.57159,64.323782,0.521465,71.143061,0.0,0.236679,19.025591,4.740704,8.221441,0.0,177.241331,1.571276,0.048784,0.044176,0.0,2.118045,0.638212,0.520408,0.0,0.0,37.338654,9.218878,98.312096,3.003636,42.978603,25.849711,1581.955647,0.0,0.0,0.146351,56.023727,0.0,10.193104,0.0,9.30299,0.0,0.476,0.065927,0.223504,226.393892,0.0,1.608977,396.449841,0.0,0.690953,26.88077,0.134081,0.466667,0.0,0.0,181.946111,569.578774,189.098063,0.0,2.589041,0.0,1.488382,32.367929,0.561,0.0,0.0,0.13125,0.531785,0.057394,3.728989,0.0,152.520535,2.857379,0.273973,0.155375,372.256522,0.0,121.72943,3.28261,0.466667,2.081202,4.723057,0.0,0.0,5.972257,17.534394,3434.033472,0.0,0.249023,0.795145,0.0,4.905503,0.0,0.136693,0.14935,9.332592
2024-09,16.674066,0.0,0.50625,5.728338,0.0,2.100443,1.601188,0.0,41.188636,0.0,7.307133,6.865491,4.135899,0.0,3.229774,1.716373,0.0,289.450156,590.944291,26.64825,0.0,71.691288,3.229774,10.425236,3.244701,57.301936,0.842552,68.791568,0.0,1.102673,16.292223,3.306791,5.332092,0.0,305.131388,1.561253,0.047384,0.468073,0.0,3.769412,1.523218,0.95894,0.0,0.0,31.383086,5.227259,44.5414,15.634585,173.983871,47.968908,509.434123,0.0,0.0,0.142153,22.452587,0.0,19.73984,0.0,4.049587,0.0,0.051333,1.265746,0.1694,184.369302,0.0,4.879573,397.324426,0.0,0.591992,25.49632,0.406631,0.155556,0.0,0.0,190.856039,263.401936,152.728478,0.0,23.412618,0.0,2.219337,56.119213,0.709016,0.0,0.0,0.180469,2.323088,0.43235,2.507328,0.0,207.84673,5.648879,0.500627,0.104472,366.618541,0.042241,80.297806,17.581829,0.933333,3.307416,12.664052,0.0,0.0,5.730791,13.183526,4551.42674,0.0,0.761232,3.383157,0.0,4.967158,0.0,0.267326,0.105346,0.471457
2024-10,30.090372,0.0,0.0,6.809179,0.0,3.893777,2.036871,0.0,0.610202,0.0,2.583259,9.309726,4.163417,0.0,3.001877,2.327432,0.0,359.219095,618.684723,27.74959,0.0,85.397283,3.001877,9.965061,3.80453,46.803133,2.166603,71.248081,0.0,0.364904,17.17971,5.51967,2.869688,0.0,460.509675,1.101804,0.400389,0.641096,0.0,1.482353,0.150949,0.632655,0.0,0.0,69.660577,7.787783,81.612284,9.38,0.177652,44.047225,351.32864,0.0,0.0,1.201166,6.802998,0.0,6.672593,0.0,4.968401,0.0,0.9324,0.142287,0.312558,277.632628,0.0,1.281551,312.713947,0.0,1.147428,28.122822,0.106796,0.077778,0.0,0.0,259.787222,229.410744,168.015018,0.0,0.056791,0.0,3.589549,81.977229,0.131087,0.0,0.0,4.111311,2.049271,0.422663,8.231726,0.0,154.305198,27.587429,0.493784,0.342989,361.211935,1.023005,72.942382,14.398569,0.5,2.586111,9.127575,0.0,0.0,7.032761,2.03984,7001.637621,0.0,0.620878,1.986162,0.0,4.413357,0.0,0.21772,0.342015,1.644877
2024-11,20.873364,0.0,0.0,38.251026,0.0,1.791808,2.084113,0.0,277.814962,0.0,1.863931,9.175539,8.609505,0.0,3.866662,2.293885,0.0,385.773089,552.480715,50.450209,0.0,123.566349,3.866662,8.364257,4.448801,74.388206,3.258845,82.568505,0.0,1.498033,17.211004,5.092053,10.148659,0.0,147.761059,0.977236,0.737944,0.522873,0.0,2.360882,1.720434,0.086176,0.0,0.0,45.887574,8.912959,45.10319,6.377371,4.558153,57.279832,116.71172,0.0,0.0,2.213833,51.054003,0.0,3.343946,0.0,8.979703,0.0,0.032667,0.104174,0.116828,160.898346,0.0,3.192807,311.962204,0.0,0.243323,33.354468,0.266067,0.077778,0.0,0.0,102.560889,408.253418,123.920109,0.0,5.25,0.0,2.119283,48.713551,0.528696,0.0,0.0,0.7,2.026607,2.971941,2.687092,0.0,193.645825,3.721526,0.018188,0.111962,358.630937,0.397473,71.717354,6.821422,1.633333,1.971201,6.468472,0.0,0.0,5.42149,16.513248,4881.622482,0.0,0.140653,0.344211,0.0,3.816257,0.0,0.064708,0.1122,0.458772
2024-12,27.058329,0.0,0.35,2.90607,0.0,7.604402,2.54899,0.0,60.715101,0.0,2.896227,9.018136,6.258185,0.0,6.779832,2.254534,0.0,510.476598,553.900343,44.035543,0.0,43.524831,6.779832,14.082766,5.131519,88.486558,2.28028,105.641864,0.0,0.89312,2.835069,4.482466,12.070153,0.0,311.372475,0.844304,8.257939,0.540615,0.0,0.889412,1.36541,0.137517,0.0,0.0,34.900625,10.523207,75.534295,3.792727,0.0,81.884046,1382.871618,0.0,0.0,24.773816,6.777589,0.0,11.9095,0.0,5.436315,0.0,0.009333,0.171481,0.317007,481.429416,0.0,6.866699,242.326607,0.0,3.060061,32.955199,0.572225,0.0,0.0,0.0,123.247967,420.976098,140.284842,0.0,18.69863,0.0,0.441157,66.578256,1.044665,0.0,0.0,0.0,1.60263,0.364918,2.670001,0.0,256.417858,4.316743,0.119275,0.11125,405.09483,0.0,93.725762,10.857066,0.0,2.044472,2.550965,0.0,0.0,8.134738,8.552701,5236.184884,0.0,0.168278,0.642153,0.0,3.038371,0.0,0.122667,0.111009,0.473653
2025-01,107.951326,0.0,0.0,7.826485,0.0,2.91294,3.063719,0.0,0.0,0.0,4.420752,12.568044,3.609664,0.0,0.867315,3.142011,0.0,351.578706,470.925568,29.803805,0.0,40.856403,0.867315,4.964277,6.057955,49.081511,3.354099,175.73233,0.0,2.191126,10.879641,4.323284,5.453828,0.0,114.347624,1.453514,1.190255,15.43204,0.0,2.385882,0.405731,0.05894,0.0,0.0,58.761263,10.494174,213.474618,0.56,0.0,38.027511,184.600871,0.0,0.0,3.570765,20.530012,0.0,14.082127,0.0,7.299465,0.0,0.084,0.133125,0.497926,210.906406,0.0,4.599771,300.994662,0.0,1.385185,62.275578,0.383314,0.0,0.0,0.0,126.14,673.065613,116.654366,0.0,0.64726,0.0,0.216327,72.62089,0.53506,0.0,0.0,1.427344,0.941066,0.25397,2.355739,0.0,835.695868,3.405419,0.213639,0.098156,842.98577,12.8625,82.522358,177.505363,0.466667,2.927746,1.363787,0.0,0.0,3.6008,4.579279,4607.694503,0.0,0.268496,2.601136,0.0,2.43431,0.0,0.147856,0.102333,0.419272
2025-02,31.56909,0.0,0.2625,18.489533,0.0,2.086319,3.641423,0.0,36.851416,0.0,4.874398,14.780373,2.335569,0.0,0.623457,3.695093,0.0,465.241387,608.836401,87.004549,0.0,390.709874,0.623457,12.244432,7.804815,52.066804,3.713154,16.016122,0.0,1.886188,12.421687,3.913486,4.737319,0.0,102.393974,0.850156,0.519927,3.024169,0.0,1.091698,1.154816,2.236154,0.0,0.0,29.26274,153.834218,105.064151,2.250621,0.0,47.088793,348.832715,0.0,0.0,1.559781,19.392386,0.0,36.030996,0.0,6.959164,0.0,1.199333,0.091268,0.385176,178.51279,0.0,2.992013,320.066239,0.0,0.619827,40.404507,0.249334,0.116667,0.0,0.0,148.580889,537.761038,212.110626,0.0,107.049658,0.0,0.148311,46.829905,0.548683,0.0,0.0,0.147656,0.586671,0.679762,2.783395,0.0,228.072381,4.803253,0.214514,0.115975,631.435516,1.510833,65.003661,11.145095,0.233333,5.992543,4.078056,0.0,0.0,3.215156,1.879934,4136.426549,0.0,0.336212,0.364583,0.0,9.518326,0.0,0.104421,0.114583,0.453872
