date,Unnamed: 0,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belgium,Benin,Bhutan,Bolivia,Bosnia and Herz.,Botswana,Brazil,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Chad,China,Colombia,Comoros,Congo,Croatia,Djibouti,Ecuador,Egypt,El Salvador,Eritrea,Ethiopia,France,Gambia,Georgia,Germany,Ghana,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,India,Indonesia,Iran,Iraq,Israel,Italy,Jamaica,Jordan,Kenya,Kuwait,Kyrgyzstan,Laos,Lebanon,Lesotho,Liberia,Libya,Malaysia,Mali,Malta,Mauritania,Mexico,Moldova,Morocco,Mozambique,Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Qatar,Romania,Rwanda,Saudi Arabia,Senegal,Sierra Leone,Solomon Islands,Somalia,South Africa,Spain,Sri Lanka,Sudan,Sweden,Syria,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uzbekistan,Venezuela,Zambia,Ireland,Denmark,Kosovo
2024-03,0.000000,68.197013,0.000000,2.340000,33.627500,0.000000,28.430205,2.180690,0.000000,70.615928,0.000000,10.266556,3.182386,5.685808,0.000000,1.578739,0.795596,0.000000,990.133970,1001.169341,44.306610,0.000000,82.728249,1.578739,63.929601,2.262934,77.341320,0.916714,42.553581,0.000000,11.191506,42.096895,4.389643,101.515530,0.000000,788.459033,2.734482,1.368907,2.016944,0.000000,11.532023,2.819594,0.059692,0.000000,0.000000,86.791548,11.913553,112.597653,14.222872,5.806667,70.964056,2199.726837,0.000000,0.000000,4.106722,29.618173,0.000000,66.244214,0.000000,57.878281,0.000000,0.797333,0.196982,1.120348,720.222459,0.000000,4.045105,979.435575,0.000000,1.681492,71.716873,0.337092,2.455556,0.000000,0.000000,43.826508,936.470526,323.379224,0.000000,69.093750,0.000000,4.897179,71.875381,0.548259,0.000000,0.000000,0.030469,2.459619,4.594420,22.444934,0.000000,245.810737,6.700300,1.777145,0.935206,1149.433904,0.901599,466.392238,56.063349,0.866667,4.085467,139.935168,0.000000,0.026000,12.104040,17.839623,8620.755894,0.000000,2.575509,1.213333,0.000000,10.142392,0.000000,0.816525,0.933901,4.034416
2024-04,1.300000,89.619976,0.000000,2.516429,44.575395,0.000000,16.630014,0.310001,0.000000,5.099545,0.000000,10.687938,4.437051,8.818147,0.000000,2.196998,1.109263,0.000000,864.255623,1253.680520,39.693847,0.000000,131.034079,2.196998,33.517404,2.140261,68.037254,1.184228,52.779147,0.000000,1.000129,40.279216,8.595621,3.950219,0.000000,548.673086,3.709395,0.250945,0.710413,0.000000,1.905456,5.251653,1.035555,0.000000,0.000000,70.966131,125.091814,109.368302,12.267953,37.462366,51.043786,3037.078879,0.000000,0.000000,0.752836,14.808304,0.000000,20.179863,0.000000,100.446646,0.000000,0.000000,0.002359,1.497879,351.275183,0.000000,3.217137,856.794077,0.000000,0.783552,69.797532,0.268095,0.000000,0.000000,0.000000,208.252778,1025.563839,290.977013,0.000000,6412.719606,0.000000,10.687048,56.149344,0.187142,0.000000,0.000000,0.000000,2.000032,1.632319,6.387292,0.000000,717.233529,5.998873,0.620514,0.266137,2159.714503,1.234309,276.548158,17.709197,0.000000,9.688877,247.388222,0.000000,0.000000,8.498685,106.600755,7643.401187,0.000000,0.658658,1.706250,0.000000,6.793882,0.000000,0.270647,0.265497,0.981299
2024-05,2.600000,79.337816,0.000000,3.640000,21.719986,0.000000,5.292983,0.355209,0.000000,50.428838,0.000000,11.195223,2.663561,14.662887,0.000000,0.771742,0.665890,0.000000,478.379638,1153.514936,37.725259,0.000000,168.259246,0.771742,17.424623,1.052606,67.443485,0.707933,36.165288,0.000000,1.232075,27.216796,20.362302,8.899161,0.000000,254.515773,2.181536,0.371113,0.912108,0.000000,3.824945,1.414928,4.822685,0.000000,0.000000,41.778512,6.063999,105.072349,21.668755,5.619355,57.999162,3160.917154,0.000000,0.000000,1.113338,63.847357,0.000000,29.109740,0.000000,58.364123,0.000000,0.086667,0.231216,0.447641,342.843010,0.000000,1.643593,605.940286,0.000000,1.773059,56.716561,0.136966,0.000000,0.000000,0.000000,119.224651,878.574959,373.337239,0.000000,5024.167969,0.000000,2.219972,44.204647,0.369495,0.000000,0.000000,0.060938,2.002878,0.665468,5.818105,0.000000,250.608948,33.735278,0.078839,0.242421,551.887162,1.251250,237.875956,17.305198,0.000000,12.631299,8.450991,0.000000,0.000000,11.302873,49.717501,8444.144183,0.000000,0.534077,0.094792,0.000000,8.137401,0.000000,0.206975,0.242155,0.993335
2024-06,3.900000,36.311897,0.000000,0.715000,13.184664,0.000000,8.671138,1.026980,0.000000,3.399697,0.000000,12.816595,4.104080,22.241688,0.000000,1.591946,1.026020,0.000000,730.616883,1149.638828,36.493435,0.000000,151.184846,1.591946,9.701157,2.823176,59.739690,1.346305,16.754752,0.000000,0.414702,27.294400,10.224664,19.178678,0.000000,359.223999,2.235126,0.273057,0.690952,0.000000,2.684010,1.109989,10.283327,0.000000,0.000000,69.672321,139.089635,96.203478,1.056154,15.833389,80.803495,2994.552429,0.000000,0.000000,0.819172,32.774508,0.000000,12.642558,0.000000,36.343279,0.000000,0.000000,0.354605,0.393358,366.453637,0.000000,0.970790,778.787187,0.000000,0.658934,58.300792,0.080899,0.288889,0.000000,0.000000,161.819909,683.844119,322.452537,0.000000,135.965111,0.000000,5.163376,55.966427,0.034315,0.000000,0.000000,0.274219,3.156483,2.213727,102.160976,0.000000,282.644013,9.541966,0.135815,4.256707,548.914977,1.538894,354.608543,10.597741,0.000000,23.974416,17.448415,0.000000,0.484824,16.082461,13.029792,9748.247346,0.000000,0.213572,0.689394,0.000000,7.403016,0.000000,0.214313,4.258869,1.272795
2024-07,5.200000,37.104852,0.000000,0.000000,18.182619,0.000000,8.769673,0.898422,0.000000,3.399697,0.000000,13.991709,5.630424,6.570640,0.000000,3.574672,1.407606,0.000000,555.705154,1098.787249,58.326753,0.000000,166.217325,3.574672,20.836830,3.734181,146.159255,1.267871,49.215849,0.000000,1.020128,52.605439,7.903178,2.964556,0.252778,428.713406,6.395064,1.573302,0.587524,0.000000,0.447191,2.977258,0.502220,0.000000,0.000000,100.193899,44.330778,100.218084,5.308489,154.862182,54.007982,2588.585419,0.000000,0.000000,4.719907,22.248609,0.000000,104.298442,0.000000,73.298797,0.000000,0.679467,0.179310,0.432289,253.422083,0.000000,2.460321,762.116025,0.000000,1.124452,38.802019,0.205027,0.577778,0.000000,0.000000,334.452068,612.795246,287.676123,0.000000,71.642498,0.000000,0.593165,118.379105,0.159339,0.000000,0.000000,0.182813,4.227561,9.009795,7.124881,0.000000,210.407568,11.769931,0.405145,0.296870,213.708198,0.000000,218.398272,8.394077,0.433333,8.272121,4.771088,0.000000,0.000000,18.551548,5.755098,6830.248526,0.000000,0.869153,0.541667,0.000000,4.238873,0.000000,0.502300,0.292821,1.130243
2024-08,6.500000,261.635594,0.000000,0.687143,11.887757,0.000000,6.513496,1.778704,0.000000,3.966313,0.000000,27.008670,3.172942,3.520542,0.000000,4.530827,0.793236,0.000000,527.854373,1507.230675,38.820272,0.000000,112.124698,4.530827,9.413149,1.061523,119.458452,0.968434,132.122828,0.000000,0.439547,35.333241,8.804165,15.268390,0.000000,329.162473,2.918084,0.090598,0.082042,0.000000,3.933512,1.185250,0.966471,0.000000,0.000000,69.343214,17.120773,182.579607,5.578182,79.817406,48.006607,2937.917630,0.000000,0.000000,0.271794,104.044064,0.000000,18.930050,0.000000,17.276981,0.000000,0.884000,0.122436,0.415079,420.445799,0.000000,2.988101,736.263991,0.000000,1.283199,49.921431,0.249008,0.866667,0.000000,0.000000,337.899921,1057.789152,351.182117,0.000000,4.808219,0.000000,2.764137,60.111867,1.041857,0.000000,0.000000,0.243750,0.987601,0.106589,6.925265,0.000000,283.252421,5.306561,0.508807,0.288553,691.333541,0.000000,226.068942,6.096276,0.866667,3.865089,8.771392,0.000000,0.000000,11.091334,32.563875,6377.490734,0.000000,0.462471,1.476698,0.000000,9.110220,0.000000,0.253858,0.277364,17.331956
2024-09,7.800000,30.966123,0.000000,0.940179,10.638341,0.000000,3.900824,2.973634,0.000000,76.493182,0.000000,13.570390,12.750197,7.680954,0.000000,5.998152,3.187549,0.000000,537.550291,1097.467969,49.489607,0.000000,133.140963,5.998152,19.361152,6.025872,106.417881,1.564739,127.755769,0.000000,2.047821,30.256985,6.141182,9.902457,0.000000,566.672578,2.899471,0.087999,0.869278,0.000000,7.000336,2.828833,1.780888,0.000000,0.000000,58.282873,9.707767,82.719743,29.035657,323.112903,89.085114,946.091942,0.000000,0.000000,0.263998,41.697662,0.000000,36.659702,0.000000,7.520661,0.000000,0.095333,2.350670,0.314600,342.400133,0.000000,9.062063,737.888219,0.000000,1.099414,47.350308,0.755172,0.288889,0.000000,0.000000,354.446930,489.175024,283.638601,0.000000,43.480576,0.000000,4.121625,104.221395,1.316745,0.000000,0.000000,0.335156,4.314306,0.802935,4.656465,0.000000,386.001070,10.490776,0.929735,0.194019,680.863005,0.078448,149.124496,32.651969,1.733333,6.142343,23.518953,0.000000,0.000000,10.642897,24.483691,8452.649660,0.000000,1.413717,6.283005,0.000000,9.224722,0.000000,0.496462,0.195643,0.875563
2024-10,9.100000,55.882119,0.000000,0.000000,12.645619,0.000000,7.231300,3.782760,0.000000,1.133232,0.000000,4.797480,17.289492,7.732060,0.000000,5.574915,4.322373,0.000000,667.121177,1148.985915,51.534954,0.000000,158.594954,5.574915,18.506541,7.065555,86.920104,4.023692,132.317865,0.000000,0.677679,31.905176,10.250816,5.329420,0.000000,855.232254,2.046207,0.743579,1.190607,0.000000,2.752941,0.280333,1.174930,0.000000,0.000000,129.369643,14.463025,151.565671,17.420000,0.329924,81.801989,652.467474,0.000000,0.000000,2.230736,12.634139,0.000000,12.391958,0.000000,9.227030,0.000000,1.731600,0.264247,0.580465,515.603452,0.000000,2.380023,580.754473,0.000000,2.130938,52.228097,0.198335,0.144444,0.000000,0.000000,482.461984,426.048524,312.027890,0.000000,0.105469,0.000000,6.666306,152.243425,0.243446,0.000000,0.000000,7.635292,3.805788,0.784946,15.287491,0.000000,286.566797,51.233797,0.917027,0.636979,670.822164,1.899867,135.464424,26.740200,0.928571,4.802778,16.951211,0.000000,0.000000,13.060842,3.788274,13003.041297,0.000000,1.153059,3.688586,0.000000,8.196235,0.000000,0.404338,0.635171,3.054772
2024-11,10.400000,38.764818,0.000000,0.000000,71.037620,0.000000,3.327643,3.870495,0.000000,515.942071,0.000000,3.461587,17.040287,15.989080,0.000000,7.180944,4.260072,0.000000,716.435737,1026.035614,93.693245,0.000000,229.480362,7.180944,15.533619,8.262059,138.149525,6.052141,153.341510,0.000000,2.782062,31.963294,9.456670,18.847510,0.000000,274.413395,1.814868,1.370468,0.971049,0.000000,4.384494,3.195093,0.160042,0.000000,0.000000,85.219780,16.552638,83.763067,11.843689,8.465141,106.376831,216.750337,0.000000,0.000000,4.111404,94.814576,0.000000,6.210185,0.000000,16.676592,0.000000,0.060667,0.193466,0.216966,298.811215,0.000000,5.929499,579.358379,0.000000,0.451886,61.944012,0.494125,0.144444,0.000000,0.000000,190.470222,758.184920,230.137346,0.000000,9.750000,0.000000,3.935812,90.468022,0.981864,0.000000,0.000000,1.300000,3.763700,5.519319,4.990314,0.000000,359.627961,6.911406,0.033777,0.207930,666.028884,0.738165,133.189372,12.668355,3.033333,3.660801,12.012876,0.000000,0.000000,10.068482,30.667461,9065.870323,0.000000,0.261213,0.639249,0.000000,7.087335,0.000000,0.120172,0.208371,0.852005
2024-12,11.700000,50.251182,0.000000,0.650000,5.396986,0.000000,14.122461,4.733838,0.000000,112.756616,0.000000,5.378707,16.747966,11.622344,0.000000,12.591116,4.186992,0.000000,948.027968,1028.672065,81.780295,0.000000,80.831828,12.591116,26.153708,9.529964,164.332179,4.234805,196.192033,0.000000,1.658651,5.265127,8.324579,22.415999,0.000000,578.263167,1.567994,15.336172,1.003999,0.000000,1.651765,2.535762,0.255388,0.000000,0.000000,64.815446,19.543099,140.277976,7.043636,0.000000,152.070371,2568.190148,0.000000,0.000000,46.008515,12.586952,0.000000,22.117642,0.000000,10.096014,0.000000,0.017333,0.318465,0.588727,894.083200,0.000000,12.752442,450.035127,0.000000,5.682970,61.202513,1.062703,0.000000,0.000000,0.000000,228.889082,781.812754,260.528992,0.000000,34.726027,0.000000,0.819291,123.645333,1.940091,0.000000,0.000000,0.000000,2.976312,0.677706,4.958574,0.000000,476.204593,8.016808,0.221510,0.206607,752.318969,0.000000,174.062130,20.163123,0.000000,3.796876,4.737506,0.000000,0.000000,15.107371,15.883588,9724.343356,0.000000,0.312517,1.192569,0.000000,5.642689,0.000000,0.227810,0.206160,0.879641
