date,Unnamed: 0,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belgium,Benin,Bhutan,Bolivia,Bosnia and Herz.,Botswana,Brazil,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Chad,China,Colombia,Comoros,Congo,Croatia,Djibouti,Ecuador,Egypt,El Salvador,Eritrea,Ethiopia,France,Gambia,Georgia,Germany,Ghana,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,India,Indonesia,Iran,Iraq,Israel,Italy,Jamaica,Jordan,Kenya,Kuwait,Kyrgyzstan,Laos,Lebanon,Lesotho,Liberia,Libya,Malaysia,Mali,Malta,Mauritania,Mexico,Moldova,Morocco,Mozambique,Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Qatar,Romania,Rwanda,Saudi Arabia,Senegal,Sierra Leone,Solomon Islands,Somalia,South Africa,Spain,Sri Lanka,Sudan,Sweden,Syria,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uzbekistan,Venezuela,Zambia,Ireland,Denmark,Kosovo
2024-03,0,52.45924103662077,0.0,1.7999999999999998,25.86730805489618,0.0,21.869388143471525,1.6774539396743788,0.0,54.31994454347395,0.0,7.897350405027715,2.4479891214090905,4.3736982880335695,0.0,1.2144149928584302,0.6119972803522726,0.0,761.641515119702,770.1302624350039,34.08200755438911,0.0,63.63711490749966,1.2144149928584302,49.17661653587531,1.7407185578888655,59.49332320011383,0.7051649937534032,32.73352399529102,0.0,8.60885076603401,32.38222728776524,3.376648641304459,78.08886923122142,0.0,606.5069488155258,2.103447351844134,1.053005647227146,1.5514951821515908,0.0,8.870787075393539,2.168918396418397,0.045917167302057,0.0,0.0,66.76272893772894,9.164271475457204,86.61357920341203,10.940670469924688,4.466666666666667,54.58773549737048,1692.097566851361,0.0,0.0,3.159016941681438,22.78320979095563,0.0,50.95708802218021,0.0,44.52175498298493,0.0,0.6133333333333334,0.1515246210983041,0.8618061134140902,554.017276477133,0.0,3.1116192422243785,753.411981084672,0.0,1.2934555646518398,55.166825484371536,0.2593016035186982,1.8888888888888888,0.0,0.0,33.712698412698415,720.361943143269,248.75324933569533,0.0,53.14903846153846,0.0,3.767060842618077,55.28875468310972,0.4217375351682282,0.0,0.0,0.0234375,1.892014923808756,3.534169615183065,17.26533384373106,0.0,189.0851820450665,5.154076586191967,1.3670342736901178,0.7193889101554608,884.1799262381454,0.6935375397407679,358.7632598388163,43.12565282365461,0.6666666666666666,3.1426671086021702,107.64243705189205,0.0,0.02,9.310799791143582,13.72278659986301,6631.350687509769,0.0,1.9811608976831527,0.9333333333333332,0.0,7.80183998021487,0.0,0.628095937382863,0.7183857283464908,3.1033971061112644
2024-04,1,68.93844296347459,0.0,1.935714285714286,34.2887653904408,0.0,12.792318079961223,0.2384626268761596,0.0,3.922727272727272,0.0,8.22149091327132,3.413115829208052,6.783189710402214,0.0,1.6899983817028317,0.853278957302013,0.0,664.8120177802795,964.369630832056,30.53372832401404,0.0,100.79544522911824,1.6899983817028317,25.78261814860296,1.6463543055943526,52.336349536428834,0.9109449137959234,40.59934414351287,0.0,0.769329948638619,30.984011974379204,6.612016106969225,3.0386302974063124,0.0,422.05621970195705,2.8533804866603294,0.1930348005731581,0.5464715050655243,0.0,1.465735590010652,4.039733223322333,0.796580400028676,0.0,0.0,54.5893315018315,96.2244723139445,84.12946297376214,9.43688685415304,28.817204301075268,39.26445105365316,2336.214522479223,0.0,0.0,0.5791044017194745,11.391003421173536,0.0,15.522971321475792,0.0,77.26665046183763,0.0,0.0,0.0018148820326678,1.152214374692078,270.21167893940776,0.0,2.47472068391522,659.0723669138512,0.0,0.6027319669849077,53.69040937468813,0.2062267236596016,0.0,0.0,0.0,160.19444444444443,788.8952603983901,223.8284716247676,0.0,4932.861235511064,0.0,8.220806326160229,43.19180305101627,0.1439551345140419,0.0,0.0,0.0,1.538485841881046,1.2556297141846091,4.913301396262135,0.0,551.7180994232353,4.614517715445088,0.4773187451710518,0.2047208915109223,1661.318848640345,0.9494680851063828,212.7293521662569,13.622459521448366,0.0,7.45298245626245,190.2986319527811,0.0,0.0,6.537449698626871,82.00058068164381,5879.539374795128,0.0,0.5066603155899136,1.3125,0.0,5.22606319339766,0.0,0.208189723243039,0.2042283078505134,0.7548454958387926
2024-05,2,61.029089557656135,0.0,2.8,16.707681793048913,0.0,4.071525284306625,0.2732377520275443,0.0,38.79141414141414,0.0,8.611709754105561,2.0488932256505383,11.279143527702743,0.0,0.5936478248841127,0.5122233064126346,0.0,367.98433696027456,887.3191812997942,29.019429999483272,0.0,129.43018934732072,0.5936478248841127,13.403555872307994,0.8096968513587011,51.87960360038939,0.5445641349031698,27.819452091481484,0.0,0.9477496321953128,20.93599725578212,15.66330936621008,6.845508721860421,0.0,195.7813639562408,1.678104882121716,0.2854712603393105,0.7016217407905545,0.0,2.9422653568469643,1.0884058882078684,3.709757524322572,0.0,0.0,32.13731684981685,4.664614454965686,80.82488407485324,16.66827344604964,4.32258064516129,44.61473966736893,2431.474734091092,0.0,0.0,0.8564137810179314,49.11335158533824,0.0,22.392108061226264,0.0,44.895478852698105,0.0,0.0666666666666666,0.1778584392014519,0.3443389394345915,263.7253924337323,0.0,1.2643023604408437,466.107912462399,0.0,1.3638915609223632,43.62812411454175,0.1053585300367369,0.0,0.0,0.0,91.71126984126984,675.8268912643949,287.1824912720998,0.0,3864.744591346154,0.0,1.707670757353153,34.00357432313399,0.2842266386175352,0.0,0.0,0.046875,1.5406753865334777,0.5118985556896097,4.475465198553081,0.0,192.77611422248228,25.950213758023548,0.0606457117468274,0.1864777166063783,424.5285858685596,0.9625,182.9815046166264,13.311690776580122,0.0,9.716384148898626,6.500762527233116,0.0,0.0,8.694517426016644,38.24423124423125,6495.495525159573,0.0,0.4108281733746131,0.0729166666666666,0.0,6.259539580880898,0.0,0.1592114418938307,0.1862728018036482,0.7641038143871115
2024-06,3,27.93222834633884,0.0,0.5499999999999999,10.142049060550674,0.0,6.670106099853421,0.7899849995678075,0.0,2.6151515151515152,0.0,9.858919587898384,3.1569847510690074,17.10899071283009,0.0,1.2245741040325184,0.7892461877672519,0.0,562.0129872512318,884.3375602395472,28.071873429257263,0.0,116.29603519961972,1.2245741040325184,7.462428527441341,2.1716736636424026,45.95360730948308,1.0356191466576317,12.88827053450474,0.0,0.3190012977755376,20.99569260865402,7.865126299935929,14.752829529308354,0.0,276.3261527555982,1.7193275148116032,0.2100441780747656,0.5315017379977244,0.0,2.064623032311516,0.8538373388620915,7.910251535544491,0.0,0.0,53.59409340659341,106.99202657715774,74.00267558969875,0.8124264224983649,12.179529849603693,62.15653426772838,2303.501868845039,0.0,0.0,0.6301325342242969,25.21115987328393,0.0,9.72504456277691,0.0,27.956368497812345,0.0,0.0,0.2727731637840891,0.302583306153189,281.88741314922027,0.0,0.7467611765617472,599.0670665566419,0.0,0.5068720152817574,44.8467628587926,0.0622300980468122,0.2222222222222222,0.0,0.0,124.47685340802988,526.0339376775726,248.0404133374257,0.0,104.5885471548999,0.0,3.971827819720573,43.05109752003201,0.0263961145812671,0.0,0.0,0.2109375,2.428064065829109,1.702867181128051,78.58536585365854,0.0,217.41847159364565,7.339974020661778,0.1044733044733044,3.274390243902439,422.2422896671177,1.1837643678160918,272.7758025408949,8.152108807237974,0.0,18.44185812026039,13.421857631941664,0.0,0.3729411764705883,12.371124090475798,10.022917165774308,7498.651804631195,0.0,0.1642859631700901,0.5303030303030303,0.0,5.694627459732507,0.0,0.1648558666569783,3.2760532063399794,0.9790733029281512
2024-07,4,28.54219415208425,0.0,0.0,13.98662981969559,0.0,6.745902402302701,0.6910935230967107,0.0,2.6151515151515152,0.0,10.762852960452278,4.3310952812904295,5.054338504239485,0.0,2.74974734539242,1.0827738203226074,0.0,427.4655028869678,845.2209606817502,44.8667329020984,0.0,127.85948104084862,2.74974734539242,16.02833078819496,2.872446819595211,112.43019637223478,0.97528522039758,37.85834561279818,0.0,0.7847138531365486,40.46572204620547,6.079367361977482,2.2804273102984567,0.1944444444444444,329.7795432848468,4.919280174515942,1.2102325210401477,0.4519418042390754,0.0,0.343993371996686,2.2901982313615976,0.3863231363231363,0.0,0.0,77.07222985347985,34.10059850868496,77.09083383914694,4.083453237410072,119.12475562072336,41.54460145961213,1991.2195527912224,0.0,0.0,3.6306975631204432,17.114314473122867,0.0,80.22957065191933,0.0,56.38368983957219,0.0,0.5226666666666666,0.1379310344827586,0.3325297441151619,194.94006412463253,0.0,1.8925547389998787,586.2430961741973,0.0,0.8649629894937919,29.84770692922264,0.1577128949166565,0.4444444444444444,0.0,0.0,257.2708216619981,471.38095836993614,221.2893257050135,0.0,55.10961373814541,0.0,0.4562807881773398,91.06085026247614,0.1225686469761702,0.0,0.0,0.140625,3.251969906709082,6.930611355071788,5.480677364356906,0.0,161.85197568752017,9.053793228678378,0.3116496720562378,0.2283615568482044,164.3909217583329,0.0,167.99867113846176,6.456982236466283,0.3333333333333333,6.363169634043185,3.670068027210884,0.0,0.0,14.270421229872465,4.426998426998427,5254.037327494885,0.0,0.6685793639569454,0.4166666666666666,0.0,3.2606716872835944,0.0,0.3863848202665828,0.225246739256156,0.8694178155948105
2024-08,5,201.25814911712013,0.0,0.5285714285714285,9.14442810823537,0.0,5.010381727821076,1.3682337996005167,0.0,3.051010101010101,0.0,20.77590000265481,2.4407249251949583,2.7081092323885074,0.0,3.4852513763895194,0.6101812312987396,0.0,406.04182568270056,1159.4082113203606,29.861747394035056,0.0,86.24976785377066,3.4852513763895194,7.240884172668744,0.8165564918339971,91.89111694212596,0.7449493146245013,101.63294462147844,0.0,0.3381132305406636,27.179415975699683,6.772434437944575,11.744915091981673,0.0,253.20190198489504,2.24468024415953,0.069690723274064,0.0631091594767556,0.0,3.0257781986033843,0.9117307692307692,0.743439396592892,0.0,0.0,53.34093406593407,13.169825207356835,140.4458513023808,4.290909090909091,61.39800492291747,36.92815888886096,2259.9366381229784,0.0,0.0,0.2090721698221921,80.03389571030027,0.0,14.56157656407857,0.0,13.289985415653865,0.0,0.6799999999999999,0.0941815603177846,0.319291376785648,323.41984558128433,0.0,2.2985390828499948,566.3569157820423,0.0,0.9870760910615382,38.40110067575665,0.1915449235708329,0.6666666666666666,0.0,0.0,259.92301587301586,813.6839634334721,270.140089873241,0.0,3.698630136986301,0.0,2.1262593212306857,46.239898044119954,0.8014281372040938,0.0,0.0,0.1875,0.7596931462110167,0.0819915496174489,5.327126606207187,0.0,217.88647807378925,4.081970101737221,0.3913901391557797,0.2219636085919661,531.795031347374,0.0,173.89918594350974,4.689442692983468,0.6666666666666666,2.973145349049302,6.747224516010642,0.0,0.0,8.531795324771347,25.049134477705906,4905.762102774168,0.0,0.3557466157947002,1.135921717171717,0.0,7.007861413146532,0.0,0.1952750462211672,0.2133571868773021,13.332273648214237
2024-09,6,23.82009451483913,0.0,0.7232142857142857,8.183339526444744,0.0,3.000633554294073,2.287410767764901,0.0,58.840909090909086,0.0,10.438761784453964,9.807843903038105,5.908426533551866,0.0,4.6139631225659175,2.451960975759526,0.0,413.500223507098,844.2061298859223,38.06892853619696,0.0,102.41612529058978,4.6139631225659175,14.893194212773247,4.635286515538847,81.85990819291575,1.203645032640604,98.27366839309278,0.0,1.575247088710747,23.27460375330121,4.723986485691026,7.617274389114899,0.0,435.90198319381534,2.2303621411137686,0.0676918226234674,0.6686751411805999,0.0,5.384873949579832,2.176025641025641,1.3699138699138702,0.0,0.0,44.83297955974842,7.467513459932912,63.6305716300226,22.3351209941138,248.5483870967742,68.5270111160848,727.7630326390866,0.0,0.0,0.2030754678704024,32.07512447303806,0.0,28.19977113576397,0.0,5.785123966942149,0.0,0.0733333333333333,1.8082080057416887,0.2420000059503549,263.3847173659984,0.0,6.970817943694115,567.6063221977579,0.0,0.8457028289689276,36.423313877291406,0.580901495307843,0.2222222222222222,0.0,0.0,272.6514845938375,376.28848033474605,218.18353954144104,0.0,33.446596746575345,0.0,3.170480866473102,80.17030362820998,1.012880663900256,0.0,0.0,0.2578125,3.31869680824288,0.6176425319371832,3.5818965268671,0.0,296.9238997090304,8.069827794542721,0.7151810343468735,0.1492456886194624,523.7407732112249,0.0603448275862068,114.7111508457985,25.11689892916606,1.3333333333333333,4.724879346329833,18.09150262545609,0.0,0.0,8.186844081512126,18.83360864423988,6502.03819977153,0.0,1.0874749560096866,4.833080808080808,0.0,7.095939788525767,0.0,0.3818941696740701,0.1504944473086382,0.673510014846454
2024-10,7,42.986245353954665,0.0,0.0,9.727398972877042,0.0,5.562538606135668,2.9098153169086665,0.0,0.8717171717171717,0.0,3.690369309885517,13.299609194751746,5.947738707646876,0.0,4.288396420798629,3.3249022986879364,0.0,513.1701362362007,883.8353188891452,39.64227193241021,0.0,121.99611830666744,4.288396420798629,14.23580110677056,5.4350424882931945,66.86161844058137,3.095147535301328,101.7829732956752,0.0,0.521291626978818,24.54244279872353,7.885242744453757,4.09955402729189,0.0,657.8709642349996,1.574005328344898,0.5719836316272128,0.9158512005261636,0.0,2.117647058823529,0.2156410256410256,0.9037923225423228,0.0,0.0,99.51510989010988,11.12540401015285,116.5889774094618,13.4,0.2537878787878788,62.92460710315443,501.8980566931663,0.0,0.0,1.7159508948816384,9.718568671027151,0.0,9.532275020089047,0.0,7.0977151191054935,0.0,1.332,0.2032667876588021,0.4465114610772612,396.6180402881561,0.0,1.830786941945877,446.7342098173445,0.0,1.6391831426336028,40.17545954184652,0.1525655784954897,0.1111111111111111,0.0,0.0,371.1246031746032,327.72963408154305,240.0214538682982,0.0,0.0811298076923077,0.0,5.127927577564601,117.11032662738673,0.1872664355055684,0.0,0.0,5.873301630434783,2.9275295710840883,0.6038047032729548,11.759608579551758,0.0,220.43599743660167,39.41061292380943,0.7054054471838388,0.4899836908146566,516.01704936125,1.461436170212766,104.203403208392,20.569384455471027,0.7142857142857143,3.6944445881604775,13.039392892674089,0.0,0.0,10.046801263925309,2.9140569140569137,10002.33945917295,0.0,0.886968506500494,2.837373737373737,0.0,6.3047963840957815,0.0,0.3110291869500886,0.4885930680312831,2.3498247710345823
2024-11,8,29.819091028554084,0.0,0.0,54.64432294067118,0.0,2.559725362484184,2.977303782832743,0.0,396.8785165083672,0.0,2.662759107281408,13.107912922302065,12.2992925556233,0.0,5.523803411871164,3.276978230575516,0.0,551.1044129650768,789.2581647505667,72.07172700076812,0.0,176.52335511535682,5.523803411871164,11.948938063438176,6.355430361404402,106.26886563897564,4.655493448000018,117.95500753580146,0.0,2.140047856827909,24.587148900169204,7.274361885951514,14.49808429118774,0.0,211.0872266479489,1.396052032680577,1.0542062196846007,0.7469607756155356,0.0,3.372687892058232,2.4577635327635323,0.123109183454011,0.0,0.0,65.55367682631834,12.732798633057572,64.4331283553976,9.110529758011774,6.511646586345381,81.82833153376629,166.7310286677909,0.0,0.0,3.162618659053802,72.93428940613376,0.0,4.777065163778051,0.0,12.828147788040836,0.0,0.0466666666666666,0.1488203266787658,0.1668972003301154,229.8547804464576,0.0,4.561152828749909,445.66029123315707,0.0,0.3476044503693049,47.64923999493688,0.3800960690624924,0.1111111111111111,0.0,0.0,146.51555555555558,583.2191692302549,177.02872779896836,0.0,7.5,0.0,3.02754731656728,69.59078650889003,0.7552798856265253,0.0,0.0,1.0,2.8951535267324746,4.245630260331542,3.838703190240176,0.0,276.6368930338456,5.316465918489071,0.0259826237979167,0.1599459662600073,512.3299106043144,0.5678191489361702,102.45336343564652,9.744888549433483,2.333333333333333,2.8160009550910594,9.240674047396736,0.0,0.0,7.744986081433209,23.59035473321188,6973.746402471636,0.0,0.2009327564193502,0.491729797979798,0.0,5.451796062808925,0.0,0.092439681809217,0.1602856913589181,0.6553883495532009
2024-12,9,38.65475547002961,0.0,0.5,4.151527925459741,0.0,10.863431400257213,3.641413847412503,0.0,86.73585858585858,0.0,4.13746671107139,12.883050961187308,8.940264798532036,0.0,9.68547387853056,3.220762740296826,0.0,729.2522833827718,791.2862041175895,62.90791912700762,0.0,62.17832932856668,9.68547387853056,20.118237270288787,7.330741665293171,126.40936859472004,3.2575423028110744,150.91694867712843,0.0,1.275885510113749,4.0500979947666575,6.403522598535917,17.243075985947858,0.0,444.8178211057799,1.2061490665619097,11.797055165964238,0.7723070450198251,0.0,1.2705882352941176,1.9505860805860804,0.1964524262396602,0.0,0.0,49.85803571428572,15.033153451313012,107.90613546045886,5.418181818181818,0.0,116.97720859098888,1975.5308833942904,0.0,0.0,35.391165497892715,9.6822704454596,0.0,17.01357094650908,0.0,7.766164316966456,0.0,0.0133333333333333,0.2449730171512361,0.4528665865216703,687.7563078906584,0.0,9.809570593919911,346.1808672913146,0.0,4.371515340895525,47.07885632795486,0.8174642161599928,0.0,0.0,0.0,176.06852474323065,601.3944260818577,200.4069171405802,0.0,26.712328767123285,0.0,0.6302240100136158,95.1117947603368,1.4923780210454365,0.0,0.0,0.0,2.2894709422684087,0.521312142832318,3.814287467402976,0.0,366.311225216834,6.166775203494431,0.1703926733643714,0.158928644475124,578.706899353613,0.0,133.89394581928138,15.51009480756469,0.0,2.9206738228899964,3.644235471966564,0.0,0.0,11.621054725487868,12.218144580270826,7480.264119617669,0.0,0.2403976393188854,0.9173611111111112,0.0,4.340530103182019,0.0,0.1752381859756097,0.1585849787069299,0.6766466407761178
