date,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belgium,Benin,Bhutan,Bolivia,Bosnia and Herz.,Botswana,Brazil,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Central African Rep.,Chad,China,Colombia,Comoros,Congo,Croatia,Djibouti,Dem. Rep. Congo,Ecuador,Egypt,El Salvador,Eritrea,Ethiopia,France,Gambia,Georgia,Germany,Ghana,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,India,Indonesia,Iran,Iraq,Israel,Italy,Côte d'Ivoire,Jamaica,Jordan,Kenya,eSwatini,Kuwait,Kyrgyzstan,Laos,Lebanon,Lesotho,Liberia,Libya,Madagascar,Malaysia,Mali,Malta,Mauritania,Mexico,Moldova,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Macedonia,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Qatar,Romania,Russia,Rwanda,Saudi Arabia,Senegal,Serbia,Sierra Leone,Solomon Islands,Somalia,South Africa,S. Sudan,Spain,Sri Lanka,Sudan,Sweden,Syria,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uzbekistan,Venezuela,Yemen,Zambia,Zimbabwe,Belarus,Turkmenistan,Bulgaria,Japan,Vietnam,Puerto Rico,Ireland,Eq. Guinea,Gabon,Belize,Kosovo,Cyprus,Finland,W. Sahara,Iceland,Switzerland,Czechia,Oman,Mongolia,Solomon Is.,North Korea,Fr. S. Antarctic Lands,Estonia,Cuba,Hungary,Fiji,Timor-Leste,Uruguay,Kazakhstan,Slovenia,Lithuania,Somaliland,Malawi,Portugal,South Korea,Chile,Taiwan,Luxembourg,Brunei,New Caledonia,Falkland Is.,Palestine,Costa Rica,Bahamas,New Zealand,Greece,Vanuatu,Norway,Suriname,Montenegro,N. Cyprus,Latvia,Greenland,Slovakia,Denmark
2025-11-30,23.617438,0.000000,1.112933,11.524857,0.167143,0.000000,0.000000,0.000000,0.052561,0.000000,9.830115,0.013140,30.518472,0.000000,0.000000,0.000000,0.000000,98.008426,366.834592,21.265269,1.066311,41.301869,0.000000,50.177804,13.115606,0.000000,52.235379,0.000000,0.000000,0.000000,0.000000,789.157543,59.794063,0.837317,0.000000,0.000000,319.722080,1.347273,0.000000,0.000000,0.000000,12.044488,1.895439,0.044390,0.000000,0.000000,54.600034,0.361111,79.521779,34.944558,65.090040,12.303444,2661.934788,0.000000,1.163644,0.630252,0.000000,4.601266,1.787500,0.000000,0.000000,0.090353,33.028520,0.000000,0.360524,1.179914,0.000000,0.219886,224.927696,0.044390,0.000000,327.238889,0.000000,1.005757,45.852930,184.075678,0.000000,0.023965,0.000000,0.000000,116.385750,962.323423,0.000000,566.011393,0.000000,1.648716,0.000000,0.602246,15.233027,0.000000,0.074812,0.000000,264.865955,0.085809,0.651732,0.000000,0.000000,0.000000,0.000000,378.330739,40.523427,6.359056,0.000000,0.000000,1185.002177,1.291558,716.331496,0.091981,0.864021,4.293143,1.196000,1.298508,0.000000,0.088781,2.302083,8901.952311,0.000000,0.000000,0.049875,0.017162,9.398434,161.252915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-12-31,144.022185,0.000000,1.199942,13.085839,0.000000,0.000000,0.000000,0.000000,0.022735,0.000000,7.169608,0.005684,26.691797,0.000000,0.000000,0.000000,0.000000,41.996705,208.945222,18.945917,1.485324,50.123128,0.000000,40.835071,14.910236,0.000000,53.393565,0.000000,0.000000,0.000000,0.000000,455.291036,27.160674,0.426166,0.000000,0.000000,350.221140,0.620455,0.000000,0.000000,0.000000,6.001643,1.833953,0.009499,0.000000,0.000000,46.698164,2.178315,44.362910,31.973241,20.809725,13.926658,1579.830328,0.000000,1.751564,1.672971,0.000000,5.723356,0.650000,0.000000,0.000000,0.056167,32.730670,0.000000,0.191541,0.000000,0.000000,0.114029,301.218466,0.009499,0.000000,327.238889,0.000000,0.768801,31.508046,126.368287,0.000000,0.028789,0.000000,0.000000,124.451981,1258.114583,0.000000,612.787540,0.000000,1.498447,0.000000,0.611525,12.185044,0.000000,0.040460,0.000000,93.255493,0.026515,0.724242,0.000000,0.000000,0.000000,0.000000,364.775349,66.530643,9.718641,0.000000,0.000000,564.555919,0.734416,665.324300,0.039787,0.086303,1.738181,3.130872,0.890015,0.000000,0.018998,0.000000,9029.391576,0.000000,0.000000,0.026973,0.005303,8.394663,145.324001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026-01-31,80.971973,0.000000,1.019085,4.911755,0.041786,0.000000,0.000000,0.000000,0.028499,0.000000,5.704764,0.007125,56.752343,0.000000,0.000000,0.000000,0.000000,37.405322,367.687216,17.130576,0.728729,42.787434,0.000000,40.150262,33.852425,0.000000,49.186702,0.000000,0.000000,0.000000,0.000000,722.207711,35.185770,0.368015,0.000000,0.000000,425.981494,0.704659,0.000000,0.000000,0.000000,2.000010,2.175676,0.004356,0.000000,0.000000,36.203442,3.308244,56.743438,20.172746,12.361143,7.756702,2389.265059,0.000000,1.660282,0.779691,0.000000,13.499760,0.812500,0.000000,0.000000,0.040818,34.061428,0.000000,0.348278,0.147468,0.000000,0.003545,215.044796,0.004356,0.000000,345.077778,0.000000,0.529325,45.905116,140.954557,0.000000,0.014340,0.000000,0.000000,61.768761,749.772433,0.000000,442.879216,0.000000,2.902545,0.000000,0.220920,15.601429,0.000000,0.082393,0.000000,84.515786,0.093399,0.422830,0.000000,0.000000,0.000000,0.000000,407.212305,33.546570,33.945187,0.000000,0.000000,1804.090071,0.557143,379.657559,0.049873,0.299730,2.263338,1.037878,0.898045,0.000000,0.008712,0.812500,8962.412381,0.000000,0.000000,0.054928,0.018680,8.086649,144.201914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026-02-28,21.126177,0.000000,0.465015,4.438028,0.784014,0.000000,0.000000,0.000000,0.238298,0.000000,5.508055,0.059575,14.979231,0.000000,0.000000,0.000000,0.000000,60.735992,291.017930,22.607807,0.944173,38.635204,0.000000,34.195617,17.992021,0.000000,59.314536,0.000000,0.000000,0.000000,0.000000,1207.082004,0.000000,0.411556,0.000000,0.000000,226.016862,0.873068,0.000000,0.000000,0.000000,9.075695,0.924662,0.015037,0.000000,0.000000,39.780179,5.649642,48.026134,25.531987,36.802641,14.270372,1896.276426,0.000000,0.789871,1.256998,0.000000,18.709730,0.975000,0.000000,0.000000,0.186926,35.578812,0.000000,0.393628,0.139197,0.000000,0.240615,417.656097,0.015037,0.000000,383.378922,0.000000,0.399273,41.593711,139.763002,0.000000,0.020881,0.000000,0.000000,96.889845,1103.861058,0.000000,462.452077,0.000000,1.851918,0.000000,0.199548,13.515570,0.000000,0.122110,0.000000,81.625791,0.067305,0.498250,0.000000,0.000000,0.000000,0.000000,332.787981,41.241598,49.210726,0.000000,0.000000,2254.378510,0.633117,925.449211,0.417022,0.000000,0.000000,1.588653,3.098292,0.000000,0.030074,0.975000,8987.419680,0.000000,0.000000,0.081407,0.013461,5.481427,110.406482,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026-03-31,36.435627,0.000000,0.585421,3.012498,0.815455,0.000000,0.000000,0.000000,0.067909,0.000000,13.034019,0.016977,5.820166,0.000000,0.000000,0.000000,0.000000,70.882778,264.381675,15.602491,1.067414,38.514884,0.000000,58.384551,10.334144,0.000000,56.141550,0.000000,0.000000,0.000000,0.000000,626.069343,24.750748,0.169626,0.000000,0.000000,234.246813,0.195000,0.000000,0.000000,0.000000,7.695780,0.119426,0.023567,0.000000,0.000000,54.212792,0.000000,61.578937,11.517172,20.917722,15.262197,639.631952,0.000000,0.744122,1.655967,0.000000,13.140312,1.300000,0.000000,0.000000,0.087931,30.241500,0.000000,0.102975,0.778303,0.000000,0.222024,243.414727,0.023567,0.000000,345.077778,0.000000,0.638759,51.958111,231.098155,0.000000,0.036669,0.000000,0.000000,46.366640,928.895305,0.000000,416.371220,0.000000,1.480438,0.000000,0.228617,17.116530,0.000000,0.132089,0.000000,128.703553,0.235011,0.429262,0.000000,0.000000,0.000000,0.000000,260.107284,75.446561,96.252525,0.000000,0.000000,1590.041981,0.987662,545.447447,0.118841,0.393373,4.309625,1.369941,1.709163,0.000000,0.047134,0.650000,9259.970770,0.000000,0.000000,0.088060,0.047002,1.122343,224.364483,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026-04-30,77.432248,0.000000,0.709193,6.248423,0.360877,0.000000,0.000000,0.000000,0.048586,0.000000,1.735696,0.012147,23.766665,0.000000,0.000000,0.000000,0.000000,70.294408,332.580637,5.615453,0.905579,38.778961,0.000000,30.114673,13.329010,0.000000,58.905289,0.000000,0.000000,0.000000,0.000000,547.494973,0.000000,0.075351,0.000000,0.000000,256.203932,1.901250,0.000000,0.000000,0.000000,5.937778,2.706588,0.021928,0.000000,0.000000,58.142149,0.000000,49.913011,32.493850,16.513061,16.334037,784.545397,0.000000,0.665322,1.840770,0.000000,8.553044,0.325000,0.000000,0.000000,0.081115,30.676234,0.000000,0.337046,0.184335,0.000000,0.297818,182.901286,0.021928,0.000000,361.342647,0.000000,1.708883,44.939158,134.911479,0.000000,0.046180,0.000000,0.000000,121.021414,709.533978,0.000000,407.164879,0.000000,1.248116,0.000000,0.208358,13.374668,0.000000,0.115240,0.000000,126.793218,0.101485,0.202582,0.000000,0.000000,0.000000,0.000000,375.116870,68.144762,44.725150,0.000000,0.000000,1559.025532,1.240909,224.218128,0.085026,0.000000,21.559356,0.585265,2.282846,0.000000,0.043856,0.000000,8687.186023,0.000000,0.000000,0.076827,0.020297,6.288823,148.348455,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
