date,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belgium,Benin,Bhutan,Bolivia,Bosnia and Herz.,Botswana,Brazil,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Chad,China,Colombia,Comoros,Congo,Croatia,Djibouti,Ecuador,Egypt,El Salvador,Eritrea,Ethiopia,France,Gambia,Georgia,Germany,Ghana,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,India,Indonesia,Iran,Iraq,Israel,Italy,Jamaica,Jordan,Kenya,Kuwait,Kyrgyzstan,Laos,Lebanon,Lesotho,Liberia,Libya,Malaysia,Mali,Malta,Mauritania,Mexico,Moldova,Morocco,Mozambique,Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Qatar,Romania,Rwanda,Saudi Arabia,Senegal,Sierra Leone,Solomon Islands,Somalia,South Africa,Spain,Sri Lanka,Sudan,Sweden,Syria,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uzbekistan,Venezuela,Zambia,Ireland
2025-11,26.978095,0.0,5.338392,13.108333,4.474248,0.975,0.0,0.0,4.714254,0.0,657.459228,1.178563,-0.198858,0.0,0.0,0.0,0.0,23.654639,815.045007,17.054485,1.012598,67.960221,0.0,23.42174,68.129178,120.91341,1.219937,0.0,0.0,1.050441,59.44861,0.543854,0.0,0.0,429.945464,1.43581,0.54486,0.02601,3.188105,7.810291,1.887798,28.10108,0.0,0.0,113.433245,3.508077,63.506704,23.64104,105.924225,18.876038,507.462167,0.0,2.039579,9.022,41.543866,0.0,0.0,1.634841,88.469892,0.0,1.0751,3.612372,1.792424,224.722726,0.886198,1.111429,481.235102,0.0,2.3595,90.981441,0.0,0.427297,0.0,0.0,75.271731,756.758462,350.65515,0.0,0.0,0.0,0.409671,22.561464,0.0,1.375749,0.0,0.580186,0.159921,3.096843,2.120945,0.0,259.607414,78.524778,0.0,0.0,3272.304866,4.771138,363.536691,5.527271,1.162045,2.638653,0.073125,16.541731,0.6,1.477005,25.918888,9095.989389,0.0,0.0,0.694043,0.604286,32.785054,0.0,0.760429
2025-12,129.661587,0.0,4.794941,0.0,0.452373,0.216667,0.0,0.0,11.943833,0.0,60.940948,2.985958,12.428653,0.0,0.0,0.0,0.0,54.42207,455.020146,45.037999,0.073125,170.11741,0.0,34.511578,30.335963,142.14772,1.299625,0.0,0.0,0.735828,32.213438,0.000365,0.0,0.0,377.138011,0.377043,0.373318,0.089798,2.273974,9.894559,7.46657,0.346931,0.0,0.0,129.354591,1.03889,96.266102,19.872233,7.17583,94.187539,958.477074,0.0,1.453798,0.52,55.03695,0.0,0.0,0.762523,47.087957,0.0,1.618933,0.0,1.979545,266.111722,1.481894,0.0,403.749044,0.0,0.5434,22.298761,0.0,0.212987,0.0,0.0,289.389552,986.887952,399.089909,0.0,0.0,0.0,0.0,19.387805,0.0,0.243857,0.0,0.74467,0.225512,1.404176,0.709579,0.0,307.049889,18.528427,0.0,0.0,1279.034957,1.447582,1085.005205,1.430399,6.272007,2.467857,0.88875,9.906387,0.753571,2.275968,13.788093,13987.090519,0.0,0.0,0.386681,0.382254,9.026,0.0,0.432884
2026-01,14.789048,0.0,19.375909,7.15,5.238334,1.798333,0.0,0.0,2.723585,0.0,45.848194,0.680896,21.078995,0.0,0.0,0.0,0.0,74.022585,387.060116,51.661108,0.186875,48.108176,0.0,23.621638,8.292033,140.314223,0.5063,0.0,0.0,0.797381,41.314851,0.0,0.0,0.0,350.934836,2.722984,0.386408,0.036181,2.403632,6.593144,1.865533,0.528072,0.0,0.0,90.289069,1.206188,77.27154,8.818741,258.341167,153.017283,742.994514,0.0,0.338243,15.6,15.550874,0.0,0.0,3.592997,58.582939,0.0,0.000867,2.519524,3.033333,349.661995,0.464004,0.0,1190.220529,0.0,1.124933,128.855119,0.0,0.262702,0.0,0.0,77.253805,1170.570182,316.006014,0.0,18.473684,0.0,1.830833,14.162506,0.0,0.558259,0.0,0.032113,0.864146,0.621559,0.18451,0.0,205.579313,10.120149,0.0,0.0,1244.093259,1.392632,327.420051,1.42618,0.796137,3.464308,2.3025,4.385015,0.814286,2.329877,21.288601,9730.760195,0.0,0.0,0.216126,0.235807,4.948988,0.0,0.064945
2026-02,72.41,0.0,10.2375,0.595833,2.889415,0.65,0.0,0.0,1.86929,0.0,1513.313745,0.467322,20.084703,0.0,0.0,0.0,0.0,60.417729,516.699274,14.654459,0.2275,73.350419,0.0,69.252372,52.530813,124.201184,1.030061,0.0,0.0,0.323838,14.638126,0.000365,0.0,0.0,443.353896,0.26954,0.161434,0.016665,0.93918,5.806326,2.197557,0.434319,0.0,0.0,71.053584,2.681097,66.387546,13.123845,353.962253,14.087894,1266.089585,0.0,0.199197,0.286,27.600697,0.0,0.0,0.363544,449.41233,0.0,0.0,0.64108,4.904545,221.574603,0.388722,0.185714,718.000693,0.0,0.330943,102.51189,0.0,0.325605,0.0,0.0,285.906292,1295.394869,324.752794,0.0,0.0,0.0,0.684211,16.167149,0.0,0.90341,0.0,0.42694,0.595111,0.261278,0.43745,0.0,228.330677,17.180529,0.0,0.0,1295.725242,1.053092,333.493157,0.60985,3.713883,4.315156,10.725,2.263562,0.4,1.531279,3.541693,10161.587493,0.0,0.0,4.550779,0.108064,2.856786,0.0,0.176747
2026-03,137.787619,0.0,5.3625,0.0,0.0,18.85,0.0,0.0,7.591139,0.0,126.357365,1.897785,5.766895,0.0,0.0,0.0,0.0,35.707678,499.820549,23.423706,0.04875,59.096001,0.0,34.642242,145.200339,98.471768,1.238854,0.0,0.0,2.713018,30.183715,0.054167,0.0,0.0,355.098448,1.221222,1.368278,0.031341,8.211834,1.781353,1.488275,0.647549,0.0,0.0,157.972534,4.294304,54.756598,35.171526,245.288977,58.985405,1106.539671,0.0,0.28769,0.585,11.486856,0.0,0.0,2.151498,1571.89733,0.0,0.063514,0.108333,4.456439,291.712235,0.35692,1.485714,579.626811,0.0,0.155938,181.596695,0.0,0.674203,0.0,0.0,778.268878,685.982397,491.027014,0.0,0.0,0.0,0.26,15.547745,0.0,1.8054,0.0,0.224762,0.113636,0.79574,0.267203,0.0,428.778594,69.747448,0.0,0.0,1022.724072,1.061559,1024.108119,1.958285,1.953377,5.630243,1.779375,15.489535,0.246429,0.804826,6.148666,11607.385811,0.0,0.0,0.732608,0.179848,3.053293,0.0,0.068679
2026-04,129.292222,0.0,5.601818,17.755833,7.416964,0.65,0.0,0.0,16.505639,0.0,160.759677,4.12641,2.58516,0.0,0.0,0.0,0.0,46.380833,411.106767,15.79391,7.385625,48.961853,0.0,98.384957,173.382425,116.401748,0.873524,0.0,0.0,0.511372,20.918475,0.054167,0.0,0.0,400.566702,1.149772,0.256783,0.233732,1.539136,5.750976,1.997117,0.643382,0.0,0.0,109.031453,5.340489,86.70735,27.339004,1000.734651,22.419188,1033.519662,0.0,0.42192,3.51,3367.673588,0.0,0.0,9.683145,19567.291774,0.0,0.0442,2.023667,1.329545,262.409578,0.385071,0.0,422.586311,0.0,0.176367,116.753358,0.0,3.618686,0.0,0.0,313.859303,1134.218752,261.929259,0.0,0.0,0.0,0.0,22.320591,0.0,3.237155,0.0,0.102005,0.176768,0.7213,0.266048,0.0,379.895416,24.686075,0.0,0.0,1260.472275,0.867016,549.05994,1.30063,1.238525,18.153316,0.75,1.661698,0.042857,1.490425,2.670652,8325.808135,0.0,0.0,0.285334,0.172944,3.542616,0.0,0.268084
2026-05,37.689683,0.0,0.093493,10.963333,0.104464,1.3,0.0,0.0,24.597196,0.0,161.237915,6.149299,4.02136,0.0,0.0,0.0,0.0,54.068653,519.765942,39.900091,2.526875,50.112402,0.0,40.374824,203.621793,175.998225,1.473552,0.0,0.0,0.278555,24.605913,0.0,0.0,0.0,344.813394,0.860855,0.140881,0.320615,0.846727,2.16098,3.427156,0.325817,0.0,0.0,76.061019,5.995795,57.873203,23.118331,333.613557,32.279977,1515.799954,0.0,0.032339,0.0,2155.763359,0.0,0.0,8.294443,6333.693656,0.0,1.909452,1.707333,2.964394,225.305382,0.403842,0.0,420.885008,0.0,9.351519,91.76737,0.0,3.727748,0.0,0.0,54.606806,911.188681,353.987939,0.0,0.0,0.0,0.0,13.501805,0.0,12.513003,0.0,0.031863,0.089148,1.550178,0.926041,0.0,324.453543,34.92747,0.0,0.0,2863.352244,0.926437,826.327179,2.857383,0.907508,6.445833,12.4725,7.094704,0.207143,1.780567,1.28587,8784.382036,0.0,0.0,1.683228,0.200276,1.316783,0.0,0.430284
2026-06,42.491429,0.0,1.2675,29.076667,0.53683,0.0,0.0,0.0,17.224477,0.0,213.103506,4.306119,10.340639,0.0,0.0,0.0,0.0,51.73284,416.374167,17.437576,0.069608,65.289477,0.0,13.617151,193.636611,149.642247,3.840012,0.0,0.0,0.226696,26.248525,0.000365,0.0,0.0,340.948327,0.900785,0.11594,0.034425,0.689149,2.376158,4.031974,0.512561,0.0,0.0,116.754765,3.44406,64.968414,28.646884,15.991195,25.016709,838.401524,0.0,0.044119,0.884,2643.863042,0.0,0.0,2.113322,358.601971,0.0,0.7644,3.40576,1.359091,272.563357,0.564351,0.0,503.978909,0.0,4.915725,128.020619,0.0,1.118491,0.0,0.0,162.083734,1298.349972,390.313317,0.0,0.0,0.0,0.068421,25.517419,0.0,7.699528,0.0,0.061691,0.604465,0.714984,0.64433,0.0,389.534289,28.036446,0.0,0.0,1577.514354,1.683927,494.050857,2.19222,1.356835,0.902229,3.8025,4.541524,0.197932,2.80222,8.42908,8615.9627,0.0,0.0,0.714511,0.207923,6.226656,0.0,0.335479
2026-07,41.752698,0.0,0.0,17.16,3.160045,4.116667,0.0,0.0,19.519933,0.0,241.298929,4.879983,2.286872,0.0,0.0,0.0,0.0,57.436803,511.256768,32.238641,0.01625,62.968821,0.0,114.252954,327.451304,144.956673,5.568731,0.0,0.0,0.980382,58.463776,0.000365,0.0,0.0,417.813269,5.15365,0.493563,0.209783,2.963803,4.570462,7.826474,0.312963,0.0,0.0,116.811765,3.751907,59.987087,11.48225,1275.033921,21.709671,2280.10859,0.0,0.355365,0.078,1344.106572,0.0,0.0,7.236648,99.964875,0.0,1.630633,0.755778,0.945455,302.177439,0.266913,0.76773,322.501866,0.0,2.479348,146.097937,0.0,2.734592,0.0,0.0,154.808322,2501.836754,287.805003,0.0,0.0,0.0,0.0,16.422725,0.0,7.125422,0.0,0.017473,0.155682,1.06564,0.09605,0.0,216.964611,27.287771,0.0,0.0,1812.529033,1.090023,357.569679,0.625428,3.703066,-0.226589,315.65625,1.012031,0.243797,1.858264,5.757143,8643.320611,0.0,0.0,0.927386,0.545284,6.774238,0.0,0.070542
2026-08,81.274762,0.0,2.269091,0.0,4.700893,0.0,0.0,0.0,25.51447,0.0,241.139516,6.378617,5.015652,0.0,0.0,0.0,0.0,116.303929,718.247725,110.026148,0.008125,74.838999,0.0,32.539944,465.286084,123.072194,4.965432,0.0,0.0,0.646232,38.447272,0.144444,0.0,0.0,462.323854,5.939334,14.535786,0.216757,1.953398,3.806816,9.179576,0.815469,0.0,0.0,80.960012,3.990917,66.289542,12.019853,446.753939,37.357064,1741.300738,0.0,0.352281,34.346,1108.236413,0.0,0.0,6.888969,4785.894319,0.0,0.034667,0.04538,0.221591,214.687702,0.651964,0.046429,470.938203,0.0,0.678229,144.280653,0.0,3.26804,0.0,0.0,54.379864,774.790554,354.730181,0.0,3172.855263,0.0,0.0,21.963595,0.0,7.451176,0.0,0.487709,0.674009,0.637837,0.234629,0.0,174.26884,14.197875,0.0,0.0,1750.866235,2.025658,268.129355,1.053402,0.839834,3.938409,4.92,0.557149,0.571429,4.652538,4.938587,9397.303888,0.0,0.0,0.547218,0.175129,4.960067,0.0,0.128929
