,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belgium,Benin,Bhutan,Bolivia,Bosnia and Herz.,Botswana,Brazil,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Central African Rep.,Chad,China,Colombia,Comoros,Congo,Croatia,Djibouti,Dem. Rep. Congo,Ecuador,Egypt,El Salvador,Eritrea,Ethiopia,France,Gambia,Georgia,Germany,Ghana,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,India,Indonesia,Iran,Iraq,Israel,Italy,Côte d'Ivoire,Jamaica,Jordan,Kenya,eSwatini,Kuwait,Kyrgyzstan,Laos,Lebanon,Lesotho,Liberia,Libya,Madagascar,Malaysia,Mali,Malta,Mauritania,Mexico,Moldova,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Macedonia,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Qatar,Romania,Russia,Rwanda,Saudi Arabia,Senegal,Serbia,Sierra Leone,Solomon Islands,Somalia,South Africa,S. Sudan,Spain,Sri Lanka,Sudan,Sweden,Syria,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uzbekistan,Venezuela,Yemen,Zambia,Zimbabwe,Iceland,Palestine,Czechia,Eq. Guinea,Oman,Gabon,Suriname,Denmark,Turkmenistan,Bulgaria,Solomon Is.,Fiji,Belarus,Somaliland,Fr. S. Antarctic Lands,Mongolia,Slovenia,Vanuatu,Ireland,Costa Rica,Norway,Latvia,Vietnam,Kazakhstan,South Korea,Lithuania,North Korea,Uruguay,N. Cyprus,Slovakia,New Zealand,Timor-Leste,Taiwan,Kosovo,Portugal,New Caledonia,Puerto Rico,Chile,Falkland Is.,Montenegro,Brunei,Bahamas,Cuba,Finland,Belize,Switzerland,Japan,Malawi,Luxembourg,Estonia,Hungary,Greenland,W. Sahara,Cyprus,Greece
2025-03-31,12.644897,0.000000,0.384442,0.064239,0.000000,0.000000,0.000000,0.000000,0.122570,0.000000,22.090354,0.030642,7.137935,0.000000,0.000000,0.000000,0.000000,82.453939,153.566621,3.730475,0.016090,28.828967,0.000000,29.278473,5.947461,0.000000,29.363062,0.000000,0.000000,0.000000,0.000000,156.161078,11.466028,0.000000,0.000000,0.000000,98.058000,0.090769,0.000000,0.000000,0.071242,0.261616,1.372419,0.000000,0.000000,0.000000,33.786808,1.254821,32.185644,2.735956,2.346560,15.103956,367.782129,0.000000,0.000000,1.159706,0.019957,7.311231,0.000000,0.000000,0.000000,0.000000,26.249449,0.000000,0.014957,0.042079,0.000000,0.016090,76.245744,0.000000,0.009351,204.775143,0.000000,0.056315,73.176919,139.750000,0.000000,0.000000,0.000000,0.000000,22.606307,139.418115,0.000000,92.303276,0.000000,1.260000,0.000000,0.000000,6.104828,0.000000,0.000000,0.000000,1079.869447,0.040225,0.000000,0.040786,0.000000,0.031828,0.000000,107.865577,13.710200,18.577009,0.000000,0.000000,565.955773,0.374202,356.063598,0.214497,0.381818,2.188589,4.614555,0.041754,0.040786,2.082431,0.560000,3383.790472,0.000000,0.000000,0.018021,0.008045,0.362494,46.276894,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-04-30,13.866602,0.000000,0.382821,0.057403,0.000000,0.000000,0.000000,0.000000,0.088823,0.000000,13.056434,0.022206,8.371740,0.000000,0.000000,0.000000,0.000000,88.273662,79.744268,6.163609,0.007472,23.799366,0.000000,26.514199,31.770029,0.000000,24.523207,0.000000,0.000000,0.000000,0.000000,287.013582,8.244371,0.000000,0.000000,0.000000,75.995640,0.114085,0.000000,0.000000,0.029666,0.339394,2.259322,0.000000,0.000000,0.000000,66.850077,0.499849,26.835581,4.151765,1.883241,19.322941,287.122496,0.000000,0.000000,0.480465,0.035255,9.646006,0.230769,0.000000,0.000000,0.000000,27.056372,0.000000,0.025641,0.018825,0.000000,0.007472,78.843060,0.000000,0.007426,206.821070,0.000000,0.026152,71.954332,131.833333,0.000000,0.000000,0.000000,0.000000,24.208254,181.355497,0.000000,115.513453,0.000000,10.500000,0.000000,0.000000,7.524935,0.000000,0.000000,0.000000,1834.865237,0.018680,0.000000,0.016437,0.000000,0.021354,0.000000,92.222356,10.711645,1.264909,0.000000,0.000000,569.166509,0.715268,175.683589,0.155440,1.742045,2.273627,2.678074,0.083057,0.016437,3.450306,0.000000,2836.880507,0.000000,0.000000,0.000000,0.003736,0.201565,21.963572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-05-31,25.270211,0.000000,0.177922,0.058336,0.000000,0.000000,0.000000,0.000000,0.033870,0.000000,12.358845,0.008468,12.000216,0.000000,0.000000,0.000000,0.000000,93.856365,113.815662,5.090358,0.006619,23.783388,0.000000,15.520073,11.402924,0.000000,27.971279,0.000000,0.000000,0.000000,0.000000,158.678732,12.554341,0.000000,0.000000,0.000000,123.547047,0.142973,0.000000,0.000000,0.034265,0.176768,0.709458,0.000000,0.000000,0.000000,52.197367,0.431619,27.305180,7.229853,2.614815,21.736844,122.430000,0.000000,0.000000,1.455652,0.012669,20.973046,0.236538,0.000000,0.000000,0.000000,23.188458,0.000000,0.001197,0.017635,0.000000,0.006619,87.831095,0.000000,0.007457,168.918284,0.000000,0.023167,84.729705,152.987179,0.000000,0.000000,0.000000,0.000000,85.194017,108.412214,0.000000,97.909347,0.000000,0.000000,0.000000,0.000000,8.468103,0.000000,0.000000,0.000000,372.134153,0.016548,0.000000,0.027000,0.000000,0.057992,0.000000,83.787074,2.836692,5.299523,0.000000,0.000000,412.057279,0.473587,276.622166,0.059273,1.400000,1.967292,2.351799,0.047426,0.027000,5.780367,0.000000,3177.192395,0.000000,0.000000,0.002187,0.003310,0.109084,24.620072,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-06-30,17.835289,0.000000,0.272184,0.152628,0.000000,0.000000,0.000000,0.000000,0.062473,0.000000,14.674222,0.015618,7.884751,0.000000,0.000000,0.000000,0.000000,84.282899,140.267238,3.959675,0.025605,21.394638,0.000000,22.569999,3.668632,0.000000,23.276013,0.000000,0.000000,0.000000,0.000000,259.148982,10.870501,0.000000,0.000000,0.000000,95.179307,0.176809,0.000000,0.000000,0.011763,0.028283,1.764711,0.000000,0.000000,0.000000,25.167751,1.612102,39.325705,5.031471,1.809902,20.949675,468.130030,0.000000,0.000000,1.202240,0.026484,19.278709,0.080769,0.000000,0.000000,0.000000,18.619968,0.000000,0.010606,0.005786,0.000000,0.025605,83.067584,0.000000,0.014760,180.710111,0.000000,0.089619,73.553828,140.743590,0.000000,0.000000,0.000000,0.000000,23.902826,283.885048,0.000000,148.079276,0.000000,4.620000,0.000000,0.000000,7.217864,0.000000,0.000000,0.000000,496.902259,0.064013,0.000000,0.008042,0.000000,0.032347,0.000000,150.849667,7.298347,4.643519,0.000000,0.000000,574.026275,0.599494,150.159148,0.109328,0.000000,2.295674,2.441464,0.015601,0.008042,1.410403,0.560000,3104.525874,0.000000,0.000000,0.023333,0.012803,0.158152,16.073052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-31,15.929625,0.000000,0.171654,0.061491,0.000000,0.000000,0.000000,0.000000,0.062229,0.000000,21.600858,0.015557,3.490550,0.000000,0.000000,0.000000,0.000000,88.802353,205.631688,1.702544,0.015317,20.684493,0.000000,38.094758,1.643090,0.000000,25.627595,0.000000,0.000000,0.000000,0.000000,255.518559,10.711130,0.000000,0.000000,0.000000,109.967921,0.010219,0.000000,0.000000,0.024036,0.384912,2.648634,0.000000,0.000000,0.000000,6.520518,0.015711,52.773796,4.229596,4.205154,16.828992,312.963298,0.000000,0.000000,0.687668,0.019288,14.063866,1.003846,0.000000,0.000000,0.000000,24.324288,0.000000,0.045688,0.018856,0.000000,0.015317,115.599908,0.000000,0.024710,179.830897,0.000000,0.053610,46.407123,144.910256,0.000000,0.000000,0.000000,0.000000,55.343169,207.334855,0.000000,95.305463,0.000000,7.148077,0.000000,0.000000,7.222841,0.000000,0.000000,0.000000,812.059685,0.038293,0.000000,0.013023,0.000000,0.026750,0.000000,169.456776,12.631589,1.976891,0.000000,0.000000,541.107037,0.490714,158.367599,0.108900,0.000000,2.330106,3.122911,0.029172,0.013023,1.564393,0.420000,3743.565035,0.000000,0.000000,0.000547,0.007659,0.331800,22.208417,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-08-31,14.405682,0.000000,0.304302,0.050714,0.000000,0.000000,0.000000,0.000000,0.069193,0.000000,17.607541,0.017298,2.396972,0.000000,0.000000,0.000000,0.000000,172.680166,140.161344,3.408151,0.004742,25.675036,0.000000,51.109475,6.498544,0.000000,28.441672,0.000000,0.000000,0.000000,0.000000,462.261813,10.942755,0.000000,0.000000,0.000000,100.524150,0.082737,0.000000,0.000000,0.090502,0.007071,1.810358,0.000000,0.000000,0.000000,28.551044,0.064021,38.393845,5.493824,2.192898,23.788130,403.126024,0.000000,0.000000,0.737329,0.028039,7.886941,0.080769,0.000000,0.000000,0.000000,25.035982,0.000000,0.026923,0.013448,0.000000,0.004742,96.693177,0.000000,0.009343,187.462179,0.000000,0.016597,33.684921,158.179487,0.000000,0.000000,0.000000,0.000000,46.885726,132.565699,0.000000,73.496441,0.000000,6.122308,0.000000,0.000000,6.423549,0.000000,0.000000,0.000000,588.771767,0.011855,0.000000,0.032615,0.000000,0.039817,0.000000,203.354558,14.971888,5.370747,0.000000,0.000000,552.547112,0.383129,147.396493,0.121087,1.718182,1.990031,3.861319,0.039443,0.032615,3.743218,0.000000,3004.956294,0.000000,0.000000,0.001584,0.002371,0.444538,21.427291,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
