date,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belgium,Benin,Bhutan,Bolivia,Bosnia and Herz.,Botswana,Brazil,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Chad,China,Colombia,Comoros,Congo,Croatia,Djibouti,Ecuador,Egypt,El Salvador,Eritrea,Ethiopia,France,Gambia,Georgia,Germany,Ghana,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,India,Indonesia,Iran,Iraq,Israel,Italy,Jamaica,Jordan,Kenya,Kuwait,Kyrgyzstan,Laos,Lebanon,Lesotho,Liberia,Libya,Malaysia,Mali,Malta,Mauritania,Mexico,Moldova,Morocco,Mozambique,Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Qatar,Romania,Rwanda,Saudi Arabia,Senegal,Sierra Leone,Solomon Islands,Somalia,South Africa,Spain,Sri Lanka,Sudan,Sweden,Syria,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uzbekistan,Venezuela,Zambia,Ireland,Denmark,Kosovo
2024-08,392.43035,0.0,0.45479,0.163333,3.978509,9.744945,0.251685,0.0,58.160628,0.0,11.897346,0.503479,2.232729,0.0,1.154761,0.12587,0.0,206.506835,930.642885,261.578818,0.0,75.928092,1.154761,17.394689,0.296542,61.006606,0.147159,4.596394,0.0,0.410714,23.187236,0.904279,0.0,0.153947,231.868341,1.161848,0.200536,0.411734,0.0,6.077786,2.514879,8.042702,0.0,0.0,27.862757,3.774406,60.874118,10.620546,20.087778,65.429676,1323.612523,0.0,0.554715,0.601608,43.766501,0.0,10.159732,0.0,68.639859,0.0,0.442426,0.720327,0.134467,261.969021,0.0,1.504764,667.664484,0.0,0.340456,41.710389,0.438433,0.438433,0.0,0.0,111.602134,644.751346,226.525123,0.0,14.193811,0.0,0.072318,20.401718,0.259951,0.0,0.0,0.388889,1.918339,5.961667,13.803435,0.0,154.782054,1.808541,0.967938,0.575143,1046.452105,0.421414,224.542839,185.933161,0.247019,10.852924,6.818184,0.0,0.191882,4.720814,10.319042,5103.763587,0.0,1.469089,1.038507,0.0,0.568078,0.0,0.505291,0.361836,2.580199
2024-09,38.680533,0.0,1.211389,0.320786,4.841376,8.844444,0.561035,0.0,2.745909,0.0,3.061078,2.243383,6.192513,0.0,1.017321,0.560846,0.0,318.065577,545.294864,126.776387,0.0,61.331794,1.017321,14.180905,1.163108,110.597289,0.644332,18.028167,0.0,0.423715,19.486718,0.544412,0.0,0.252029,263.723184,1.805171,0.215439,0.426238,0.0,2.376603,8.617297,7.174048,0.0,0.0,60.880145,0.245199,64.851484,7.326735,14.922727,35.618761,3137.312408,0.0,0.026923,0.646316,28.327081,0.0,17.542042,0.0,49.097945,0.0,0.163593,1.882335,0.150198,234.942724,0.0,6.417871,453.100981,0.0,0.49208,29.728175,0.157312,0.157312,0.0,0.0,145.556301,524.713934,219.623744,0.0,5.075883,0.0,0.073024,22.06079,0.356525,0.0,0.0,0.077778,0.507818,0.186667,2.887507,0.0,279.945976,3.0351,0.195148,0.120313,830.542378,0.26985,300.006514,1.86047,4.027756,32.273418,20.427142,0.0,0.0,7.219813,72.074123,5586.519864,0.0,0.297751,41.442331,0.0,2.517013,0.0,0.108886,0.067846,0.4563
2024-10,19.793919,0.0,0.517222,0.0,1.807103,5.46989,0.248319,0.0,7.017323,0.0,10.858342,2.937241,2.639658,0.0,0.281248,0.73431,0.0,238.347381,954.764447,23.488212,0.0,56.842524,0.281248,10.413425,0.138728,67.203195,0.253917,2.150282,0.0,0.326484,18.825112,0.869147,0.0,0.164743,309.586756,2.129188,0.162726,0.339481,0.0,2.059586,2.675798,12.994364,0.0,0.0,64.126912,11.428542,65.077378,12.149097,16.763843,30.107354,8668.849993,0.0,0.121154,0.488177,19.259185,0.0,11.017048,0.0,43.018319,0.0,0.028,0.026679,0.08471,258.075786,0.0,1.597593,401.125052,0.0,1.901456,25.669738,0.212431,0.212431,0.0,0.0,119.502115,643.475175,219.264571,0.0,9.385274,0.0,6.784472,44.399679,0.109555,0.0,0.0,0.933333,1.493707,1.085,54.099586,0.0,239.59727,3.476257,0.21507,2.254149,481.07582,0.453597,279.349564,7.350351,0.355794,4.341976,57.326913,0.0,0.0,3.70592,35.029697,5536.966701,0.0,0.340103,1.658462,0.0,1.479933,0.0,0.048687,0.230448,8.700574
2024-11,30.553993,0.0,0.165278,0.502564,3.397789,2.179812,0.725547,0.0,1.830606,0.0,5.399294,1.93541,2.44163,0.0,0.868254,0.483853,0.0,234.286222,246.579338,2.8431,0.0,79.474131,0.868254,8.346292,1.550939,58.054723,0.671894,24.039554,0.0,0.188301,20.536474,1.07196,0.0,0.099933,244.706584,0.928978,0.095929,0.195914,0.0,0.094648,2.804403,1.006096,0.0,0.0,32.610782,1.82599,61.41783,13.312535,0.583768,49.272791,2278.233879,0.0,0.652885,0.287788,67.563418,0.0,6.59661,0.0,39.805254,0.0,0.012833,0.020327,0.06237,789.760538,0.0,2.491743,480.300104,0.0,0.76447,28.582459,0.07278,0.07278,0.0,0.0,83.949362,926.270827,197.119078,0.0,1.389706,0.0,0.135194,38.893142,0.11995,0.0,0.0,0.155556,1.567824,0.186667,2.428916,0.0,171.738945,2.905478,0.15657,0.101205,657.778713,0.249221,255.109781,4.59585,0.299108,1.975565,36.722556,0.0,0.0,3.850448,6.635152,6271.15981,0.0,0.352725,0.42,0.0,2.804493,0.0,0.190604,0.132327,0.428111
2024-12,29.691298,0.0,0.038889,872.721277,8.142208,5.057391,0.420306,0.0,1.830606,0.0,7.440757,2.19445,4.830385,0.0,1.771019,0.548613,0.0,228.252372,383.130231,10.730339,0.0,59.982771,1.771019,12.92222,0.786711,58.938172,0.914644,12.19402,0.0,1.129417,20.102597,1.578957,0.0,0.487641,334.416052,1.419537,0.564868,1.149399,0.0,0.240795,1.536116,1.018621,0.0,0.0,32.792683,74.283373,64.036921,11.948014,0.0,29.421493,7203.314286,0.0,0.287179,1.694604,30.402364,0.0,32.969154,0.0,26.847919,0.0,1.141583,1.406352,0.048002,271.159196,0.0,2.649948,369.985559,0.0,0.224909,27.179707,0.160983,0.160983,0.0,0.0,94.758848,672.044291,220.127287,0.0,33.206656,0.0,1.014238,70.316726,0.308557,0.0,0.0,0.077778,1.824353,0.0,2.69608,0.0,276.85399,1.736099,0.044772,0.112337,326.817427,0.073181,294.108802,3.014119,0.259715,2.711718,15.059283,0.0,0.0,5.32437,2.146667,5480.317199,0.0,0.168657,0.257015,0.0,3.851175,0.0,0.198442,0.01821,0.386729
2025-01,45.64727,0.0,0.077778,0.104255,9.446056,3.166928,0.622535,0.0,8.847929,0.0,4.225186,2.652115,9.498745,0.0,2.72621,0.663029,0.0,217.765501,660.768657,76.241789,0.0,74.864104,2.72621,8.393006,1.138628,48.729302,0.08398,17.648728,0.0,0.823216,52.010914,2.24554,0.0,0.419678,274.013116,1.569784,0.411471,0.835647,0.0,2.118045,2.301465,1.050783,0.0,0.0,82.458237,23.314096,135.157538,9.180548,50.726979,23.706403,6621.213933,0.0,1.588462,1.234414,18.235742,0.0,28.353339,0.0,35.909477,0.0,0.279417,0.011434,0.361073,240.636313,0.0,2.370157,300.259696,0.0,0.261926,53.997369,0.220996,0.220996,0.0,0.0,80.580509,1137.474917,212.814373,0.0,2.12781,0.0,0.200761,39.437508,1.113925,0.0,0.0,0.466667,1.487322,1.026667,2.562207,0.0,535.097509,2.236595,0.150371,0.106759,302.664843,0.169258,147.157639,1.710286,0.301673,2.911465,9.910933,0.0,0.0,4.953329,10.538182,7390.646303,0.0,0.353784,0.0,0.0,0.799184,0.0,0.145521,0.06386,0.438474
2025-02,18.075632,0.0,0.0175,35.933333,12.671145,3.340102,0.867046,0.0,36.480063,0.0,3.298077,8.958673,8.813884,0.0,2.989668,2.239668,0.0,296.68821,845.667545,195.805166,0.0,106.803142,2.989668,5.754603,2.42767,50.741786,0.600407,37.628886,0.0,0.095679,20.441573,0.617997,0.0,0.085257,236.417394,1.547766,0.047817,0.097887,0.0,3.802353,2.600882,0.96893,0.0,0.0,19.858056,0.233593,75.814285,9.204493,17.23112,38.915703,2410.739701,0.0,1.191346,0.143451,24.372988,0.0,5.720811,0.0,26.796389,0.0,0.498037,0.007623,0.316693,251.992909,0.0,1.108699,260.868108,0.0,0.023896,42.743216,0.504476,0.504476,0.0,0.0,156.822447,905.48436,141.289121,0.0,23.618219,0.0,0.548714,44.204301,0.518167,0.0,0.0,0.311111,1.659723,0.42,2.507455,0.0,278.889772,5.498223,1.147863,0.104477,469.502562,0.88572,128.357249,8.728191,0.344025,6.680141,17.771588,0.0,0.0,2.061022,7.727287,9847.723541,0.0,0.720607,0.403284,0.0,1.836118,0.0,0.453287,0.226535,1.796267
2025-03,13.453486,0.0,0.346111,8.983333,10.668017,3.371579,1.993208,0.0,275.811313,0.0,6.259615,9.264684,29.561903,0.0,3.115661,2.316171,0.0,303.954315,851.269819,143.594328,0.0,92.600975,3.115661,9.121423,4.332124,88.128721,1.701872,67.147926,0.0,0.593269,32.26487,0.709784,0.0,0.122072,253.515362,1.200642,0.296589,0.603147,0.0,1.482353,3.884086,3.056803,0.0,0.0,50.354929,2.415258,49.350485,5.561402,8.721074,28.73692,1664.395618,0.0,0.553618,0.889766,24.705113,0.0,8.281935,0.0,26.142258,0.0,0.065917,0.713975,0.369147,228.421841,0.0,0.201189,352.981271,0.0,0.129637,23.885924,0.92116,0.92116,0.0,0.0,197.557027,1292.859416,140.267309,0.0,43.082552,0.0,0.935069,52.083911,0.195698,0.0,0.0,0.388889,2.173841,0.653333,4.455562,0.0,188.517735,1.989998,0.454915,0.185648,505.815325,0.564823,144.449817,14.699754,0.272391,5.601853,35.461244,0.0,0.0,2.688886,2.146667,10832.590267,0.0,0.521597,0.42,0.0,4.205086,0.0,0.232161,0.255248,0.727251
2025-04,18.926379,0.0,1.845278,174.264103,14.604411,1.780797,3.350181,0.0,61.020202,0.0,7.369718,12.940573,37.957785,0.0,3.755606,3.235143,0.0,358.965497,1201.290979,87.000525,0.0,86.885856,3.755606,8.187248,7.485635,104.539476,2.763381,116.027341,0.0,0.09476,26.974212,15.134229,0.0,0.201364,287.939585,2.092471,0.047811,0.0979,0.0,4.699705,3.610218,2.165112,0.0,0.0,45.957112,1.137051,55.448568,5.71284,8.139669,43.996594,2081.094093,0.0,0.2625,0.143434,27.818554,0.0,13.620889,0.0,32.623566,0.0,0.07175,0.05971,0.188592,244.298215,0.0,0.939345,321.408558,0.0,0.9075,15.570156,0.883218,0.883218,0.0,0.0,153.763054,759.04707,195.89989,0.0,9.856525,0.0,1.631898,48.689017,0.457161,0.0,0.0,0.155556,1.193418,0.14,5.011906,0.0,400.45685,2.10438,0.094514,0.208829,534.389889,0.344699,113.35425,7.255773,0.318694,8.9278,11.111004,0.0,0.0,5.650612,19.905455,8883.335232,0.0,0.130586,1.47,0.0,0.894189,0.0,0.023728,0.101192,0.708707
2025-05,31.505347,0.0,0.7,2.457424,25.658158,2.270039,2.494324,0.0,0.305101,0.0,6.325975,12.029598,11.545121,0.0,6.245188,3.007399,0.0,369.323554,691.277179,27.363846,0.0,84.047078,6.245188,6.647615,4.64833,131.498624,2.128941,72.049116,0.0,14.64141,27.910711,14.695258,0.0,7.266555,249.952228,2.226649,7.312983,0.112882,0.0,1.152941,8.38916,1.756164,0.0,0.0,47.513184,2.422475,57.010865,8.381816,2.616322,28.677905,1951.550756,0.0,0.383654,21.93895,33.061509,0.0,490.337801,0.0,39.475188,0.0,0.0,0.00127,0.088445,266.346876,0.0,0.901179,345.205949,0.0,1.588728,29.84035,0.442412,0.442412,0.0,0.0,240.034466,1065.404319,152.273516,0.0,10.218563,0.0,0.428938,64.179132,0.157749,0.0,0.0,45.344444,2.295683,0.233333,1.020267,0.0,184.801956,4.350574,0.183228,0.042511,630.929548,6.509287,190.886589,19.321689,0.066912,6.891418,17.441958,0.0,0.035294,5.066143,1.116124,9351.911716,0.0,0.097076,0.190149,0.0,1.072412,0.0,0.114416,0.068006,0.135729
