,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belgium,Benin,Bhutan,Bolivia,Bosnia and Herz.,Botswana,Brazil,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Central African Rep.,Chad,China,Colombia,Comoros,Congo,Croatia,Djibouti,Dem. Rep. Congo,Ecuador,Egypt,El Salvador,Eritrea,Ethiopia,France,Gambia,Georgia,Germany,Ghana,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,India,Indonesia,Iran,Iraq,Israel,Italy,Côte d'Ivoire,Jamaica,Jordan,Kenya,eSwatini,Kuwait,Kyrgyzstan,Laos,Lebanon,Lesotho,Liberia,Libya,Madagascar,Malaysia,Mali,Malta,Mauritania,Mexico,Moldova,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Macedonia,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Qatar,Romania,Russia,Rwanda,Saudi Arabia,Senegal,Serbia,Sierra Leone,Solomon Islands,Somalia,South Africa,S. Sudan,Spain,Sri Lanka,Sudan,Sweden,Syria,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uzbekistan,Venezuela,Yemen,Zambia,Zimbabwe,Ireland,Belize,Costa Rica,Taiwan,Chile,Montenegro,Oman,Estonia,Lithuania,Finland,New Zealand,Japan,Iceland,Czechia,Luxembourg,Denmark,W. Sahara,Slovenia,Vietnam,Cyprus,Eq. Guinea,Falkland Is.,Malawi,Solomon Is.,Hungary,Palestine,Fr. S. Antarctic Lands,Greece,Mongolia,Fiji,Vanuatu,N. Cyprus,Greenland,Belarus,Bahamas,Uruguay,Timor-Leste,Turkmenistan,Switzerland,Brunei,Puerto Rico,Norway,Slovakia,Bulgaria,Somaliland,Portugal,Kosovo,Gabon,South Korea,Latvia,Kazakhstan,New Caledonia,North Korea,Cuba,Suriname
2024-09-30,6.175455,0.000000,0.064111,3.783333,0.290099,0.262441,0.000000,0.000000,0.000000,0.000000,107.967729,0.000000,4.581004,0.000000,0.000000,0.000000,0.000000,175.279243,443.969569,3.186470,0.000000,47.179314,0.000000,64.686232,41.148222,0.019513,56.338356,0.014600,0.000000,0.000000,0.026098,289.805295,5.692090,0.014600,0.000000,0.000000,213.986838,0.316503,0.000000,0.019513,0.212078,0.019513,3.144481,0.425413,0.000000,0.000000,55.272676,4.027373,64.064941,2.037139,28.365675,27.073818,2043.856518,0.000000,0.014600,0.888139,0.000000,18.158533,0.271295,0.000000,0.000000,0.000000,43.562363,0.000000,0.156245,0.772147,0.000000,0.013049,179.304928,0.000000,0.012822,505.089964,0.000000,0.051832,13.226183,349.171414,0.000000,0.000000,0.000000,0.000000,108.622103,917.313732,0.000000,259.300894,0.000000,21.405348,0.000000,0.000000,33.421988,0.000000,0.000000,0.000000,44.270397,0.000000,0.000000,0.052196,0.000000,0.000000,0.000000,155.125460,5.585570,0.000000,0.000000,0.000000,707.288875,0.052000,243.241914,0.000000,0.000000,2.408167,5.946301,0.000000,0.363052,1.337878,4.740032,3903.442237,0.000000,0.000000,1.386667,0.000000,6.287847,33.606008,0.000000,0.000000,0.014600,0.738730,1.371697,0.026098,1.430041,0.065912,0.115400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2024-10-31,38.747273,0.000000,0.098113,1.848412,0.062170,0.145210,0.000000,0.000000,0.000000,0.000000,93.401157,0.000000,9.785307,0.000000,0.000000,0.000000,0.000000,173.546068,252.494209,6.546003,0.000000,45.847259,0.000000,122.749232,4.568472,0.005082,61.010701,0.021081,0.000000,0.000000,0.028122,313.458707,9.548023,0.021081,0.000000,0.000000,240.872056,0.987745,0.000000,0.005082,0.032697,0.005082,2.118409,0.324282,0.000000,0.000000,42.785117,1.456231,44.466769,2.267735,20.295557,35.106491,1898.410893,0.000000,0.021081,0.464485,0.000000,34.842862,0.190502,0.000000,0.000000,0.000000,41.431838,0.000000,0.022867,0.932400,0.000000,0.014061,147.758525,0.000000,0.019623,451.591832,0.000000,0.041477,12.554462,295.901487,0.000000,0.000000,0.000000,0.000000,96.937024,944.942204,0.000000,265.613632,0.000000,2.920125,0.000000,0.000000,18.255371,0.000000,0.000000,0.000000,34.449368,0.000000,0.000000,0.056244,0.000000,0.000000,0.000000,139.442218,6.804646,16.786214,0.000000,0.000000,882.064386,0.052000,268.368665,0.000000,0.000000,2.252305,13.577042,0.000000,0.450497,1.470319,1.406034,4429.429953,0.000000,0.000000,0.156000,0.000000,2.812153,31.096499,0.000000,0.000000,0.021081,0.000000,0.222753,0.028122,0.308770,0.018162,0.176604,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2024-11-30,12.704545,0.000000,0.051414,1.272015,0.207194,0.066719,0.000000,0.000000,0.000000,0.000000,120.346094,0.000000,10.795349,0.000000,0.000000,0.000000,0.000000,196.193332,404.005575,6.868706,0.000000,54.325208,0.000000,134.803554,25.434643,0.019395,59.442460,0.010691,0.000000,0.000000,0.019376,270.366294,0.367232,0.010691,0.000000,0.000000,278.104764,0.798693,0.000000,0.019395,0.112893,0.019395,1.602386,0.441339,0.000000,0.000000,30.690650,0.860170,95.465352,1.950337,22.634775,41.340303,2205.462768,0.000000,0.010691,0.053004,0.000000,11.302627,0.191725,0.000000,0.000000,0.000000,27.987577,0.000000,0.078774,0.166433,0.000000,0.009688,151.282021,0.000000,0.010283,459.057471,0.000000,0.036708,13.436264,325.519532,0.000000,0.000000,0.000000,0.000000,95.085856,857.279707,0.000000,250.265299,0.000000,4.202250,0.000000,0.000000,24.620352,0.000000,0.000000,0.000000,61.739007,0.000000,0.000000,0.038753,0.000000,0.000000,0.000000,73.720678,5.214424,2.173996,0.000000,0.000000,1065.005364,0.000000,257.046510,0.000000,0.000000,6.022088,2.066502,0.000000,0.093787,1.616078,1.907262,3236.823942,0.000000,0.000000,0.365576,0.000000,3.159722,33.706447,0.000000,0.000000,0.010691,0.024762,2.156013,0.019376,0.009364,0.025396,0.092545,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2024-12-31,66.696364,0.000000,0.030760,0.657621,0.110184,0.075978,0.000000,0.000000,0.000000,0.000000,79.916451,0.000000,7.362914,0.000000,0.000000,0.000000,0.000000,179.528219,202.852550,4.875365,0.000000,51.156392,0.000000,81.091641,2.079286,0.012936,60.851322,0.027592,0.000000,0.000000,0.011185,317.705605,31.022727,0.027592,0.000000,0.000000,165.821187,0.890033,0.000000,0.012936,0.174941,0.012936,0.365313,0.711305,0.000000,0.000000,17.391183,1.877455,64.212589,3.663377,21.109997,31.116955,1817.607768,0.000000,0.027592,0.169707,0.000000,21.378772,0.277109,0.000000,0.000000,0.000000,45.552840,0.000000,0.012604,0.661325,0.000000,0.005592,140.009713,0.000000,0.006152,438.286420,0.000000,0.100137,18.255112,349.366889,0.000000,0.000000,0.000000,0.000000,91.670670,778.476838,0.000000,248.870851,0.000000,0.140240,0.000000,0.000000,22.361780,0.000000,0.000000,0.000000,29.718961,0.000000,0.000000,0.022370,0.000000,0.000000,0.000000,167.654081,5.700502,0.875340,0.000000,0.000000,1083.651639,0.806000,234.841816,0.000000,0.000000,0.537769,1.695459,0.000000,0.369934,1.002913,0.927626,3547.239950,0.000000,0.000000,1.402424,0.000000,7.128333,33.214573,0.000000,0.000000,0.027592,0.078788,0.781515,0.011185,0.236180,0.044126,0.055368,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-01-31,38.624545,0.000000,0.077399,0.608710,0.234618,0.081639,0.000000,0.000000,0.000000,0.000000,54.899112,0.000000,5.643814,0.000000,0.000000,0.000000,0.000000,187.676999,227.238638,0.428886,0.000000,57.844567,0.000000,61.031106,13.588571,0.012075,77.168652,0.024420,0.000000,0.000000,0.034426,200.464078,0.000000,0.024420,0.000000,0.000000,200.381654,1.633497,0.000000,0.012075,0.087199,0.012075,1.010951,0.275813,0.000000,0.000000,41.876365,0.923037,59.790562,1.899589,13.369123,20.109272,1397.431518,0.000000,0.024420,0.853817,0.000000,17.154167,0.186529,0.000000,0.000000,0.000000,46.155910,0.000000,0.111469,0.719779,0.000000,0.017213,163.815717,0.000000,0.015480,435.684570,0.000000,0.064192,18.278809,310.439913,0.000000,0.000000,0.000000,0.000000,115.737709,931.011268,0.000000,191.370943,0.000000,2.534558,0.000000,0.000000,20.957203,0.000000,0.000000,0.000000,95.416327,0.000000,0.000000,0.068852,0.000000,0.000000,0.000000,199.332876,2.534044,3.060572,0.000000,0.000000,502.484004,0.624000,265.341838,0.000000,0.000000,0.843581,1.903870,0.000000,0.305963,1.584355,1.698428,1662.165763,0.000000,0.000000,1.779030,0.000000,0.872083,35.716972,0.000000,0.000000,0.024420,0.371429,0.489779,0.034426,0.694369,0.030917,0.139318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-02-28,21.131818,0.000000,0.073702,1.240023,0.048830,0.181683,0.000000,0.000000,0.000000,0.000000,72.567291,0.000000,6.542360,0.000000,0.000000,0.000000,0.000000,220.329342,250.685362,1.032152,0.000000,44.330697,0.000000,54.895928,11.574365,0.012210,104.765906,0.024631,0.000000,0.000000,0.020506,179.630418,0.275424,0.024631,0.000000,0.000000,118.307879,0.866667,0.000000,0.012210,0.086026,0.012210,1.475785,0.558481,0.000000,0.000000,41.034563,0.924672,53.192791,3.622567,5.514737,48.285141,2083.103750,0.000000,0.024631,0.825413,0.000000,23.023867,0.085206,0.000000,0.000000,0.000000,30.011800,0.000000,0.103824,0.067223,0.000000,0.010253,150.852193,0.000000,0.014740,459.475864,0.000000,0.029376,26.265431,197.954008,0.000000,0.000000,0.000000,0.000000,139.380222,1128.384825,0.000000,193.836683,0.000000,18.287060,0.000000,0.000000,21.558229,0.000000,0.000000,0.000000,45.384928,0.000000,0.000000,0.041013,0.000000,0.000000,0.000000,248.762611,4.545349,6.961544,0.000000,0.000000,756.407451,0.260000,211.399635,0.000000,0.000000,1.249229,3.646321,0.000000,0.319170,2.029113,2.260202,3360.743247,0.000000,0.000000,0.932848,0.000000,3.734792,49.350065,0.000000,0.000000,0.024631,0.346667,1.977555,0.020506,0.257929,0.012199,0.132664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
