lat,lon,v
35.75,36.75,8.04062511981465
35.75,37.75,8.04062511981465
35.25,69.25,0.0036615367446626934
35.25,69.75,0.03701561689376831
35.25,70.25,0.0036615367446626934
35.25,71.75,2.354682077254568
35.25,33.75,75.14602985139936
35.25,35.75,48.24375191703439
35.25,36.25,16.0812502396293
35.25,37.25,8.04062511981465
35.25,39.25,0.32066301596933044
34.75,67.25,0.0036615367446626934
34.75,68.25,0.010984610233988081
34.75,69.25,0.1850780759538923
34.75,70.25,0.16326531342097692
34.75,71.25,0.018307683723313466
34.75,71.75,0.272209101489612
34.75,33.75,10.52044359210413
34.75,35.75,8.04062511981465
34.75,36.25,58.924641402671114
34.75,36.75,168.85312212444842
34.75,37.25,16.0812502396293
34.75,38.25,16.0812502396293
34.25,67.25,0.27705628531319754
34.25,67.75,0.32653062684195383
34.25,68.25,0.13061224562781198
34.25,69.75,0.33147805503436495
34.25,70.25,0.12845300350870406
34.25,71.25,0.12190476485661098
34.25,71.75,0.09836020852838244
34.25,35.75,5.734634788997937
34.25,36.25,141.1484924365941
34.25,36.75,28.536730220599566
34.25,38.25,2.0164576318929903
34.25,38.75,0.32066301596933044
34.25,39.25,0.32066301596933044
34.25,39.75,0.32066301596933044
33.75,65.25,0.7399999698003132
33.75,67.75,0.0036615367446626934
33.75,70.25,0.4765368103981018
33.75,71.25,0.2807178220578602
33.75,71.75,1.1155326515436172
33.75,73.75,1.6596906525748116
33.75,74.25,0.9026387759617397
33.75,35.25,8.04062511981465
33.75,35.75,26.93262795850751
33.75,36.25,8.879881956905592
33.75,36.75,41.904844525211956
33.75,37.25,2.8001021251257043
33.75,37.75,10.08228890830651
33.75,38.25,1.0082288159464952
33.75,38.75,9.013230794022093
33.25,67.25,0.007323073489325387
33.25,68.25,0.13061224562781198
33.25,69.25,1.4433094348226274
33.25,69.75,0.06095238242830549
33.25,70.25,2.8647618974958147
33.25,71.25,0.48002080406461445
33.25,71.75,0.8787687846592495
33.25,72.25,0.014646146978650774
33.25,73.25,0.3202911785670689
33.25,73.75,0.26205641882760183
33.25,35.25,8.04062511981465
33.25,35.75,49.08907242375426
33.25,36.25,51.417831619110075
33.25,36.75,43.976033563754754
33.25,37.25,3.206630009924993
33.25,37.75,30.234803636267316
33.25,38.25,2.5653041277546436
33.25,41.25,0.8508597626059782
32.75,67.25,0.4367606980460031
32.75,67.75,0.13852814265659877
32.75,68.25,0.0910136763538633
32.75,68.75,1.5158936721937997
32.75,69.25,2.602350107261113
32.75,69.75,5.635105133056641
32.75,70.25,2.6651243482317244
32.75,70.75,0.6098011221204486
32.75,71.25,0.10884353944233485
32.75,71.75,0.08055381051131658
32.75,72.25,0.0036615367446626934
32.75,73.25,0.010984610233988081
32.75,34.75,38.950871578803344
32.75,35.25,4.508761539473198
32.75,35.75,29.973530195857165
32.75,36.25,114.48098299524281
32.75,36.75,22.907086537539726
32.75,37.25,57.97315672971308
32.75,37.75,29.08936211053515
32.75,38.25,20.599082047585398
32.75,38.75,3.0246863729553297
32.75,39.25,7.05760163674131
32.25,65.25,0.6530612536839077
32.25,66.25,0.2911737986973354
32.25,68.25,0.7562199490410941
32.25,68.75,0.5224489825112479
32.25,69.25,1.3963636670793806
32.25,69.75,2.990574266229357
32.25,70.25,0.058234759739467075
32.25,70.75,0.7903237853731427
32.25,71.25,0.9142857279096331
32.25,71.75,1.240916650210108
32.25,34.75,327.1791500451509
32.25,35.25,30.089741119969403
32.25,35.75,192.96655796465348
32.25,36.25,149.59250839415472
32.25,36.75,96.10250725952938
32.25,37.25,58.41595572885126
32.25,37.75,88.48993725358741
32.25,38.25,9.027819575479953
32.25,39.75,3.0246863729553297
32.25,40.25,4.537029709201306
32.25,40.75,1.5123431864776649
31.75,66.25,0.058234759739467075
31.75,67.75,0.19676290239606584
31.75,68.25,0.2657179555722645
31.75,69.25,0.676017335483006
31.75,69.75,2.362037181854248
31.75,70.25,2.4743822813034058
31.75,70.75,1.2933432800429208
31.75,71.25,0.1379609193120684
31.75,71.75,0.0036615367446626934
31.75,72.75,0.058234759739467075
31.75,73.25,0.2721088443483625
31.75,74.25,0.13852814265659877
31.75,34.25,20.391252755187452
31.75,34.75,69.75737412746821
31.75,35.25,11.502152259170543
31.75,35.75,89.48788307086943
31.75,36.25,503.4460336344782
31.75,36.75,69.89446466375375
31.75,37.25,112.9776470247889
31.75,37.75,98.01062764314702
31.75,38.75,16.305567225906998
31.75,39.25,2.0164576318929903
31.75,39.75,0.5041144079732476
31.25,65.25,0.13852814265659877
31.25,68.25,0.13061224562781198
31.25,69.25,0.06095238242830549
31.25,69.75,0.5551020588193621
31.25,70.25,0.8707483155386788
31.25,70.75,0.13061224562781198
31.25,71.25,2.8972172055925642
31.25,72.25,0.6926407132829938
31.25,72.75,0.26205641882760183
31.25,73.75,0.054421769721167426
31.25,33.75,34.4214664058527
31.25,34.25,16.54297239004518
31.25,34.75,115.84653722993244
31.25,35.75,47.63545417851128
31.25,36.25,200.92963013227563
31.25,36.75,104.0900504647143
31.25,37.25,115.13002763665281
31.25,37.75,16.52379291030229
31.25,39.25,12.434822587529197
31.25,39.75,29.74275018274784
31.25,42.25,9.746212411671877
30.75,65.25,0.13852814265659877
30.75,66.75,0.13852814265659877
30.75,69.25,1.0340136119297572
30.75,70.25,0.41558442796979633
30.75,70.75,0.13061224562781198
30.75,71.25,0.33009277071271625
30.75,73.25,0.27705628531319754
30.75,33.75,5.545258600031957
30.75,34.25,0.9619890479079913
30.75,34.75,5.541409048957576
30.75,35.25,9.299227088689804
30.75,35.75,37.46299302729312
30.75,36.25,19.468642083498708
30.75,36.75,64.94909090432338
30.75,37.25,41.84993489427143
30.75,37.75,67.06900593976025
30.75,38.25,3.8479561916319653
30.75,42.25,1.8254809438658413
30.25,65.25,1.1755102702549525
30.25,65.75,0.5224489825112479
30.25,66.25,1.1755102702549525
30.25,67.75,0.3918367453983852
30.25,68.25,1.0448979650224959
30.25,69.75,0.06095238242830549
30.25,71.25,0.5532302175249372
30.25,72.75,0.029117379869733537
30.25,73.25,0.10884353944233485
30.25,-111.75,0.49090911041606555
29.75,67.25,1.9393939971923828
29.75,69.25,0.06095238242830549
29.75,70.25,0.13852814265659877
29.75,72.25,0.2329390389578683
29.25,65.75,4.294372286115374
29.25,67.25,0.2721088443483625
29.25,67.75,0.2176870788846697
28.75,67.75,0.6838424631527492
28.75,70.75,0.13852814265659877
28.75,74.75,0.2329390389578683
28.75,59.75,11.59090909090909
28.75,60.25,0.23181819102980872
28.75,60.75,1.987012960694053
28.25,70.25,0.10884353944233485
28.25,59.75,0.8831169225952842
28.25,60.25,1.081818163394928
28.25,61.25,0.1545454568483613
28.25,62.75,0.3679653690619902
28.25,-107.25,0.5909090909090909
28.25,-106.75,1.8515151820399547
27.75,74.75,0.029117379869733537
27.75,59.75,1.0045454637570814
27.75,60.25,0.07727272842418065
27.75,61.25,0.07359307496385141
27.75,61.75,0.22077923064882105
27.75,62.75,0.5619834878227927
27.25,63.75,0.1545454568483613
27.25,74.75,0.029117379869733537
27.25,59.75,0.07024793597784909
27.25,60.25,0.22077923064882105
27.25,60.75,0.3753246874971823
27.25,62.25,0.14718614992770282
26.75,63.75,0.07727272842418065
26.75,60.25,0.036796537481925705
26.75,60.75,0.3090909136967226
26.75,61.25,0.6562049361792477
26.75,61.75,0.6623376689173959
26.75,-107.25,0.1910241705111482
26.75,-106.75,0.30589679222215305
26.75,-105.75,0.08773784322494811
26.25,64.25,0.1545454568483613
26.25,63.25,3.005050464109941
26.25,-107.25,1.0528541749173945
26.25,-106.75,0.10196560443463651
26.25,-106.25,0.8157248354770921
25.75,63.75,0.8316017511216076
25.75,60.25,0.6954545270312916
25.75,60.75,0.3090909136967226
25.75,61.25,0.33116883445869794
25.75,61.75,0.6181818273934452
25.75,62.25,0.46363637054508383
25.75,-108.25,1.3719008673321118
25.75,-105.75,0.34297521683302795
25.25,94.75,0.577142844242709
25.25,95.25,0.9619048120720046
25.25,96.25,1.5744118032245231
25.25,96.75,0.1923809570393392
25.25,98.25,0.7426470683089325
25.25,59.75,0.22077923064882105
25.25,60.25,0.25757576525211334
25.25,60.75,3.013636437329379
25.25,62.75,0.4121212221004746
25.25,-108.25,0.10196560443463651
25.25,-107.75,1.555352737957781
24.75,90.25,0.2083333267364651
24.75,94.75,0.03536414690980954
24.75,95.75,0.8614072294107504
24.75,96.25,0.43992998876741957
24.75,96.75,0.24754903172808035
24.75,97.25,1.1670168446643012
24.75,98.25,0.5658263505569526
24.75,98.75,2.9111765335713113
24.75,-108.25,1.7940241938287562
24.75,-107.75,3.674881598658182
24.75,-107.25,0.34297521683302795
24.75,-106.75,0.2219251345165751
24.75,-106.25,0.10196560443463651
24.25,92.75,0.09190173021384648
24.25,93.25,0.04595086510692324
24.25,96.25,0.03536414690980954
24.25,96.75,0.2829131752784763
24.25,-107.75,20.2755759277127
24.25,-107.25,1.2102071542970159
24.25,-106.75,1.905893782577054
24.25,-106.25,0.10196560443463651
24.25,-105.75,0.10196560443463651
23.75,84.75,0.08264463056217541
23.75,88.75,1.0416666883975267
23.75,89.75,0.12607296113856137
23.75,93.25,0.577142844242709
23.75,93.75,3.5151736531074027
23.75,94.25,0.03817082272975573
23.75,94.75,3.2747199346444438
23.75,96.25,0.3890056059296642
23.75,96.75,1.9450280565236295
23.75,97.25,0.6011904941073486
23.75,98.25,0.1923809570393392
23.75,98.75,2.308571376970836
23.75,-107.25,0.7642191248861226
23.75,-106.75,0.14510490051047367
23.75,-105.75,0.34297521683302795
23.25,89.25,0.05863273443537764
23.25,90.25,0.5255964118987322
23.25,90.75,0.05863273443537764
23.25,91.75,0.5943984451836773
23.25,92.75,0.6460554354957172
23.25,93.25,0.497747538877385
23.25,93.75,1.6027030743924633
23.25,94.25,0.04595086510692324
23.25,94.75,1.1316526742385966
23.25,95.25,0.5304622070065567
23.25,95.75,1.1028207625661577
23.25,96.25,0.4243697494800601
23.25,96.75,3.2535014350765517
23.25,98.25,0.577142844242709
23.25,-106.25,5.830578348853371
23.25,-105.75,0.7255244884978642
22.75,85.25,0.01165501180697571
22.75,88.75,0.06760644464520738
22.75,89.75,2.197209498845041
22.75,90.25,2.7847972557356115
22.75,91.25,1.3139910297468305
22.75,92.25,0.35891969235880034
22.75,92.75,0.31933296751230955
22.75,93.25,4.817293470193233
22.75,93.75,5.391944865829179
22.75,94.75,0.9548319564866168
22.75,95.25,0.4950980634561607
22.75,95.75,1.6542311438492365
22.75,96.25,0.14145658763923816
22.75,97.25,0.3847619140786784
22.25,84.75,0.24242424829439682
22.25,92.25,0.8271155719246183
22.25,93.25,0.03817082272975573
22.25,93.75,0.10609243737001503
22.25,94.25,1.3785259532076972
22.25,94.75,2.7570519064153944
22.25,95.75,1.1028207625661577
22.25,96.25,0.04595086510692324
21.75,84.75,0.9090326455506412
21.75,85.25,2.3295454545454546
21.75,88.25,0.845080551225692
21.75,88.75,0.13521288929041475
21.75,89.75,0.02182392232498387
21.75,91.75,0.6433121114969254
21.75,92.25,0.8730664370315415
21.75,92.75,0.6541240750146764
21.75,93.25,4.300280178231852
21.75,93.75,4.019837179753397
21.75,94.75,1.53330092251833
21.75,95.25,4.889952775090933
21.75,95.75,7.577581781893969
21.75,96.75,0.2290249565350158
21.25,92.25,2.7570519064153944
21.25,92.75,2.10204492376319
21.25,93.25,1.111398259177804
21.25,93.75,0.8046409876218863
21.25,94.25,1.23289331550976
21.25,94.75,4.364552918788312
21.25,95.25,0.6061754741572908
21.25,95.75,5.304833619057068
21.25,96.25,3.325398267313306
21.25,96.75,2.4112968824005554
21.25,97.25,2.3441377572183097
21.25,98.75,0.03536414690980954
20.75,92.75,0.5343915383730616
20.75,93.25,0.3068934353068471
20.75,93.75,1.5222174545550453
20.75,94.25,0.1378525953207697
20.75,94.75,0.4170723809261939
20.75,95.25,0.5514103812830788
20.75,95.75,2.852056189440191
20.75,96.25,1.9064758496492036
20.75,96.75,1.3402335835354668
20.75,98.25,0.03817082272975573
20.75,98.75,0.34353742136486937
20.25,92.75,0.1526832909190229
20.25,93.25,1.343680261235152
20.25,93.75,0.6719187812081405
20.25,94.25,0.1908541170081922
20.25,94.75,2.829131699034146
20.25,95.25,3.0377555013235127
20.25,95.75,1.6795162941728319
20.25,96.25,0.9194678398115295
20.25,96.75,0.3216560557484627
20.25,97.75,0.992441397692476
20.25,98.75,0.1145124782675079
20.25,79.25,0.14502134174108505
20.25,80.75,0.19138756123456088
19.75,93.25,5.154678058411394
19.75,93.75,0.7282993354435477
19.75,94.25,0.2671957691865308
19.75,94.75,0.3040867494086602
19.75,95.25,0.03536414690980954
19.75,95.75,2.5732483384864673
19.75,96.25,0.6874790204954999
19.75,96.75,0.7150960472811546
19.75,97.25,0.07072829381961908
19.75,98.25,0.1923809570393392
19.75,98.75,0.4950980634561607
19.75,79.25,0.024536866694688797
19.75,80.75,0.6128702922300859
19.75,81.25,2.159023772586476
19.25,93.25,0.2829131752784763
19.25,93.75,1.411444819931473
19.25,94.25,5.382086277008057
19.25,94.75,3.249414899951911
19.25,95.25,1.4461007453501225
19.25,95.75,1.2866242229938507
19.25,96.25,0.2829131752784763
19.25,96.75,2.0608060930722525
19.25,98.25,0.35364146237926825
19.25,98.75,4.400714147037694
19.25,79.25,0.8779382705688477
19.25,79.75,1.5239680389111694
19.25,80.25,1.6653164408423684
19.25,80.75,0.8859738707542419
19.25,81.25,0.19138756123456088
18.75,93.25,0.26872260249885066
18.75,94.25,5.840136136327471
18.75,94.75,3.2237724659166167
18.75,95.25,2.344620414244543
18.75,95.75,1.4704276834215437
18.75,96.25,0.21218487474003006
18.75,79.25,0.7070707191120494
18.75,79.75,1.789837513457645
18.75,80.25,2.626921995119615
18.75,80.75,6.1525163867256865
18.75,81.25,2.0441748608242385
18.75,81.75,0.5050505291331898
18.75,2.25,0.6060605868697166
18.75,-73.25,8.137770293957807
18.75,-72.75,1.2670346556062047
18.25,94.75,0.1526832909190229
18.25,95.75,0.6433121114969254
18.25,98.75,1.0687830767461233
18.25,79.25,0.6900465488433838
18.25,79.75,0.3396487269889225
18.25,80.25,12.65251650051637
18.25,80.75,7.42871260101145
18.25,81.25,0.26725996963002463
18.25,81.75,0.6740300357341766
18.25,-73.25,6.7210521704771296
18.25,-72.75,33.7622401504354
17.75,79.75,1.028001525185325
17.75,80.25,0.3958050534129143
17.75,80.75,0.621544217521494
17.75,81.25,1.5670400925657966
17.75,81.75,0.4040404070507397
17.75,-6.25,0.9845274267718196
17.75,-94.25,0.41152597997676243
17.75,-93.75,0.9620379732752389
17.75,-93.25,0.7794171436266465
17.75,-92.75,1.2784090909090908
17.25,79.75,0.8580183982849121
17.25,80.25,0.5741626566106623
17.25,80.75,0.12539184906265954
17.25,81.25,0.9328216314315796
17.25,-93.75,2.9153088581832973
17.25,-93.25,0.3202061126516624
17.25,-92.75,0.1278409090909091
16.75,3.75,2.8787879273295403
16.75,-11.25,0.03660322108771652
16.75,-7.75,1.647144928574562
16.75,-6.75,0.14641288435086608
16.75,-6.25,0.10980966035276651
16.75,0.25,0.9433962404727936
16.75,3.25,0.6289307959377766
16.75,-94.75,0.03896104044873606
16.75,-93.75,0.6970003662122921
16.25,94.75,0.1923809570393392
16.25,44.25,0.9052224348891865
16.25,42.75,1.6115702959624203
16.25,-6.75,0.14641288435086608
16.25,-0.75,1.8867924809455872
16.25,0.25,0.9433962404727936
16.25,3.25,0.9433962404727936
16.25,-94.25,0.07792208089747212
16.25,-93.75,1.274303002282977
16.25,-93.25,0.32739744267680426
15.75,30.25,0.18367346382832953
15.75,31.25,2.4845411836036613
15.75,31.75,0.5510204399802855
15.75,34.25,0.20786998208080018
15.75,36.25,7.611770076411111
15.75,37.75,43.36402584825243
15.75,3.75,0.6060605868697166
15.75,-8.25,0.10792989924084395
15.75,-6.75,1.6025641933083534
15.75,-6.25,0.6410256493836641
15.75,-3.25,0.31847134232521057
15.75,-2.75,0.15923567116260529
15.75,2.75,0.44843051582574844
15.75,-93.75,0.17045455053448677
15.75,-93.25,0.5960733367299492
15.75,-92.75,2.4256580085916952
15.25,43.75,0.37320574440739374
15.25,45.25,0.14181817864829843
15.25,31.25,2.605523564719728
15.25,31.75,1.4693877106266362
15.25,32.75,4.224489716546876
15.25,33.75,1.2857142952936036
15.25,37.75,2.892857229071004
15.25,43.25,0.7464114888147875
15.25,3.75,0.44843051582574844
15.25,4.25,0.15151514671742916
15.25,-1.75,6.603773683309555
15.25,2.75,1.9696969538927078
15.25,-92.75,0.17045455053448677
14.75,97.75,0.04595086510692324
14.75,43.75,0.14181817864829843
14.75,44.25,0.5249033004722812
14.75,44.75,1.1390716066075997
14.75,45.25,1.0636364059014753
14.75,24.75,1.0826210549566895
14.75,29.25,0.7889610624739102
14.75,30.25,0.36734692765665905
14.75,31.25,8.226811485631126
14.75,33.75,0.36734692765665905
14.75,42.75,0.21272726797244765
14.75,3.75,1.2725913431495428
14.75,4.25,0.7575757801532745
14.75,-7.25,2.2421523928642273
14.75,-6.25,0.32051282469183207
14.75,-5.75,0.10699001722969115
14.75,-3.75,3.333333507180214
14.75,-1.75,11.635220050811768
14.75,-0.25,0.3030302934348583
14.75,0.25,0.8302758447825909
14.75,0.75,0.15151514671742916
14.75,1.75,4.041989566758275
14.75,-92.75,0.5278592218052257
14.25,43.75,1.5535511940040372
14.25,44.25,2.105447504330765
14.25,44.75,0.8638250522992829
14.25,45.75,0.0754352007061243
14.25,24.75,13.262108769267797
14.25,26.75,0.18367346382832953
14.25,30.25,1.2857142952936036
14.25,31.25,0.3915434459091297
14.25,31.75,0.7346938553133181
14.25,35.25,0.7889610624739102
14.25,39.25,0.8678571557892221
14.25,42.75,3.21806576712565
14.25,4.25,7.496263273060322
14.25,-6.75,0.8968610316514969
14.25,-5.25,0.32051282469183207
14.25,-4.25,0.47770701348781586
14.25,-3.75,1.3333333656191826
14.25,-2.75,2.8301887214183807
14.25,-1.75,3.618355095386505
14.25,-0.75,1.8867924809455872
14.25,-0.25,4.579231888055801
14.25,0.25,25.656121037900448
14.25,0.75,9.357249923050404
14.25,1.25,0.9811320807784796
14.25,1.75,0.44843051582574844
14.25,2.25,1.8665580078959465
14.25,2.75,2.1212121471762657
14.25,-91.25,1.88974362408573
14.25,-90.75,0.06363636458461935
13.75,43.75,0.7603132435205308
13.75,44.25,2.812040357765826
13.75,44.75,2.733603099191731
13.75,45.75,0.7464114888147875
13.75,46.25,0.1508704014122486
13.75,24.75,0.6917475792579353
13.75,29.25,6.218869536050728
13.75,31.75,0.9667604041418859
13.75,32.25,0.20786998208080018
13.75,32.75,0.9425638373941183
13.75,33.75,2.4944396556488106
13.75,34.25,0.20786998208080018
13.75,34.75,2.9970670267939568
13.75,35.25,2.3668831874217306
13.75,37.25,1.15714291749256
13.75,42.75,0.7837982292879712
13.75,4.25,2.0303030498325825
13.75,11.25,0.31706225262446835
13.75,14.25,1.1097179041667418
13.75,-7.75,0.15151514671742916
13.75,-6.25,3.999999910593033
13.75,-4.25,26.481944415718317
13.75,-3.75,24.707212834618986
13.75,-3.25,46.394243254326284
13.75,-2.75,1.1347221909090877
13.75,-1.75,4.979910235852003
13.75,-1.25,2.4331528460606933
13.75,-0.75,10.166915151057765
13.75,-0.25,7.400740357115865
13.75,0.25,11.550482362508774
13.75,0.75,9.763555089011788
13.75,1.25,3.999999910593033
13.75,1.75,0.8908819407224655
13.75,2.25,4.206006228923798
13.75,2.75,3.3211033791303635
13.75,3.25,5.999999865889549
13.75,-91.25,2.2755728099833834
13.75,-90.75,0.021212122318419544
13.25,43.75,0.41334810412742873
13.25,44.25,12.141019577329809
13.25,44.75,0.14181817864829843
13.25,45.25,1.4181818393143741
13.25,45.75,2.806818252260035
13.25,24.75,19.427398738916963
13.25,25.25,1.3834951585158706
13.25,29.25,2.0759373993745873
13.25,29.75,10.162287139333785
13.25,30.25,12.623376999582563
13.25,30.75,12.623376999582563
13.25,31.75,5.207143064056124
13.25,32.25,1.3650128995733601
13.25,32.75,3.538188930068697
13.25,33.75,2.364795949842249
13.25,34.25,0.7889610624739102
13.25,34.75,3.1558442498956407
13.25,35.25,4.733766374843461
13.25,35.75,2.3668831874217306
13.25,37.25,1.102040879960571
13.25,42.25,0.18660287220369687
13.25,42.75,0.4254545359448953
13.25,43.25,0.21272726797244765
13.25,10.75,0.18656125630844725
13.25,11.25,0.6881935459730978
13.25,11.75,3.276310010389848
13.25,12.75,2.109577413902364
13.25,13.25,1.4960617624561896
13.25,13.75,7.549397360533476
13.25,14.25,1.8189723139459437
13.25,-8.75,0.15151514671742916
13.25,-7.25,0.22421525791287422
13.25,-6.75,1.054491102695465
13.25,-6.25,5.33333346247673
13.25,-5.75,0.44843051582574844
13.25,-5.25,0.035663339076563716
13.25,-4.25,3.3689968462567776
13.25,-3.75,3.3336688298732042
13.25,-3.25,8.23274850845337
13.25,-2.75,1.591744041070342
13.25,-2.25,1.515151560306549
13.25,-1.75,29.848149977624416
13.25,-1.25,25.025862082839012
13.25,-0.75,20.54913192987442
13.25,-0.25,45.05136990919709
13.25,0.25,4.625080386176705
13.25,0.75,5.806390941143036
13.25,1.75,6.2421525828540325
13.25,2.25,0.6060605868697166
13.25,3.25,1.9999999552965164
12.75,43.75,2.475231386043809
12.75,44.25,0.6165835327384147
12.75,44.75,0.5280464115467939
12.75,24.25,1.0826210549566895
12.75,24.75,0.6917475792579353
12.75,29.75,1.0210084071648973
12.75,30.25,2.0420168143297945
12.75,30.75,1.5995798659111773
12.75,31.25,1.1532984689942427
12.75,31.75,6.9428572463137765
12.75,32.25,4.050000017242772
12.75,32.75,15.388406898028085
12.75,33.75,11.492115100646126
12.75,34.25,12.276454318846975
12.75,34.75,3.9448053123695512
12.75,35.75,1.0210084071648973
12.75,36.75,9.467532749686923
12.75,43.25,0.28363635729659686
12.75,3.75,2.666666731238365
12.75,11.75,2.4755244878205387
12.75,12.25,0.7836435523984785
12.75,12.75,5.13034587234936
12.75,13.25,14.21518788825382
12.75,13.75,3.5320903814651747
12.75,-6.75,0.22421525791287422
12.75,-5.75,4.448294639587402
12.75,-5.25,0.6726457271724939
12.75,-3.75,0.035663339076563716
12.75,-3.25,5.496854428201914
12.75,-2.75,10.400755808223039
12.75,-1.75,31.271733134053648
12.75,-1.25,43.93061855516862
12.75,-0.75,19.63055948726833
12.75,-0.25,124.64186400175095
12.75,0.25,6.397941708564758
12.75,0.75,11.466285874485038
12.75,1.75,1.8120668828487396
12.75,2.25,0.7514608092606068
12.25,28.75,2.3668831874217306
12.25,29.25,3.1558442498956407
12.25,29.75,5.105042229805674
12.25,30.25,17.152941705925123
12.25,30.75,3.0630252861550877
12.25,31.25,12.592437323448914
12.25,31.75,3.84476278017142
12.25,32.25,2.6941893912319625
12.25,32.75,5.768415054173341
12.25,33.25,0.9226388010595526
12.25,33.75,10.431302287216697
12.25,34.25,26.659324231956685
12.25,34.75,8.115028145057815
12.25,35.25,2.3126159802611386
12.25,36.75,0.7889610624739102
12.25,37.75,26.824674572263444
12.25,38.25,6.311688499791281
12.25,42.75,0.4323725158518011
12.25,43.25,0.04323724894361062
12.25,11.25,0.49894291568886157
12.25,11.75,6.199962193315679
12.25,12.25,2.272279510443861
12.25,12.75,32.422068720514126
