date,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belgium,Benin,Bhutan,Bolivia,Bosnia and Herz.,Botswana,Brazil,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Central African Rep.,Chad,China,Colombia,Comoros,Congo,Croatia,Djibouti,Dem. Rep. Congo,Ecuador,Egypt,El Salvador,Eritrea,Ethiopia,France,Gambia,Georgia,Germany,Ghana,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,India,Indonesia,Iran,Iraq,Israel,Italy,Côte d'Ivoire,Jamaica,Jordan,Kenya,eSwatini,Kuwait,Kyrgyzstan,Laos,Lebanon,Lesotho,Liberia,Libya,Madagascar,Malaysia,Mali,Malta,Mauritania,Mexico,Moldova,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Macedonia,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Qatar,Romania,Russia,Rwanda,Saudi Arabia,Senegal,Serbia,Sierra Leone,Solomon Islands,Somalia,South Africa,S. Sudan,Spain,Sri Lanka,Sudan,Sweden,Syria,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uzbekistan,Venezuela,Yemen,Zambia,Zimbabwe
2019-03,2099.3983801257423,0.0,12.8085435065654,1.3589573473010486,0.0,6.137459277295542,13.029893416621904,0.0,1.1226851851851851,0.0,2.268341648231281,1.1396372607896286,0.0,0.0,0.0,0.0,0.0,77.40750332005312,208.9965494576857,12.230589179520257,0.0,130.0801543555737,0.0,49.10432664470279,33.05041662427264,0.0,59.891262995636936,0.0,0.0,0.0,79.22777905302328,528.1341300062551,4.530002239870929,58.05288318957933,0.0,0.0,104.04474298280472,2.445225885225885,0.0,0.0,0.0,4.530002239870929,0.0,0.452638175209926,0.0,0.0,161.61664020415753,2.299325992235132,68.40054920072293,3.971605440322644,4.592628948863533,56.27174323205765,1.905871770418388,0.0,0.640647747314414,0.0,0.0,20.863519833220643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.5719636663337,0.0,0.0,368.4166606249313,0.0,0.0,178.05534707192513,0.0,0.0,63.58411664902537,32.75537925315053,0.0,0.0,0.0,0.0,114.01968258731397,343.1231701581611,0.0,32.91026334776335,0.0,0.0,0.983355059964393,0.0,38.2536973608089,0.0,0.0,0.0,1.09644913507277,7.23028220781208,3.18538961038961,1.472658076563959,0.0,0.0,0.0,590.698721111324,13.85362475142157,124.82747350010077,0.0,0.0,34.43425382292987,0.0,866.7065094263346,4.623537083730666,1.0254491085923156,6.594880146517857,5.999188624221662,0.0,1.7157538722959282,20.434602512129693,2.060286335142538,30.56696363304093,0.0,0.0,1.122566729334765,0.0,19.15746535467292,231.3728387104367,0.0,4.157108067284124
2019-04,2039.7575974606607,0.0,25.455182549605865,3.882732993608043,0.0,1.0876256184018425,1.975553037844609,0.0,0.2453703703703703,0.0,1.5807511326350574,3.904712193857496,0.0,0.0,0.0,0.0,0.0,548.0028273404273,95.7790772368922,26.18720340195317,0.0,114.63829694870113,0.0,105.7048579403854,22.71980708386349,0.0,18.421194082591327,0.0,0.0,0.0,15.31608266111956,509.7500127570199,1.55025576484893,107.45965649387824,0.0,0.0,64.77452990311801,0.3139089481946625,0.0,0.0,0.0,1.55025576484893,0.0,3.050669987884864,0.0,0.0,55.20410770728397,0.7857588030063257,103.45458229368631,2.489115929115373,10.152795381349064,116.34731655954816,1.193708457758691,0.0,0.8284035199011045,0.0,0.0,23.9847954699121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.22579825973688,0.0,0.0,594.1893720701657,0.0,0.0,243.12738945536933,0.0,0.0,30.271746938075538,23.50340544430333,0.0,0.0,0.0,0.0,43.14980705251126,386.9373733073934,0.0,15.789141414141412,0.0,0.0,0.5477886478767859,0.0,24.36032776090112,0.0,0.0,0.0,1.485545738098337,5.34239425572759,2.258400974025974,0.7002860982155098,0.0,0.0,0.0,559.2663069557254,4.143049932523617,96.564487070195,0.0,0.0,37.02099449883187,0.0,966.5388112586407,3.521488735608062,0.6036876005078379,9.214343355682098,2.7958126058410024,0.0,2.3109813084112147,5.863318761438068,2.3117349443789457,30.928125,0.0,0.0,0.4379202704451377,0.0,13.036713982961132,347.72266311966814,0.0,5.083446094984556
2019-05,2047.806121002504,0.0,7.813399789958021,4.331119257448963,0.0,0.4990385888493585,0.935504835997593,0.0,0.5,0.0,2.3767845091874182,2.22149488373854,0.0,0.0,0.0,0.0,0.0,191.20157591854803,345.02082782929324,23.1294777945717,0.0,138.75921569194696,0.0,708.1102498063708,15.923557681743,0.0,13.621544980579898,0.0,0.0,0.0,7.58788825145697,519.998911518062,4.772895580105411,78.9265379998794,0.0,0.0,87.55183336133555,0.5209304980733551,0.0,0.0,0.0,4.772895580105411,0.0,10.331019969085515,0.0,0.0,170.27192448456805,2.422224650319288,106.9398543250897,7.345724581314095,21.52315042171322,54.7364957997514,7.185077898118657,0.0,0.2244444444444444,0.0,0.0,23.32903425738112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.8324818580689,0.0,0.0,471.3107791648543,0.0,0.0,121.0583756389038,0.0,0.0,26.441617010988207,34.471595763909434,0.0,0.0,0.0,0.0,19.93538462689912,392.992835938914,0.0,29.513249733358432,0.0,0.0,1.0418364614269535,0.0,27.55414505698713,0.0,0.0,0.0,3.486595500332948,14780.276015050476,0.2186147186147186,1.5381113004642415,0.0,0.0,0.0,530.3561720004254,7.898110661268555,114.03657103484184,0.0,0.0,57.25085065397358,0.0,999.7551097919188,18993.993162741244,0.0916195608753068,12.312653670447126,1.7322149311930444,0.0,1.4172897196261685,3.900973987294881,1.7345209957104804,24.13709338450293,0.0,0.0,0.2547529140464232,0.0,30.39414940260621,599.1074858908506,0.0,12.574258894735602
2019-06,1958.588628444713,0.0,4.080425102581117,2.812834734817628,0.0,4.964282946978105,10.83828820341452,0.0,0.2083333333333333,0.0,5.52897760297732,2.1923139249246795,0.0,0.0,0.0,0.0,0.0,121.4379194333776,399.0321705090806,0.6754922336300679,0.0,166.2575058562607,0.0,80.19047610320017,35.985005238104385,0.0,11.915439408112428,0.0,0.0,0.0,68.4051307417684,976.9054436640312,11.843256207605329,70.9030298624472,0.0,0.0,136.43095669595158,13.033791763791765,0.0,0.0,0.0,11.843256207605329,0.0,0.6190823829218365,0.0,0.0,422.6192718294501,6.010882929211513,104.01051467190352,2.6309685106804808,16.817130785275932,83.48806892388859,4.853929127971679,0.0,0.0574271818716263,0.0,0.0,13.73482645931936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.53292084628973,0.0,0.0,386.9085356151479,0.0,0.0,164.74943460595662,0.0,0.0,15.601909898664465,53.37058893605752,0.0,0.0,0.0,0.0,41.2320263468686,343.0041215265421,0.0,58.38266594516594,0.0,0.0,0.8993857253322232,0.0,27.261762183538195,0.0,0.0,0.0,8.089117196620046,381.150104751932,1.0112824675324674,3.1329840878076167,0.0,0.0,0.0,677.7711313484704,6.720647773279352,377.6674136435106,0.0,0.0,26.90912368219025,0.0,1352.753624929444,495.75310489008416,0.2254311477117663,17.931920683632477,3.739716887557209,0.0,2.4398895497026336,35.385199097548494,5.347384910538924,35.701192434210526,0.0,0.0,0.7971528664711325,0.0,24.519254611811327,379.5314843177938,0.0,12452.47602605804
2019-07,1960.071742164804,0.0,3.1063162161554336,3.123541805524698,0.0,1.5116342042031927,3.2181422676332287,0.0,9.66898148148148,0.0,4.046090913138687,3.7854449944194655,0.0,0.0,0.0,0.0,0.0,320.1057149181053,389.0443210201229,13.898080494430229,0.0,117.99809096999984,0.0,40.73952671319701,15.902416632503982,0.0,6.351071350248237,0.0,0.0,0.0,18.64443072030632,928.0797904280736,18.40927801639572,86.18573469021914,0.0,0.0,132.98883212016892,13.085494505494506,0.0,0.0,0.0,18.40927801639572,0.0,2.738330826753561,0.0,0.0,656.7180244134452,9.343837110375771,69.59464624449043,11.215175387926832,51.065831729327854,57.70825116856559,4.359298247722034,0.0,0.0303317376333249,0.0,0.0,33.77336037863421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.78853186962084,0.0,0.0,205.9566489354229,0.0,0.0,194.600484140661,0.0,0.0,31.6387013476263,35.26978909921456,0.0,0.0,0.0,0.0,31.149675723054127,475.4134545077152,0.0,20.772005772005773,0.0,0.0,0.3691358903784779,0.0,33.309005633191745,0.0,0.0,0.0,4.153852826972084,49.9635873067873,1.1685606060606062,1.6109120291473231,0.0,0.0,0.0,407.118518072628,5.465587044534413,152.3584328032403,0.0,0.0,23.04139226220315,0.0,958.4853796672604,74.19316988205718,0.1481240571431079,8.740761242902526,2.200716275172127,0.0,2.327655853166611,20.30205842675722,5.169842388920555,28.310256761695907,0.0,0.0,0.4908530777529459,0.0,25.973681771669035,322.63167197785515,0.0,320.9527094017094
2019-08,3733.7487154095497,0.0,10.039534913319628,4.733312954514597,0.0,2.9462979489737133,5.410014679589825,0.0,7.902777777777778,0.0,2.38246469560622,4.365379706612889,0.0,0.0,0.0,0.0,0.0,138.72669322709163,158.4306778280884,8.337336645893902,0.0,302.9604292737114,0.0,42.97694694982383,23.40294076959212,0.0,10.66481596802508,0.0,0.0,0.0,29.767351243828656,456.66387195963136,4.657308116295623,239.93109968715845,0.0,0.0,121.65772758765075,0.7281865599837949,0.0,0.0,0.0,4.657308116295623,0.0,6.49797593683419,0.0,0.0,166.32387221756807,2.363118750871836,80.8870440883041,7.216451040463463,21.78404023694471,73.67904365222572,1.890187256795187,0.0,0.4997998417353256,0.0,0.0,21.86105194951544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.81233981760596,0.0,0.0,455.5525489151287,0.0,0.0,128.04493248608446,0.0,0.0,-2.33819488079123,43.373794735285415,0.0,0.0,0.0,0.0,28.450674944355587,413.9456552329172,0.0,215.1531110797415,0.0,0.0,0.5655846475168154,0.0,27.503971119229824,0.0,0.0,0.0,10.23892940264788,20.73011854278521,2.9766233766233765,0.7907471613353967,0.0,0.0,0.0,578.961599837636,2.5371120107962213,2137.529158024619,0.0,0.0,72.73758018731944,0.0,1711.5920684322498,27.8824746675746,10.303999355829363,8.656068778894426,1.8963557570670044,0.0,3.130953859224888,10.452188677489882,1.4383571023407224,29.63017178362573,0.0,0.0,0.3454598635244868,0.0,13.29194603178208,238.30498990686164,0.0,42.84958916958917
2019-09,2154.9142295304487,0.0,6.778931172809659,0.6238121560891664,0.0,2.0404312241641143,3.2353811972943363,0.0,1.2615740740740742,0.0,0.675285466944705,1.9477704388361936,0.0,0.0,0.0,0.0,0.0,157.66274900398406,309.1125638841111,2.8204791624117327,0.0,192.62182363981708,0.0,136.67815220548107,60.18477423793512,0.0,17.74696234395172,0.0,0.0,0.0,20.932499868279507,367.1955752163976,2.2378600221493263,68.51979443493978,0.0,0.0,71.85871911377967,0.254574780058651,0.0,0.0,0.0,2.2378600221493263,0.0,0.2308246647449555,0.0,0.0,79.63941635924972,1.1317201488196351,62.93607562825025,3.0975825873681826,34.920406426898545,123.11611063136912,1.692192629800956,0.0,1.0155771057563172,0.0,0.0,21.153476448050483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.98962427866465,0.0,0.0,255.10191400315423,0.0,0.0,150.03141775941475,0.0,0.0,30.180874727122188,24.989758947057084,0.0,0.0,0.0,0.0,60.17775608775744,407.638110573481,0.0,28.11718112805069,0.0,0.0,0.5131906974099983,0.0,28.94517959586909,0.0,0.0,0.0,9.94917633471595,125.6732553088422,8.17922077922078,0.7571918277800631,0.0,0.0,0.0,478.81689442560463,13.022941970310391,86.87946917634955,0.0,0.0,43.81918462721045,0.0,1411.0678453212674,158.11596991982728,0.6617924075953991,9.96950720174814,1.2611216167540509,0.0,2.405429383700412,28.187936688840303,1.7057185248042168,20.71620065789474,0.0,0.0,0.2925784269162452,0.0,20.68689680511926,265.9010921190681,0.0,18.1657565720946
2019-10,2503.38552138162,0.0,9.168083336622136,2.0891473090897605,0.0,8.493321602495751,3.6994368545308967,0.0,0.3032407407407407,0.0,1.660772563528058,13.088281675120344,0.0,0.0,0.0,0.0,0.0,529.9796148738379,470.4838603355642,10.83705805834815,0.0,165.19332708807605,0.0,118.86667908022596,37.40721924096483,0.0,5.125256017678393,0.0,0.0,0.0,25.96370757003534,1314.0718781228738,3.6341676489093824,56.173933121137495,0.0,0.0,205.1291881457749,0.1765741068966875,0.0,0.0,0.0,3.6341676489093824,0.0,3.044687617495927,0.0,0.0,129.48598761546066,1.8453478480360432,81.11432415251514,11.645897351001514,17.705981347840922,62.20046341645043,2.8195241929275414,0.0,1.2923186224541996,0.0,0.0,16.519202163624072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.1711363162064,0.0,0.0,172.47759002525126,0.0,0.0,289.962217177199,0.0,0.0,24.265397477365024,52.938069358178055,0.0,0.0,0.0,0.0,25.293917090983435,395.3433273380815,0.0,16.018786467156033,0.0,0.0,0.717185410880323,0.0,45.85696382559567,0.0,0.0,0.0,10.788533147338896,2.738607308607308,3.0568587662337663,0.8193558493793789,0.0,0.0,0.0,368.7553970040465,11.501019991840067,149.32369748906044,0.0,0.0,29.930310607692032,0.0,1105.292492669612,2.871469464697141,0.9498826078332056,14.076954709225632,1.4195217217316258,0.0,2.141824063786681,-4.4611457412662245,1.307625441157637,20.98005756578948,0.0,0.0,0.2781627439207336,0.0,32.10857465150098,257.13484142610054,0.0,104.09352831852831
2019-11,1967.29253021653,0.0,9.73177896444535,5.983279810575204,0.0,3.128517937212488,6.2028025228718295,0.0,0.7106481481481481,0.0,0.2948033696636438,1.9212067006108164,0.0,0.0,0.0,0.0,0.0,393.827565294378,893.3965617973852,13.40749500386266,0.0,297.34019518554953,0.0,63.18464436316332,9.56209379658296,0.0,10.356277309028926,0.0,0.0,0.0,38.8191361423448,391.6489004101589,3.744289644578288,29.75432150064807,0.0,0.0,108.8596083987014,3.522446953967692,0.0,0.0,0.0,3.744289644578288,0.0,0.6033123407277436,0.0,0.0,133.33739752517337,1.897477032366696,84.62422817995022,4.00332782361871,47.228985630185925,105.93295354951798,4.147822122364256,0.0,0.7613980391041324,0.0,0.0,24.1784567275186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.31729727732323,0.0,0.0,178.9328427771518,0.0,0.0,142.80745424589117,0.0,0.0,-4.581062666661045,47.45008005617706,0.0,0.0,0.0,0.0,64.92573063317188,387.8969307911294,0.0,83.51623376623375,0.0,0.0,0.5192338073040721,0.0,27.17053656727517,0.0,0.0,0.0,13.97395379840214,3.179277979277979,2.6071428571428577,0.7502005941770646,0.0,0.0,0.0,422.6864808362061,33.483468286099864,122.12088921248665,0.0,0.0,114.89302601608011,0.0,975.4063674010756,7.616714028799298,0.389083892655353,26.013119088513303,3.229233167938661,0.0,1.5675233644859814,0.149640647532213,3.2233401388926035,18.991200657894737,0.0,0.0,0.6595204419209701,0.0,17.00525017398207,307.86461017282613,0.0,4.094224428839814
2019-12,2036.460808246013,0.0,5.667692044523411,8.27529732023058,0.0,4.463020175128426,9.081327438809838,0.0,4.046296296296297,0.0,2.9883303839541746,36.184301784947706,0.0,0.0,0.0,0.0,0.0,177.05364701531428,258.0344333838881,7.674341163541663,0.0,213.9796717318305,0.0,131.27630605582414,82.32995809386244,0.0,18.044121323857546,0.0,0.0,0.0,134.97447699368502,513.7988385890475,3.4635850456637263,45.085816225629216,0.0,0.0,143.13726983970028,1.5638306803283757,0.0,0.0,0.0,3.4635850456637263,0.0,3.307877971341438,0.0,0.0,123.8639012853248,1.755086245584677,66.87239074144665,3.3944692532349894,37.5336082628446,82.24302816729964,4.435152791993666,0.0,1.6085558779465592,0.0,0.0,32.39701656524679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.20490877100427,0.0,0.0,260.4750197740701,0.0,0.0,124.50235416062378,0.0,0.0,0.7147725819125399,60.33504186698834,0.0,0.0,0.0,0.0,29.325032033675843,315.13381265843657,0.0,38.26229296066252,0.0,0.0,0.8674784015803069,0.0,29.20715798645975,0.0,0.0,0.0,10.104219142597984,4.238241284483487,2.371103896103896,0.4158457229045464,0.0,0.0,0.0,443.4100981040747,14.571337531863849,215.2623736462293,0.0,0.0,40.94019876839739,0.0,787.0004296829951,3.610541032170607,0.6386944133093264,24.95937216402601,3.4517665249118945,0.0,0.9242990654205608,2.387125533871052,4.313908481986522,20.69056103801169,0.0,0.0,0.9111559858084224,0.0,17.687093349697992,236.59581035180835,0.0,2.060903885118403
